mc	mn	keysig	timesig	act_dur	offset	voices	repeats	volta	barline	numbering_offset	dont_count	next
1	0	5	3/4	1/4	1/2	2	firstMeasure				1	2
2	1	5	3/4	3/4	0	2						3
3	2	5	3/4	3/4	0	4						4
4	3	5	3/4	3/4	0	2						5
5	4	5	3/4	3/4	0	3						6
6	5	5	3/4	3/4	0	3						7
7	6	5	3/4	3/4	0	2						8
8	7	5	3/4	3/4	0	2						9
9	8	5	3/4	3/4	0	4						10
10	9	5	3/4	3/4	0	3						11
11	10	5	3/4	3/4	0	2						12
12	11	5	3/4	3/4	0	2						13
13	12	5	3/4	3/4	0	3						14
14	13	5	3/4	3/4	0	4						15
15	14	5	3/4	3/4	0	4						16
16	15	5	3/4	3/4	0	4						17
17	16	5	3/4	3/4	0	3						18
18	17	5	3/4	3/4	0	4						19
19	18	5	3/4	3/4	0	4						20
20	19	5	3/4	3/4	0	4						21
21	20	5	3/4	3/4	0	4						22
22	21	5	3/4	3/4	0	3						23
23	22	5	3/4	3/4	0	2						24
24	23	5	3/4	3/4	0	2						25
25	24	5	3/4	3/4	0	2						26
26	25	5	3/4	3/4	0	2						27
27	26	5	3/4	3/4	0	2						28
28	27	5	3/4	3/4	0	2						29
29	28	5	3/4	3/4	0	3						30
30	29	5	3/4	3/4	0	2						31
31	30	5	3/4	3/4	0	2						32
32	31	5	3/4	3/4	0	2						33
33	32	5	3/4	3/4	0	2						34
34	33	5	3/4	3/4	0	2						35
35	34	5	3/4	3/4	0	2						36
36	35	5	3/4	3/4	0	2						37
37	36	5	3/4	3/4	0	3						38
38	37	5	3/4	3/4	0	2						39
39	38	5	3/4	3/4	0	4						40
40	39	5	3/4	3/4	0	2						41
41	40	5	3/4	3/4	0	3						42
42	41	5	3/4	3/4	0	3						43
43	42	5	3/4	3/4	0	2						44
44	43	5	3/4	3/4	0	2						45
45	44	5	3/4	3/4	0	4						46
46	45	5	3/4	3/4	0	3						47
47	46	5	3/4	3/4	0	2						48
48	47	5	3/4	3/4	0	2						49
49	48	5	3/4	3/4	0	4	lastMeasure		end			
