mc	mn	quarterbeats	duration_qb	keysig	timesig	act_dur	mc_offset	numbering_offset	dont_count	barline	breaks	repeats	next
1	1	0	1.0	-3	3/4	1/4	1/2					firstMeasure	2
2	2	1	3.0	-3	3/4	3/4	0						3
3	3	4	3.0	-3	3/4	3/4	0						4
4	4	7	3.0	-3	3/4	3/4	0						5
5	5	10	3.0	-3	3/4	3/4	0						6
6	6	13	3.0	-3	3/4	3/4	0						7
7	7	16	3.0	-3	3/4	3/4	0						8
8	8	19	3.0	-3	3/4	3/4	0						9
9	9	22	3.0	-3	3/4	3/4	0						10
10	10	25	3.0	-3	3/4	3/4	0						11
11	11	28	3.0	-3	3/4	3/4	0						12
12	12	31	3.0	-3	3/4	3/4	0						13
13	13	34	3.0	-3	3/4	3/4	0						14
14	14	37	3.0	-3	3/4	3/4	0						15
15	15	40	3.0	-3	3/4	3/4	0						16
16	16	43	3.0	-3	3/4	3/4	0						17
17	17	46	3.0	-3	3/4	3/4	0						18
18	18	49	3.0	-3	3/4	3/4	0						19
19	19	52	3.0	-3	3/4	3/4	0						20
20	20	55	3.0	-3	3/4	3/4	0						21
21	21	58	3.0	-3	3/4	3/4	0						22
22	22	61	3.0	-3	3/4	3/4	0						23
23	23	64	3.0	-3	3/4	3/4	0						24
24	24	67	3.0	-3	3/4	3/4	0						25
25	25	70	3.0	-3	3/4	3/4	0						26
26	26	73	3.0	-3	3/4	3/4	0						27
27	27	76	3.0	-3	3/4	3/4	0						28
28	28	79	3.0	-3	3/4	3/4	0						29
29	29	82	3.0	-3	3/4	3/4	0						30
30	30	85	3.0	-3	3/4	3/4	0						31
31	31	88	3.0	-3	3/4	3/4	0						32
32	32	91	3.0	-3	3/4	3/4	0						33
33	33	94	3.0	-3	3/4	3/4	0						34
34	34	97	3.0	-3	3/4	3/4	0						35
35	35	100	3.0	-3	3/4	3/4	0						36
36	36	103	3.0	-3	3/4	3/4	0						37
37	37	106	3.0	-3	3/4	3/4	0						38
38	38	109	3.0	-3	3/4	3/4	0						39
39	39	112	3.0	-3	3/4	3/4	0						40
40	40	115	3.0	-3	3/4	3/4	0						41
41	41	118	3.0	-3	3/4	3/4	0						42
42	42	121	3.0	-3	3/4	3/4	0						43
43	43	124	3.0	-3	3/4	3/4	0						44
44	44	127	3.0	-3	3/4	3/4	0						45
45	45	130	3.0	-3	3/4	3/4	0						46
46	46	133	3.0	-3	3/4	3/4	0						47
47	47	136	3.0	-3	3/4	3/4	0						48
48	48	139	3.0	-3	3/4	3/4	0						49
49	49	142	3.0	-3	3/4	3/4	0						50
50	50	145	3.0	-3	3/4	3/4	0						51
51	51	148	3.0	-3	3/4	3/4	0						52
52	52	151	3.0	-3	3/4	3/4	0						53
53	53	154	3.0	-3	3/4	3/4	0						54
54	54	157	3.0	-3	3/4	3/4	0					lastMeasure	-1
