mc	mn	keysig	timesig	act_dur	offset	voices	repeats	volta	barline	numbering_offset	dont_count	next
1	1	4	3/4	3/4	0	3	firstMeasure					2
2	2	4	3/4	3/4	0	3						3
3	3	4	3/4	3/4	0	3						4
4	4	4	3/4	3/4	0	3						5
5	5	4	3/4	3/4	0	3						6
6	6	4	3/4	3/4	0	3						7
7	7	4	3/4	3/4	0	3						8
8	8	4	3/4	1/2	0	2						9
9	8	4	3/4	1/4	1/2	2	startRepeat				1	10
10	9	4	3/4	3/4	0	2						11
11	10	4	3/4	3/4	0	2						12
12	11	4	3/4	3/4	0	2						13
13	12	4	3/4	3/4	0	2						14
14	13	4	3/4	3/4	0	2						15
15	14	4	3/4	3/4	0	2						16
16	15	4	3/4	3/4	0	2						17
17	16	4	3/4	1/2	0	2	endRepeat					18
18	16	4	3/4	1/4	1/2	2					1	19
19	17	4	3/4	3/4	0	2						20
20	18	4	3/4	3/4	0	2						21
21	19	4	3/4	3/4	0	3						22
22	20	4	3/4	3/4	0	3						23
23	21	4	3/4	3/4	0	2						24
24	22	4	3/4	3/4	0	2						25
25	23	4	3/4	3/4	0	3						26
26	24	4	3/4	3/4	0	2						27
27	25	4	3/4	3/4	0	2						28
28	26	4	3/4	3/4	0	2						29
29	27	4	3/4	3/4	0	2						30
30	28	4	3/4	3/4	0	2						31
31	29	4	3/4	3/4	0	3						32
32	30	4	3/4	3/4	0	2						33
33	31	4	3/4	3/4	0	2						34
34	32	4	3/4	1/2	0	2	endRepeat					9, 35
35	32	4	3/4	1/4	1/2	2					1	36
36	33	4	3/4	3/4	0	2						37
37	34	4	3/4	3/4	0	2						38
38	35	4	3/4	3/4	0	2						39
39	36	4	3/4	3/4	0	2						40
40	37	4	3/4	3/4	0	3						41
41	38	4	3/4	3/4	0	3						42
42	39	4	3/4	3/4	0	3						43
43	40	4	3/4	3/4	0	4						44
44	41	4	3/4	3/4	0	2						45
45	42	4	3/4	3/4	0	2						46
46	43	4	3/4	3/4	0	2						47
47	44	4	3/4	3/4	0	2						48
48	45	4	3/4	3/4	0	3						49
49	46	4	3/4	3/4	0	3						50
50	47	4	3/4	3/4	0	3						51
51	48	4	3/4	3/4	0	3						52
52	49	4	3/4	3/4	0	3						53
53	50	4	3/4	3/4	0	3						54
54	51	4	3/4	3/4	0	3						55
55	52	4	3/4	3/4	0	3						56
56	53	4	3/4	3/4	0	3						57
57	54	4	3/4	3/4	0	3						58
58	55	4	3/4	3/4	0	3						59
59	56	4	3/4	3/4	0	2						60
60	57	4	3/4	3/4	0	2						61
61	58	4	3/4	3/4	0	2						62
62	59	4	3/4	3/4	0	2						63
63	60	4	3/4	3/4	0	2						64
64	61	4	3/4	3/4	0	2						65
65	62	4	3/4	3/4	0	2						66
66	63	4	3/4	3/4	0	2						67
67	64	4	3/4	3/4	0	2						68
68	65	4	3/4	3/4	0	2						69
69	66	4	3/4	3/4	0	2						70
70	67	4	3/4	3/4	0	2						71
71	68	4	3/4	3/4	0	2						72
72	69	4	3/4	3/4	0	2						73
73	70	4	3/4	3/4	0	2						74
74	71	4	3/4	3/4	0	2						75
75	72	4	3/4	3/4	0	2	lastMeasure		end			
