mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	keysig	timesig	act_dur	mc_offset	volta	numbering_offset	dont_count	barline	breaks	repeats	next
43	42	124	124	3.0	2	3/4	3/4	0							44
44	43	127	127	3.0	2	3/4	3/4	0							45
45	44	130	130	3.0	2	3/4	3/4	0							46
46	45	133	133	3.0	2	3/4	3/4	0							47
47	46	136	136	3.0	2	3/4	3/4	0							48
48	47	139	139	3.0	2	3/4	3/4	0							49
49	48	142	142	3.0	2	3/4	3/4	0				double			50
50	49	145	145	3.0	-2	3/4	3/4	0							51
51	50	148	148	3.0	-2	3/4	3/4	0							52
52	51	151	151	3.0	-2	3/4	3/4	0							53
53	52	154	154	3.0	-2	3/4	3/4	0							54
54	53	157	157	3.0	-2	3/4	3/4	0							55
55	54	160	160	3.0	-2	3/4	3/4	0							56
56	55	163	163	3.0	-2	3/4	3/4	0							57
57	56	166	166	3.0	-2	3/4	3/4	0							58
58	57	169	169	3.0	-2	3/4	3/4	0							59
59	58	172	172	3.0	-2	3/4	3/4	0							60
60	59	175	175	3.0	-2	3/4	3/4	0							61
61	60	178	178	3.0	-2	3/4	3/4	0							62
62	61	181	181	3.0	-2	3/4	3/4	0							63
63	62	184	184	3.0	-2	3/4	3/4	0							64
64	63	187	187	3.0	-2	3/4	3/4	0							65
65	64	190	190	3.0	-2	3/4	3/4	0							66
66	65	193	193	3.0	-2	3/4	3/4	0						start	67
67	66	196	196	3.0	-2	3/4	3/4	0							68
68	67	199	199	3.0	-2	3/4	3/4	0							69
69	68	202	202	3.0	-2	3/4	3/4	0							70
70	69	205	205	3.0	-2	3/4	3/4	0							71
71	70	208	208	3.0	-2	3/4	3/4	0							72
72	71	211	211	3.0	-2	3/4	3/4	0							73, 74
73	72		214	3.0	-2	3/4	3/4	0	1					end	66
74	72	214	217	3.0	-2	3/4	3/4	0	2		1	double			75
75	73	217	220	3.0	2	3/4	3/4	0							76
76	74	220	223	3.0	2	3/4	3/4	0							77
77	75	223	226	3.0	2	3/4	3/4	0							78
78	76	226	229	3.0	2	3/4	3/4	0							79
79	77	229	232	3.0	2	3/4	3/4	0							80
80	78	232	235	3.0	2	3/4	3/4	0							81
81	79	235	238	3.0	2	3/4	3/4	0							82
82	80	238	241	3.0	2	3/4	3/4	0							83
83	81	241	244	3.0	2	3/4	3/4	0							84
84	82	244	247	3.0	2	3/4	3/4	0							85
85	83	247	250	3.0	2	3/4	3/4	0							86
86	84	250	253	3.0	2	3/4	3/4	0							87
87	85	253	256	3.0	2	3/4	3/4	0							88
88	86	256	259	3.0	2	3/4	3/4	0							89
89	87	259	262	3.0	2	3/4	3/4	0							90
90	88	262	265	3.0	2	3/4	3/4	0							91
91	89	265	268	3.0	2	3/4	3/4	0							92
92	90	268	271	3.0	2	3/4	3/4	0							93
93	91	271	274	3.0	2	3/4	3/4	0							94
94	92	274	277	3.0	2	3/4	3/4	0							95
95	93	277	280	3.0	2	3/4	3/4	0							96
96	94	280	283	3.0	2	3/4	3/4	0							97
97	95	283	286	3.0	2	3/4	3/4	0							98
98	96	286	289	3.0	2	3/4	3/4	0							99
99	97	289	292	3.0	2	3/4	3/4	0							100
100	98	292	295	3.0	2	3/4	3/4	0							101
101	99	295	298	3.0	2	3/4	3/4	0							102
102	100	298	301	3.0	2	3/4	3/4	0							103
103	101	301	304	3.0	2	3/4	3/4	0							104
104	102	304	307	3.0	2	3/4	3/4	0							105
105	103	307	310	3.0	2	3/4	3/4	0							106
106	104	310	313	3.0	2	3/4	3/4	0							107
107	105	313	316	3.0	2	3/4	3/4	0							108
108	106	316	319	3.0	2	3/4	3/4	0							109
109	107	319	322	3.0	2	3/4	3/4	0							110
110	108	322	325	3.0	2	3/4	3/4	0							111
111	109	325	328	3.0	2	3/4	3/4	0							112
112	110	328	331	3.0	2	3/4	3/4	0							113
113	111	331	334	3.0	2	3/4	3/4	0							114
114	112	334	337	3.0	2	3/4	3/4	0							115
115	113	337	340	3.0	2	3/4	3/4	0							116
116	114	340	343	3.0	2	3/4	3/4	0							117
117	115	343	346	3.0	2	3/4	3/4	0							118
118	116	346	349	3.0	2	3/4	3/4	0							119
119	117	349	352	3.0	2	3/4	3/4	0							120
120	118	352	355	3.0	2	3/4	3/4	0							121
121	119	355	358	3.0	2	3/4	3/4	0							122
122	120	358	361	3.0	2	3/4	3/4	0							123
123	121	361	364	3.0	2	3/4	3/4	0							124
124	122	364	367	3.0	2	3/4	3/4	0							125
125	123	367	370	3.0	2	3/4	3/4	0							126
126	124	370	373	3.0	2	3/4	3/4	0							127
127	125	373	376	3.0	2	3/4	3/4	0							128
128	126	376	379	3.0	2	3/4	3/4	0							129
129	127	379	382	3.0	2	3/4	3/4	0							130
130	128	382	385	3.0	2	3/4	3/4	0							131
131	129	385	388	3.0	2	3/4	3/4	0							132
132	130	388	391	3.0	2	3/4	3/4	0							133
133	131	391	394	3.0	2	3/4	3/4	0							134
134	132	394	397	3.0	2	3/4	3/4	0							135
135	133	397	400	3.0	2	3/4	3/4	0							136
136	134	400	403	3.0	2	3/4	3/4	0							137
137	135	403	406	3.0	2	3/4	3/4	0						lastMeasure	-1
