mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
28	27	79	3.0	0	0	3/4	2	1	V7		b	i	i	V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
29	28	82	3.0	0	0	3/4	2	1	i]		b	i	i	i		i							m	1	1	0, -3, 1		0	0
30	29	85	3.0	0	0	3/4	2	1	V7/v		b	i		V7/v		V		7		v			Mm7	1	1	2, 6, 3, 0		2	2
31	30	88	3.0	0	0	3/4	2	1	v		b	i		v		v							m	1	1	1, -2, 2		1	1
32	31	91	3.0	0	0	3/4	2	1	V/v		b	i		V/v		V				v			M	1	1	2, 6, 3		2	2
33	32	94	3.0	0	0	3/4	2	1	v6		b	i		v6		v		6					m	1	1	-2, 2, 1		1	-2
34	33	97	1.0	0	0	3/4	2	1	V7/v		b	i		V7/v		V		7		v			Mm7	1	1	2, 6, 3, 0		2	2
34	33	98	2.0	1/4	1/4	3/4	2	1	V(64)/v		b	i		V(64)/v		V			64	v			M	1	1	2, 1, -2		2	2
35	34	100	0.5	0	0	3/4	2	1	V7/v		b	i		V7/v		V		7		v			Mm7	1	1	2, 6, 3, 0		2	2
35	34	201/2	2.5	1/8	1/8	3/4	2	1	V(64)/v		b	i		V(64)/v		V			64	v			M	1	1	2, 1, -2		2	2
36	35	103	1.0	0	0	3/4	2	1	V7/V		b	i		V7/V		V		7		V			Mm7	1	1	2, 6, 3, 0		2	2
36	35	104	2.0	1/4	1/4	3/4	2	1	V(64)/V		b	i		V(64)/V		V			64	V			M	1	1	2, 1, 5		2	2
37	36	106	0.5	0	0	3/4	2	1	V/V		b	i		V/V		V				V			M	1	1	2, 6, 3		2	2
37	36	213/2	0.5	1/8	1/8	3/4	2	1	V(64)/V		b	i		V(64)/V		V			64	V			M	1	1	2, 1, 5		2	2
37	36	107	2.0	1/4	1/4	3/4	2	1	V|HC}		b	i		V		V					HC	}	M	1	1	1, 5, 2		1	1
37	36	108	0.0	1/2	1/2	3/4	2	1	{		b	i										{		1	1				
38	37	109	1.0	0	0	3/4	2	1	i[i		b	i	i	i		i							m	1	1	0, -3, 1		0	0
38	37	110	2.0	1/4	1/4	3/4	2	1	iv64		b	i	i	iv64		iv		64					m	1	1	0, -1, -4		-1	0
39	38	112	3.0	0	0	3/4	2	1	i		b	i	i	i		i							m	1	1	0, -3, 1		0	0
40	39	115	3.0	0	0	3/4	2	1	V7		b	i	i	V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
41	40	118	3.0	0	0	3/4	2	1	i]		b	i	i	i		i							m	1	1	0, -3, 1		0	0
42	41	121	1.0	0	0	3/4	2	1	V43/bII		b	i		V43/bII		V		43		bII			Mm7	1	1	-3, -6, -4, 0		-4	-3
42	41	122	1.0	1/4	1/4	3/4	2	1	.bII6		b	i		bII6		bII		6					M	1	1	-1, -4, -5		-5	-1
42	41	123	1.0	1/2	1/2	3/4	2	1	.bII		b	i		bII		bII							M	1	1	-5, -1, -4		-5	-5
43	42	124	2.0	0	0	3/4	2	1	V43/bII		b	i		V43/bII		V		43		bII			Mm7	1	1	-3, -6, -4, 0		-4	-3
43	42	126	1.0	1/2	1/2	3/4	2	1	.bII		b	i		bII		bII							M	1	1	-5, -1, -4		-5	-5
44	43	127	1.0	0	0	3/4	2	1	V43/bII		b	i		V43/bII		V		43		bII			Mm7	1	1	-3, -6, -4, 0		-4	-3
44	43	128	1.0	1/4	1/4	3/4	2	1	.bII6		b	i		bII6		bII		6					M	1	1	-1, -4, -5		-5	-1
44	43	129	1.0	1/2	1/2	3/4	2	1	.bII		b	i		bII		bII							M	1	1	-5, -1, -4		-5	-5
45	44	130	2.0	0	0	3/4	2	1	V43/bII		b	i		V43/bII		V		43		bII			Mm7	1	1	-3, -6, -4, 0		-4	-3
45	44	132	1.0	1/2	1/2	3/4	2	1	.bII		b	i		bII		bII							M	1	1	-5, -1, -4		-5	-5
46	45	133	1.0	0	0	3/4	2	1	V43/bII		b	i		V43/bII		V		43		bII			Mm7	1	1	-3, -6, -4, 0		-4	-3
46	45	134	1.0	1/4	1/4	3/4	2	1	.bII		b	i		bII		bII							M	1	1	-5, -1, -4		-5	-5
46	45	135	1.0	1/2	1/2	3/4	2	1	V43/bII		b	i		V43/bII		V		43		bII			Mm7	1	1	-3, -6, -4, 0		-4	-3
47	46	136	1.0	0	0	3/4	2	1	.bII		b	i		bII		bII							M	1	1	-5, -1, -4		-5	-5
47	46	137	1.0	1/4	1/4	3/4	2	1	V43/bII		b	i		V43/bII		V		43		bII			Mm7	1	1	-3, -6, -4, 0		-4	-3
47	46	138	1.0	1/2	1/2	3/4	2	1	.bII		b	i		bII		bII							M	1	1	-5, -1, -4		-5	-5
48	47	139	3.0	0	0	3/4	2	1	V/bII	VI/bI	b	i		V/bII		V				bII			M	1	1	-4, 0, -3		-4	-4
49	48	142	2.0	0	0	3/4	2	1	bI.iv6		b	bI		iv6		iv		6					m	1	0	-4, 0, -1		-1	-4
49	48	144	1.0	1/2	1/2	3/4	2	1	V}		b	bI		V		V						}	M	1	0	1, 5, 2		1	1
50	49	145	2.0	0	0	3/4	2	1	I[I{		b	bI	I	I		I						{	M	1	0	0, 4, 1		0	0
50	49	147	1.0	1/2	1/2	3/4	2	1	iv64		b	bI	I	iv64		iv		64					m	1	0	0, -1, -4		-1	0
51	50	148	1.0	0	0	3/4	2	1	I(b6)		b	bI	I	I(b6)		I			b6				M	1	0	0, 4, -4		0	0
51	50	149	2.0	1/4	1/4	3/4	2	1	I		b	bI	I	I		I							M	1	0	0, 4, 1		0	0
52	51	151	2.0	0	0	3/4	2	1	I		b	bI	I	I		I							M	1	0	0, 4, 1		0	0
52	51	153	1.0	1/2	1/2	3/4	2	1	iv64		b	bI	I	iv64		iv		64					m	1	0	0, -1, -4		-1	0
53	52	154	1.0	0	0	3/4	2	1	I(b6)		b	bI	I	I(b6)		I			b6				M	1	0	0, 4, -4		0	0
53	52	155	2.0	1/4	1/4	3/4	2	1	I		b	bI	I	I		I							M	1	0	0, 4, 1		0	0
54	53	157	2.0	0	0	3/4	2	1	I		b	bI	I	I		I							M	1	0	0, 4, 1		0	0
54	53	159	1.0	1/2	1/2	3/4	2	1	iv64		b	bI	I	iv64		iv		64					m	1	0	0, -1, -4		-1	0
55	54	160	1.0	0	0	3/4	2	1	I(b6)		b	bI	I	I(b6)		I			b6				M	1	0	0, 4, -4		0	0
55	54	161	2.0	1/4	1/4	3/4	2	1	I		b	bI	I	I		I							M	1	0	0, 4, 1		0	0
56	55	163	2.0	0	0	3/4	2	1	I		b	bI	I	I		I							M	1	0	0, 4, 1		0	0
56	55	165	1.0	1/2	1/2	3/4	2	1	iv6		b	bI	I	iv6		iv		6					m	1	0	-4, 0, -1		-1	-4
57	56	166	1.0	0	0	3/4	2	1	I(b6)		b	bI	I	I(b6)		I			b6				M	1	0	0, 4, -4		0	0
57	56	167	2.0	1/4	1/4	3/4	2	1	I]		b	bI	I	I		I							M	1	0	0, 4, 1		0	0
57	56	168	0.0	1/2	1/2	3/4	2	1	}		b	bI										}		1	0				
58	57	169	2.0	0	0	3/4	2	1	bIV.I[I{		b	bIV	I	I		I						{	M	1	0	0, 4, 1		0	0
58	57	171	1.0	1/2	1/2	3/4	2	1	iv64		b	bIV	I	iv64		iv		64					m	1	0	0, -1, -4		-1	0
59	58	172	1.0	0	0	3/4	2	1	I(b6)		b	bIV	I	I(b6)		I			b6				M	1	0	0, 4, -4		0	0
59	58	173	4.0	1/4	1/4	3/4	2	1	I		b	bIV	I	I		I							M	1	0	0, 4, 1		0	0
60	59	177	1.0	1/2	1/2	3/4	2	1	iv64		b	bIV	I	iv64		iv		64					m	1	0	0, -1, -4		-1	0
61	60	178	1.0	0	0	3/4	2	1	I(b6)		b	bIV	I	I(b6)		I			b6				M	1	0	0, 4, -4		0	0
61	60	179	1.0	1/4	1/4	3/4	2	1	V7(9)/iv		b	bIV	I	V7(9)/iv		V		7	9	iv			Mm7	1	0	0, 4, 1, -2	-5	0	0
61	60	180	2.0	1/2	1/2	3/4	2	1	V(b9)/iv]		b	bIV	I	V(b9)/iv		V			b9	iv			M	1	0	0, 4, 1	-12	0	0
62	61	182	1.0	1/4	1/4	3/4	2	1	V7(b9)/iv		b	bIV		V7(b9)/iv		V		7	b9	iv			Mm7	1	0	0, 4, 1, -2	-12	0	0
62	61	183	1.0	1/2	1/2	3/4	2	1	Ger7/iv		b	bIV		Ger7/iv	Ger	vii	o	7	b3	V/iv			Ger	1	0	5, -5, -1, -4		5	5
63	62	184	1.0	0	0	3/4	2	1	I		b	bIV		I		I							M	1	0	0, 4, 1		0	0
63	62	185	1.0	1/4	1/4	3/4	2	1	Ger7/v		b	bIV		Ger7/v	Ger	vii	o	7	b3	V/v			Ger	1	0	7, -3, 1, -2		7	7
63	62	186	1.0	1/2	1/2	3/4	2	1	V(64)/v		b	bIV		V(64)/v		V			64	v			M	1	0	2, 1, -2		2	2
64	63	187	6.0	0	0	3/4	2	1	i.V7}		b	i		V7		V		7				}	Mm7	1	1	1, 5, 2, -1		1	1
66	65	193	1.0	0	0	3/4	2	1	i[i{		b	i	i	i		i						{	m	1	1	0, -3, 1		0	0
66	65	194	2.0	1/4	1/4	3/4	2	1	iv64		b	i	i	iv64		iv		64					m	1	1	0, -1, -4		-1	0
67	66	196	3.0	0	0	3/4	2	1	i		b	i	i	i		i							m	1	1	0, -3, 1		0	0
68	67	199	3.0	0	0	3/4	2	1	V7		b	i	i	V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
69	68	202	3.0	0	0	3/4	2	1	i]		b	i	i	i		i							m	1	1	0, -3, 1		0	0
70	69	205	3.0	0	0	3/4	2	1	V7/v		b	i		V7/v		V		7		v			Mm7	1	1	2, 6, 3, 0		2	2
71	70	208	3.0	0	0	3/4	2	1	v		b	i		v		v							m	1	1	1, -2, 2		1	1
72	71	211	3.0	0	0	3/4	2	1	V/v		b	i		V/v		V				v			M	1	1	2, 6, 3		2	2
73	72	214	3.0	0	0	3/4	2	1	v6		b	i		v6		v		6					m	1	1	-2, 2, 1		1	-2
74	73	217	1.0	0	0	3/4	2	1	V7/v		b	i		V7/v		V		7		v			Mm7	1	1	2, 6, 3, 0		2	2
74	73	218	2.0	1/4	1/4	3/4	2	1	V(64)/v		b	i		V(64)/v		V			64	v			M	1	1	2, 1, -2		2	2
75	74	220	0.5	0	0	3/4	2	1	V7/v		b	i		V7/v		V		7		v			Mm7	1	1	2, 6, 3, 0		2	2
75	74	441/2	2.5	1/8	1/8	3/4	2	1	V(64)/v		b	i		V(64)/v		V			64	v			M	1	1	2, 1, -2		2	2
76	75	223	1.0	0	0	3/4	2	1	V7/V		b	i		V7/V		V		7		V			Mm7	1	1	2, 6, 3, 0		2	2
76	75	224	2.0	1/4	1/4	3/4	2	1	V(64)/V		b	i		V(64)/V		V			64	V			M	1	1	2, 1, 5		2	2
77	76	226	0.5	0	0	3/4	2	1	V/V		b	i		V/V		V				V			M	1	1	2, 6, 3		2	2
77	76	453/2	0.5	1/8	1/8	3/4	2	1	V(64)/V		b	i		V(64)/V		V			64	V			M	1	1	2, 1, 5		2	2
77	76	227	2.0	1/4	1/4	3/4	2	1	V|HC}		b	i		V		V					HC	}	M	1	1	1, 5, 2		1	1
77	76	228	0.0	1/2	1/2	3/4	2	1	{		b	i										{		1	1				
78	77	229	1.0	0	0	3/4	2	1	i[i		b	i	i	i		i							m	1	1	0, -3, 1		0	0
78	77	230	2.0	1/4	1/4	3/4	2	1	iv64		b	i	i	iv64		iv		64					m	1	1	0, -1, -4		-1	0
79	78	232	3.0	0	0	3/4	2	1	i		b	i	i	i		i							m	1	1	0, -3, 1		0	0
80	79	235	3.0	0	0	3/4	2	1	V7		b	i	i	V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
81	80	238	3.0	0	0	3/4	2	1	i]		b	i	i	i		i							m	1	1	0, -3, 1		0	0
82	81	241	1.0	0	0	3/4	2	1	V43/bII		b	i		V43/bII		V		43		bII			Mm7	1	1	-3, -6, -4, 0		-4	-3
82	81	242	1.0	1/4	1/4	3/4	2	1	.bII6		b	i		bII6		bII		6					M	1	1	-1, -4, -5		-5	-1
82	81	243	1.0	1/2	1/2	3/4	2	1	.bII		b	i		bII		bII							M	1	1	-5, -1, -4		-5	-5
83	82	244	2.0	0	0	3/4	2	1	V43/bII		b	i		V43/bII		V		43		bII			Mm7	1	1	-3, -6, -4, 0		-4	-3
83	82	246	1.0	1/2	1/2	3/4	2	1	.bII		b	i		bII		bII							M	1	1	-5, -1, -4		-5	-5
84	83	247	1.0	0	0	3/4	2	1	V43/bII		b	i		V43/bII		V		43		bII			Mm7	1	1	-3, -6, -4, 0		-4	-3
84	83	248	1.0	1/4	1/4	3/4	2	1	.bII6		b	i		bII6		bII		6					M	1	1	-1, -4, -5		-5	-1
84	83	249	1.0	1/2	1/2	3/4	2	1	.bII		b	i		bII		bII							M	1	1	-5, -1, -4		-5	-5
85	84	250	2.0	0	0	3/4	2	1	V43/bII		b	i		V43/bII		V		43		bII			Mm7	1	1	-3, -6, -4, 0		-4	-3
85	84	252	1.0	1/2	1/2	3/4	2	1	.bII		b	i		bII		bII							M	1	1	-5, -1, -4		-5	-5
86	85	253	1.0	0	0	3/4	2	1	V43/bII		b	i		V43/bII		V		43		bII			Mm7	1	1	-3, -6, -4, 0		-4	-3
86	85	254	1.0	1/4	1/4	3/4	2	1	.bII		b	i		bII		bII							M	1	1	-5, -1, -4		-5	-5
86	85	255	1.0	1/2	1/2	3/4	2	1	V43/bII		b	i		V43/bII		V		43		bII			Mm7	1	1	-3, -6, -4, 0		-4	-3
87	86	256	1.0	0	0	3/4	2	1	.bII		b	i		bII		bII							M	1	1	-5, -1, -4		-5	-5
87	86	257	1.0	1/4	1/4	3/4	2	1	V43/bII		b	i		V43/bII		V		43		bII			Mm7	1	1	-3, -6, -4, 0		-4	-3
87	86	258	1.0	1/2	1/2	3/4	2	1	.bII		b	i		bII		bII							M	1	1	-5, -1, -4		-5	-5
88	87	259	3.0	0	0	3/4	2	1	V/bII	VI	b	i		V/bII		V				bII			M	1	1	-4, 0, -3		-4	-4
89	88	262	3.0	0	0	3/4	2	1	V}		b	i		V		V						}	M	1	1	1, 5, 2		1	1
90	89	265	1.0	0	0	3/4	2	1	i[i{		b	i	i	i		i						{	m	1	1	0, -3, 1		0	0
90	89	266	2.0	1/4	1/4	3/4	2	1	iv64		b	i	i	iv64		iv		64					m	1	1	0, -1, -4		-1	0
91	90	268	3.0	0	0	3/4	2	1	i		b	i	i	i		i							m	1	1	0, -3, 1		0	0
92	91	271	3.0	0	0	3/4	2	1	V7		b	i	i	V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
93	92	274	3.0	0	0	3/4	2	1	i]		b	i	i	i		i							m	1	1	0, -3, 1		0	0
94	93	277	3.0	0	0	3/4	2	1	V7/v		b	i		V7/v		V		7		v			Mm7	1	1	2, 6, 3, 0		2	2
95	94	280	3.0	0	0	3/4	2	1	v		b	i		v		v							m	1	1	1, -2, 2		1	1
96	95	283	3.0	0	0	3/4	2	1	V/v		b	i		V/v		V				v			M	1	1	2, 6, 3		2	2
97	96	286	3.0	0	0	3/4	2	1	v6		b	i		v6		v		6					m	1	1	-2, 2, 1		1	-2
98	97	289	1.0	0	0	3/4	2	1	V7/v		b	i		V7/v		V		7		v			Mm7	1	1	2, 6, 3, 0		2	2
98	97	290	2.0	1/4	1/4	3/4	2	1	V(64)/v		b	i		V(64)/v		V			64	v			M	1	1	2, 1, -2		2	2
99	98	292	0.5	0	0	3/4	2	1	V7/v		b	i		V7/v		V		7		v			Mm7	1	1	2, 6, 3, 0		2	2
99	98	585/2	2.5	1/8	1/8	3/4	2	1	V(64)/v		b	i		V(64)/v		V			64	v			M	1	1	2, 1, -2		2	2
100	99	295	1.0	0	0	3/4	2	1	V7/V		b	i		V7/V		V		7		V			Mm7	1	1	2, 6, 3, 0		2	2
100	99	296	2.0	1/4	1/4	3/4	2	1	V(64)/V		b	i		V(64)/V		V			64	V			M	1	1	2, 1, 5		2	2
101	100	298	0.5	0	0	3/4	2	1	V/V		b	i		V/V		V				V			M	1	1	2, 6, 3		2	2
101	100	597/2	0.5	1/8	1/8	3/4	2	1	V(64)/V		b	i		V(64)/V		V			64	V			M	1	1	2, 1, 5		2	2
101	100	299	2.0	1/4	1/4	3/4	2	1	V|HC}		b	i		V		V					HC	}	M	1	1	1, 5, 2		1	1
101	100	300	0.0	1/2	1/2	3/4	2	1	{		b	i										{		1	1				
102	101	301	1.0	0	0	3/4	2	1	i[i		b	i	i	i		i							m	1	1	0, -3, 1		0	0
102	101	302	2.0	1/4	1/4	3/4	2	1	iv64		b	i	i	iv64		iv		64					m	1	1	0, -1, -4		-1	0
103	102	304	3.0	0	0	3/4	2	1	i		b	i	i	i		i							m	1	1	0, -3, 1		0	0
104	103	307	3.0	0	0	3/4	2	1	V7		b	i	i	V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
105	104	310	3.0	0	0	3/4	2	1	i]		b	i	i	i		i							m	1	1	0, -3, 1		0	0
106	105	313	1.0	0	0	3/4	2	1	V43/bII		b	i		V43/bII		V		43		bII			Mm7	1	1	-3, -6, -4, 0		-4	-3
106	105	314	1.0	1/4	1/4	3/4	2	1	.bII6		b	i		bII6		bII		6					M	1	1	-1, -4, -5		-5	-1
106	105	315	1.0	1/2	1/2	3/4	2	1	.bII		b	i		bII		bII							M	1	1	-5, -1, -4		-5	-5
107	106	316	2.0	0	0	3/4	2	1	V43/bII		b	i		V43/bII		V		43		bII			Mm7	1	1	-3, -6, -4, 0		-4	-3
107	106	318	1.0	1/2	1/2	3/4	2	1	.bII		b	i		bII		bII							M	1	1	-5, -1, -4		-5	-5
108	107	319	1.0	0	0	3/4	2	1	V43/bII		b	i		V43/bII		V		43		bII			Mm7	1	1	-3, -6, -4, 0		-4	-3
108	107	320	1.0	1/4	1/4	3/4	2	1	.bII6		b	i		bII6		bII		6					M	1	1	-1, -4, -5		-5	-1
108	107	321	1.0	1/2	1/2	3/4	2	1	.bII		b	i		bII		bII							M	1	1	-5, -1, -4		-5	-5
109	108	322	2.0	0	0	3/4	2	1	V43/bII		b	i		V43/bII		V		43		bII			Mm7	1	1	-3, -6, -4, 0		-4	-3
109	108	324	1.0	1/2	1/2	3/4	2	1	.bII		b	i		bII		bII							M	1	1	-5, -1, -4		-5	-5
110	109	325	1.0	0	0	3/4	2	1	V43/bII		b	i		V43/bII		V		43		bII			Mm7	1	1	-3, -6, -4, 0		-4	-3
110	109	326	1.0	1/4	1/4	3/4	2	1	.bII		b	i		bII		bII							M	1	1	-5, -1, -4		-5	-5
110	109	327	1.0	1/2	1/2	3/4	2	1	V43/bII		b	i		V43/bII		V		43		bII			Mm7	1	1	-3, -6, -4, 0		-4	-3
111	110	328	1.0	0	0	3/4	2	1	.bII		b	i		bII		bII							M	1	1	-5, -1, -4		-5	-5
111	110	329	1.0	1/4	1/4	3/4	2	1	V43/bII		b	i		V43/bII		V		43		bII			Mm7	1	1	-3, -6, -4, 0		-4	-3
111	110	330	1.0	1/2	1/2	3/4	2	1	.bII		b	i		bII		bII							M	1	1	-5, -1, -4		-5	-5
112	111	331	3.0	0	0	3/4	2	1	V/bII	VI/bI	b	i		V/bII		V				bII			M	1	1	-4, 0, -3		-4	-4
113	112	334	2.0	0	0	3/4	2	1	bI.iv6		b	bI		iv6		iv		6					m	1	0	-4, 0, -1		-1	-4
113	112	336	1.0	1/2	1/2	3/4	2	1	V}		b	bI		V		V						}	M	1	0	1, 5, 2		1	1
114	113	337	2.0	0	0	3/4	2	1	I[I{		b	bI	I	I		I						{	M	1	0	0, 4, 1		0	0
114	113	339	1.0	1/2	1/2	3/4	2	1	iv64		b	bI	I	iv64		iv		64					m	1	0	0, -1, -4		-1	0
115	114	340	1.0	0	0	3/4	2	1	I(b6)		b	bI	I	I(b6)		I			b6				M	1	0	0, 4, -4		0	0
115	114	341	2.0	1/4	1/4	3/4	2	1	I		b	bI	I	I		I							M	1	0	0, 4, 1		0	0
116	115	343	2.0	0	0	3/4	2	1	I		b	bI	I	I		I							M	1	0	0, 4, 1		0	0
116	115	345	1.0	1/2	1/2	3/4	2	1	iv64		b	bI	I	iv64		iv		64					m	1	0	0, -1, -4		-1	0
117	116	346	1.0	0	0	3/4	2	1	I(b6)		b	bI	I	I(b6)		I			b6				M	1	0	0, 4, -4		0	0
117	116	347	2.0	1/4	1/4	3/4	2	1	I		b	bI	I	I		I							M	1	0	0, 4, 1		0	0
118	117	349	2.0	0	0	3/4	2	1	I		b	bI	I	I		I							M	1	0	0, 4, 1		0	0
118	117	351	1.0	1/2	1/2	3/4	2	1	iv64		b	bI	I	iv64		iv		64					m	1	0	0, -1, -4		-1	0
119	118	352	1.0	0	0	3/4	2	1	I(b6)		b	bI	I	I(b6)		I			b6				M	1	0	0, 4, -4		0	0
119	118	353	2.0	1/4	1/4	3/4	2	1	I		b	bI	I	I		I							M	1	0	0, 4, 1		0	0
120	119	355	2.0	0	0	3/4	2	1	I		b	bI	I	I		I							M	1	0	0, 4, 1		0	0
120	119	357	1.0	1/2	1/2	3/4	2	1	iv6		b	bI	I	iv6		iv		6					m	1	0	-4, 0, -1		-1	-4
121	120	358	1.0	0	0	3/4	2	1	I(b6)		b	bI	I	I(b6)		I			b6				M	1	0	0, 4, -4		0	0
121	120	359	2.0	1/4	1/4	3/4	2	1	I]		b	bI	I	I		I							M	1	0	0, 4, 1		0	0
121	120	360	0.0	1/2	1/2	3/4	2	1	}		b	bI										}		1	0				
