mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
27	26	0	0	3/4	1	1		V7(b964)	bb	III		V7(b964)		V		7	b964				Mm7	1	0	1, 0, 4, -1	-4	1	1
27	26	1/4	1/4	3/4	1	1		V7(64)	bb	III		V7(64)		V		7	64				Mm7	1	0	1, 0, 4, -1		1	1
27	26	1/2	1/2	3/4	1	1		V(64)	bb	III		V(64)		V			64				M	1	0	1, 0, 4		1	1
28	27	0	0	3/4	1	1		V(13#7)	bb	III		V(13#7)		V			13#7				M	1	0	1, 5, 2	4, 6	1	1
28	27	1/4	1/4	3/4	1	1		V7(13)	bb	III		V7(13)		V		7	13				Mm7	1	0	1, 5, 2, -1	4	1	1
28	27	1/2	1/2	3/4	1	1		V7	bb	III		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
29	28	0	0	3/4	1	1		I(9)}	bb	III		I(9)		I			9			}	M	1	0	0, 4, 1	2	0	0
29	28	1/4	1/4	3/4	1	1		I	bb	III		I		I							M	1	0	0, 4, 1		0	0
29	28	1/2	1/2	3/4	1	1		viio7(4)/V	bb	III		viio7(4)/V		vii	o	7	4	V			o7	1	0	6, 5, 0, -3		6	6
29	28	23/32	23/32	3/4	1	1		viio7/V	bb	III		viio7/V		vii	o	7		V			o7	1	0	6, 3, 0, -3		6	6
30	29	0	0	3/4	1	1		V7(9){	bb	III		V7(9)		V		7	9			{	Mm7	1	0	1, 5, 2, -1	3	1	1
30	29	1/4	1/4	3/4	1	1		V7	bb	III		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
31	30	0	0	3/4	1	1		I(6)	bb	III		I(6)		I			6				M	1	0	0, 4, 3		0	0
31	30	1/4	1/4	3/4	1	1		I	bb	III		I		I							M	1	0	0, 4, 1		0	0
32	31	0	0	3/4	1	1		V7(9)	bb	III		V7(9)		V		7	9				Mm7	1	0	1, 5, 2, -1	3	1	1
32	31	1/4	1/4	3/4	1	1		V7	bb	III		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
33	32	0	0	3/4	1	1		V7(13)/IV	bb	III		V7(13)/IV		V		7	13	IV			Mm7	1	0	0, 4, 1, -2	3	0	0
33	32	7/16	7/16	3/4	1	1		V7/IV	bb	III		V7/IV		V		7		IV			Mm7	1	0	0, 4, 1, -2		0	0
33	32	1/2	1/2	3/4	1	1		#viio7/ii	bb	III		#viio7/ii		#vii	o	7		ii			o7	1	0	7, 4, 1, -2		7	7
34	33	0	0	3/4	1	1		ii(11)	bb	III		ii(11)		ii			11				m	1	0	2, -1, 3	1	2	2
34	33	1/2	1/2	3/4	1	1		ii6	bb	III		ii6		ii		6					m	1	0	-1, 3, 2		2	-1
35	34	0	0	3/4	1	1		V7(b964)	bb	III		V7(b964)		V		7	b964				Mm7	1	0	1, 0, 4, -1	-4	1	1
35	34	1/4	1/4	3/4	1	1		V7(64)	bb	III		V7(64)		V		7	64				Mm7	1	0	1, 0, 4, -1		1	1
35	34	1/2	1/2	3/4	1	1		V(64)	bb	III		V(64)		V			64				M	1	0	1, 0, 4		1	1
36	35	0	0	3/4	1	1		V(#7#5)	bb	III		V(#7#5)		V			#7#5				M	1	0	1, 5, 9	6	1	1
36	35	1/4	1/4	3/4	1	1		V7}	bb	III		V7		V		7				}	Mm7	1	0	1, 5, 2, -1		1	1
36	35	1/2	1/2	3/4	1	1		i.#iiio6	bb	i		#iiio6		#iii	o	6					o	1	1	1, -2, 4		4	1
37	36	0	0	3/4	1	1		iii6	bb	i		iii6		iii		6					m	1	1	-6, -2, -3		-3	-6
37	36	1/4	1/4	3/4	1	1		iv7	bb	i		iv7		iv		7					mm7	1	1	-1, -4, 0, -3		-1	-1
38	37	0	0	3/4	1	1		V7(6){	bb	i		V7(6)		V		7	6			{	Mm7	1	1	1, 5, -3, -1		1	1
38	37	3/8	3/8	3/4	1	1		V(139)	bb	i		V(139)		V			139				M	1	1	1, 5, 2	-3, -4	1	1
38	37	1/2	1/2	3/4	1	1		V7(13)	bb	i		V7(13)		V		7	13				Mm7	1	1	1, 5, 2, -1	-3	1	1
39	38	0	0	3/4	1	1		i(#74)	bb	i		i(#74)		i			#74				m	1	1	0, -1, 1	5	0	0
39	38	3/16	3/16	3/4	1	1		i	bb	i		i		i							m	1	1	0, -3, 1		0	0
39	38	1/2	1/2	3/4	1	1		V7/V/III	bb	i		V7/V/III		V		7		V/III			Mm7	1	1	-1, 3, 0, -3		-1	-1
40	39	0	0	3/4	1	1		V7(6)/III	bb	i		V7(6)/III		V		7	6	III			Mm7	1	1	-2, 2, 1, -4		-2	-2
40	39	3/8	3/8	3/4	1	1		V7(b96)/III	bb	i		V7(b96)/III		V		7	b96	III			Mm7	1	1	-2, 2, 1, -4	-7	-2	-2
40	39	1/2	1/2	3/4	1	1		V7(6)/III	bb	i		V7(6)/III		V		7	6	III			Mm7	1	1	-2, 2, 1, -4		-2	-2
41	40	0	0	3/4	1	1		III(74)	bb	i		III(74)		III			74				M	1	1	-3, -4, -2	2	-3	-3
41	40	3/16	3/16	3/4	1	1		III	bb	i		III		III							M	1	1	-3, 1, -2		-3	-3
41	40	1/2	1/2	3/4	1	1		.Fr7/v	bb	i		Fr7/v	Fr	V		7	b5	V/v			Fr	1	1	3, 7, -3, 1		3	3
42	41	0	0	3/4	1	1		V7(6)/v	bb	i		V7(6)/v		V		7	6	v			Mm7	1	1	2, 6, -2, 0		2	2
42	41	3/8	3/8	3/4	1	1		V7(96)/v	bb	i		V7(96)/v		V		7	96	v			Mm7	1	1	2, 6, -2, 0	-3	2	2
42	41	1/2	1/2	3/4	1	1		V7(6)/v	bb	i		V7(6)/v		V		7	6	v			Mm7	1	1	2, 6, -2, 0		2	2
43	42	0	0	3/4	1	1		V(#74)	bb	i		V(#74)		V			#74				M	1	1	1, 0, 2	6	1	1
43	42	3/16	3/16	3/4	1	1		V	bb	i		V		V							M	1	1	1, 5, 2		1	1
44	43	3/16	3/16	3/4	1	1		V7(9)	bb	i		V7(9)		V		7	9				Mm7	1	1	1, 5, 2, -1	-4	1	1
44	43	1/2	1/2	3/4	1	1		V7	bb	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
45	44	0	0	3/4	1	1		i[i(9)}	bb	i	i	i(9)		i			9			}	m	1	1	0, -3, 1	2	0	0
45	44	3/8	3/8	3/4	1	1		i	bb	i	i	i		i							m	1	1	0, -3, 1		0	0
46	45	0	0	3/4	1	1		V7(96){	bb	i	i	V7(96)		V		7	96			{	Mm7	1	1	1, 5, -3, -1	-4	1	1
46	45	1/2	1/2	3/4	1	1		V7(6)	bb	i	i	V7(6)		V		7	6				Mm7	1	1	1, 5, -3, -1		1	1
47	46	0	0	3/4	1	1		i(#74)	bb	i	i	i(#74)		i			#74				m	1	1	0, -1, 1	5	0	0
47	46	3/16	3/16	3/4	1	1		i]	bb	i	i	i		i							m	1	1	0, -3, 1		0	0
47	46	1/2	1/2	3/4	1	1		V7/V/III	bb	i		V7/V/III		V		7		V/III			Mm7	1	1	-1, 3, 0, -3		-1	-1
48	47	0	0	3/4	1	1		V7(96)/III	bb	i		V7(96)/III		V		7	96	III			Mm7	1	1	-2, 2, 1, -4	0	-2	-2
48	47	1/2	1/2	3/4	1	1		V7(6)/III	bb	i		V7(6)/III		V		7	6	III			Mm7	1	1	-2, 2, 1, -4		-2	-2
49	48	0	0	3/4	1	1		III(74)	bb	i		III(74)		III			74				M	1	1	-3, -4, -2	2	-3	-3
49	48	3/16	3/16	3/4	1	1		III	bb	i		III		III							M	1	1	-3, 1, -2		-3	-3
49	48	1/2	1/2	3/4	1	1		.Fr7/v	bb	i		Fr7/v	Fr	V		7	b5	V/v			Fr	1	1	3, 7, -3, 1		3	3
50	49	0	0	3/4	1	1		V7(96)/v	bb	i		V7(96)/v		V		7	96	v			Mm7	1	1	2, 6, -2, 0	-3	2	2
50	49	1/2	1/2	3/4	1	1		V7(6)/v	bb	i		V7(6)/v		V		7	6	v			Mm7	1	1	2, 6, -2, 0		2	2
51	50	0	0	3/4	1	1		V(#74)	bb	i		V(#74)		V			#74				M	1	1	1, 0, 2	6	1	1
51	50	3/16	3/16	3/4	1	1		V	bb	i		V		V							M	1	1	1, 5, 2		1	1
52	51	0	0	3/4	1	1		V7(b3)	bb	i		V7(b3)		V		7	b3				Mm7	1	1	1, -2, 2, -1		1	1
52	51	3/16	3/16	3/4	1	1		V7(9)	bb	i		V7(9)		V		7	9				Mm7	1	1	1, 5, 2, -1	-4	1	1
52	51	1/2	1/2	3/4	1	1		V7	bb	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
53	52	0	0	3/4	1	1	1	i}	bb	i		i		i						}	m	1	1	0, -3, 1		0	0
53	52	1/2	1/2	3/4	1	1	1	III.ii7	bb	III		ii7		ii		7					mm7	1	0	2, -1, 3, 0		2	2
54	52	0	0	3/4	1	1	2	i}	bb	i		i		i						}	m	1	1	0, -3, 1		0	0
54	52	1/2	1/2	3/4	1	1	2	{	bb	i										{		1	1				
55	53	1/4	1/4	3/4	1	1		VI	bb	i		VI		VI							M	1	1	-4, 0, -3		-4	-4
56	54	0	0	3/4	1	1		.Fr7	bb	i		Fr7	Fr	V		7	b5	V			Fr	1	1	2, 6, -4, 0		2	2
56	54	1/4	1/4	3/4	1	1		i	bb	i		i		i							m	1	1	0, -3, 1		0	0
57	55	0	0	3/4	1	1		v	bb	i		v		v							m	1	1	1, -2, 2		1	1
57	55	1/4	1/4	3/4	1	1		VI	bb	i		VI		VI							M	1	1	-4, 0, -3		-4	-4
58	56	0	0	3/4	1	1		.Fr7	bb	i		Fr7	Fr	V		7	b5	V			Fr	1	1	2, 6, -4, 0		2	2
58	56	1/4	1/4	3/4	1	1		i	bb	i		i		i							m	1	1	0, -3, 1		0	0
59	57	0	0	3/4	1	1		V7/V	bb	i		V7/V		V		7		V			Mm7	1	1	2, 6, 3, 0		2	2
59	57	1/4	1/4	3/4	1	1		V(64)/V	bb	i		V(64)/V		V			64	V			M	1	1	2, 1, 5		2	2
60	58	0	0	3/4	1	1		V/V	bb	i		V/V		V				V			M	1	1	2, 6, 3		2	2
60	58	1/8	1/8	3/4	1	1		V7/V	bb	i		V7/V		V		7		V			Mm7	1	1	2, 6, 3, 0		2	2
60	58	1/4	1/4	3/4	1	1		V(64)/V	bb	i		V(64)/V		V			64	V			M	1	1	2, 1, 5		2	2
61	59	0	0	3/4	1	1		V7/V	bb	i		V7/V		V		7		V			Mm7	1	1	2, 6, 3, 0		2	2
61	59	1/4	1/4	3/4	1	1		V(64)/V	bb	i		V(64)/V		V			64	V			M	1	1	2, 1, 5		2	2
62	60	0	0	3/4	1	1	1	V7(13)/V	bb	i		V7(13)/V		V		7	13	V			Mm7	1	1	2, 6, 3, 0	5	2	2
62	60	1/8	1/8	3/4	1	1	1	V7/V	bb	i		V7/V		V		7		V			Mm7	1	1	2, 6, 3, 0		2	2
62	60	1/4	1/4	3/4	1	1	1	V}	bb	i		V		V						}	M	1	1	1, 5, 2		1	1
63	60	0	0	3/4	1	1	2	V7(13)/V	bb	i		V7(13)/V		V		7	13	V			Mm7	1	1	2, 6, 3, 0	5	2	2
63	60	1/8	1/8	3/4	1	1	2	V7/V	bb	i		V7/V		V		7		V			Mm7	1	1	2, 6, 3, 0		2	2
63	60	1/4	1/4	3/4	1	1	2	V}	bb	i		V		V						}	M	1	1	1, 5, 2		1	1
63	60	1/2	1/2	3/4	1	1	2	{	bb	i										{		1	1				
64	61	0	0	3/4	1	1		III.ii6(2)	bb	III		ii6(2)		ii		6	2				m	1	0	-1, 3, 4		2	-1
64	61	1/4	1/4	3/4	1	1		ii6	bb	III		ii6		ii		6					m	1	0	-1, 3, 2		2	-1
65	62	0	0	3/4	1	1		ii6(6)	bb	III		ii6(6)		ii		6	6				m	1	0	-1, 5, 2		2	-1
65	62	1/4	1/4	3/4	1	1		ii6	bb	III		ii6		ii		6					m	1	0	-1, 3, 2		2	-1
66	63	0	0	3/4	1	1		V7	bb	III		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
67	64	0	0	3/4	1	1		I}	bb	III		I		I						}	M	1	0	0, 4, 1		0	0
68	65	0	0	3/4	1	1		iio6(2){	bb	III		iio6(2)		ii	o	6	2			{	o	1	0	-1, -4, 4		2	-1
68	65	1/4	1/4	3/4	1	1		iio6	bb	III		iio6		ii	o	6					o	1	0	-1, -4, 2		2	-1
69	66	0	0	3/4	1	1		ii%65(b6)	bb	III		ii%65(b6)		ii	%	65	b6				%7	1	0	-1, -2, 0, 2		2	-1
69	66	1/4	1/4	3/4	1	1		ii%65	bb	III		ii%65		ii	%	65					%7	1	0	-1, -4, 0, 2		2	-1
70	67	0	0	3/4	1	1		V7	bb	III		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
71	68	0	0	3/4	1	1		i}	bb	III		i		i						}	m	1	0	0, -3, 1		0	0
72	69	0	0	3/4	1	1		ii65(2)/#II{	bb	III		ii65(2)/#II		ii		65	2	#II		{	mm7	1	0	8, 12, 9, 13		11	8
72	69	1/4	1/4	3/4	1	1		ii65/#II	bb	III		ii65/#II		ii		65		#II			mm7	1	0	8, 12, 9, 11		11	8
73	70	0	0	3/4	1	1		ii65(6)/#II	bb	III		ii65(6)/#II		ii		65	6	#II			mm7	1	0	8, 14, 9, 11		11	8
73	70	1/4	1/4	3/4	1	1		ii65/#II	bb	III		ii65/#II		ii		65		#II			mm7	1	0	8, 12, 9, 11		11	8
74	71	0	0	3/4	1	1		V7/#II	bb	III		V7/#II		V		7		#II			Mm7	1	0	10, 14, 11, 8		10	10
75	72	0	0	3/4	1	1		#II}	bb	III		#II		#II						}	M	1	0	9, 13, 10		9	9
76	73	0	0	3/4	1	1		iio6(b2){	bb	III		iio6(b2)		ii	o	6	b2			{	o	1	0	-1, -4, -3		2	-1
76	73	1/4	1/4	3/4	1	1		iio6	bb	III		iio6		ii	o	6					o	1	0	-1, -4, 2		2	-1
77	74	0	0	3/4	1	1		ii%65(b6)	bb	III		ii%65(b6)		ii	%	65	b6				%7	1	0	-1, -2, 0, 2		2	-1
77	74	1/2	1/2	3/4	1	1		ii%65	bb	III		ii%65		ii	%	65					%7	1	0	-1, -4, 0, 2		2	-1
78	75	0	0	3/4	1	1		V7	bb	III		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
79	76	0	0	3/4	1	1		V7(9)	bb	III		V7(9)		V		7	9				Mm7	1	0	1, 5, 2, -1	3	1	1
79	76	1/2	1/2	3/4	1	1		V7	bb	III		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
80	77	0	0	3/4	1	1		V7(6)	bb	III		V7(6)		V		7	6				Mm7	1	0	1, 5, 4, -1		1	1
80	77	1/4	1/4	3/4	1	1		V7	bb	III		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
81	78	0	0	3/4	1	1		V	bb	III		V		V							M	1	0	1, 5, 2		1	1
81	78	1/4	1/4	3/4	1	1		V7(9)	bb	III		V7(9)		V		7	9				Mm7	1	0	1, 5, 2, -1	3	1	1
82	79	0	0	3/4	1	1		V7	bb	III		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
83	80	0	0	3/4	1	1		I}	bb	III		I		I						}	M	1	0	0, 4, 1		0	0
84	81	0	0	3/4	1	1		iio6(2){	bb	III		iio6(2)		ii	o	6	2			{	o	1	0	-1, -4, 4		2	-1
84	81	1/4	1/4	3/4	1	1		iio6	bb	III		iio6		ii	o	6					o	1	0	-1, -4, 2		2	-1
85	82	0	0	3/4	1	1		ii%65(b6)	bb	III		ii%65(b6)		ii	%	65	b6				%7	1	0	-1, -2, 0, 2		2	-1
85	82	1/4	1/4	3/4	1	1		ii%65	bb	III		ii%65		ii	%	65					%7	1	0	-1, -4, 0, 2		2	-1
86	83	0	0	3/4	1	1		V7	bb	III		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
87	84	0	0	3/4	1	1		i}	bb	III		i		i						}	m	1	0	0, -3, 1		0	0
88	85	0	0	3/4	1	1		ii65(2)/#II	bb	III		ii65(2)/#II		ii		65	2	#II			mm7	1	0	8, 12, 9, 13		11	8
88	85	1/4	1/4	3/4	1	1		ii65/#II	bb	III		ii65/#II		ii		65		#II			mm7	1	0	8, 12, 9, 11		11	8
89	86	0	0	3/4	1	1		ii65(6)/#II	bb	III		ii65(6)/#II		ii		65	6	#II			mm7	1	0	8, 14, 9, 11		11	8
89	86	1/4	1/4	3/4	1	1		ii65/#II	bb	III		ii65/#II		ii		65		#II			mm7	1	0	8, 12, 9, 11		11	8
90	87	0	0	3/4	1	1		V7/#II	bb	III		V7/#II		V		7		#II			Mm7	1	0	10, 14, 11, 8		10	10
91	88	0	0	3/4	1	1		#II}	bb	III		#II		#II						}	M	1	0	9, 13, 10		9	9
92	89	0	0	3/4	1	1		iio6(b2){	bb	III		iio6(b2)		ii	o	6	b2			{	o	1	0	-1, -4, -3		2	-1
92	89	1/4	1/4	3/4	1	1		iio6	bb	III		iio6		ii	o	6					o	1	0	-1, -4, 2		2	-1
93	90	0	0	3/4	1	1		ii%65(b6)	bb	III		ii%65(b6)		ii	%	65	b6				%7	1	0	-1, -2, 0, 2		2	-1
93	90	1/2	1/2	3/4	1	1		ii%65	bb	III		ii%65		ii	%	65					%7	1	0	-1, -4, 0, 2		2	-1
94	91	0	0	3/4	1	1		V7	bb	III		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
95	92	0	0	3/4	1	1		V7(9)	bb	III		V7(9)		V		7	9				Mm7	1	0	1, 5, 2, -1	3	1	1
96	93	0	0	3/4	1	1		V7	bb	III		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
97	94	0	0	3/4	1	1		V7(b9)}	bb	III		V7(b9)		V		7	b9			}	Mm7	1	0	1, 5, 2, -1	-4	1	1
99	96	1/2	1/2	3/4	1	1		i.v6	bb	i		v6		v		6					m	1	1	-2, 2, 1		1	-2
100	97	0	0	3/4	1	1		#ivo6	bb	i		#ivo6		#iv	o	6					o	1	1	3, 0, 6		6	3
100	97	1/4	1/4	3/4	1	1		iv6	bb	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
100	97	1/2	1/2	3/4	1	1		#iiio6	bb	i		#iiio6		#iii	o	6					o	1	1	1, -2, 4		4	1
101	98	0	0	3/4	1	1		iii6	bb	i		iii6		iii		6					m	1	1	-6, -2, -3		-3	-6
101	98	1/4	1/4	3/4	1	1		iv7	bb	i		iv7		iv		7					mm7	1	1	-1, -4, 0, -3		-1	-1
102	99	0	0	3/4	1	1		V7(13){	bb	i		V7(13)		V		7	13			{	Mm7	1	1	1, 5, 2, -1	-3	1	1
102	99	3/8	3/8	3/4	1	1		V(9)	bb	i		V(9)		V			9				M	1	1	1, 5, 2	-4	1	1
102	99	1/2	1/2	3/4	1	1		V(13)	bb	i		V(13)		V			13				M	1	1	1, 5, 2	-3	1	1
102	99	5/8	5/8	3/4	1	1		V7	bb	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
103	100	0	0	3/4	1	1		i(#74)	bb	i		i(#74)		i			#74				m	1	1	0, -1, 1	5	0	0
103	100	3/16	3/16	3/4	1	1		i	bb	i		i		i							m	1	1	0, -3, 1		0	0
103	100	1/2	1/2	3/4	1	1		V7/V/III	bb	i		V7/V/III		V		7		V/III			Mm7	1	1	-1, 3, 0, -3		-1	-1
104	101	0	0	3/4	1	1		V7(6)/III	bb	i		V7(6)/III		V		7	6	III			Mm7	1	1	-2, 2, 1, -4		-2	-2
104	101	3/8	3/8	3/4	1	1		V7(b9)/III	bb	i		V7(b9)/III		V		7	b9	III			Mm7	1	1	-2, 2, -1, -4	-7	-2	-2
104	101	1/2	1/2	3/4	1	1		V7(6)/III	bb	i		V7(6)/III		V		7	6	III			Mm7	1	1	-2, 2, 1, -4		-2	-2
105	102	0	0	3/4	1	1		III(74)	bb	i		III(74)		III			74				M	1	1	-3, -4, -2	2	-3	-3
