mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	10.0	0	0	3/4	2	1	Ab.V{	Ab	I		V	V						{	M	0	0	1, 5, 2		1	1
4	4	10	10	2.0	1/4	1/4	3/4	2	1	V7	Ab	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
5	5	12	12	2.0	0	0	3/4	2	1	I	Ab	I		I	I							M	0	0	0, 4, 1		0	0
5	5	14	14	1.0	1/2	1/2	3/4	2	1	vi6	Ab	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
6	6	15	15	2.0	0	0	3/4	2	1	ii7	Ab	I		ii7	ii		7					mm7	0	0	2, -1, 3, 0		2	2
6	6	17	17	1.0	1/2	1/2	3/4	2	1	V	Ab	I		V	V							M	0	0	1, 5, 2		1	1
7	7	18	18	2.0	0	0	3/4	2	1	V7/IV	Ab	I		V7/IV	V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
7	7	20	20	1.0	1/2	1/2	3/4	2	1	IV	Ab	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
8	8	21	21	2.0	0	0	3/4	2	1	V7/iii	Ab	I		V7/iii	V		7		iii			Mm7	0	0	5, 9, 6, 3		5	5
8	8	23	23	1.0	1/2	1/2	3/4	2	1	iii	Ab	I		iii	iii							m	0	0	4, 1, 5		4	4
9	9	24	24	2.0	0	0	3/4	2	1	V7/ii	Ab	I		V7/ii	V		7		ii			Mm7	0	0	3, 7, 4, 1		3	3
9	9	26	26	1.0	1/2	1/2	3/4	2	1	ii	Ab	I		ii	ii							m	0	0	2, -1, 3		2	2
10	10	27	27	1.0	0	0	3/4	2	1	V7	Ab	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
10	10	28	28	2.0	1/4	1/4	3/4	2	1	I|PAC}	Ab	I		I	I					PAC	}	M	0	0	0, 4, 1		0	0
10	10	29	29	0.0	1/2	1/2	3/4	2	1	{	Ab	I									{		0	0				
11	11	30	30	1.0	0	0	3/4	2	1	V	Ab	I		V	V							M	0	0	1, 5, 2		1	1
11	11	31	31	2.0	1/4	1/4	3/4	2	1	V7	Ab	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
12	12	33	33	1.0	0	0	3/4	2	1	V(6#4#2)	Ab	I		V(6#4#2)	V			6#4#2				M	0	0	1, 10, 7, 4		1	1
12	12	34	34	2.0	1/4	1/4	3/4	2	1	V7|HC}	Ab	I		V7	V		7			HC	}	Mm7	0	0	1, 5, 2, -1		1	1
13	13	36	36	2.0	0	0	3/4	2	1	I{	Ab	I		I	I						{	M	0	0	0, 4, 1		0	0
13	13	38	38	1.0	1/2	1/2	3/4	2	1	vi6	Ab	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
14	14	39	39	2.0	0	0	3/4	2	1	ii7	Ab	I		ii7	ii		7					mm7	0	0	2, -1, 3, 0		2	2
14	14	41	41	1.0	1/2	1/2	3/4	2	1	V	Ab	I		V	V							M	0	0	1, 5, 2		1	1
15	15	42	42	2.0	0	0	3/4	2	1	V/IV	Ab	I		V/IV	V				IV			M	0	0	0, 4, 1		0	0
15	15	44	44	1.0	1/2	1/2	3/4	2	1	IV	Ab	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
16	16	45	45	2.0	0	0	3/4	2	1	V7/iii	Ab	I		V7/iii	V		7		iii			Mm7	0	0	5, 9, 6, 3		5	5
16	16	47	47	1.0	1/2	1/2	3/4	2	1	iii	Ab	I		iii	iii							m	0	0	4, 1, 5		4	4
17	17	48	48	2.0	0	0	3/4	2	1	V7/ii	Ab	I		V7/ii	V		7		ii			Mm7	0	0	3, 7, 4, 1		3	3
17	17	50	50	1.0	1/2	1/2	3/4	2	1	ii	Ab	I		ii	ii							m	0	0	2, -1, 3		2	2
18	18	51	51	1.0	0	0	3/4	2	1	V7	Ab	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
18	18	52	52	2.0	1/4	1/4	3/4	2	1	I|PAC}	Ab	I		I	I					PAC	}	M	0	0	0, 4, 1		0	0
18	18	53	53	0.0	1/2	1/2	3/4	2	1	{	Ab	I									{		0	0				
19	19	54	54	3.0	0	0	3/4	2	1	V7	Ab	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
20	20	57	57	3.0	0	0	3/4	2	1	I|IAC}	Ab	I		I	I					IAC	}	M	0	0	0, 4, 1		0	0
21	21	60	60	3.0	0	0	3/4	2	1	iii.V7{	Ab	iii		V7	V		7				{	Mm7	0	1	1, 5, 2, -1		1	1
22	22	63	63	3.0	0	0	3/4	2	1	i	Ab	iii		i	i							m	0	1	0, -3, 1		0	0
23	23	66	66	3.0	0	0	3/4	2	1	V7	Ab	iii		V7	V		7					Mm7	0	1	1, 5, 2, -1		1	1
24	24	69	69	2.0	0	0	3/4	2	1	i|PAC}	Ab	iii		i	i					PAC	}	m	0	1	0, -3, 1		0	0
24	24	71	71	1.0	1/2	1/2	3/4	2	1	V.ii%43{	Ab	V		ii%43	ii	%	43				{	%7	0	0	-4, 0, 2, -1		2	-4
25	25	72	72	3.0	0	0	3/4	2	1	V7	Ab	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
26	26	75	75	2.0	0	0	3/4	2	1	I	Ab	V		I	I							M	0	0	0, 4, 1		0	0
26	26	77	77	2.0	1/2	1/2	3/4	2	1	I(7)	Ab	V		I(7)	I			7				M	0	0	0, 4, 1	5	0	0
27	27	79	79	2.0	1/4	1/4	3/4	2	1	V7	Ab	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
28	28	81	81	3.0	0	0	3/4	2	1	I.V7|HC}	Ab	I		V7	V		7			HC	}	Mm7	0	0	1, 5, 2, -1		1	1
29	29	84	84	2.0	0	0	3/4	2	1	I{	Ab	I		I	I						{	M	0	0	0, 4, 1		0	0
29	29	86	86	1.0	1/2	1/2	3/4	2	1	vi6	Ab	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
