mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
8	8	23	1.0	1/2	1/2	3/4	2	1	V7(9)	B	I		V7(9)		V		7	9				Mm7	0	0	1, 5, 2, -1	3	1	1
9	9	24	3.0	0	0	3/4	2	1	I}{	B	I		I		I						}{	M	0	0	0, 4, 1		0	0
10	10	27	2.0	0	0	3/4	2	1	#viio2/iii	B	I		#viio2/iii		#vii	o	2		iii			o7	0	0	0, 9, 6, 3		9	0
10	10	29	1.0	1/2	1/2	3/4	2	1	I	B	I		I		I							M	0	0	0, 4, 1		0	0
11	11	30	3.0	0	0	3/4	2	1	IV	B	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
12	12	33	2.0	0	0	3/4	2	1	#viio2/iii	B	I		#viio2/iii		#vii	o	2		iii			o7	0	0	0, 9, 6, 3		9	0
12	12	35	1.0	1/2	1/2	3/4	2	1	I	B	I		I		I							M	0	0	0, 4, 1		0	0
13	13	36	2.0	0	0	3/4	2	1	V7(9)	B	I		V7(9)		V		7	9				Mm7	0	0	1, 5, 2, -1	3	1	1
13	13	38	0.75	1/2	1/2	3/4	2	1	V(6)	B	I		V(6)		V			6				M	0	0	1, 5, 4		1	1
13	13	155/4	0.25	11/16	11/16	3/4	2	1	V7	B	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
14	14	39	2.0	0	0	3/4	2	1	vi(9#4)	B	I		vi(9#4)		vi			9#4				m	0	0	3, 0, 9	5	3	3
14	14	41	1.0	1/2	1/2	3/4	2	1	vi7	B	I		vi7		vi		7					mm7	0	0	3, 0, 4, 1		3	3
15	15	42	3.0	0	0	3/4	2	1	V7(9)/V	B	I		V7(9)/V		V		7	9	V			Mm7	0	0	2, 6, 3, 0	4	2	2
16	16	45	3.0	0	0	3/4	2	1	V[I/V}{	B	I	V	I/V		I				V		}{	M	0	0	1, 5, 2		1	1
17	17	48	1.0	0	0	3/4	2	1	V(4)/V	B	I	V	V(4)/V		V			4	V			M	0	0	2, 1, 3		2	2
17	17	49	1.0	1/4	1/4	3/4	2	1	V7/V	B	I	V	V7/V		V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
17	17	50	1.0	1/2	1/2	3/4	2	1	I/V	B	I	V	I/V		I				V			M	0	0	1, 5, 2		1	1
18	18	51	1.0	0	0	3/4	2	1	V7/V	B	I	V	V7/V		V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
18	18	52	2.0	1/4	1/4	3/4	2	1	I/V	B	I	V	I/V		I				V			M	0	0	1, 5, 2		1	1
19	19	54	1.0	0	0	3/4	2	1	V7(4)/V	B	I	V	V7(4)/V		V		7	4	V			Mm7	0	0	2, 1, 3, 0		2	2
19	19	55	1.0	1/4	1/4	3/4	2	1	V7/V	B	I	V	V7/V		V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
19	19	56	1.0	1/2	1/2	3/4	2	1	I/V	B	I	V	I/V		I				V			M	0	0	1, 5, 2		1	1
20	20	57	1.0	0	0	3/4	2	1	V7/V	B	I	V	V7/V		V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
20	20	58	1.0	1/4	1/4	3/4	2	1	I/V	B	I	V	I/V		I				V			M	0	0	1, 5, 2		1	1
20	20	59	1.0	1/2	1/2	3/4	2	1	v7]	B	I	V	v7		v		7					mm7	0	0	1, -2, 2, -1		1	1
21	21	60	1.0	0	0	3/4	2	1	V7(4)/IV	B	I		V7(4)/IV		V		7	4	IV			Mm7	0	0	0, -1, 1, -2		0	0
21	21	61	1.0	1/4	1/4	3/4	2	1	V7/IV	B	I		V7/IV		V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
21	21	62	1.0	1/2	1/2	3/4	2	1	IV	B	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
22	22	63	1.0	0	0	3/4	2	1	V7/IV	B	I		V7/IV		V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
22	22	64	2.0	1/4	1/4	3/4	2	1	IV	B	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
23	23	66	1.0	0	0	3/4	2	1	V7(4)/III	B	I		V7(4)/III		V		7	4	III			Mm7	0	0	5, 4, 6, 3		5	5
23	23	67	1.0	1/4	1/4	3/4	2	1	Fr6/vi	B	I		Fr6/vi	Fr	V		43	b5	V/vi			Fr	0	0	-1, 3, 5, 9		5	-1
23	23	68	1.0	1/2	1/2	3/4	2	1	III	B	I		III		III							M	0	0	4, 8, 5		4	4
24	24	69	1.0	0	0	3/4	2	1	V7/III	B	I		V7/III		V		7		III			Mm7	0	0	5, 9, 6, 3		5	5
24	24	70	2.0	1/4	1/4	3/4	2	1	III	B	I		III		III							M	0	0	4, 8, 5		4	4
25	25	72	1.5	0	0	3/4	2	1	ii65(9)	B	I		ii65(9)		ii		65	9				mm7	0	0	-1, 3, 0, 2	4	2	-1
25	25	147/2	4.5	3/8	3/8	3/4	2	1	ii65	B	I		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
27	27	78	3.0	0	0	3/4	2	1	V7	B	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
28	28	81	3.0	0	0	3/4	2	1	I	B	I		I		I							M	0	0	0, 4, 1		0	0
29	29	84	1.5	0	0	3/4	2	1	ii65(9)	B	I		ii65(9)		ii		65	9				mm7	0	0	-1, 3, 0, 2	4	2	-1
29	29	171/2	4.5	3/8	3/8	3/4	2	1	ii65	B	I		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
31	31	90	6.0	0	0	3/4	2	1	V7}	B	I		V7		V		7				}	Mm7	0	0	1, 5, 2, -1		1	1
33	33	96	1.0	0	0	3/4	2	1	bVII.V(64)	B	bVII		V(64)		V			64				M	0	0	1, 0, 4		1	1
33	33	97	4.0	1/4	1/4	3/4	2	1	V7	B	bVII		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
34	34	101	2.0	1/2	1/2	3/4	2	1	I	B	bVII		I		I							M	0	0	0, 4, 1		0	0
35	35	103	2.0	1/4	1/4	3/4	2	1	V7	B	bVII		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
36	36	105	2.0	0	0	3/4	2	1	IV	B	bVII		IV		IV							M	0	0	-1, 3, 0		-1	-1
36	36	107	2.0	1/2	1/2	3/4	2	1	I	B	bVII		I		I							M	0	0	0, 4, 1		0	0
37	37	109	4.0	1/4	1/4	3/4	2	1	V7	B	bVII		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
38	38	113	2.0	1/2	1/2	3/4	2	1	I	B	bVII		I		I							M	0	0	0, 4, 1		0	0
39	39	115	2.0	1/4	1/4	3/4	2	1	iii	B	bVII		iii		iii							m	0	0	4, 1, 5		4	4
40	40	117	2.0	0	0	3/4	2	1	V7/iii	B	bVII		V7/iii		V		7		iii			Mm7	0	0	5, 9, 6, 3		5	5
40	40	119	1.0	1/2	1/2	3/4	2	1	iii	B	bVII		iii		iii							m	0	0	4, 1, 5		4	4
41	41	120	2.0	0	0	3/4	2	1	V7/V	B	bVII		V7/V		V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
41	41	122	1.0	1/2	1/2	3/4	2	1	V	B	bVII		V		V							M	0	0	1, 5, 2		1	1
42	42	123	2.0	0	0	3/4	2	1	V7/iii	B	bVII		V7/iii		V		7		iii			Mm7	0	0	5, 9, 6, 3		5	5
42	42	125	1.0	1/2	1/2	3/4	2	1	iii}	B	bVII		iii		iii						}	m	0	0	4, 1, 5		4	4
43	43	126	1.0	0	0	3/4	2	1	V(64){	B	bVII		V(64)		V			64			{	M	0	0	1, 0, 4		1	1
43	43	127	4.0	1/4	1/4	3/4	2	1	V7	B	bVII		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
44	44	131	2.0	1/2	1/2	3/4	2	1	I	B	bVII		I		I							M	0	0	0, 4, 1		0	0
45	45	133	2.0	1/4	1/4	3/4	2	1	V7	B	bVII		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
46	46	135	2.0	0	0	3/4	2	1	IV	B	bVII		IV		IV							M	0	0	-1, 3, 0		-1	-1
46	46	137	2.0	1/2	1/2	3/4	2	1	I	B	bVII		I		I							M	0	0	0, 4, 1		0	0
47	47	139	4.0	1/4	1/4	3/4	2	1	V7	B	bVII		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
48	48	143	2.0	1/2	1/2	3/4	2	1	I	B	bVII		I		I							M	0	0	0, 4, 1		0	0
49	49	145	2.0	1/4	1/4	3/4	2	1	iii	B	bVII		iii		iii							m	0	0	4, 1, 5		4	4
50	50	147	2.0	0	0	3/4	2	1	V7/iii	B	bVII		V7/iii		V		7		iii			Mm7	0	0	5, 9, 6, 3		5	5
50	50	149	1.0	1/2	1/2	3/4	2	1	iii	B	bVII		iii		iii							m	0	0	4, 1, 5		4	4
51	51	150	2.0	0	0	3/4	2	1	V7/V	B	bVII		V7/V		V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
51	51	152	1.0	1/2	1/2	3/4	2	1	V	B	bVII		V		V							M	0	0	1, 5, 2		1	1
52	52	153	2.0	0	0	3/4	2	1	V7/iii	B	bVII		V7/iii		V		7		iii			Mm7	0	0	5, 9, 6, 3		5	5
52	52	155	1.0	1/2	1/2	3/4	2	1	iii}	B	bVII		iii		iii						}	m	0	0	4, 1, 5		4	4
53	53	156	1.0	0	0	3/4	2	1	I.V7{	B	I		V7		V		7				{	Mm7	0	0	1, 5, 2, -1		1	1
53	53	157	2.0	1/4	1/4	3/4	2	1	I	B	I		I		I							M	0	0	0, 4, 1		0	0
54	54	159	1.0	0	0	3/4	2	1	V7	B	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
54	54	160	2.0	1/4	1/4	3/4	2	1	I	B	I		I		I							M	0	0	0, 4, 1		0	0
55	55	162	1.0	0	0	3/4	2	1	V7	B	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
55	55	163	2.0	1/4	1/4	3/4	2	1	I	B	I		I		I							M	0	0	0, 4, 1		0	0
56	56	165	1.0	0	0	3/4	2	1	V7	B	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
56	56	166	2.0	1/4	1/4	3/4	2	1	I	B	I		I		I							M	0	0	0, 4, 1		0	0
57	57	168	1.0	0	0	3/4	2	1	V7/II	B	I		V7/II		V		7		II			Mm7	0	0	3, 7, 4, 1		3	3
57	57	169	2.0	1/4	1/4	3/4	2	1	II	B	I		II		II							M	0	0	2, 6, 3		2	2
58	58	171	1.0	0	0	3/4	2	1	V7/II	B	I		V7/II		V		7		II			Mm7	0	0	3, 7, 4, 1		3	3
58	58	172	2.0	1/4	1/4	3/4	2	1	II	B	I		II		II							M	0	0	2, 6, 3		2	2
59	59	174	1.0	0	0	3/4	2	1	V7/II	B	I		V7/II		V		7		II			Mm7	0	0	3, 7, 4, 1		3	3
59	59	175	2.0	1/4	1/4	3/4	2	1	II	B	I		II		II							M	0	0	2, 6, 3		2	2
60	60	177	1.0	0	0	3/4	2	1	V7/II	B	I		V7/II		V		7		II			Mm7	0	0	3, 7, 4, 1		3	3
60	60	178	2.0	1/4	1/4	3/4	2	1	II	B	I		II		II							M	0	0	2, 6, 3		2	2
61	61	180	1.0	0	0	3/4	2	1	V7/V	B	I		V7/V		V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
61	61	181	2.0	1/4	1/4	3/4	2	1	V	B	I		V		V							M	0	0	1, 5, 2		1	1
62	62	183	1.0	0	0	3/4	2	1	V7/V	B	I		V7/V		V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
62	62	184	2.0	1/4	1/4	3/4	2	1	V	B	I		V		V							M	0	0	1, 5, 2		1	1
63	63	186	1.0	0	0	3/4	2	1	V7/V	B	I		V7/V		V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
63	63	187	2.0	1/4	1/4	3/4	2	1	V	B	I		V		V							M	0	0	1, 5, 2		1	1
64	64	189	1.0	0	0	3/4	2	1	V7/V	B	I		V7/V		V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
64	64	190	2.0	1/4	1/4	3/4	2	1	V	B	I		V		V							M	0	0	1, 5, 2		1	1
65	65	192	1.0	0	0	3/4	2	1	V7	B	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
65	65	193	2.0	1/4	1/4	3/4	2	1	I	B	I		I		I							M	0	0	0, 4, 1		0	0
66	66	195	1.0	0	0	3/4	2	1	V7	B	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
66	66	196	2.0	1/4	1/4	3/4	2	1	I}	B	I		I		I						}	M	0	0	0, 4, 1		0	0
67	67	198	6.0	0	0	3/4	2	1	V[V	B	I	V	V		V							M	0	0	1, 5, 2		1	1
69	69	204	3.0	0	0	3/4	2	1	V(64){	B	I	V	V(64)		V			64			{	M	0	0	1, 0, 4		1	1
70	70	207	2.0	0	0	3/4	2	1	V(9#7#5)	B	I	V	V(9#7#5)		V			9#7#5				M	0	0	1, 5, 9	3, 6	1	1
70	70	209	1.0	1/2	1/2	3/4	2	1	V(64)	B	I	V	V(64)		V			64				M	0	0	1, 0, 4		1	1
71	71	210	3.0	0	0	3/4	2	1	IV6	B	I	V	IV6		IV		6					M	0	0	3, 0, -1		-1	3
72	72	213	2.0	0	0	3/4	2	1	V(9#7#5)	B	I	V	V(9#7#5)		V			9#7#5				M	0	0	1, 5, 9	3, 6	1	1
72	72	215	1.0	1/2	1/2	3/4	2	1	V(64)	B	I	V	V(64)		V			64				M	0	0	1, 0, 4		1	1
73	73	216	2.0	0	0	3/4	2	1	V7(9)]	B	I	V	V7(9)		V		7	9				Mm7	0	0	1, 5, 2, -1	3	1	1
73	73	218	1.0	1/2	1/2	3/4	2	1	#viio7/vi	B	I		#viio7/vi		#vii	o	7		vi			o7	0	0	8, 5, 2, -1		8	8
74	74	219	2.0	0	0	3/4	2	1	vi(9#4)	B	I		vi(9#4)		vi			9#4				m	0	0	3, 0, 9	5	3	3
74	74	221	1.0	1/2	1/2	3/4	2	1	vi7	B	I		vi7		vi		7					mm7	0	0	3, 0, 4, 1		3	3
75	75	222	3.0	0	0	3/4	2	1	V7(9)/V	B	I		V7(9)/V		V		7	9	V			Mm7	0	0	2, 6, 3, 0	4	2	2
76	76	225	1.0	0	0	3/4	2	1	V7(9)	B	I		V7(9)		V		7	9				Mm7	0	0	1, 5, 2, -1	3	1	1
76	76	226	1.0	1/4	1/4	3/4	2	1	V	B	I		V		V							M	0	0	1, 5, 2		1	1
76	76	227	1.0	1/2	1/2	3/4	2	1	V7(9)	B	I		V7(9)		V		7	9				Mm7	0	0	1, 5, 2, -1	3	1	1
77	77	228	3.0	0	0	3/4	2	1	I	B	I		I		I							M	0	0	0, 4, 1		0	0
78	78	231	2.0	0	0	3/4	2	1	#viio2/iii	B	I		#viio2/iii		#vii	o	2		iii			o7	0	0	0, 9, 6, 3		9	0
78	78	233	1.0	1/2	1/2	3/4	2	1	I	B	I		I		I							M	0	0	0, 4, 1		0	0
79	79	234	3.0	0	0	3/4	2	1	IV	B	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
80	80	237	2.0	0	0	3/4	2	1	#viio2/iii	B	I		#viio2/iii		#vii	o	2		iii			o7	0	0	0, 9, 6, 3		9	0
80	80	239	1.0	1/2	1/2	3/4	2	1	I	B	I		I		I							M	0	0	0, 4, 1		0	0
81	81	240	2.0	0	0	3/4	2	1	V7(9)	B	I		V7(9)		V		7	9				Mm7	0	0	1, 5, 2, -1	3	1	1
81	81	242	0.5	1/2	1/2	3/4	2	1	V(6)	B	I		V(6)		V			6				M	0	0	1, 5, 4		1	1
81	81	485/2	0.5	5/8	5/8	3/4	2	1	V7	B	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
82	82	243	2.0	0	0	3/4	2	1	vi(9#4)	B	I		vi(9#4)		vi			9#4				m	0	0	3, 0, 9	5	3	3
82	82	245	1.0	1/2	1/2	3/4	2	1	vi7	B	I		vi7		vi		7					mm7	0	0	3, 0, 4, 1		3	3
83	83	246	2.0	0	0	3/4	2	1	V7(9)/V	B	I		V7(9)/V		V		7	9	V			Mm7	0	0	2, 6, 3, 0	4	2	2
83	83	248	0.75	1/2	1/2	3/4	2	1	V7(6)	B	I		V7(6)		V		7	6				Mm7	0	0	1, 5, 4, -1		1	1
83	83	995/4	0.25	11/16	11/16	3/4	2	1	V7	B	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
84	84	249	2.0	0	0	3/4	2	1	#viio2/iii	B	I		#viio2/iii		#vii	o	2		iii			o7	0	0	0, 9, 6, 3		9	0
84	84	251	1.0	1/2	1/2	3/4	2	1	I	B	I		I		I							M	0	0	0, 4, 1		0	0
85	85	252	2.0	0	0	3/4	2	1	V7(9)/V	B	I		V7(9)/V		V		7	9	V			Mm7	0	0	2, 6, 3, 0	4	2	2
85	85	254	0.75	1/2	1/2	3/4	2	1	V7(6)	B	I		V7(6)		V		7	6				Mm7	0	0	1, 5, 4, -1		1	1
85	85	1019/4	0.25	11/16	11/16	3/4	2	1	V7	B	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
86	86	255	2.0	0	0	3/4	2	1	#viio2/iii	B	I		#viio2/iii		#vii	o	2		iii			o7	0	0	0, 9, 6, 3		9	0
86	86	257	1.0	1/2	1/2	3/4	2	1	I	B	I		I		I							M	0	0	0, 4, 1		0	0
87	87	258	6.0	0	0	3/4	2	1	V7(9)/V	B	I		V7(9)/V		V		7	9	V			Mm7	0	0	2, 6, 3, 0	4	2	2
89	89	264	1.0	0	0	3/4	2	1	V[V(64)	B	I	V	V(64)		V			64				M	0	0	1, 0, 4		1	1
89	89	265	5.0	1/4	1/4	3/4	2	1	V7(9)	B	I	V	V7(9)		V		7	9				Mm7	0	0	1, 5, 2, -1	3	1	1
91	91	270	1.5	0	0	3/4	2	1	V7	B	I	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
91	91	543/2	3.0	3/8	3/8	3/4	2	1	v7	B	I	V	v7		v		7					mm7	0	0	1, -2, 2, -1		1	1
92	92	549/2	0.5	3/8	3/8	3/4	2	1	V7(9)	B	I	V	V7(9)		V		7	9				Mm7	0	0	1, 5, 2, -1	3	1	1
92	92	275	2.5	1/2	1/2	3/4	2	1	V7(94)	B	I	V	V7(94)		V		7	94				Mm7	0	0	1, 0, 2, -1	3	1	1
93	93	555/2	3.0	3/8	3/8	3/4	2	1	V7(b94)	B	I	V	V7(b94)		V		7	b94				Mm7	0	0	1, 0, 2, -1	-4	1	1
94	94	561/2	0.5	3/8	3/8	3/4	2	1	V7(4)	B	I	V	V7(4)		V		7	4				Mm7	0	0	1, 0, 2, -1		1	1
94	94	281	0.5	1/2	1/2	3/4	2	1	V7(6)	B	I	V	V7(6)		V		7	6				Mm7	0	0	1, 5, 4, -1		1	1
94	94	563/2	3.5	5/8	5/8	3/4	2	1	V7	B	I	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
96	96	285	1.0	0	0	3/4	2	1	V7(4)	B	I	V	V7(4)		V		7	4				Mm7	0	0	1, 0, 2, -1		1	1
96	96	286	1.0	1/4	1/4	3/4	2	1	V7]	B	I	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
96	96	287	1.0	1/2	1/2	3/4	2	1	I	B	I		I		I							M	0	0	0, 4, 1		0	0
97	97	288	1.0	0	0	3/4	2	1	vi65(2)	B	I		vi65(2)		vi		65	2				mm7	0	0	0, 4, 1, 5		3	0
97	97	289	1.0	1/4	1/4	3/4	2	1	vi65	B	I		vi65		vi		65					mm7	0	0	0, 4, 1, 3		3	0
97	97	290	1.0	1/2	1/2	3/4	2	1	vi65(2)	B	I		vi65(2)		vi		65	2				mm7	0	0	0, 4, 1, 5		3	0
98	98	291	4.0	0	0	3/4	2	1	vi65	B	I		vi65		vi		65					mm7	0	0	0, 4, 1, 3		3	0
99	99	295	11.0	1/4	1/4	3/4	2	1	I}	B	I		I		I						}	M	0	0	0, 4, 1		0	0
