mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	0	0	0	1.0	0	1/2	3/4	2	1	f#.i{	f#	i		i	i						{	m	1	1	0, -3, 1		0	0
2	1	1	1	1.0	0	0	3/4	2	1	V(4)	f#	i		V(4)	V			4				M	1	1	1, 0, 2		1	1
2	1	2	2	2.0	1/4	1/4	3/4	2	1	V7	f#	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
3	2	4	4	3.0	0	0	3/4	2	1	i	f#	i		i	i							m	1	1	0, -3, 1		0	0
4	3	7	7	1.0	0	0	3/4	2	1	V(94)/III	f#	i		V(94)/III	V			94	III			M	1	1	-2, -3, -1	0	-2	-2
4	3	8	8	1.0	1/4	1/4	3/4	2	1	V/III	f#	i		V/III	V				III			M	1	1	-2, 2, -1		-2	-2
4	3	9	9	1.0	1/2	1/2	3/4	2	1	V7/III	f#	i		V7/III	V		7		III			Mm7	1	1	-2, 2, -1, -4		-2	-2
5	4	10	10	1.0	0	0	3/4	2	1	III(4)	f#	i		III(4)	III			4				M	1	1	-3, -4, -2		-3	-3
5	4	11	11	2.0	1/4	1/4	3/4	2	1	III	f#	i		III	III							M	1	1	-3, 1, -2		-3	-3
6	5	13	13	1.0	0	0	3/4	2	1	ii%43/V	f#	i		ii%43/V	ii	%	43		V			%7	1	1	-3, 1, 3, 0		3	-3
6	5	14	14	1.0	1/4	1/4	3/4	2	1	V7/V	f#	i		V7/V	V		7		V			Mm7	1	1	2, 6, 3, 0		2	2
6	5	15	15	1.0	1/2	1/2	3/4	2	1	V43	f#	i		V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
7	6	16	16	1.0	0	0	3/4	2	1	ii%43/iv	f#	i		ii%43/iv	ii	%	43		iv			%7	1	1	-5, -1, 1, -2		1	-5
7	6	17	17	1.0	1/4	1/4	3/4	2	1	V7/iv	f#	i		V7/iv	V		7		iv			Mm7	1	1	0, 4, 1, -2		0	0
7	6	18	18	1.0	1/2	1/2	3/4	2	1	viio65/VII	f#	i		viio65/VII	vii	o	65		VII			o7	1	1	0, -3, -6, 3		3	0
8	7	19	19	1.0	0	0	3/4	2	1	ii%43/III	f#	i		ii%43/III	ii	%	43		III			%7	1	1	-7, -3, -1, -4		-1	-7
8	7	20	20	1.0	1/4	1/4	3/4	2	1	V7/III	f#	i		V7/III	V		7		III			Mm7	1	1	-2, 2, -1, -4		-2	-2
8	7	21	21	1.0	1/2	1/2	3/4	2	1	viio65/VI	f#	i		viio65/VI	vii	o	65		VI			o7	1	1	-2, -5, -8, 1		1	-2
9	8	22	22	1.0	0	0	3/4	2	1	ii%43/bII	f#	i		ii%43/bII	ii	%	43		bII			%7	1	1	-9, -5, -3, -6		-3	-9
9	8	23	23	1.0	1/4	1/4	3/4	2	1	V7/bII	f#	i		V7/bII	V		7		bII			Mm7	1	1	-4, 0, -3, -6		-4	-4
9	8	24	24	1.0	1/2	1/2	3/4	2	1	ii%43	f#	i		ii%43	ii	%	43					%7	1	1	-4, 0, 2, -1		2	-4
10	9	25	25	1.0	0	0	3/4	2	1	V(4)	f#	i		V(4)	V			4				M	1	1	1, 0, 2		1	1
10	9	26	26	2.0	1/4	1/4	3/4	2	1	V7	f#	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
11	10	28	28	3.0	0	0	3/4	2	1	i	f#	i		i	i							m	1	1	0, -3, 1		0	0
12	11	31	31	1.0	0	0	3/4	2	1	V(94)/III	f#	i		V(94)/III	V			94	III			M	1	1	-2, -3, -1	0	-2	-2
12	11	32	32	1.0	1/4	1/4	3/4	2	1	V/III	f#	i		V/III	V				III			M	1	1	-2, 2, -1		-2	-2
12	11	33	33	1.0	1/2	1/2	3/4	2	1	V7/III	f#	i		V7/III	V		7		III			Mm7	1	1	-2, 2, -1, -4		-2	-2
13	12	34	34	1.0	0	0	3/4	2	1	III(4)	f#	i		III(4)	III			4				M	1	1	-3, -4, -2		-3	-3
13	12	35	35	2.0	1/4	1/4	3/4	2	1	III	f#	i		III	III							M	1	1	-3, 1, -2		-3	-3
14	13	37	37	0.5	0	0	3/4	2	1	iv(9)/III	f#	i		iv(9)/III	iv			9	III			m	1	1	-4, -7, -3	-2	-4	-4
14	13	75/2	75/2	0.5	1/8	1/8	3/4	2	1	iv/III	f#	i		iv/III	iv				III			m	1	1	-4, -7, -3		-4	-4
14	13	38	38	1.0	1/4	1/4	3/4	2	1	ii%65/III	f#	i		ii%65/III	ii	%	65		III			%7	1	1	-4, -7, -3, -1		-1	-4
14	13	39	39	1.0	1/2	1/2	3/4	2	1	III	f#	i		III	III							M	1	1	-3, 1, -2		-3	-3
