mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	3.0	0	0	3/4	2	1	F.I{	F	I		I	I						{	M	0	0	0, 4, 1		0	0
2	2	3	3	0.5	0	0	3/4	2	1	V[V	F	I	V	V	V							M	0	0	1, 5, 2		1	1
2	2	7/2	7/2	0.5	1/8	1/8	3/4	2	1	viio/V	F	I	V	viio/V	vii	o			V			o	0	0	6, 3, 0		6	6
2	2	4	4	2.0	1/4	1/4	3/4	2	1	V]	F	I	V	V	V							M	0	0	1, 5, 2		1	1
3	3	6	6	3.0	0	0	3/4	2	1	vi	F	I		vi	vi							m	0	0	3, 0, 4		3	3
4	4	9	9	0.5	0	0	3/4	2	1	iii[iii	F	I	iii	iii	iii							m	0	0	4, 1, 5		4	4
4	4	19/2	19/2	0.5	1/8	1/8	3/4	2	1	#viio(b3)/iii	F	I	iii	#viio(b3)/iii	#vii	o		b3	iii			o	0	0	9, -1, 3		9	9
4	4	10	10	2.0	1/4	1/4	3/4	2	1	iii]	F	I	iii	iii	iii							m	0	0	4, 1, 5		4	4
5	5	12	12	3.0	0	0	3/4	2	1	IV	F	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
6	6	15	15	2.0	0	0	3/4	2	1	I	F	I		I	I							M	0	0	0, 4, 1		0	0
6	6	17	17	1.0	1/2	1/2	3/4	2	1	IV	F	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
7	7	18	18	2.0	0	0	3/4	2	1	I	F	I		I	I							M	0	0	0, 4, 1		0	0
7	7	20	20	1.0	1/2	1/2	3/4	2	1	V/V	F	I		V/V	V				V			M	0	0	2, 6, 3		2	2
8	8	21	21	3.0	0	0	3/4	2	1	V|HC	F	I		V	V					HC		M	0	0	1, 5, 2		1	1
8	8	22	22	0.0	1/4	1/4	3/4	2	1	}	F	I									}		0	0				
9	9	24	24	3.0	0	0	3/4	2	1	I{	F	I		I	I						{	M	0	0	0, 4, 1		0	0
10	10	27	27	0.5	0	0	3/4	2	1	V[V	F	I	V	V	V							M	0	0	1, 5, 2		1	1
10	10	55/2	55/2	0.5	1/8	1/8	3/4	2	1	viio/V	F	I	V	viio/V	vii	o			V			o	0	0	6, 3, 0		6	6
10	10	28	28	2.0	1/4	1/4	3/4	2	1	V]	F	I	V	V	V							M	0	0	1, 5, 2		1	1
11	11	30	30	3.0	0	0	3/4	2	1	vi	F	I		vi	vi							m	0	0	3, 0, 4		3	3
12	12	33	33	0.5	0	0	3/4	2	1	iii[iii	F	I	iii	iii	iii							m	0	0	4, 1, 5		4	4
12	12	67/2	67/2	0.5	1/8	1/8	3/4	2	1	#viio(b3)/iii	F	I	iii	#viio(b3)/iii	#vii	o		b3	iii			o	0	0	9, -1, 3		9	9
12	12	34	34	2.0	1/4	1/4	3/4	2	1	iii]	F	I	iii	iii	iii							m	0	0	4, 1, 5		4	4
13	13	36	36	3.0	0	0	3/4	2	1	IV	F	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
14	14	39	39	2.0	0	0	3/4	2	1	I	F	I		I	I							M	0	0	0, 4, 1		0	0
14	14	41	41	1.0	1/2	1/2	3/4	2	1	IV	F	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
15	15	42	42	2.0	0	0	3/4	2	1	I	F	I		I	I							M	0	0	0, 4, 1		0	0
15	15	44	44	1.0	1/2	1/2	3/4	2	1	ii6	F	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
16	16	45	45	0.5	0	0	3/4	2	1	V(9)	F	I		V(9)	V			9				M	0	0	1, 5, 2	3	1	1
16	16	91/2	91/2	0.5	1/8	1/8	3/4	2	1	V	F	I		V	V							M	0	0	1, 5, 2		1	1
16	16	46	46	2.0	1/4	1/4	3/4	2	1	I|PAC}	F	I		I	I					PAC	}	M	0	0	0, 4, 1		0	0
17	17	48	48	2.0	0	0	3/4	2	1	vi.V[V{	F	vi	V	V	V						{	M	0	1	1, 5, 2		1	1
17	17	50	50	1.0	1/2	1/2	3/4	2	1	i64	F	vi	V	i64	i		64					m	0	1	1, 0, -3		0	1
18	18	51	51	2.0	0	0	3/4	2	1	V]	F	vi	V	V	V							M	0	1	1, 5, 2		1	1
18	18	53	53	1.0	1/2	1/2	3/4	2	1	V64	F	vi		V64	V		64					M	0	1	2, 1, 5		1	2
19	19	54	54	2.0	0	0	3/4	2	1	V[V	F	vi	V	V	V							M	0	1	1, 5, 2		1	1
19	19	56	56	1.0	1/2	1/2	3/4	2	1	i64	F	vi	V	i64	i		64					m	0	1	1, 0, -3		0	1
20	20	57	57	0.5	0	0	3/4	2	1	V]	F	vi	V	V	V							M	0	1	1, 5, 2		1	1
20	20	115/2	115/2	0.5	1/8	1/8	3/4	2	1	iio/V	F	vi		iio/V	ii	o			V			o	0	1	3, 0, -3		3	3
20	20	58	58	2.0	1/4	1/4	3/4	2	1	V/V|HC}	F	vi		V/V	V				V	HC	}	M	0	1	2, 6, 3		2	2
