mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	0	0	1/2	3/4	2	1	eb.V	eb	i		V	V							M	1	1	1, 5, 2		1	1
2	1	0	0	3/4	2	1	i[i	eb	i	i	i	i							m	1	1	0, -3, 1		0	0
2	1	1/4	1/4	3/4	2	1	V7/iv	eb	i	i	V7/iv	V		7		iv			Mm7	1	1	0, 4, 1, -2		0	0
3	2	0	0	3/4	2	1	iv	eb	i	i	iv	iv							m	1	1	-1, -4, 0		-1	-1
3	2	1/4	1/4	3/4	2	1	V	eb	i	i	V	V							M	1	1	1, 5, 2		1	1
4	3	0	0	3/4	2	1	i	eb	i	i	i	i							m	1	1	0, -3, 1		0	0
4	3	1/4	1/4	3/4	2	1	V7/iv	eb	i	i	V7/iv	V		7		iv			Mm7	1	1	0, 4, 1, -2		0	0
5	4	0	0	3/4	2	1	#viio7	eb	i	i	#viio7	#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
5	4	1/2	1/2	3/4	2	1	i	eb	i	i	i	i							m	1	1	0, -3, 1		0	0
6	5	1/4	1/4	3/4	2	1	V7/iv	eb	i	i	V7/iv	V		7		iv			Mm7	1	1	0, 4, 1, -2		0	0
7	6	0	0	3/4	2	1	iv	eb	i	i	iv	iv							m	1	1	-1, -4, 0		-1	-1
7	6	1/4	1/4	3/4	2	1	V	eb	i	i	V	V							M	1	1	1, 5, 2		1	1
8	7	0	0	3/4	2	1	i	eb	i	i	i	i							m	1	1	0, -3, 1		0	0
8	7	1/4	1/4	3/4	2	1	V7/iv	eb	i	i	V7/iv	V		7		iv			Mm7	1	1	0, 4, 1, -2		0	0
9	8	0	0	3/4	2	1	#viio7	eb	i	i	#viio7	#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
9	8	1/2	1/2	3/4	2	1	i]\\	eb	i	i	i	i						\\	m	1	1	0, -3, 1		0	0
10	9	0	0	3/4	2	1	i	eb	i		i	i							m	1	1	0, -3, 1		0	0
10	9	1/4	1/4	3/4	2	1	V43/VII	eb	i		V43/VII	V		43		VII			Mm7	1	1	0, -3, -1, 3		-1	0
10	9	1/2	1/2	3/4	2	1	V7/VII	eb	i		V7/VII	V		7		VII			Mm7	1	1	-1, 3, 0, -3		-1	-1
11	10	0	0	3/4	2	1	VII(9)	eb	i		VII(9)	VII			9				M	1	1	-2, 2, -1	0	-2	-2
11	10	1/8	1/8	3/4	2	1	VII	eb	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
11	10	1/4	1/4	3/4	2	1	vii	eb	i		vii	vii							m	1	1	-2, -5, -1		-2	-2
11	10	1/2	1/2	3/4	2	1	V7/VI	eb	i		V7/VI	V		7		VI			Mm7	1	1	-3, 1, -2, -5		-3	-3
12	11	0	0	3/4	2	1	VI(9)	eb	i		VI(9)	VI			9				M	1	1	-4, 0, -3	-2	-4	-4
12	11	1/8	1/8	3/4	2	1	VI	eb	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
12	11	1/2	1/2	3/4	2	1	ii%7	eb	i		ii%7	ii	%	7					%7	1	1	2, -1, -4, 0		2	2
13	12	0	0	3/4	2	1	V(9)	eb	i		V(9)	V			9				M	1	1	1, 5, 2	-4	1	1
13	12	1/8	1/8	3/4	2	1	V	eb	i		V	V							M	1	1	1, 5, 2		1	1
13	12	1/4	1/4	3/4	2	1	V7	eb	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
13	12	1/2	1/2	3/4	2	1	i\\	eb	i		i	i						\\	m	1	1	0, -3, 1		0	0
14	13	1/4	1/4	3/4	2	1	V43/VII	eb	i		V43/VII	V		43		VII			Mm7	1	1	0, -3, -1, 3		-1	0
14	13	1/2	1/2	3/4	2	1	V7/VII	eb	i		V7/VII	V		7		VII			Mm7	1	1	-1, 3, 0, -3		-1	-1
15	14	0	0	3/4	2	1	VII(9)	eb	i		VII(9)	VII			9				M	1	1	-2, 2, -1	0	-2	-2
15	14	1/8	1/8	3/4	2	1	VII	eb	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
15	14	1/4	1/4	3/4	2	1	V43/VI	eb	i		V43/VI	V		43		VI			Mm7	1	1	-2, -5, -3, 1		-3	-2
15	14	1/2	1/2	3/4	2	1	V7/VI	eb	i		V7/VI	V		7		VI			Mm7	1	1	-3, 1, -2, -5		-3	-3
16	15	0	0	3/4	2	1	VI(9)	eb	i		VI(9)	VI			9				M	1	1	-4, 0, -3	-2	-4	-4
16	15	1/8	1/8	3/4	2	1	VI	eb	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
16	15	1/4	1/4	3/4	2	1	ii%43	eb	i		ii%43	ii	%	43					%7	1	1	-4, 0, 2, -1		2	-4
16	15	1/2	1/2	3/4	2	1	ii%7	eb	i		ii%7	ii	%	7					%7	1	1	2, -1, -4, 0		2	2
17	16	0	0	3/4	2	1	V(9)	eb	i		V(9)	V			9				M	1	1	1, 5, 2	-4	1	1
17	16	1/8	1/8	3/4	2	1	V	eb	i		V	V							M	1	1	1, 5, 2		1	1
17	16	1/4	1/4	3/4	2	1	V7	eb	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
17	16	1/2	1/2	3/4	2	1	i[i\\	eb	i	i	i	i						\\	m	1	1	0, -3, 1		0	0
18	17	1/4	1/4	3/4	2	1	V7/iv	eb	i	i	V7/iv	V		7		iv			Mm7	1	1	0, 4, 1, -2		0	0
19	18	0	0	3/4	2	1	iv	eb	i	i	iv	iv							m	1	1	-1, -4, 0		-1	-1
19	18	1/4	1/4	3/4	2	1	V	eb	i	i	V	V							M	1	1	1, 5, 2		1	1
20	19	0	0	3/4	2	1	i	eb	i	i	i	i							m	1	1	0, -3, 1		0	0
20	19	1/4	1/4	3/4	2	1	V7/iv	eb	i	i	V7/iv	V		7		iv			Mm7	1	1	0, 4, 1, -2		0	0
21	20	0	0	3/4	2	1	#viio7	eb	i	i	#viio7	#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
21	20	1/2	1/2	3/4	2	1	i	eb	i	i	i	i							m	1	1	0, -3, 1		0	0
22	21	1/4	1/4	3/4	2	1	V7/iv	eb	i	i	V7/iv	V		7		iv			Mm7	1	1	0, 4, 1, -2		0	0
23	22	0	0	3/4	2	1	iv	eb	i	i	iv	iv							m	1	1	-1, -4, 0		-1	-1
23	22	1/4	1/4	3/4	2	1	V	eb	i	i	V	V							M	1	1	1, 5, 2		1	1
24	23	0	0	3/4	2	1	i	eb	i	i	i	i							m	1	1	0, -3, 1		0	0
24	23	1/4	1/4	3/4	2	1	V7/iv	eb	i	i	V7/iv	V		7		iv			Mm7	1	1	0, 4, 1, -2		0	0
25	24	0	0	3/4	2	1	#viio7	eb	i	i	#viio7	#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
25	24	1/2	1/2	3/4	2	1	i]\\	eb	i	i	i	i						\\	m	1	1	0, -3, 1		0	0
