mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	0	0	4.0	0	1/2	3/4	2	1	g.V7{	g	i		V7	V		7				{	Mm7	1	1	1, 5, 2, -1		1	1
3	2	4	2.0	0	0	3/4	2	1	i	g	i		i	i							m	1	1	0, -3, 1		0	0
3	2	6	1.0	1/2	1/2	3/4	2	1	VI6	g	i		VI6	VI		6					M	1	1	0, -3, -4		-4	0
4	3	7	3.0	0	0	3/4	2	1	V65/III	g	i		V65/III	V		65		III			Mm7	1	1	2, -1, -4, -2		-2	2
5	4	10	3.0	0	0	3/4	2	1	III	g	i		III	III							M	1	1	-3, 1, -2		-3	-3
6	5	13	3.0	0	0	3/4	2	1	V7	g	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
7	6	16	2.0	0	0	3/4	2	1	i	g	i		i	i							m	1	1	0, -3, 1		0	0
7	6	18	2.0	1/2	1/2	3/4	2	1	iv	g	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
8	7	20	1.0	1/4	1/4	3/4	2	1	i	g	i		i	i							m	1	1	0, -3, 1		0	0
8	7	21	2.0	1/2	1/2	3/4	2	1	iv	g	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
9	8	23	1.0	1/4	1/4	3/4	2	1	i}	g	i		i	i						}	m	1	1	0, -3, 1		0	0
9	8	24	1.0	1/2	1/2	3/4	2	1	iv{	g	i		iv	iv						{	m	1	1	-1, -4, 0		-1	-1
10	9	25	3.0	0	0	3/4	2	1	V65	g	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
11	10	28	2.0	0	0	3/4	2	1	i	g	i		i	i							m	1	1	0, -3, 1		0	0
11	10	30	1.0	1/2	1/2	3/4	2	1	VI6	g	i		VI6	VI		6					M	1	1	0, -3, -4		-4	0
12	11	31	3.0	0	0	3/4	2	1	V65/III	g	i		V65/III	V		65		III			Mm7	1	1	2, -1, -4, -2		-2	2
13	12	34	3.0	0	0	3/4	2	1	III	g	i		III	III							M	1	1	-3, 1, -2		-3	-3
14	13	37	3.0	0	0	3/4	2	1	V7	g	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
15	14	40	2.0	0	0	3/4	2	1	i	g	i		i	i							m	1	1	0, -3, 1		0	0
15	14	42	1.0	1/2	1/2	3/4	2	1	ii65	g	i		ii65	ii		65					mm7	1	1	-1, 3, 0, 2		2	-1
16	15	43	2.0	0	0	3/4	2	1	V7(94)	g	i		V7(94)	V		7	94				Mm7	1	1	1, 0, 2, -1	-4	1	1
16	15	45	1.0	1/2	1/2	3/4	2	1	V7	g	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
17	16	46	1.0	0	0	3/4	2	1	i}	g	i		i	i						}	m	1	1	0, -3, 1		0	0
17	16	47	2.0	1/4	1/4	3/4	2	1	i|PAC	g	i		i	i					PAC		m	1	1	0, -3, 1		0	0
18	17	49	3.0	0	0	3/4	2	1	III.V7(94){	g	III		V7(94)	V		7	94			{	Mm7	1	0	1, 0, 2, -1	3	1	1
19	18	52	1.0	0	0	3/4	2	1	V7	g	III		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
19	18	53	2.0	1/4	1/4	3/4	2	1	I	g	III		I	I							M	1	0	0, 4, 1		0	0
20	19	55	3.0	0	0	3/4	2	1	V7(94)	g	III		V7(94)	V		7	94				Mm7	1	0	1, 0, 2, -1	3	1	1
21	20	58	1.0	0	0	3/4	2	1	V7	g	III		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
21	20	59	2.0	1/4	1/4	3/4	2	1	I	g	III		I	I							M	1	0	0, 4, 1		0	0
22	21	61	1.0	0	0	3/4	2	1	V7/ii	g	III		V7/ii	V		7		ii			Mm7	1	0	3, 7, 4, 1		3	3
22	21	62	2.0	1/4	1/4	3/4	2	1	V7/V	g	III		V7/V	V		7		V			Mm7	1	0	2, 6, 3, 0		2	2
23	22	64	1.0	0	0	3/4	2	1	V7	g	III		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
23	22	65	2.0	1/4	1/4	3/4	2	1	V7/IV	g	III		V7/IV	V		7		IV			Mm7	1	0	0, 4, 1, -2		0	0
