mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
15	14	1/2	1/2	3/4	2	1		iv	e	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
16	15	0	0	3/4	2	1		V7(96)/III	e	i		V7(96)/III	V		7	96	III			Mm7	1	1	-2, 2, 1, -4	0	-2	-2
16	15	3/16	3/16	3/4	2	1		V7(9)/III	e	i		V7(9)/III	V		7	9	III			Mm7	1	1	-2, 2, -1, -4	0	-2	-2
16	15	1/4	1/4	3/4	2	1		V(6)/III	e	i		V(6)/III	V			6	III			M	1	1	-2, 2, 1		-2	-2
16	15	1/2	1/2	3/4	2	1		V7/III	e	i		V7/III	V		7		III			Mm7	1	1	-2, 2, -1, -4		-2	-2
17	16	0	0	3/4	2	1		III(4)	e	i		III(4)	III			4				M	1	1	-3, -4, -2		-3	-3
17	16	1/2	1/2	3/4	2	1		III	e	i		III	III							M	1	1	-3, 1, -2		-3	-3
18	17	0	0	3/4	2	1		V	e	i		V	V							M	1	1	1, 5, 2		1	1
18	17	1/4	1/4	3/4	2	1		V7	e	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
19	18	0	0	3/4	2	1		i	e	i		i	i							m	1	1	0, -3, 1		0	0
20	19	0	0	3/4	2	1		i[V2/V	e	i	i	V2/V	V		2		V			Mm7	1	1	0, 2, 6, 3		2	0
20	19	1/2	1/2	3/4	2	1		ii%2	e	i	i	ii%2	ii	%	2					%7	1	1	0, 2, -1, -4		2	0
21	20	0	0	3/4	2	1		#viio64	e	i	i	#viio64	#vii	o	64					o	1	1	-1, 5, 2		5	-1
21	20	1/2	1/2	3/4	2	1		i]}	e	i	i	i	i						}	m	1	1	0, -3, 1		0	0
22	21	0	0	3/4	2	1		V{	e	i		V	V						{	M	1	1	1, 5, 2		1	1
22	21	1/4	1/4	3/4	2	1		V7	e	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
23	22	0	0	3/4	2	1		i	e	i		i	i							m	1	1	0, -3, 1		0	0
24	23	0	0	3/4	2	1		V(#7)	e	i		V(#7)	V			#7				M	1	1	1, 5, 2	6	1	1
24	23	1/4	1/4	3/4	2	1		V7(9#7)	e	i		V7(9#7)	V		7	9#7				Mm7	1	1	1, 5, 2, 6	-4	1	1
24	23	5/12	5/12	3/4	2	1		V7	e	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
25	24	0	0	3/4	2	1		i(4)}	e	i		i(4)	i			4			}	m	1	1	0, -1, 1		0	0
25	24	1/4	1/4	3/4	2	1		i	e	i		i	i							m	1	1	0, -3, 1		0	0
26	25	0	0	3/4	2	1		III.V7(6)/IV{	e	III		V7(6)/IV	V		7	6	IV		{	Mm7	1	0	0, 4, 3, -2		0	0
26	25	1/8	1/8	3/4	2	1		V7/IV	e	III		V7/IV	V		7		IV			Mm7	1	0	0, 4, 1, -2		0	0
26	25	1/2	1/2	3/4	2	1		V7(9)/IV	e	III		V7(9)/IV	V		7	9	IV			Mm7	1	0	0, 4, 1, -2	2	0	0
27	26	0	0	3/4	2	1		IV[IV	e	III	IV	IV	IV							M	1	0	-1, 3, 0		-1	-1
28	27	0	0	3/4	2	1		V7(6)/IV	e	III	IV	V7(6)/IV	V		7	6	IV			Mm7	1	0	0, 4, 3, -2		0	0
28	27	1/8	1/8	3/4	2	1		V7/IV	e	III	IV	V7/IV	V		7		IV			Mm7	1	0	0, 4, 1, -2		0	0
28	27	1/2	1/2	3/4	2	1		V7(9)/IV	e	III	IV	V7(9)/IV	V		7	9	IV			Mm7	1	0	0, 4, 1, -2	2	0	0
29	28	0	0	3/4	2	1		IV	e	III	IV	IV	IV							M	1	0	-1, 3, 0		-1	-1
29	28	1/2	1/2	3/4	2	1		ii6]	e	III	IV	ii6	ii		6					m	1	0	-1, 3, 2		2	-1
30	29	0	0	3/4	2	1		iv7/ii	e	III		iv7/ii	iv		7		ii			mm7	1	0	1, -2, 2, -1		1	1
30	29	1/4	1/4	3/4	2	1		ii(4)	e	III		ii(4)	ii			4				m	1	0	2, 1, 3		2	2
30	29	3/8	3/8	3/4	2	1		ii	e	III		ii	ii							m	1	0	2, -1, 3		2	2
31	30	0	0	3/4	2	1		iv7/ii	e	III		iv7/ii	iv		7		ii			mm7	1	0	1, -2, 2, -1		1	1
31	30	1/4	1/4	3/4	2	1		ii(4)	e	III		ii(4)	ii			4				m	1	0	2, 1, 3		2	2
31	30	3/8	3/8	3/4	2	1		ii	e	III		ii	ii							m	1	0	2, -1, 3		2	2
32	31	0	0	3/4	2	1		V(6)/V/ii	e	III		V(6)/V/ii	V			6	V/ii			M	1	0	4, 8, 7		4	4
32	31	3/16	3/16	3/4	2	1		V7/V/ii	e	III		V7/V/ii	V		7		V/ii			Mm7	1	0	4, 8, 5, 2		4	4
32	31	1/4	1/4	3/4	2	1		V7(9)/V/ii	e	III		V7(9)/V/ii	V		7	9	V/ii			Mm7	1	0	4, 8, 5, 2	6	4	4
32	31	7/16	7/16	3/4	2	1		V(6)/V/ii	e	III		V(6)/V/ii	V			6	V/ii			M	1	0	4, 8, 7		4	4
32	31	1/2	1/2	3/4	2	1		V/ii}	e	III		V/ii	V				ii		}	M	1	0	3, 7, 4		3	3
33	32	0	0	3/4	2	1		{	e	III									{		1	0				
34	33	0	0	3/4	2	1		V7(6)/IV	e	III		V7(6)/IV	V		7	6	IV			Mm7	1	0	0, 4, 3, -2		0	0
34	33	1/8	1/8	3/4	2	1		V7/IV	e	III		V7/IV	V		7		IV			Mm7	1	0	0, 4, 1, -2		0	0
34	33	1/2	1/2	3/4	2	1		V7(9)/IV	e	III		V7(9)/IV	V		7	9	IV			Mm7	1	0	0, 4, 1, -2	2	0	0
35	34	0	0	3/4	2	1		IV[IV	e	III	IV	IV	IV							M	1	0	-1, 3, 0		-1	-1
36	35	0	0	3/4	2	1		V7(6)/IV	e	III	IV	V7(6)/IV	V		7	6	IV			Mm7	1	0	0, 4, 3, -2		0	0
36	35	1/8	1/8	3/4	2	1		V7/IV	e	III	IV	V7/IV	V		7		IV			Mm7	1	0	0, 4, 1, -2		0	0
36	35	1/2	1/2	3/4	2	1		V7(9)/IV	e	III	IV	V7(9)/IV	V		7	9	IV			Mm7	1	0	0, 4, 1, -2	2	0	0
37	36	0	0	3/4	2	1		IV]	e	III	IV	IV	IV							M	1	0	-1, 3, 0		-1	-1
38	37	0	0	3/4	2	1		V7(6)	e	III		V7(6)	V		7	6				Mm7	1	0	1, 5, 4, -1		1	1
38	37	3/16	3/16	3/4	2	1		V7	e	III		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
38	37	1/4	1/4	3/4	2	1		V7(6)	e	III		V7(6)	V		7	6				Mm7	1	0	1, 5, 4, -1		1	1
38	37	3/8	3/8	3/4	2	1		V7	e	III		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
38	37	1/2	1/2	3/4	2	1		I[I	e	III	I	I	I							M	1	0	0, 4, 1		0	0
39	38	0	0	3/4	2	1		V7(6)	e	III	I	V7(6)	V		7	6				Mm7	1	0	1, 5, 4, -1		1	1
39	38	3/16	3/16	3/4	2	1		V7	e	III	I	V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
39	38	1/4	1/4	3/4	2	1		V7(6)	e	III	I	V7(6)	V		7	6				Mm7	1	0	1, 5, 4, -1		1	1
39	38	3/8	3/8	3/4	2	1		V7	e	III	I	V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
39	38	1/2	1/2	3/4	2	1		V7(6)	e	III	I	V7(6)	V		7	6				Mm7	1	0	1, 5, 4, -1		1	1
39	38	5/8	5/8	3/4	2	1		V7	e	III	I	V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
40	39	0	0	3/4	2	1		I	e	III	I	I	I							M	1	0	0, 4, 1		0	0
40	39	1/4	1/4	3/4	2	1		.bII64	e	III	I	bII64	bII		64					M	1	0	-4, -5, -1		-5	-4
40	39	1/2	1/2	3/4	2	1		iv6/bII	e	III	I	iv6/bII	iv		6		bII			m	1	0	-9, -5, -6		-6	-9
41	40	0	0	3/4	2	1		#ivo6/bII	e	III	I	#ivo6/bII	#iv	o	6		bII			o	1	0	-2, -5, 1		1	-2
41	40	1/4	1/4	3/4	2	1		iv6/bII	e	III	I	iv6/bII	iv		6		bII			m	1	0	-9, -5, -6		-6	-9
41	40	1/2	1/2	3/4	2	1		.bII64	e	III	I	bII64	bII		64					M	1	0	-4, -5, -1		-5	-4
42	41	0	0	3/4	2	1		.bII64(2)	e	III	I	bII64(2)	bII		64	2				M	1	0	-4, 4, -1		-5	-4
42	41	3/16	3/16	3/4	2	1		.bII64	e	III	I	bII64	bII		64					M	1	0	-4, -5, -1		-5	-4
42	41	1/4	1/4	3/4	2	1		.bII64(2)	e	III	I	bII64(2)	bII		64	2				M	1	0	-4, 4, -1		-5	-4
42	41	3/8	3/8	3/4	2	1		.bII64	e	III	I	bII64	bII		64					M	1	0	-4, -5, -1		-5	-4
42	41	1/2	1/2	3/4	2	1		I	e	III	I	I	I							M	1	0	0, 4, 1		0	0
43	42	0	0	3/4	2	1		.bII64(2)	e	III	I	bII64(2)	bII		64	2				M	1	0	-4, 4, -1		-5	-4
43	42	3/16	3/16	3/4	2	1		.bII64	e	III	I	bII64	bII		64					M	1	0	-4, -5, -1		-5	-4
43	42	1/4	1/4	3/4	2	1		.bII64(2)	e	III	I	bII64(2)	bII		64	2				M	1	0	-4, 4, -1		-5	-4
43	42	3/8	3/8	3/4	2	1		.bII64	e	III	I	bII64	bII		64					M	1	0	-4, -5, -1		-5	-4
43	42	1/2	1/2	3/4	2	1		.bII64(2)	e	III	I	bII64(2)	bII		64	2				M	1	0	-4, 4, -1		-5	-4
43	42	5/8	5/8	3/4	2	1		.bII64	e	III	I	bII64	bII		64					M	1	0	-4, -5, -1		-5	-4
44	43	0	0	3/4	2	1		I	e	III	I	I	I							M	1	0	0, 4, 1		0	0
44	43	1/4	1/4	3/4	2	1		ii%2	e	III	I	ii%2	ii	%	2					%7	1	0	0, 2, -1, -4		2	0
44	43	1/2	1/2	3/4	2	1		V2/V	e	III	I	V2/V	V		2		V			Mm7	1	0	0, 2, 6, 3		2	0
45	44	0	0	3/4	2	1		V7(9)/IV	e	III	I	V7(9)/IV	V		7	9	IV			Mm7	1	0	0, 4, 1, -2	2	0	0
45	44	1/4	1/4	3/4	2	1		V2/V	e	III	I	V2/V	V		2		V			Mm7	1	0	0, 2, 6, 3		2	0
45	44	1/2	1/2	3/4	2	1		ii%2	e	III	I	ii%2	ii	%	2					%7	1	0	0, 2, -1, -4		2	0
46	45	0	0	3/4	2	1		I	e	III	I	I	I							M	1	0	0, 4, 1		0	0
46	45	1/4	1/4	3/4	2	1		.bII64	e	III	I	bII64	bII		64					M	1	0	-4, -5, -1		-5	-4
46	45	1/2	1/2	3/4	2	1		iv6/bII	e	III	I	iv6/bII	iv		6		bII			m	1	0	-9, -5, -6		-6	-9
47	46	0	0	3/4	2	1		#ivo6/bII	e	III	I	#ivo6/bII	#iv	o	6		bII			o	1	0	-2, -5, 1		1	-2
47	46	1/4	1/4	3/4	2	1		V2/V	e	III	I	V2/V	V		2		V			Mm7	1	0	0, 2, 6, 3		2	0
47	46	1/2	1/2	3/4	2	1		ii%2	e	III	I	ii%2	ii	%	2					%7	1	0	0, 2, -1, -4		2	0
48	47	0	0	3/4	2	1		I	e	III	I	I	I							M	1	0	0, 4, 1		0	0
48	47	1/4	1/4	3/4	2	1		ii%2	e	III	I	ii%2	ii	%	2					%7	1	0	0, 2, -1, -4		2	0
48	47	1/2	1/2	3/4	2	1		V2/V	e	III	I	V2/V	V		2		V			Mm7	1	0	0, 2, 6, 3		2	0
49	48	0	0	3/4	2	1		V7(9)/IV	e	III	I	V7(9)/IV	V		7	9	IV			Mm7	1	0	0, 4, 1, -2	2	0	0
49	48	1/4	1/4	3/4	2	1		V2/V	e	III	I	V2/V	V		2		V			Mm7	1	0	0, 2, 6, 3		2	0
49	48	1/2	1/2	3/4	2	1		.bII64	e	III	I	bII64	bII		64					M	1	0	-4, -5, -1		-5	-4
50	49	0	0	3/4	2	1		I	e	III	I	I	I							M	1	0	0, 4, 1		0	0
50	49	1/4	1/4	3/4	2	1		.bII64	e	III	I	bII64	bII		64					M	1	0	-4, -5, -1		-5	-4
51	50	1/4	1/4	3/4	2	1		V2/V]	e	III	I	V2/V	V		2		V			Mm7	1	0	0, 2, 6, 3		2	0
52	51	1/4	1/4	3/4	2	1		i.V7/V	e	i		V7/V	V		7		V			Mm7	1	1	2, 6, 3, 0		2	2
53	52	1/4	1/4	3/4	2	1		v(#4)	e	i		v(#4)	v			#4				m	1	1	1, -2, 7		1	1
53	52	1/2	1/2	3/4	2	1		V}{	e	i		V	V						}{	M	1	1	1, 5, 2		1	1
54	53	0	0	3/4	2	1		i(4)	e	i		i(4)	i			4				m	1	1	0, -1, 1		0	0
54	53	3/16	3/16	3/4	2	1		i	e	i		i	i							m	1	1	0, -3, 1		0	0
54	53	1/4	1/4	3/4	2	1		i(9)	e	i		i(9)	i			9				m	1	1	0, -3, 1	2	0	0
54	53	1/2	1/2	3/4	2	1		i	e	i		i	i							m	1	1	0, -3, 1		0	0
55	54	0	0	3/4	2	1		iv(11)	e	i		iv(11)	iv			11				m	1	1	-1, -4, 0	-2	-1	-1
55	54	1/2	1/2	3/4	2	1		iv	e	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
56	55	0	0	3/4	2	1		V7(96)/III	e	i		V7(96)/III	V		7	96	III			Mm7	1	1	-2, 2, 1, -4	0	-2	-2
56	55	3/16	3/16	3/4	2	1		V7(9)/III	e	i		V7(9)/III	V		7	9	III			Mm7	1	1	-2, 2, -1, -4	0	-2	-2
56	55	1/4	1/4	3/4	2	1		V(6)/III	e	i		V(6)/III	V			6	III			M	1	1	-2, 2, 1		-2	-2
56	55	1/2	1/2	3/4	2	1		V7/III	e	i		V7/III	V		7		III			Mm7	1	1	-2, 2, -1, -4		-2	-2
57	56	0	0	3/4	2	1		III(4)	e	i		III(4)	III			4				M	1	1	-3, -4, -2		-3	-3
57	56	1/2	1/2	3/4	2	1		III	e	i		III	III							M	1	1	-3, 1, -2		-3	-3
58	57	0	0	3/4	2	1		V	e	i		V	V							M	1	1	1, 5, 2		1	1
58	57	1/4	1/4	3/4	2	1		V7	e	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
59	58	0	0	3/4	2	1		i	e	i		i	i							m	1	1	0, -3, 1		0	0
60	59	0	0	3/4	2	1		i[V2/V	e	i	i	V2/V	V		2		V			Mm7	1	1	0, 2, 6, 3		2	0
60	59	1/2	1/2	3/4	2	1		ii%2	e	i	i	ii%2	ii	%	2					%7	1	1	0, 2, -1, -4		2	0
61	60	0	0	3/4	2	1		#viio64	e	i	i	#viio64	#vii	o	64					o	1	1	-1, 5, 2		5	-1
61	60	1/2	1/2	3/4	2	1		i]}	e	i	i	i	i						}	m	1	1	0, -3, 1		0	0
62	61	0	0	3/4	2	1		V{	e	i		V	V						{	M	1	1	1, 5, 2		1	1
62	61	1/4	1/4	3/4	2	1		V7	e	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
63	62	0	0	3/4	2	1		i[i	e	i	i	i	i							m	1	1	0, -3, 1		0	0
64	63	1/4	1/4	3/4	2	1		V7(9#7)	e	i	i	V7(9#7)	V		7	9#7				Mm7	1	1	1, 5, 2, 6	-4	1	1
64	63	1/2	1/2	3/4	2	1		V7	e	i	i	V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
65	64	0	0	3/4	2	1		i	e	i	i	i	i							m	1	1	0, -3, 1		0	0
66	65	1/4	1/4	3/4	2	1		V7(9#7)	e	i	i	V7(9#7)	V		7	9#7				Mm7	1	1	1, 5, 2, 6	-4	1	1
66	65	1/2	1/2	3/4	2	1		V7	e	i	i	V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
67	66	0	0	3/4	2	1		i	e	i	i	i	i							m	1	1	0, -3, 1		0	0
68	67	0	0	3/4	2	1		V2/V	e	i	i	V2/V	V		2		V			Mm7	1	1	0, 2, 6, 3		2	0
68	67	1/4	1/4	3/4	2	1		V7(9#7)	e	i	i	V7(9#7)	V		7	9#7				Mm7	1	1	1, 5, 2, 6	-4	1	1
68	67	5/12	5/12	3/4	2	1		V7	e	i	i	V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
69	68	0	0	3/4	2	1		i(4)}	e	i	i	i(4)	i			4			}	m	1	1	0, -1, 1		0	0
69	68	1/4	1/4	3/4	2	1		i]	e	i	i	i	i							m	1	1	0, -3, 1		0	0
