mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
59	98	0	0	3/4	2	1		vi7	a	I		vi7	vi		7					mm7	1	0	3, 0, 4, 1		3	3
59	98	1/4	1/4	3/4	2	1		IV6	a	I		IV6	IV		6					M	1	0	3, 0, -1		-1	3
59	98	1/2	1/2	3/4	2	1		IV64	a	I		IV64	IV		64					M	1	0	0, -1, 3		-1	0
60	99	0	0	3/4	2	1		V65	a	I		V65	V		65					Mm7	1	0	5, 2, -1, 1		1	5
60	99	1/2	1/2	3/4	2	1		V	a	I		V	V							M	1	0	1, 5, 2		1	1
61	100	0	0	3/4	2	1		I	a	I		I	I							M	1	0	0, 4, 1		0	0
61	100	1/4	1/4	3/4	2	1		I(#11)	a	I		I(#11)	I			#11				M	1	0	0, 4, 1	6	0	0
61	100	1/2	1/2	3/4	2	1		I	a	I		I	I							M	1	0	0, 4, 1		0	0
62	101	0	0	3/4	2	1		IV	a	I		IV	IV							M	1	0	-1, 3, 0		-1	-1
63	102	0	0	3/4	2	1		I6	a	I		I6	I		6					M	1	0	4, 1, 0		0	4
64	103	0	0	3/4	2	1		V43	a	I		V43	V		43					Mm7	1	0	2, -1, 1, 5		1	2
64	103	1/4	1/4	3/4	2	1		V43(9)	a	I		V43(9)	V		43	9				Mm7	1	0	2, -1, 1, 5	3	1	2
64	103	1/2	1/2	3/4	2	1		V7	a	I		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
65	104	0	0	3/4	2	1		I}	a	I		I	I						}	M	1	0	0, 4, 1		0	0
65	104	1/4	1/4	3/4	2	1		I(13)	a	I		I(13)	I			13				M	1	0	0, 4, 1	3	0	0
65	104	1/2	1/2	3/4	2	1		I	a	I		I	I							M	1	0	0, 4, 1		0	0
66	105	0	0	3/4	2	1		V7{	a	I		V7	V		7				{	Mm7	1	0	1, 5, 2, -1		1	1
66	105	1/2	1/2	3/4	2	1		V65/vi	a	I		V65/vi	V		65		vi			Mm7	1	0	8, 5, 2, 4		4	8
67	106	0	0	3/4	2	1		vi	a	I		vi	vi							m	1	0	3, 0, 4		3	3
67	106	1/4	1/4	3/4	2	1		IV6	a	I		IV6	IV		6					M	1	0	3, 0, -1		-1	3
67	106	1/2	1/2	3/4	2	1		IV64	a	I		IV64	IV		64					M	1	0	0, -1, 3		-1	0
68	107	0	0	3/4	2	1		V65	a	I		V65	V		65					Mm7	1	0	5, 2, -1, 1		1	5
68	107	1/2	1/2	3/4	2	1		V	a	I		V	V							M	1	0	1, 5, 2		1	1
69	108	0	0	3/4	2	1		I	a	I		I	I							M	1	0	0, 4, 1		0	0
69	108	1/4	1/4	3/4	2	1		I(#11)	a	I		I(#11)	I			#11				M	1	0	0, 4, 1	6	0	0
69	108	1/2	1/2	3/4	2	1		I	a	I		I	I							M	1	0	0, 4, 1		0	0
70	109	0	0	3/4	2	1		ii65	a	I		ii65	ii		65					mm7	1	0	-1, 3, 0, 2		2	-1
71	110	0	0	3/4	2	1		V(64)	a	I		V(64)	V			64				M	1	0	1, 0, 4		1	1
72	111	0	0	3/4	2	1		V7	a	I		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
73	112	0	0	3/4	2	1		vi2	a	I		vi2	vi		2					mm7	1	0	1, 3, 0, 4		3	1
73	112	1/2	1/2	3/4	2	1		V7}	a	I		V7	V		7				}	Mm7	1	0	1, 5, 2, -1		1	1
78	193	0	0	3/4	2	1		i.i{	a	i		i	i						{	m	1	1	0, -3, 1		0	0
79	194	0	0	3/4	2	1		viio2/V	a	i		viio2/V	vii	o	2		V			o7	1	1	-3, 6, 3, 0		6	-3
80	195	0	0	3/4	2	1		V7/V	a	i		V7/V	V		7		V			Mm7	1	1	2, 6, 3, 0		2	2
81	196	1/2	1/2	3/4	2	1		V7	a	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
82	197	0	0	3/4	2	1		i	a	i		i	i							m	1	1	0, -3, 1		0	0
83	198	0	0	3/4	2	1		viio2/V	a	i		viio2/V	vii	o	2		V			o7	1	1	-3, 6, 3, 0		6	-3
84	199	0	0	3/4	2	1		V7/V	a	i		V7/V	V		7		V			Mm7	1	1	2, 6, 3, 0		2	2
85	200	1/2	1/2	3/4	2	1		V7	a	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
86	201	0	0	3/4	2	1		i}{	a	i		i	i						}{	m	1	1	0, -3, 1		0	0
87	202	0	0	3/4	2	1		V7/V	a	i		V7/V	V		7		V			Mm7	1	1	2, 6, 3, 0		2	2
87	202	1/2	1/2	3/4	2	1		V7	a	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
88	203	0	0	3/4	2	1		i	a	i		i	i							m	1	1	0, -3, 1		0	0
88	203	1/2	1/2	3/4	2	1		i6	a	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
89	204	0	0	3/4	2	1		ii%65	a	i		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
89	204	3/8	3/8	3/4	2	1		iv7	a	i		iv7	iv		7					mm7	1	1	-1, -4, 0, -3		-1	-1
89	204	1/2	1/2	3/4	2	1		V7	a	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
90	205	0	0	3/4	2	1		i	a	i		i	i							m	1	1	0, -3, 1		0	0
91	206	0	0	3/4	2	1		V7/V	a	i		V7/V	V		7		V			Mm7	1	1	2, 6, 3, 0		2	2
91	206	1/2	1/2	3/4	2	1		V7	a	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
92	207	0	0	3/4	2	1		i	a	i		i	i							m	1	1	0, -3, 1		0	0
92	207	1/2	1/2	3/4	2	1		i6	a	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
93	208	0	0	3/4	2	1		ii%65	a	i		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
93	208	3/8	3/8	3/4	2	1		iv7	a	i		iv7	iv		7					mm7	1	1	-1, -4, 0, -3		-1	-1
93	208	1/2	1/2	3/4	2	1		III.V}	a	III		V	V						}	M	1	0	1, 5, 2		1	1
94	209	0	0	3/4	2	1		I{	a	III		I	I						{	M	1	0	0, 4, 1		0	0
95	210	0	0	3/4	2	1		viio2/V	a	III		viio2/V	vii	o	2		V			o7	1	0	-3, 6, 3, 0		6	-3
96	211	0	0	3/4	2	1		V7/V	a	III		V7/V	V		7		V			Mm7	1	0	2, 6, 3, 0		2	2
97	212	1/2	1/2	3/4	2	1		V7	a	III		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
98	213	0	0	3/4	2	1		I	a	III		I	I							M	1	0	0, 4, 1		0	0
99	214	0	0	3/4	2	1		viio2/V	a	III		viio2/V	vii	o	2		V			o7	1	0	-3, 6, 3, 0		6	-3
100	215	0	0	3/4	2	1		V7/V	a	III		V7/V	V		7		V			Mm7	1	0	2, 6, 3, 0		2	2
101	216	1/2	1/2	3/4	2	1		V7	a	III		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
102	217	0	0	3/4	2	1		I[I}{	a	III	I	I	I						}{	M	1	0	0, 4, 1		0	0
103	218	0	0	3/4	2	1		#viio43/iii	a	III	I	#viio43/iii	#vii	o	43		iii			o7	1	0	3, 0, 9, 6		9	3
103	218	1/2	1/2	3/4	2	1		viio43	a	III	I	viio43	vii	o	43					o7	1	0	-1, -4, 5, 2		5	-1
104	219	0	0	3/4	2	1		I	a	III	I	I	I							M	1	0	0, 4, 1		0	0
105	220	0	0	3/4	2	1		viio65/V	a	III	I	viio65/V	vii	o	65		V			o7	1	0	3, 0, -3, 6		6	3
105	220	1/2	1/2	3/4	2	1		viio	a	III	I	viio	vii	o						o	1	0	5, 2, -1		5	5
106	221	0	0	3/4	2	1		I]	a	III	I	I	I							M	1	0	0, 4, 1		0	0
107	222	0	0	3/4	2	1		V7/V	a	III		V7/V	V		7		V			Mm7	1	0	2, 6, 3, 0		2	2
107	222	1/2	1/2	3/4	2	1		V7	a	III		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
108	223	0	0	3/4	2	1		I	a	III		I	I							M	1	0	0, 4, 1		0	0
109	224	0	0	3/4	2	1		viio6	a	III		viio6	vii	o	6					o	1	0	2, -1, 5		5	2
109	224	1/2	1/2	3/4	2	1		i.viio7/V}	a	i		viio7/V	vii	o	7		V		}	o7	1	1	6, 3, 0, -3		6	6
110	225	0	0	3/4	2	1		V7{	a	i		V7	V		7				{	Mm7	1	1	1, 5, 2, -1		1	1
111	226	0	0	3/4	2	1		i	a	i		i	i							m	1	1	0, -3, 1		0	0
111	226	1/2	1/2	3/4	2	1		V(64)	a	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
112	227	0	0	3/4	2	1		V65	a	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
112	227	1/2	1/2	3/4	2	1		V7	a	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
113	228	0	0	3/4	2	1		i	a	i		i	i							m	1	1	0, -3, 1		0	0
113	228	1/2	1/2	3/4	2	1		V(64)	a	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
114	229	0	0	3/4	2	1		V7	a	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
115	230	0	0	3/4	2	1		i	a	i		i	i							m	1	1	0, -3, 1		0	0
115	230	1/2	1/2	3/4	2	1		iv7	a	i		iv7	iv		7					mm7	1	1	-1, -4, 0, -3		-1	-1
116	231	0	0	3/4	2	1		V7	a	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
117	232	0	0	3/4	2	1		i(4)	a	i		i(4)	i			4				m	1	1	0, -1, 1		0	0
117	232	1/8	1/8	3/4	2	1		i	a	i		i	i							m	1	1	0, -3, 1		0	0
117	232	1/4	1/4	3/4	2	1		iv(4)	a	i		iv(4)	iv			4				m	1	1	-1, -2, 0		-1	-1
117	232	3/8	3/8	3/4	2	1		iv	a	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
117	232	1/2	1/2	3/4	2	1		i	a	i		i	i							m	1	1	0, -3, 1		0	0
118	233	0	0	3/4	2	1		V7	a	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
119	234	0	0	3/4	2	1		i	a	i		i	i							m	1	1	0, -3, 1		0	0
119	234	1/2	1/2	3/4	2	1		iv7	a	i		iv7	iv		7					mm7	1	1	-1, -4, 0, -3		-1	-1
120	235	0	0	3/4	2	1		i	a	i		i	i							m	1	1	0, -3, 1		0	0
120	235	1/2	1/2	3/4	2	1		iv7	a	i		iv7	iv		7					mm7	1	1	-1, -4, 0, -3		-1	-1
121	236	0	0	3/4	2	1		i	a	i		i	i							m	1	1	0, -3, 1		0	0
121	236	1/2	1/2	3/4	2	1		iv7	a	i		iv7	iv		7					mm7	1	1	-1, -4, 0, -3		-1	-1
122	237	0	0	3/4	2	1		i}{	a	i		i	i						}{	m	1	1	0, -3, 1		0	0
122	237	1/4	1/4	3/4	2	1		i6	a	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
122	237	5/8	5/8	3/4	2	1		V7/V	a	i		V7/V	V		7		V			Mm7	1	1	2, 6, 3, 0		2	2
123	238	0	0	3/4	2	1		iv	a	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
123	238	1/4	1/4	3/4	2	1		i6	a	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
123	238	5/8	5/8	3/4	2	1		V7/V	a	i		V7/V	V		7		V			Mm7	1	1	2, 6, 3, 0		2	2
124	239	0	0	3/4	2	1		iv	a	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
124	239	1/4	1/4	3/4	2	1		i6	a	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
124	239	5/8	5/8	3/4	2	1		V7/V	a	i		V7/V	V		7		V			Mm7	1	1	2, 6, 3, 0		2	2
125	240	1/4	1/4	3/4	2	1		i6	a	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
126	241	0	0	3/4	2	1		i	a	i		i	i							m	1	1	0, -3, 1		0	0
126	241	5/8	5/8	3/4	2	1		V65/V	a	i		V65/V	V		65		V			Mm7	1	1	6, 3, 0, 2		2	6
127	242	0	0	3/4	2	1		iv6	a	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
127	242	1/4	1/4	3/4	2	1		i64	a	i		i64	i		64					m	1	1	1, 0, -3		0	1
127	242	5/8	5/8	3/4	2	1		V65/V	a	i		V65/V	V		65		V			Mm7	1	1	6, 3, 0, 2		2	6
128	243	0	0	3/4	2	1		iv6	a	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
128	243	1/4	1/4	3/4	2	1		i64	a	i		i64	i		64					m	1	1	1, 0, -3		0	1
128	243	1/2	1/2	3/4	2	1		V65/V	a	i		V65/V	V		65		V			Mm7	1	1	6, 3, 0, 2		2	6
129	244	3/16	3/16	3/4	2	1		i64	a	i		i64	i		64					m	1	1	1, 0, -3		0	1
129	244	1/4	1/4	3/4	2	1		i6	a	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
130	245	0	0	3/4	2	1		i	a	i		i	i							m	1	1	0, -3, 1		0	0
131	246	0	0	3/4	2	1		V65/V	a	i		V65/V	V		65		V			Mm7	1	1	6, 3, 0, 2		2	6
131	246	3/16	3/16	3/4	2	1		i64	a	i		i64	i		64					m	1	1	1, 0, -3		0	1
131	246	1/4	1/4	3/4	2	1		i6	a	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
132	247	0	0	3/4	2	1		i}	a	i		i	i						}	m	1	1	0, -3, 1		0	0
