mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	0	0	1.0	0	1/2	3/4	2	1	f#.i{	f#	i		i	i						{	m	1	1	0, -3, 1		0	0
2	1	1	1.0	0	0	3/4	2	1	V(4)	f#	i		V(4)	V			4				M	1	1	1, 0, 2		1	1
2	1	2	2.0	1/4	1/4	3/4	2	1	V7	f#	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
3	2	4	3.0	0	0	3/4	2	1	i	f#	i		i	i							m	1	1	0, -3, 1		0	0
4	3	7	1.0	0	0	3/4	2	1	V(94)/III	f#	i		V(94)/III	V			94	III			M	1	1	-2, -3, -1	0	-2	-2
4	3	8	1.0	1/4	1/4	3/4	2	1	V/III	f#	i		V/III	V				III			M	1	1	-2, 2, -1		-2	-2
4	3	9	1.0	1/2	1/2	3/4	2	1	V7/III	f#	i		V7/III	V		7		III			Mm7	1	1	-2, 2, -1, -4		-2	-2
5	4	10	1.0	0	0	3/4	2	1	III(4)	f#	i		III(4)	III			4				M	1	1	-3, -4, -2		-3	-3
5	4	11	2.0	1/4	1/4	3/4	2	1	III	f#	i		III	III							M	1	1	-3, 1, -2		-3	-3
6	5	13	1.0	0	0	3/4	2	1	ii%43/V	f#	i		ii%43/V	ii	%	43		V			%7	1	1	-3, 1, 3, 0		3	-3
6	5	14	1.0	1/4	1/4	3/4	2	1	V7/V	f#	i		V7/V	V		7		V			Mm7	1	1	2, 6, 3, 0		2	2
6	5	15	1.0	1/2	1/2	3/4	2	1	V43	f#	i		V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
7	6	16	1.0	0	0	3/4	2	1	ii%43/iv	f#	i		ii%43/iv	ii	%	43		iv			%7	1	1	-5, -1, 1, -2		1	-5
7	6	17	1.0	1/4	1/4	3/4	2	1	V7/iv	f#	i		V7/iv	V		7		iv			Mm7	1	1	0, 4, 1, -2		0	0
7	6	18	1.0	1/2	1/2	3/4	2	1	viio65/VII	f#	i		viio65/VII	vii	o	65		VII			o7	1	1	0, -3, -6, 3		3	0
