mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	3/4	1	1	.f.V7(9){	f	i		V7(9)	V		7	9			{	Mm7	1	1	1, 5, 2, -1	-4	1	1
2	2	0	0	3/4	1	1	V(64)	f	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
3	3	0	0	3/4	1	1	V7	f	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
4	4	0	0	3/4	1	1	i	f	i		i	i							m	1	1	0, -3, 1		0	0
4	4	1/2	1/2	3/4	1	1	IV6/III	f	i		IV6/III	IV		6		III			M	1	1	0, -3, -4		-4	0
5	5	0	0	3/4	1	1	V65(9)/III	f	i		V65(9)/III	V		65	9	III			Mm7	1	1	2, -1, -4, -2	0	-2	2
6	6	0	0	3/4	1	1	III	f	i		III	III							M	1	1	-3, 1, -2		-3	-3
7	7	0	0	3/4	1	1	.bII6	f	i		bII6	bII		6					M	1	1	-1, -4, -5		-5	-1
8	8	0	0	3/4	1	1	V}	f	i		V	V						}	M	1	1	1, 5, 2		1	1
9	9	0	0	3/4	1	1	V7(9){	f	i		V7(9)	V		7	9			{	Mm7	1	1	1, 5, 2, -1	-4	1	1
10	10	0	0	3/4	1	1	V(64)	f	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
11	11	0	0	3/4	1	1	V7	f	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
12	12	0	0	3/4	1	1	V7/iv	f	i		V7/iv	V		7		iv			Mm7	1	1	0, 4, 1, -2		0	0
13	13	0	0	3/4	1	1	ii%65(6)	f	i		ii%65(6)	ii	%	65	6				%7	1	1	-1, -2, 0, 2		2	-1
13	13	1/4	1/4	3/4	1	1	ii%65	f	i		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
14	14	0	0	3/4	1	1	V(964)	f	i		V(964)	V			964				M	1	1	1, 0, -3	-4	1	1
14	14	1/4	1/4	3/4	1	1	V(64)	f	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
15	15	0	0	3/4	1	1	V	f	i		V	V							M	1	1	1, 5, 2		1	1
15	15	1/2	1/2	3/4	1	1	V7	f	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
16	16	0	0	3/4	1	1	i}	f	i		i	i						}	m	1	1	0, -3, 1		0	0
16	16	1/2	1/2	3/4	1	1	III.IV6	f	III		IV6	IV		6					M	1	0	3, 0, -1		-1	3
17	17	0	0	3/4	1	1	V65{	f	III		V65	V		65				{	Mm7	1	0	5, 2, -1, 1		1	5
17	17	1/2	1/2	3/4	1	1	V7(9)	f	III		V7(9)	V		7	9				Mm7	1	0	1, 5, 2, -1	3	1	1
18	18	0	0	3/4	1	1	I	f	III		I	I							M	1	0	0, 4, 1		0	0
19	19	0	0	3/4	1	1	I(1394)	f	III		I(1394)	I			1394				M	1	0	0, -1, 1	3, 2	0	0
19	19	1/2	1/2	3/4	1	1	I(1197)	f	III		I(1197)	I			1197				M	1	0	0, 4, 1	-1, 2, 5	0	0
20	20	0	0	3/4	1	1	I	f	III		I	I							M	1	0	0, 4, 1		0	0
21	21	0	0	3/4	1	1	V7	f	III		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
21	21	1/2	1/2	3/4	1	1	V7(9)	f	III		V7(9)	V		7	9				Mm7	1	0	1, 5, 2, -1	3	1	1
22	22	0	0	3/4	1	1	I	f	III		I	I							M	1	0	0, 4, 1		0	0
22	22	1/2	1/2	3/4	1	1	vi	f	III		vi	vi							m	1	0	3, 0, 4		3	3
23	23	0	0	3/4	1	1	V(4)/iii}	f	III		V(4)/iii	V			4	iii		}	M	1	0	5, 4, 6		5	5
23	23	3/8	3/8	3/4	1	1	V/iii	f	III		V/iii	V				iii			M	1	0	5, 9, 6		5	5
25	25	0	0	3/4	1	1	V65{	f	III		V65	V		65				{	Mm7	1	0	5, 2, -1, 1		1	5
25	25	1/2	1/2	3/4	1	1	V7(9)	f	III		V7(9)	V		7	9				Mm7	1	0	1, 5, 2, -1	3	1	1
26	26	0	0	3/4	1	1	I(4)	f	III		I(4)	I			4				M	1	0	0, -1, 1		0	0
26	26	1/4	1/4	3/4	1	1	I	f	III		I	I							M	1	0	0, 4, 1		0	0
27	27	0	0	3/4	1	1	I(1394)	f	III		I(1394)	I			1394				M	1	0	0, -1, 1	3, 2	0	0
27	27	1/2	1/2	3/4	1	1	I(1197)	f	III		I(1197)	I			1197				M	1	0	0, 4, 1	-1, 2, 5	0	0
28	28	0	0	3/4	1	1	I	f	III		I	I							M	1	0	0, 4, 1		0	0
29	29	0	0	3/4	1	1	V7	f	III		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
29	29	1/2	1/2	3/4	1	1	V7(9)	f	III		V7(9)	V		7	9				Mm7	1	0	1, 5, 2, -1	3	1	1
30	30	0	0	3/4	1	1	I	f	III		I	I							M	1	0	0, 4, 1		0	0
30	30	1/2	1/2	3/4	1	1	ii%65/iii	f	III		ii%65/iii	ii	%	65		iii			%7	1	0	3, 0, 4, 6		6	3
31	31	0	0	3/4	1	1	V(4)/iii	f	III		V(4)/iii	V			4	iii			M	1	0	5, 4, 6		5	5
31	31	3/8	3/8	3/4	1	1	V/iii	f	III		V/iii	V				iii			M	1	0	5, 9, 6		5	5
33	33	0	0	3/4	1	1	V(#9#7)/iii	f	III		V(#9#7)/iii	V			#9#7	iii			M	1	0	5, 9, 6	7, 10	5	5
34	34	0	0	3/4	1	1	V/iii}	f	III		V/iii	V				iii		}	M	1	0	5, 9, 6		5	5
35	35	0	0	3/4	1	1	i.V43{	f	i		V43	V		43				{	Mm7	1	1	2, -1, 1, 5		1	2
36	36	0	0	3/4	1	1	i	f	i		i	i							m	1	1	0, -3, 1		0	0
37	37	1/4	1/4	3/4	1	1	VIM65	f	i		VIM65	VI	M	65					MM7	1	1	0, -3, 1, -4		-4	0
37	37	1/2	1/2	3/4	1	1	i	f	i		i	i							m	1	1	0, -3, 1		0	0
38	38	0	0	3/4	1	1	V	f	i		V	V							M	1	1	1, 5, 2		1	1
39	39	0	0	3/4	1	1	VI	f	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
39	39	1/2	1/2	3/4	1	1	iv65	f	i		iv65	iv		65					mm7	1	1	-4, 0, -3, -1		-1	-4
