mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	0	0	1.0	0	1/2	3/4	2	1	Ab.V{	Ab	I		V	V						{	M	0	0	1, 5, 2		1	1
2	1	1	2.0	0	0	3/4	2	1	I	Ab	I		I	I							M	0	0	0, 4, 1		0	0
2	1	3	1.0	1/2	1/2	3/4	2	1	V7(9)	Ab	I		V7(9)	V		7	9				Mm7	0	0	1, 5, 2, -1	3	1	1
3	2	4	3.0	0	0	3/4	2	1	V7/IV	Ab	I		V7/IV	V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
4	3	7	3.0	0	0	3/4	2	1	IV	Ab	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
5	4	10	3.0	0	0	3/4	2	1	ii7	Ab	I		ii7	ii		7					mm7	0	0	2, -1, 3, 0		2	2
6	5	13	3.0	0	0	3/4	2	1	V7	Ab	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
7	6	16	3.0	0	0	3/4	2	1	I	Ab	I		I	I							M	0	0	0, 4, 1		0	0
8	7	19	2.0	0	0	3/4	2	1	V7	Ab	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
8	7	21	1.0	1/2	1/2	3/4	2	1	V7(9)	Ab	I		V7(9)	V		7	9				Mm7	0	0	1, 5, 2, -1	3	1	1
9	8	22	5.0	0	0	3/4	2	1	I}	Ab	I		I	I						}	M	0	0	0, 4, 1		0	0
10	9	25	0.0	0	0	3/4	2	1	{	Ab	I									{		0	0				
10	9	27	1.0	1/2	1/2	3/4	2	1	V7(9)	Ab	I		V7(9)	V		7	9				Mm7	0	0	1, 5, 2, -1	3	1	1
11	10	28	3.0	0	0	3/4	2	1	V7/IV	Ab	I		V7/IV	V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
12	11	31	3.0	0	0	3/4	2	1	IV	Ab	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
13	12	34	3.0	0	0	3/4	2	1	ii7	Ab	I		ii7	ii		7					mm7	0	0	2, -1, 3, 0		2	2
14	13	37	3.0	0	0	3/4	2	1	V7	Ab	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
15	14	40	3.0	0	0	3/4	2	1	I	Ab	I		I	I							M	0	0	0, 4, 1		0	0
16	15	43	2.0	0	0	3/4	2	1	V7	Ab	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
