mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	3/4	2	1	.C.V{	C	I		V	V						{	M	0	0	1, 5, 2		1	1
5	5	0	0	3/4	2	1	V7	C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
5	5	1/4	1/4	3/4	2	1	V(64)	C	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
6	6	0	0	3/4	2	1	V7	C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
6	6	1/4	1/4	3/4	2	1	V(64)	C	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
7	7	0	0	3/4	2	1	V7(9)	C	I		V7(9)	V		7	9				Mm7	0	0	1, 5, 2, -1	3	1	1
7	7	1/4	1/4	3/4	2	1	V7	C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
8	8	0	0	3/4	2	1	I	C	I		I	I							M	0	0	0, 4, 1		0	0
8	8	1/2	1/2	3/4	2	1	I(9)	C	I		I(9)	I			9				M	0	0	0, 4, 1	2	0	0
8	8	11/16	11/16	3/4	2	1	I	C	I		I	I							M	0	0	0, 4, 1		0	0
9	9	0	0	3/4	2	1	V7	C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
9	9	1/4	1/4	3/4	2	1	V(64)	C	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
10	10	0	0	3/4	2	1	V7	C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
10	10	1/4	1/4	3/4	2	1	V(64)	C	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
11	11	0	0	3/4	2	1	V7(9)	C	I		V7(9)	V		7	9				Mm7	0	0	1, 5, 2, -1	3	1	1
11	11	1/4	1/4	3/4	2	1	V7	C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
12	12	0	0	3/4	2	1	I}	C	I		I	I						}	M	0	0	0, 4, 1		0	0
12	12	1/2	1/2	3/4	2	1	vi(11)	C	I		vi(11)	vi			11				m	0	0	3, 0, 4	2	3	3
12	12	11/16	11/16	3/4	2	1	vi	C	I		vi	vi							m	0	0	3, 0, 4		3	3
13	13	0	0	3/4	2	1	V.V7{	C	V		V7	V		7				{	Mm7	0	0	1, 5, 2, -1		1	1
13	13	1/4	1/4	3/4	2	1	V(64)	C	V		V(64)	V			64				M	0	0	1, 0, 4		1	1
14	14	0	0	3/4	2	1	V7	C	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
14	14	1/4	1/4	3/4	2	1	V(64)	C	V		V(64)	V			64				M	0	0	1, 0, 4		1	1
15	15	0	0	3/4	2	1	V7(9)	C	V		V7(9)	V		7	9				Mm7	0	0	1, 5, 2, -1	3	1	1
15	15	1/4	1/4	3/4	2	1	V7	C	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
16	16	0	0	3/4	2	1	I	C	V		I	I							M	0	0	0, 4, 1		0	0
16	16	1/2	1/2	3/4	2	1	I(9)	C	V		I(9)	I			9				M	0	0	0, 4, 1	2	0	0
16	16	11/16	11/16	3/4	2	1	I	C	V		I	I							M	0	0	0, 4, 1		0	0
17	17	0	0	3/4	2	1	V7	C	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
17	17	1/4	1/4	3/4	2	1	V(64)	C	V		V(64)	V			64				M	0	0	1, 0, 4		1	1
18	18	0	0	3/4	2	1	V7	C	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
18	18	1/4	1/4	3/4	2	1	V(64)	C	V		V(64)	V			64				M	0	0	1, 0, 4		1	1
19	19	0	0	3/4	2	1	V7	C	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
19	19	1/4	1/4	3/4	2	1	V7(9)	C	V		V7(9)	V		7	9				Mm7	0	0	1, 5, 2, -1	3	1	1
19	19	1/2	1/2	3/4	2	1	V7	C	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
20	20	0	0	3/4	2	1	I	C	V		I	I							M	0	0	0, 4, 1		0	0
20	20	1/2	1/2	3/4	2	1	I(9)	C	V		I(9)	I			9				M	0	0	0, 4, 1	2	0	0
20	20	11/16	11/16	3/4	2	1	I}	C	V		I	I						}	M	0	0	0, 4, 1		0	0
