mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	3/4	2	1	.c#.viio2/V{	c#	i		viio2/V	vii	o	2		V		{	o7	1	1	-3, 6, 3, 0		6	-3
1	1	3/8	3/8	3/4	2	1	V7/V	c#	i		V7/V	V		7		V			Mm7	1	1	2, 6, 3, 0		2	2
1	1	1/2	1/2	3/4	2	1	viio2/V	c#	i		viio2/V	vii	o	2		V			o7	1	1	-3, 6, 3, 0		6	-3
1	1	11/16	11/16	3/4	2	1	V7/V	c#	i		V7/V	V		7		V			Mm7	1	1	2, 6, 3, 0		2	2
2	2	0	0	3/4	2	1	viio2/V	c#	i		viio2/V	vii	o	2		V			o7	1	1	-3, 6, 3, 0		6	-3
2	2	3/16	3/16	3/4	2	1	V7/V	c#	i		V7/V	V		7		V			Mm7	1	1	2, 6, 3, 0		2	2
2	2	1/4	1/4	3/4	2	1	viio2/V	c#	i		viio2/V	vii	o	2		V			o7	1	1	-3, 6, 3, 0		6	-3
2	2	1/2	1/2	3/4	2	1	V7/V	c#	i		V7/V	V		7		V			Mm7	1	1	2, 6, 3, 0		2	2
3	3	0	0	3/4	2	1	ii%43	c#	i		ii%43	ii	%	43					%7	1	1	-4, 0, 2, -1		2	-4
3	3	3/8	3/8	3/4	2	1	V7	c#	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
3	3	1/2	1/2	3/4	2	1	ii%43	c#	i		ii%43	ii	%	43					%7	1	1	-4, 0, 2, -1		2	-4
3	3	11/16	11/16	3/4	2	1	V7	c#	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
4	4	0	0	3/4	2	1	ii%43	c#	i		ii%43	ii	%	43					%7	1	1	-4, 0, 2, -1		2	-4
4	4	3/16	3/16	3/4	2	1	V7	c#	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
4	4	1/4	1/4	3/4	2	1	ii%43	c#	i		ii%43	ii	%	43					%7	1	1	-4, 0, 2, -1		2	-4
4	4	1/2	1/2	3/4	2	1	V7	c#	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
5	5	0	0	3/4	2	1	i[i}{	c#	i	i	i	i						}{	m	1	1	0, -3, 1		0	0
6	6	0	0	3/4	2	1	V7	c#	i	i	V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
6	6	1/2	1/2	3/4	2	1	i	c#	i	i	i	i							m	1	1	0, -3, 1		0	0
