mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
26	25	75	75	1.0	1/2	1/2	3/4	2	1		ii6	bb	III		ii6		ii		6					m	1	0	-1, 3, 2		2	-1
27	26	76	76	1.0	0	0	3/4	2	1		V7(b964)	bb	III		V7(b964)		V		7	b964				Mm7	1	0	1, 0, 4, -1	-4	1	1
27	26	77	77	1.0	1/4	1/4	3/4	2	1		V7(64)	bb	III		V7(64)		V		7	64				Mm7	1	0	1, 0, 4, -1		1	1
27	26	78	78	1.0	1/2	1/2	3/4	2	1		V(64)	bb	III		V(64)		V			64				M	1	0	1, 0, 4		1	1
28	27	79	79	1.0	0	0	3/4	2	1		V(13#7)	bb	III		V(13#7)		V			13#7				M	1	0	1, 5, 2	4, 6	1	1
28	27	80	80	1.0	1/4	1/4	3/4	2	1		V7(13)	bb	III		V7(13)		V		7	13				Mm7	1	0	1, 5, 2, -1	4	1	1
28	27	81	81	1.0	1/2	1/2	3/4	2	1		V7	bb	III		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
29	28	82	82	1.0	0	0	3/4	2	1		I(9)}	bb	III		I(9)		I			9			}	M	1	0	0, 4, 1	2	0	0
29	28	83	83	1.0	1/4	1/4	3/4	2	1		I	bb	III		I		I							M	1	0	0, 4, 1		0	0
29	28	84	84	0.875	1/2	1/2	3/4	2	1		viio7(4)/V	bb	III		viio7(4)/V		vii	o	7	4	V			o7	1	0	6, 5, 0, -3		6	6
29	28	679/8	679/8	0.125	23/32	23/32	3/4	2	1		viio7/V	bb	III		viio7/V		vii	o	7		V			o7	1	0	6, 3, 0, -3		6	6
30	29	85	85	1.0	0	0	3/4	2	1		V7(9){	bb	III		V7(9)		V		7	9			{	Mm7	1	0	1, 5, 2, -1	3	1	1
30	29	86	86	2.0	1/4	1/4	3/4	2	1		V7	bb	III		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
31	30	88	88	1.0	0	0	3/4	2	1		I(6)	bb	III		I(6)		I			6				M	1	0	0, 4, 3		0	0
31	30	89	89	2.0	1/4	1/4	3/4	2	1		I	bb	III		I		I							M	1	0	0, 4, 1		0	0
32	31	91	91	1.0	0	0	3/4	2	1		V7(9)	bb	III		V7(9)		V		7	9				Mm7	1	0	1, 5, 2, -1	3	1	1
32	31	92	92	2.0	1/4	1/4	3/4	2	1		V7	bb	III		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
33	32	94	94	1.75	0	0	3/4	2	1		V7(13)/IV	bb	III		V7(13)/IV		V		7	13	IV			Mm7	1	0	0, 4, 1, -2	3	0	0
33	32	383/4	383/4	0.25	7/16	7/16	3/4	2	1		V7/IV	bb	III		V7/IV		V		7		IV			Mm7	1	0	0, 4, 1, -2		0	0
33	32	96	96	1.0	1/2	1/2	3/4	2	1		#viio7/ii	bb	III		#viio7/ii		#vii	o	7		ii			o7	1	0	7, 4, 1, -2		7	7
34	33	97	97	2.0	0	0	3/4	2	1		ii(11)	bb	III		ii(11)		ii			11				m	1	0	2, -1, 3	1	2	2
34	33	99	99	1.0	1/2	1/2	3/4	2	1		ii6	bb	III		ii6		ii		6					m	1	0	-1, 3, 2		2	-1
35	34	100	100	1.0	0	0	3/4	2	1		V7(b964)	bb	III		V7(b964)		V		7	b964				Mm7	1	0	1, 0, 4, -1	-4	1	1
35	34	101	101	1.0	1/4	1/4	3/4	2	1		V7(64)	bb	III		V7(64)		V		7	64				Mm7	1	0	1, 0, 4, -1		1	1
35	34	102	102	1.0	1/2	1/2	3/4	2	1		V(64)	bb	III		V(64)		V			64				M	1	0	1, 0, 4		1	1
36	35	103	103	1.0	0	0	3/4	2	1		V(#7#5)	bb	III		V(#7#5)		V			#7#5				M	1	0	1, 5, 9	6	1	1
36	35	104	104	1.0	1/4	1/4	3/4	2	1		V7}	bb	III		V7		V		7				}	Mm7	1	0	1, 5, 2, -1		1	1
36	35	105	105	1.0	1/2	1/2	3/4	2	1		i.#iiio6	bb	i		#iiio6		#iii	o	6					o	1	1	1, -2, 4		4	1
37	36	106	106	1.0	0	0	3/4	2	1		iii6	bb	i		iii6		iii		6					m	1	1	-6, -2, -3		-3	-6
37	36	107	107	2.0	1/4	1/4	3/4	2	1		iv7	bb	i		iv7		iv		7					mm7	1	1	-1, -4, 0, -3		-1	-1
38	37	109	109	1.5	0	0	3/4	2	1		V7(6){	bb	i		V7(6)		V		7	6			{	Mm7	1	1	1, 5, -3, -1		1	1
38	37	221/2	221/2	0.5	3/8	3/8	3/4	2	1		V(139)	bb	i		V(139)		V			139				M	1	1	1, 5, 2	-3, -4	1	1
38	37	111	111	1.0	1/2	1/2	3/4	2	1		V7(13)	bb	i		V7(13)		V		7	13				Mm7	1	1	1, 5, 2, -1	-3	1	1
39	38	112	112	0.75	0	0	3/4	2	1		i(#74)	bb	i		i(#74)		i			#74				m	1	1	0, -1, 1	5	0	0
39	38	451/4	451/4	1.25	3/16	3/16	3/4	2	1		i	bb	i		i		i							m	1	1	0, -3, 1		0	0
39	38	114	114	1.0	1/2	1/2	3/4	2	1		V7/V/III	bb	i		V7/V/III		V		7		V/III			Mm7	1	1	-1, 3, 0, -3		-1	-1
40	39	115	115	1.5	0	0	3/4	2	1		V7(6)/III	bb	i		V7(6)/III		V		7	6	III			Mm7	1	1	-2, 2, 1, -4		-2	-2
40	39	233/2	233/2	0.5	3/8	3/8	3/4	2	1		V7(b96)/III	bb	i		V7(b96)/III		V		7	b96	III			Mm7	1	1	-2, 2, 1, -4	-7	-2	-2
40	39	117	117	1.0	1/2	1/2	3/4	2	1		V7(6)/III	bb	i		V7(6)/III		V		7	6	III			Mm7	1	1	-2, 2, 1, -4		-2	-2
41	40	118	118	0.75	0	0	3/4	2	1		III(74)	bb	i		III(74)		III			74				M	1	1	-3, -4, -2	2	-3	-3
41	40	475/4	475/4	1.25	3/16	3/16	3/4	2	1		III	bb	i		III		III							M	1	1	-3, 1, -2		-3	-3
41	40	120	120	1.0	1/2	1/2	3/4	2	1		.Fr7/v	bb	i		Fr7/v	Fr	V		7	b5	V/v			Fr	1	1	3, 7, -3, 1		3	3
42	41	121	121	1.5	0	0	3/4	2	1		V7(6)/v	bb	i		V7(6)/v		V		7	6	v			Mm7	1	1	2, 6, -2, 0		2	2
42	41	245/2	245/2	0.5	3/8	3/8	3/4	2	1		V7(96)/v	bb	i		V7(96)/v		V		7	96	v			Mm7	1	1	2, 6, -2, 0	-3	2	2
42	41	123	123	1.0	1/2	1/2	3/4	2	1		V7(6)/v	bb	i		V7(6)/v		V		7	6	v			Mm7	1	1	2, 6, -2, 0		2	2
43	42	124	124	0.75	0	0	3/4	2	1		V(#74)	bb	i		V(#74)		V			#74				M	1	1	1, 0, 2	6	1	1
43	42	499/4	499/4	3.0	3/16	3/16	3/4	2	1		V	bb	i		V		V							M	1	1	1, 5, 2		1	1
44	43	511/4	511/4	1.25	3/16	3/16	3/4	2	1		V7(9)	bb	i		V7(9)		V		7	9				Mm7	1	1	1, 5, 2, -1	-4	1	1
44	43	129	129	1.0	1/2	1/2	3/4	2	1		V7	bb	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
45	44	130	130	1.5	0	0	3/4	2	1		i[i(9)}	bb	i	i	i(9)		i			9			}	m	1	1	0, -3, 1	2	0	0
45	44	263/2	263/2	1.5	3/8	3/8	3/4	2	1		i	bb	i	i	i		i							m	1	1	0, -3, 1		0	0
46	45	133	133	2.0	0	0	3/4	2	1		V7(96){	bb	i	i	V7(96)		V		7	96			{	Mm7	1	1	1, 5, -3, -1	-4	1	1
46	45	135	135	1.0	1/2	1/2	3/4	2	1		V7(6)	bb	i	i	V7(6)		V		7	6				Mm7	1	1	1, 5, -3, -1		1	1
47	46	136	136	0.75	0	0	3/4	2	1		i(#74)	bb	i	i	i(#74)		i			#74				m	1	1	0, -1, 1	5	0	0
47	46	547/4	547/4	1.25	3/16	3/16	3/4	2	1		i]	bb	i	i	i		i							m	1	1	0, -3, 1		0	0
47	46	138	138	1.0	1/2	1/2	3/4	2	1		V7/V/III	bb	i		V7/V/III		V		7		V/III			Mm7	1	1	-1, 3, 0, -3		-1	-1
48	47	139	139	2.0	0	0	3/4	2	1		V7(96)/III	bb	i		V7(96)/III		V		7	96	III			Mm7	1	1	-2, 2, 1, -4	0	-2	-2
48	47	141	141	1.0	1/2	1/2	3/4	2	1		V7(6)/III	bb	i		V7(6)/III		V		7	6	III			Mm7	1	1	-2, 2, 1, -4		-2	-2
49	48	142	142	0.75	0	0	3/4	2	1		III(74)	bb	i		III(74)		III			74				M	1	1	-3, -4, -2	2	-3	-3
49	48	571/4	571/4	1.25	3/16	3/16	3/4	2	1		III	bb	i		III		III							M	1	1	-3, 1, -2		-3	-3
49	48	144	144	1.0	1/2	1/2	3/4	2	1		.Fr7/v	bb	i		Fr7/v	Fr	V		7	b5	V/v			Fr	1	1	3, 7, -3, 1		3	3
50	49	145	145	2.0	0	0	3/4	2	1		V7(96)/v	bb	i		V7(96)/v		V		7	96	v			Mm7	1	1	2, 6, -2, 0	-3	2	2
50	49	147	147	1.0	1/2	1/2	3/4	2	1		V7(6)/v	bb	i		V7(6)/v		V		7	6	v			Mm7	1	1	2, 6, -2, 0		2	2
51	50	148	148	0.75	0	0	3/4	2	1		V(#74)	bb	i		V(#74)		V			#74				M	1	1	1, 0, 2	6	1	1
51	50	595/4	595/4	2.25	3/16	3/16	3/4	2	1		V	bb	i		V		V							M	1	1	1, 5, 2		1	1
52	51	151	151	0.75	0	0	3/4	2	1		V7(b3)	bb	i		V7(b3)		V		7	b3				Mm7	1	1	1, -2, 2, -1		1	1
52	51	607/4	607/4	1.25	3/16	3/16	3/4	2	1		V7(9)	bb	i		V7(9)		V		7	9				Mm7	1	1	1, 5, 2, -1	-4	1	1
52	51	153	153	1.0	1/2	1/2	3/4	2	1		V7	bb	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
53	52		154		0	0	3/4	2	1	1	i}	bb	i		i		i						}	m	1	1	0, -3, 1		0	0
53	52		156		1/2	1/2	3/4	2	1	1	III.ii7	bb	III		ii7		ii		7					mm7	1	0	2, -1, 3, 0		2	2
54	52	154	157	4.0	0	0	3/4	2	1	2	i}	bb	i		i		i						}	m	1	1	0, -3, 1		0	0
54	52	156	159	0.0	1/2	1/2	3/4	2	1	2	{	bb	i										{		1	1				
55	53	158	161	2.0	1/4	1/4	3/4	2	1		VI	bb	i		VI		VI							M	1	1	-4, 0, -3		-4	-4
56	54	160	163	1.0	0	0	3/4	2	1		Fr7	bb	i		Fr7	Fr	V		7	b5	V			Fr	1	1	2, 6, -4, 0		2	2
56	54	161	164	2.0	1/4	1/4	3/4	2	1		i	bb	i		i		i							m	1	1	0, -3, 1		0	0
57	55	163	166	1.0	0	0	3/4	2	1		v	bb	i		v		v							m	1	1	1, -2, 2		1	1
57	55	164	167	2.0	1/4	1/4	3/4	2	1		VI	bb	i		VI		VI							M	1	1	-4, 0, -3		-4	-4
58	56	166	169	1.0	0	0	3/4	2	1		Fr7	bb	i		Fr7	Fr	V		7	b5	V			Fr	1	1	2, 6, -4, 0		2	2
58	56	167	170	2.0	1/4	1/4	3/4	2	1		i	bb	i		i		i							m	1	1	0, -3, 1		0	0
59	57	169	172	1.0	0	0	3/4	2	1		V7/V	bb	i		V7/V		V		7		V			Mm7	1	1	2, 6, 3, 0		2	2
59	57	170	173	2.0	1/4	1/4	3/4	2	1		V(64)/V	bb	i		V(64)/V		V			64	V			M	1	1	2, 1, 5		2	2
60	58	172	175	0.5	0	0	3/4	2	1		V/V	bb	i		V/V		V				V			M	1	1	2, 6, 3		2	2
60	58	345/2	351/2	0.5	1/8	1/8	3/4	2	1		V7/V	bb	i		V7/V		V		7		V			Mm7	1	1	2, 6, 3, 0		2	2
60	58	173	176	2.0	1/4	1/4	3/4	2	1		V(64)/V	bb	i		V(64)/V		V			64	V			M	1	1	2, 1, 5		2	2
61	59	175	178	1.0	0	0	3/4	2	1		V7/V	bb	i		V7/V		V		7		V			Mm7	1	1	2, 6, 3, 0		2	2
61	59	176	179	2.0	1/4	1/4	3/4	2	1		V(64)/V	bb	i		V(64)/V		V			64	V			M	1	1	2, 1, 5		2	2
62	60		181		0	0	3/4	2	1	1	V7(13)/V	bb	i		V7(13)/V		V		7	13	V			Mm7	1	1	2, 6, 3, 0	5	2	2
62	60		363/2		1/8	1/8	3/4	2	1	1	V7/V	bb	i		V7/V		V		7		V			Mm7	1	1	2, 6, 3, 0		2	2
62	60		182		1/4	1/4	3/4	2	1	1	I/V|PAC}	bb	i		I/V		I				V	PAC	}	M	1	1	1, 5, 2		1	1
63	60	178	184	0.5	0	0	3/4	2	1	2	V7(13)/V	bb	i		V7(13)/V		V		7	13	V			Mm7	1	1	2, 6, 3, 0	5	2	2
63	60	357/2	369/2	0.5	1/8	1/8	3/4	2	1	2	V7/V	bb	i		V7/V		V		7		V			Mm7	1	1	2, 6, 3, 0		2	2
63	60	179	185	2.0	1/4	1/4	3/4	2	1	2	I/V|PAC}	bb	i		I/V		I				V	PAC	}	M	1	1	1, 5, 2		1	1
63	60	180	186	0.0	1/2	1/2	3/4	2	1	2	{	bb	i										{		1	1				
64	61	181	187	1.0	0	0	3/4	2	1		III.ii6(2)	bb	III		ii6(2)		ii		6	2				m	1	0	-1, 3, 4		2	-1
64	61	182	188	2.0	1/4	1/4	3/4	2	1		ii6	bb	III		ii6		ii		6					m	1	0	-1, 3, 2		2	-1
65	62	184	190	1.0	0	0	3/4	2	1		ii6(6)	bb	III		ii6(6)		ii		6	6				m	1	0	-1, 5, 2		2	-1
65	62	185	191	2.0	1/4	1/4	3/4	2	1		ii6	bb	III		ii6		ii		6					m	1	0	-1, 3, 2		2	-1
66	63	187	193	3.0	0	0	3/4	2	1		V7	bb	III		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
67	64	190	196	3.0	0	0	3/4	2	1		I}	bb	III		I		I						}	M	1	0	0, 4, 1		0	0
68	65	193	199	1.0	0	0	3/4	2	1		iio6(2){	bb	III		iio6(2)		ii	o	6	2			{	o	1	0	-1, -4, 4		2	-1
68	65	194	200	2.0	1/4	1/4	3/4	2	1		iio6	bb	III		iio6		ii	o	6					o	1	0	-1, -4, 2		2	-1
69	66	196	202	1.0	0	0	3/4	2	1		ii%65(b6)	bb	III		ii%65(b6)		ii	%	65	b6				%7	1	0	-1, -2, 0, 2		2	-1
69	66	197	203	2.0	1/4	1/4	3/4	2	1		ii%65	bb	III		ii%65		ii	%	65					%7	1	0	-1, -4, 0, 2		2	-1
70	67	199	205	3.0	0	0	3/4	2	1		V7	bb	III		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
71	68	202	208	3.0	0	0	3/4	2	1		i}	bb	III		i		i						}	m	1	0	0, -3, 1		0	0
72	69	205	211	1.0	0	0	3/4	2	1		ii65(2)/#II{	bb	III		ii65(2)/#II		ii		65	2	#II		{	mm7	1	0	8, 12, 9, 13		11	8
72	69	206	212	2.0	1/4	1/4	3/4	2	1		ii65/#II	bb	III		ii65/#II		ii		65		#II			mm7	1	0	8, 12, 9, 11		11	8
73	70	208	214	1.0	0	0	3/4	2	1		ii65(6)/#II	bb	III		ii65(6)/#II		ii		65	6	#II			mm7	1	0	8, 14, 9, 11		11	8
73	70	209	215	2.0	1/4	1/4	3/4	2	1		ii65/#II	bb	III		ii65/#II		ii		65		#II			mm7	1	0	8, 12, 9, 11		11	8
74	71	211	217	3.0	0	0	3/4	2	1		V7/#II	bb	III		V7/#II		V		7		#II			Mm7	1	0	10, 14, 11, 8		10	10
75	72	214	220	3.0	0	0	3/4	2	1		#II}	bb	III		#II		#II						}	M	1	0	9, 13, 10		9	9
76	73	217	223	1.0	0	0	3/4	2	1		iio6(b2){	bb	III		iio6(b2)		ii	o	6	b2			{	o	1	0	-1, -4, -3		2	-1
76	73	218	224	2.0	1/4	1/4	3/4	2	1		iio6	bb	III		iio6		ii	o	6					o	1	0	-1, -4, 2		2	-1
77	74	220	226	2.0	0	0	3/4	2	1		ii%65(b6)	bb	III		ii%65(b6)		ii	%	65	b6				%7	1	0	-1, -2, 0, 2		2	-1
77	74	222	228	1.0	1/2	1/2	3/4	2	1		ii%65	bb	III		ii%65		ii	%	65					%7	1	0	-1, -4, 0, 2		2	-1
78	75	223	229	3.0	0	0	3/4	2	1		V7	bb	III		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
79	76	226	232	2.0	0	0	3/4	2	1		V7(9)	bb	III		V7(9)		V		7	9				Mm7	1	0	1, 5, 2, -1	3	1	1
79	76	228	234	1.0	1/2	1/2	3/4	2	1		V7	bb	III		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
80	77	229	235	1.0	0	0	3/4	2	1		V7(6)	bb	III		V7(6)		V		7	6				Mm7	1	0	1, 5, 4, -1		1	1
80	77	230	236	2.0	1/4	1/4	3/4	2	1		V7	bb	III		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
81	78	232	238	1.0	0	0	3/4	2	1		V	bb	III		V		V							M	1	0	1, 5, 2		1	1
81	78	233	239	2.0	1/4	1/4	3/4	2	1		V7(9)	bb	III		V7(9)		V		7	9				Mm7	1	0	1, 5, 2, -1	3	1	1
82	79	235	241	3.0	0	0	3/4	2	1		V7	bb	III		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
83	80	238	244	3.0	0	0	3/4	2	1		I}	bb	III		I		I						}	M	1	0	0, 4, 1		0	0
84	81	241	247	1.0	0	0	3/4	2	1		iio6(2){	bb	III		iio6(2)		ii	o	6	2			{	o	1	0	-1, -4, 4		2	-1
84	81	242	248	2.0	1/4	1/4	3/4	2	1		iio6	bb	III		iio6		ii	o	6					o	1	0	-1, -4, 2		2	-1
85	82	244	250	1.0	0	0	3/4	2	1		ii%65(b6)	bb	III		ii%65(b6)		ii	%	65	b6				%7	1	0	-1, -2, 0, 2		2	-1
85	82	245	251	2.0	1/4	1/4	3/4	2	1		ii%65	bb	III		ii%65		ii	%	65					%7	1	0	-1, -4, 0, 2		2	-1
86	83	247	253	3.0	0	0	3/4	2	1		V7	bb	III		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
87	84	250	256	3.0	0	0	3/4	2	1		i}	bb	III		i		i						}	m	1	0	0, -3, 1		0	0
88	85	253	259	1.0	0	0	3/4	2	1		ii65(2)/#II	bb	III		ii65(2)/#II		ii		65	2	#II			mm7	1	0	8, 12, 9, 13		11	8
88	85	254	260	2.0	1/4	1/4	3/4	2	1		ii65/#II	bb	III		ii65/#II		ii		65		#II			mm7	1	0	8, 12, 9, 11		11	8
89	86	256	262	1.0	0	0	3/4	2	1		ii65(6)/#II	bb	III		ii65(6)/#II		ii		65	6	#II			mm7	1	0	8, 14, 9, 11		11	8
