mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0.5	0	0	3/4	2	1	f.V6(4){	f	i		V6(4)		V		6	4			{	M	1	1	0, 2, 1		1	0
1	1	1/2	0.5	1/8	1/8	3/4	2	1	V6	f	i		V6		V		6					M	1	1	5, 2, 1		1	5
1	1	1	2.0	1/4	1/4	3/4	2	1	V	f	i		V		V							M	1	1	1, 5, 2		1	1
2	2	3	1.0	0	0	3/4	2	1	i	f	i		i		i							m	1	1	0, -3, 1		0	0
2	2	4	2.0	1/4	1/4	3/4	2	1	It64	f	i		It64	It	vii	o	64	b3	V			It	1	1	0, 6, -4		6	0
3	3	6	0.5	0	0	3/4	2	1	V6(4)	f	i		V6(4)		V		6	4				M	1	1	0, 2, 1		1	0
3	3	13/2	0.5	1/8	1/8	3/4	2	1	V6	f	i		V6		V		6					M	1	1	5, 2, 1		1	5
3	3	7	2.0	1/4	1/4	3/4	2	1	V	f	i		V		V							M	1	1	1, 5, 2		1	1
4	4	9	1.0	0	0	3/4	2	1	i	f	i		i		i							m	1	1	0, -3, 1		0	0
4	4	10	2.0	1/4	1/4	3/4	2	1	It64	f	i		It64	It	vii	o	64	b3	V			It	1	1	0, 6, -4		6	0
5	5	12	0.5	0	0	3/4	2	1	V6(4)	f	i		V6(4)		V		6	4				M	1	1	0, 2, 1		1	0
5	5	25/2	0.5	1/8	1/8	3/4	2	1	V6	f	i		V6		V		6					M	1	1	5, 2, 1		1	5
5	5	13	2.0	1/4	1/4	3/4	2	1	V	f	i		V		V							M	1	1	1, 5, 2		1	1
6	6	15	1.0	0	0	3/4	2	1	i	f	i		i		i							m	1	1	0, -3, 1		0	0
6	6	16	0.5	1/4	1/4	3/4	2	1	V6(4)	f	i		V6(4)		V		6	4				M	1	1	0, 2, 1		1	0
6	6	33/2	0.5	3/8	3/8	3/4	2	1	V6	f	i		V6		V		6					M	1	1	5, 2, 1		1	5
6	6	17	1.0	1/2	1/2	3/4	2	1	V	f	i		V		V							M	1	1	1, 5, 2		1	1
7	7	18	0.5	0	0	3/4	2	1	V6(4)	f	i		V6(4)		V		6	4				M	1	1	0, 2, 1		1	0
7	7	37/2	0.5	1/8	1/8	3/4	2	1	V6	f	i		V6		V		6					M	1	1	5, 2, 1		1	5
7	7	19	2.0	1/4	1/4	3/4	2	1	V	f	i		V		V							M	1	1	1, 5, 2		1	1
8	8	21	0.5	0	0	3/4	2	1	i	f	i		i		i							m	1	1	0, -3, 1		0	0
8	8	43/2	0.5	1/8	1/8	3/4	2	1	V6	f	i		V6		V		6					M	1	1	5, 2, 1		1	5
8	8	22	0.5	1/4	1/4	3/4	2	1	i	f	i		i		i							m	1	1	0, -3, 1		0	0
8	8	45/2	0.5	3/8	3/8	3/4	2	1	V6	f	i		V6		V		6					M	1	1	5, 2, 1		1	5
8	8	23	1.0	1/2	1/2	3/4	2	1	V	f	i		V		V							M	1	1	1, 5, 2		1	1
9	9	24	3.0	0	0	3/4	2	1	i}{	f	i		i		i						}{	m	1	1	0, -3, 1		0	0
10	10	27	1.0	0	0	3/4	2	1	i(9)	f	i		i(9)		i			9				m	1	1	0, -3, 1	2	0	0
10	10	28	2.0	1/4	1/4	3/4	2	1	i	f	i		i		i							m	1	1	0, -3, 1		0	0
11	11	30	4.0	0	0	3/4	2	1	iv	f	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
12	12	34	5.0	1/4	1/4	3/4	2	1	i	f	i		i		i							m	1	1	0, -3, 1		0	0
14	14	39	1.0	0	0	3/4	2	1	i(9)	f	i		i(9)		i			9				m	1	1	0, -3, 1	2	0	0
14	14	40	2.0	1/4	1/4	3/4	2	1	i	f	i		i		i							m	1	1	0, -3, 1		0	0
15	15	42	2.0	0	0	3/4	2	1	V(64)/v	f	i		V(64)/v		V			64	v			M	1	1	2, 1, -2		2	2
15	15	44	1.0	1/2	1/2	3/4	2	1	V/v	f	i		V/v		V				v			M	1	1	2, 6, 3		2	2
16	16	45	2.0	0	0	3/4	2	1	I/V|PAC}	f	i		I/V		I				V	PAC	}	M	1	1	1, 5, 2		1	1
16	16	47	1.0	1/2	1/2	3/4	2	1	V7(9)	f	i		V7(9)		V		7	9				Mm7	1	1	1, 5, 2, -1	-4	1	1
17	17	48	3.0	0	0	3/4	2	1	i{	f	i		i		i						{	m	1	1	0, -3, 1		0	0
18	18	51	1.0	0	0	3/4	2	1	i(9)	f	i		i(9)		i			9				m	1	1	0, -3, 1	2	0	0
18	18	52	2.0	1/4	1/4	3/4	2	1	i	f	i		i		i							m	1	1	0, -3, 1		0	0
19	19	54	4.0	0	0	3/4	2	1	iv	f	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
20	20	58	5.0	1/4	1/4	3/4	2	1	i	f	i		i		i							m	1	1	0, -3, 1		0	0
22	22	63	1.0	0	0	3/4	2	1	i(9)	f	i		i(9)		i			9				m	1	1	0, -3, 1	2	0	0
22	22	64	2.0	1/4	1/4	3/4	2	1	i	f	i		i		i							m	1	1	0, -3, 1		0	0
23	23	66	2.0	0	0	3/4	2	1	V(64)/v	f	i		V(64)/v		V			64	v			M	1	1	2, 1, -2		2	2
23	23	68	1.0	1/2	1/2	3/4	2	1	V/v	f	i		V/v		V				v			M	1	1	2, 6, 3		2	2
24	24	69	3.0	0	0	3/4	2	1	I/V|PAC}	f	i		I/V		I				V	PAC	}	M	1	1	1, 5, 2		1	1
25	25	72	1.0	0	0	3/4	2	1	V7{	f	i		V7		V		7				{	Mm7	1	1	1, 5, 2, -1		1	1
25	25	73	2.0	1/4	1/4	3/4	2	1	V	f	i		V		V							M	1	1	1, 5, 2		1	1
26	26	75	3.0	0	0	3/4	2	1	i	f	i		i		i							m	1	1	0, -3, 1		0	0
27	27	78	3.0	0	0	3/4	2	1	i(94)	f	i		i(94)		i			94				m	1	1	0, -1, 1	2	0	0
28	28	81	2.0	0	0	3/4	2	1	i	f	i		i		i							m	1	1	0, -3, 1		0	0
28	28	83	1.0	1/2	1/2	3/4	2	1	ii43/III	f	i		ii43/III		ii		43		III			mm7	1	1	0, -3, -1, -4		-1	0
29	29	84	1.0	0	0	3/4	2	1	V7(9)/III	f	i		V7(9)/III		V		7	9	III			Mm7	1	1	-2, 2, -1, -4	0	-2	-2
29	29	85	2.0	1/4	1/4	3/4	2	1	V7/III	f	i		V7/III		V		7		III			Mm7	1	1	-2, 2, -1, -4		-2	-2
30	30	87	3.0	0	0	3/4	2	1	I/III	f	i		I/III		I				III			M	1	1	-3, 1, -2		-3	-3
31	31	90	1.0	0	0	3/4	2	1	V7(9)/III	f	i		V7(9)/III		V		7	9	III			Mm7	1	1	-2, 2, -1, -4	0	-2	-2
31	31	91	2.0	1/4	1/4	3/4	2	1	V7/III	f	i		V7/III		V		7		III			Mm7	1	1	-2, 2, -1, -4		-2	-2
32	32	93	2.0	0	0	3/4	2	1	I/III}	f	i		I/III		I				III		}	M	1	1	-3, 1, -2		-3	-3
32	32	95	1.0	1/2	1/2	3/4	2	1	i	f	i		i		i							m	1	1	0, -3, 1		0	0
33	33	96	3.0	0	0	3/4	2	1	i(94){	f	i		i(94)		i			94			{	m	1	1	0, -1, 1	2	0	0
34	34	99	3.0	0	0	3/4	2	1	i	f	i		i		i							m	1	1	0, -3, 1		0	0
35	35	102	3.0	0	0	3/4	2	1	i(94)	f	i		i(94)		i			94				m	1	1	0, -1, 1	2	0	0
36	36	105	2.0	0	0	3/4	2	1	i	f	i		i		i							m	1	1	0, -3, 1		0	0
36	36	107	1.0	1/2	1/2	3/4	2	1	ii43/III	f	i		ii43/III		ii		43		III			mm7	1	1	0, -3, -1, -4		-1	0
37	37	108	1.0	0	0	3/4	2	1	V7(9)/III	f	i		V7(9)/III		V		7	9	III			Mm7	1	1	-2, 2, -1, -4	0	-2	-2
37	37	109	2.0	1/4	1/4	3/4	2	1	V7/III	f	i		V7/III		V		7		III			Mm7	1	1	-2, 2, -1, -4		-2	-2
38	38	111	3.0	0	0	3/4	2	1	I/III	f	i		I/III		I				III			M	1	1	-3, 1, -2		-3	-3
39	39	114	1.0	0	0	3/4	2	1	V7(9)/III	f	i		V7(9)/III		V		7	9	III			Mm7	1	1	-2, 2, -1, -4	0	-2	-2
39	39	115	2.0	1/4	1/4	3/4	2	1	V7/III	f	i		V7/III		V		7		III			Mm7	1	1	-2, 2, -1, -4		-2	-2
40	40	117	3.0	0	0	3/4	2	1	I/III}	f	i		I/III		I				III		}	M	1	1	-3, 1, -2		-3	-3
41	41	120	1.0	0	0	3/4	2	1	VI.V7{	f	VI		V7		V		7				{	Mm7	1	0	1, 5, 2, -1		1	1
41	41	121	1.0	1/4	1/4	3/4	2	1	V7(13)	f	VI		V7(13)		V		7	13				Mm7	1	0	1, 5, 2, -1	4	1	1
41	41	122	1.0	1/2	1/2	3/4	2	1	V7	f	VI		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
