mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
12	11	31	3.0	0	0	3/4	2	1		I	D	I		I	I							M	0	0	0, 4, 1		0	0
13	12	34	2.0	0	0	3/4	2	1		V|HC	D	I		V	V					HC		M	0	0	1, 5, 2		1	1
13	12	36	1.0	1/2	1/2	3/4	2	1		V7	D	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
14	13	37	3.0	0	0	3/4	2	1		I	D	I		I	I							M	0	0	0, 4, 1		0	0
15	14	40	1.0	0	0	3/4	2	1		ii6(2)	D	I		ii6(2)	ii		6	2				m	0	0	-1, 3, 4		2	-1
15	14	41	2.0	1/4	1/4	3/4	2	1		ii6	D	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
16	15	43	3.0	0	0	3/4	2	1		V7	D	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
17	16	46	3.0	0	0	3/4	2	1		I|PAC}	D	I		I	I					PAC	}	M	0	0	0, 4, 1		0	0
18	17	49	3.0	0	0	3/4	2	1		V.I{	D	V		I	I						{	M	0	0	0, 4, 1		0	0
19	18	52	1.0	0	0	3/4	2	1		V7(6)	D	V		V7(6)	V		7	6				Mm7	0	0	1, 5, 4, -1		1	1
19	18	53	2.0	1/4	1/4	3/4	2	1		V7	D	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
20	19	55	3.0	0	0	3/4	2	1		I	D	V		I	I							M	0	0	0, 4, 1		0	0
21	20	58	2.0	0	0	3/4	2	1		V|HC	D	V		V	V					HC		M	0	0	1, 5, 2		1	1
21	20	60	1.0	1/2	1/2	3/4	2	1		V7	D	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
22	21	61	3.0	0	0	3/4	2	1		I	D	V		I	I							M	0	0	0, 4, 1		0	0
23	22	64	1.0	0	0	3/4	2	1		ii6(2)	D	V		ii6(2)	ii		6	2				m	0	0	-1, 3, 4		2	-1
23	22	65	2.0	1/4	1/4	3/4	2	1		ii6	D	V		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
24	23	67	3.0	0	0	3/4	2	1		V7	D	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
25	24	70	6.0	0	0	3/4	2	1		I|PAC}	D	V		I	I					PAC	}	M	0	0	0, 4, 1		0	0
26	25	73	0.0	0	0	3/4	2	1		{	D	V									{		0	0				
27	26	76	1.0	0	0	3/4	2	1		V7(6)	D	V		V7(6)	V		7	6				Mm7	0	0	1, 5, 4, -1		1	1
27	26	77	2.0	1/4	1/4	3/4	2	1		V7	D	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
28	27	79	3.0	0	0	3/4	2	1		I	D	V		I	I							M	0	0	0, 4, 1		0	0
29	28	82	2.0	0	0	3/4	2	1		V|HC	D	V		V	V					HC		M	0	0	1, 5, 2		1	1
29	28	84	1.0	1/2	1/2	3/4	2	1		V7	D	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
30	29	85	3.0	0	0	3/4	2	1		I	D	V		I	I							M	0	0	0, 4, 1		0	0
31	30	88	1.0	0	0	3/4	2	1		ii6(2)	D	V		ii6(2)	ii		6	2				m	0	0	-1, 3, 4		2	-1
31	30	89	2.0	1/4	1/4	3/4	2	1		ii6	D	V		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
32	31	91	3.0	0	0	3/4	2	1		V7	D	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
33	32	94	2.0	0	0	3/4	2	1		I|PAC}	D	V		I	I					PAC	}	M	0	0	0, 4, 1		0	0
33	32	96	1.0	1/2	1/2	3/4	2	1		I.V7	D	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
34	33	97	3.0	0	0	3/4	2	1		I{	D	I		I	I						{	M	0	0	0, 4, 1		0	0
35	34	100	1.0	0	0	3/4	2	1		V7(6)	D	I		V7(6)	V		7	6				Mm7	0	0	1, 5, 4, -1		1	1
35	34	101	2.0	1/4	1/4	3/4	2	1		V7	D	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
36	35	103	3.0	0	0	3/4	2	1		I	D	I		I	I							M	0	0	0, 4, 1		0	0
37	36	106	2.0	0	0	3/4	2	1		V|HC	D	I		V	V					HC		M	0	0	1, 5, 2		1	1
37	36	108	1.0	1/2	1/2	3/4	2	1		V7	D	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
38	37	109	3.0	0	0	3/4	2	1		I	D	I		I	I							M	0	0	0, 4, 1		0	0
39	38	112	1.0	0	0	3/4	2	1		ii6(2)	D	I		ii6(2)	ii		6	2				m	0	0	-1, 3, 4		2	-1
39	38	113	2.0	1/4	1/4	3/4	2	1		ii6	D	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
40	39	115	3.0	0	0	3/4	2	1		V7	D	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
41	40	118	6.0	0	0	3/4	2	1		I|PAC}	D	I		I	I					PAC	}	M	0	0	0, 4, 1		0	0
42	41	121	0.0	0	0	3/4	2	1		{	D	I									{		0	0				
43	42	124	1.0	0	0	3/4	2	1		V7(6)	D	I		V7(6)	V		7	6				Mm7	0	0	1, 5, 4, -1		1	1
43	42	125	2.0	1/4	1/4	3/4	2	1		V7	D	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
44	43	127	3.0	0	0	3/4	2	1		I	D	I		I	I							M	0	0	0, 4, 1		0	0
45	44	130	2.0	0	0	3/4	2	1		V|HC	D	I		V	V					HC		M	0	0	1, 5, 2		1	1
45	44	132	1.0	1/2	1/2	3/4	2	1		V7	D	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
46	45	133	3.0	0	0	3/4	2	1		I	D	I		I	I							M	0	0	0, 4, 1		0	0
47	46	136	1.0	0	0	3/4	2	1		ii6(2)	D	I		ii6(2)	ii		6	2				m	0	0	-1, 3, 4		2	-1
47	46	137	2.0	1/4	1/4	3/4	2	1		ii6	D	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
48	47	139	3.0	0	0	3/4	2	1		V7	D	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
49	48	142	3.0	0	0	3/4	2	1		I|PAC}	D	I		I	I					PAC	}	M	0	0	0, 4, 1		0	0
50	49	145	2.0	0	0	3/4	2	1		bVI.I{	D	bVI		I	I						{	M	0	0	0, 4, 1		0	0
50	49	147	1.0	1/2	1/2	3/4	2	1		I(#11)	D	bVI		I(#11)	I			#11				M	0	0	0, 4, 1	6	0	0
51	50	148	1.0	0	0	3/4	2	1		V(94)	D	bVI		V(94)	V			94				M	0	0	1, 0, 2	3	1	1
51	50	149	2.0	1/4	1/4	3/4	2	1		V7	D	bVI		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
52	51	151	2.0	0	0	3/4	2	1		I	D	bVI		I	I							M	0	0	0, 4, 1		0	0
52	51	153	1.0	1/2	1/2	3/4	2	1		I(#11)	D	bVI		I(#11)	I			#11				M	0	0	0, 4, 1	6	0	0
53	52	154	2.0	0	0	3/4	2	1		V6(9)	D	bVI		V6(9)	V		6	9				M	0	0	5, 2, 1	3	1	5
53	52	156	1.0	1/2	1/2	3/4	2	1		V	D	bVI		V	V							M	0	0	1, 5, 2		1	1
54	53	157	3.0	0	0	3/4	2	1		V7/V	D	bVI		V7/V	V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
55	54	160	2.0	0	0	3/4	2	1		V(4)	D	bVI		V(4)	V			4				M	0	0	1, 0, 2		1	1
55	54	162	1.0	1/2	1/2	3/4	2	1		V	D	bVI		V	V							M	0	0	1, 5, 2		1	1
56	55	163	2.0	0	0	3/4	2	1		V7(6)/V	D	bVI		V7(6)/V	V		7	6	V			Mm7	0	0	2, 6, 5, 0		2	2
56	55	165	1.0	1/2	1/2	3/4	2	1		V7/V	D	bVI		V7/V	V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
57	56	166	2.0	0	0	3/4	2	1		V7(9)}	D	bVI		V7(9)	V		7	9			}	Mm7	0	0	1, 5, 2, -1	3	1	1
57	56	168	1.0	1/2	1/2	3/4	2	1		V7|HC	D	bVI		V7	V		7			HC		Mm7	0	0	1, 5, 2, -1		1	1
58	57	169	2.0	0	0	3/4	2	1		I{	D	bVI		I	I						{	M	0	0	0, 4, 1		0	0
58	57	171	1.0	1/2	1/2	3/4	2	1		I(#11)	D	bVI		I(#11)	I			#11				M	0	0	0, 4, 1	6	0	0
59	58	172	1.0	0	0	3/4	2	1		V6(b2)	D	bVI		V6(b2)	V		6	b2				M	0	0	5, 2, -4		1	5
59	58	173	2.0	1/4	1/4	3/4	2	1		V6	D	bVI		V6	V		6					M	0	0	5, 2, 1		1	5
60	59	175	2.0	0	0	3/4	2	1		i	D	bVI		i	i							m	0	0	0, -3, 1		0	0
60	59	177	1.0	1/2	1/2	3/4	2	1		i(#11)	D	bVI		i(#11)	i			#11				m	0	0	0, -3, 1	6	0	0
61	60	178	1.0	0	0	3/4	2	1		V(74)/bIII	D	bVI		V(74)/bIII	V			74	bIII			M	0	0	-2, -3, -1	-4	-2	-2
61	60	179	2.0	1/4	1/4	3/4	2	1		V(64)/bIII	D	bVI		V(64)/bIII	V			64	bIII			M	0	0	-2, -3, 1		-2	-2
62	61	181	3.0	0	0	3/4	2	1		V7/bIII	D	bVI		V7/bIII	V		7		bIII			Mm7	0	0	-2, 2, -1, -4		-2	-2
63	62	184	2.0	0	0	3/4	2	1		bIII(4)	D	bVI		bIII(4)	bIII			4				M	0	0	-3, 3, -2		-3	-3
63	62	186	1.0	1/2	1/2	3/4	2	1		bIII	D	bVI		bIII	bIII							M	0	0	-3, 1, -2		-3	-3
64	63	187	2.0	0	0	3/4	2	1		V7(6)/bIII	D	bVI		V7(6)/bIII	V		7	6	bIII			Mm7	0	0	-2, 2, 1, -4		-2	-2
64	63	189	1.0	1/2	1/2	3/4	2	1		V7/bIII	D	bVI		V7/bIII	V		7		bIII			Mm7	0	0	-2, 2, -1, -4		-2	-2
65	64	190	2.0	0	0	3/4	2	1		bIII(94)}	D	bVI		bIII(94)	bIII			94			}	M	0	0	-3, 3, -2	-1	-3	-3
65	64	192	1.0	1/2	1/2	3/4	2	1		bIII|PAC	D	bVI		bIII	bIII					PAC		M	0	0	-3, 1, -2		-3	-3
66	65	193	3.0	0	0	3/4	2	1		I.viio7/iii{	D	I		viio7/iii	vii	o	7		iii		{	o7	0	0	2, -1, -4, -7		2	2
67	66	196	3.0	0	0	3/4	2	1		I6	D	I		I6	I		6					M	0	0	4, 1, 0		0	4
68	67	199	3.0	0	0	3/4	2	1		viio7/iii	D	I		viio7/iii	vii	o	7		iii			o7	0	0	2, -1, -4, -7		2	2
69	68	202	3.0	0	0	3/4	2	1		I6	D	I		I6	I		6					M	0	0	4, 1, 0		0	4
70	69	205	3.0	0	0	3/4	2	1		V7/V	D	I		V7/V	V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
71	70	208	2.5	0	0	3/4	2	1		V(4)	D	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
71	70	421/2	0.5	5/8	5/8	3/4	2	1		V	D	I		V	V							M	0	0	1, 5, 2		1	1
72	71	211	3.0	0	0	3/4	2	1		V7/V	D	I		V7/V	V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
73	72			0	0	3/4	2	1	1	V(4)}	D	I		V(4)	V			4			}	M	0	0	1, 0, 2		1	1
73	72			5/8	5/8	3/4	2	1	1	V	D	I		V	V							M	0	0	1, 5, 2		1	1
74	72	214	2.5	0	0	3/4	2	1	2	V7(4)}	D	I		V7(4)	V		7	4			}	Mm7	0	0	1, 0, 2, -1		1	1
74	72	433/2	0.5	5/8	5/8	3/4	2	1	2	V7	D	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
75	73	217	3.0	0	0	3/4	2	1		I{	D	I		I	I						{	M	0	0	0, 4, 1		0	0
76	74	220	1.0	0	0	3/4	2	1		V7(6)	D	I		V7(6)	V		7	6				Mm7	0	0	1, 5, 4, -1		1	1
76	74	221	2.0	1/4	1/4	3/4	2	1		V7	D	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
77	75	223	3.0	0	0	3/4	2	1		I	D	I		I	I							M	0	0	0, 4, 1		0	0
78	76	226	2.0	0	0	3/4	2	1		V|HC	D	I		V	V					HC		M	0	0	1, 5, 2		1	1
78	76	228	1.0	1/2	1/2	3/4	2	1		V7	D	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
79	77	229	3.0	0	0	3/4	2	1		I	D	I		I	I							M	0	0	0, 4, 1		0	0
80	78	232	1.0	0	0	3/4	2	1		ii6(2)	D	I		ii6(2)	ii		6	2				m	0	0	-1, 3, 4		2	-1
80	78	233	2.0	1/4	1/4	3/4	2	1		ii6	D	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
81	79	235	3.0	0	0	3/4	2	1		V7	D	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
82	80	238	6.0	0	0	3/4	2	1		I|PAC}	D	I		I	I					PAC	}	M	0	0	0, 4, 1		0	0
83	81	241	0.0	0	0	3/4	2	1		{	D	I									{		0	0				
84	82	244	1.0	0	0	3/4	2	1		V7(6)	D	I		V7(6)	V		7	6				Mm7	0	0	1, 5, 4, -1		1	1
84	82	245	2.0	1/4	1/4	3/4	2	1		V7	D	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
85	83	247	3.0	0	0	3/4	2	1		I	D	I		I	I							M	0	0	0, 4, 1		0	0
86	84	250	2.0	0	0	3/4	2	1		V|HC	D	I		V	V					HC		M	0	0	1, 5, 2		1	1
86	84	252	1.0	1/2	1/2	3/4	2	1		V7	D	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
87	85	253	3.0	0	0	3/4	2	1		I	D	I		I	I							M	0	0	0, 4, 1		0	0
88	86	256	1.0	0	0	3/4	2	1		ii6(2)	D	I		ii6(2)	ii		6	2				m	0	0	-1, 3, 4		2	-1
88	86	257	2.0	1/4	1/4	3/4	2	1		ii6	D	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
89	87	259	3.0	0	0	3/4	2	1		V7	D	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
90	88	262	3.0	0	0	3/4	2	1		I|PAC}	D	I		I	I					PAC	}	M	0	0	0, 4, 1		0	0
91	89	265	3.0	0	0	3/4	2	1		V.I{	D	V		I	I						{	M	0	0	0, 4, 1		0	0
92	90	268	1.0	0	0	3/4	2	1		V7(6)	D	V		V7(6)	V		7	6				Mm7	0	0	1, 5, 4, -1		1	1
92	90	269	2.0	1/4	1/4	3/4	2	1		V7	D	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
93	91	271	3.0	0	0	3/4	2	1		I	D	V		I	I							M	0	0	0, 4, 1		0	0
94	92	274	2.0	0	0	3/4	2	1		V|HC	D	V		V	V					HC		M	0	0	1, 5, 2		1	1
94	92	276	1.0	1/2	1/2	3/4	2	1		V7	D	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
95	93	277	3.0	0	0	3/4	2	1		I	D	V		I	I							M	0	0	0, 4, 1		0	0
96	94	280	1.0	0	0	3/4	2	1		ii6(2)	D	V		ii6(2)	ii		6	2				m	0	0	-1, 3, 4		2	-1
96	94	281	2.0	1/4	1/4	3/4	2	1		ii6	D	V		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
97	95	283	3.0	0	0	3/4	2	1		V7	D	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
98	96	286	6.0	0	0	3/4	2	1		I|PAC}	D	V		I	I					PAC	}	M	0	0	0, 4, 1		0	0
99	97	289	0.0	0	0	3/4	2	1		{	D	V									{		0	0				
100	98	292	1.0	0	0	3/4	2	1		V7(6)	D	V		V7(6)	V		7	6				Mm7	0	0	1, 5, 4, -1		1	1
100	98	293	2.0	1/4	1/4	3/4	2	1		V7	D	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
101	99	295	3.0	0	0	3/4	2	1		I	D	V		I	I							M	0	0	0, 4, 1		0	0
102	100	298	2.0	0	0	3/4	2	1		V|HC	D	V		V	V					HC		M	0	0	1, 5, 2		1	1
102	100	300	1.0	1/2	1/2	3/4	2	1		V7	D	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
103	101	301	3.0	0	0	3/4	2	1		I	D	V		I	I							M	0	0	0, 4, 1		0	0
104	102	304	1.0	0	0	3/4	2	1		ii6(2)	D	V		ii6(2)	ii		6	2				m	0	0	-1, 3, 4		2	-1
104	102	305	2.0	1/4	1/4	3/4	2	1		ii6	D	V		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
105	103	307	3.0	0	0	3/4	2	1		V7	D	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
106	104	310	2.0	0	0	3/4	2	1		I|PAC}	D	V		I	I					PAC	}	M	0	0	0, 4, 1		0	0
106	104	312	1.0	1/2	1/2	3/4	2	1		I.V7	D	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
107	105	313	3.0	0	0	3/4	2	1		I{	D	I		I	I						{	M	0	0	0, 4, 1		0	0
108	106	316	1.0	0	0	3/4	2	1		V7(6)	D	I		V7(6)	V		7	6				Mm7	0	0	1, 5, 4, -1		1	1
108	106	317	2.0	1/4	1/4	3/4	2	1		V7	D	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
109	107	319	3.0	0	0	3/4	2	1		I	D	I		I	I							M	0	0	0, 4, 1		0	0
110	108	322	2.0	0	0	3/4	2	1		V|HC	D	I		V	V					HC		M	0	0	1, 5, 2		1	1
110	108	324	1.0	1/2	1/2	3/4	2	1		V7	D	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
111	109	325	3.0	0	0	3/4	2	1		I	D	I		I	I							M	0	0	0, 4, 1		0	0
112	110	328	1.0	0	0	3/4	2	1		ii6(2)	D	I		ii6(2)	ii		6	2				m	0	0	-1, 3, 4		2	-1
112	110	329	2.0	1/4	1/4	3/4	2	1		ii6	D	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
113	111	331	3.0	0	0	3/4	2	1		V7	D	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
114	112	334	6.0	0	0	3/4	2	1		I|PAC}	D	I		I	I					PAC	}	M	0	0	0, 4, 1		0	0
115	113	337	0.0	0	0	3/4	2	1		{	D	I									{		0	0				
116	114	340	1.0	0	0	3/4	2	1		V7(6)	D	I		V7(6)	V		7	6				Mm7	0	0	1, 5, 4, -1		1	1
116	114	341	2.0	1/4	1/4	3/4	2	1		V7	D	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
117	115	343	3.0	0	0	3/4	2	1		I	D	I		I	I							M	0	0	0, 4, 1		0	0
118	116	346	2.0	0	0	3/4	2	1		V|HC	D	I		V	V					HC		M	0	0	1, 5, 2		1	1
118	116	348	1.0	1/2	1/2	3/4	2	1		V7	D	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
119	117	349	3.0	0	0	3/4	2	1		I	D	I		I	I							M	0	0	0, 4, 1		0	0
120	118	352	1.0	0	0	3/4	2	1		ii6(2)	D	I		ii6(2)	ii		6	2				m	0	0	-1, 3, 4		2	-1
120	118	353	2.0	1/4	1/4	3/4	2	1		ii6	D	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
121	119	355	3.0	0	0	3/4	2	1		V7	D	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
122	120	358	4.0	0	0	3/4	2	1		I[I|PAC}	D	I	I	I	I					PAC	}	M	0	0	0, 4, 1		0	0
123	121	361	0.0	0	0	3/4	2	1		{	D	I	I								{		0	0				
123	121	362	1.0	1/4	1/4	3/4	2	1		V7/IV	D	I	I	V7/IV	V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
123	121	363	1.0	1/2	1/2	3/4	2	1		V2/V	D	I	I	V2/V	V		2		V			Mm7	0	0	0, 2, 6, 3		2	0
124	122	364	2.0	0	0	3/4	2	1		ii%2	D	I	I	ii%2	ii	%	2					%7	0	0	0, 2, -1, -4		2	0
124	122	366	2.0	1/2	1/2	3/4	2	1		I	D	I	I	I	I							M	0	0	0, 4, 1		0	0
125	123	368	1.0	1/4	1/4	3/4	2	1		V7/IV	D	I	I	V7/IV	V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
125	123	369	1.0	1/2	1/2	3/4	2	1		V2/V	D	I	I	V2/V	V		2		V			Mm7	0	0	0, 2, 6, 3		2	0
126	124	370	2.0	0	0	3/4	2	1		ii%2	D	I	I	ii%2	ii	%	2					%7	0	0	0, 2, -1, -4		2	0
126	124	372	3.0	1/2	1/2	3/4	2	1		I	D	I	I	I	I							M	0	0	0, 4, 1		0	0
127	125	375	1.0	1/2	1/2	3/4	2	1		V2(+4)/V	D	I	I	V2(+4)/V	V		2	+4	V			Mm7	0	0	0, 2, 6, 3	1	2	0
128	126	376	1.0	0	0	3/4	2	1		V64	D	I	I	V64	V		64					M	0	0	2, 1, 5		1	2
128	126	377	1.0	1/4	1/4	3/4	2	1		V2	D	I	I	V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
128	126	378	3.0	1/2	1/2	3/4	2	1		I	D	I	I	I	I							M	0	0	0, 4, 1		0	0
129	127	381	1.0	1/2	1/2	3/4	2	1		V2(+4)/V	D	I	I	V2(+4)/V	V		2	+4	V			Mm7	0	0	0, 2, 6, 3	1	2	0
130	128	382	1.0	0	0	3/4	2	1		V64	D	I	I	V64	V		64					M	0	0	2, 1, 5		1	2
130	128	383	1.0	1/4	1/4	3/4	2	1		V2	D	I	I	V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
130	128	384	2.0	1/2	1/2	3/4	2	1		I	D	I	I	I	I							M	0	0	0, 4, 1		0	0
131	129	386	1.0	1/4	1/4	3/4	2	1		V7/IV	D	I	I	V7/IV	V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
131	129	387	1.0	1/2	1/2	3/4	2	1		V2/V	D	I	I	V2/V	V		2		V			Mm7	0	0	0, 2, 6, 3		2	0
132	130	388	2.0	0	0	3/4	2	1		ii%2	D	I	I	ii%2	ii	%	2					%7	0	0	0, 2, -1, -4		2	0
132	130	390	2.0	1/2	1/2	3/4	2	1		I	D	I	I	I	I							M	0	0	0, 4, 1		0	0
133	131	392	1.0	1/4	1/4	3/4	2	1		V7/IV	D	I	I	V7/IV	V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
133	131	393	1.0	1/2	1/2	3/4	2	1		V2/V	D	I	I	V2/V	V		2		V			Mm7	0	0	0, 2, 6, 3		2	0
134	132	394	2.0	0	0	3/4	2	1		ii%2	D	I	I	ii%2	ii	%	2					%7	0	0	0, 2, -1, -4		2	0
134	132	396	10.0	1/2	1/2	3/4	2	1		I]}	D	I	I	I	I						}	M	0	0	0, 4, 1		0	0
