mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	0	0	1/2	3/4	2	1	.Bb.V{	Bb	I		V	V						{	M	0	0	1, 5, 2		1	1
2	1	0	0	3/4	2	1	I	Bb	I		I	I							M	0	0	0, 4, 1		0	0
3	2	1/4	1/4	3/4	2	1	IV	Bb	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
3	2	1/2	1/2	3/4	2	1	I	Bb	I		I	I							M	0	0	0, 4, 1		0	0
4	3	0	0	3/4	2	1	V7	Bb	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
5	4	0	0	3/4	2	1	I	Bb	I		I	I							M	0	0	0, 4, 1		0	0
7	6	1/4	1/4	3/4	2	1	IV	Bb	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
7	6	1/2	1/2	3/4	2	1	I	Bb	I		I	I							M	0	0	0, 4, 1		0	0
8	7	0	0	3/4	2	1	V7(4)	Bb	I		V7(4)	V		7	4				Mm7	0	0	1, 0, 2, -1		1	1
8	7	1/4	1/4	3/4	2	1	V7	Bb	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
9	8	0	0	3/4	2	1	I}	Bb	I		I	I						}	M	0	0	0, 4, 1		0	0
10	9	0	0	3/4	2	1	V7/V{	Bb	I		V7/V	V		7		V		{	Mm7	0	0	2, 6, 3, 0		2	2
11	10	1/4	1/4	3/4	2	1	V7(6)/V	Bb	I		V7(6)/V	V		7	6	V			Mm7	0	0	2, 6, 5, 0		2	2
11	10	1/2	1/2	3/4	2	1	V7/V	Bb	I		V7/V	V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
12	11	1/4	1/4	3/4	2	1	V7(6)/V	Bb	I		V7(6)/V	V		7	6	V			Mm7	0	0	2, 6, 5, 0		2	2
12	11	5/8	5/8	3/4	2	1	V7/V	Bb	I		V7/V	V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
13	12	0	0	3/4	2	1	V	Bb	I		V	V							M	0	0	1, 5, 2		1	1
14	13	0	0	3/4	2	1	V7/V	Bb	I		V7/V	V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
15	14	1/4	1/4	3/4	2	1	V7(6)/V	Bb	I		V7(6)/V	V		7	6	V			Mm7	0	0	2, 6, 5, 0		2	2
15	14	1/2	1/2	3/4	2	1	V7/V	Bb	I		V7/V	V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
16	15	0	0	3/4	2	1	V7	Bb	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
16	15	3/16	3/16	3/4	2	1	V7/IV	Bb	I		V7/IV	V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
16	15	1/4	1/4	3/4	2	1	V7/bVII	Bb	I		V7/bVII	V		7		bVII			Mm7	0	0	-1, 3, 0, -3		-1	-1
16	15	1/2	1/2	3/4	2	1	V7/bIII	Bb	I		V7/bIII	V		7		bIII			Mm7	0	0	-2, 2, -1, -4		-2	-2
17	16	0	0	3/4	2	1	ii%7/ii	Bb	I		ii%7/ii	ii	%	7		ii			%7	0	0	4, 1, -2, 2		4	4
17	16	3/16	3/16	3/4	2	1	V7/ii	Bb	I		V7/ii	V		7		ii			Mm7	0	0	3, 7, 4, 1		3	3
17	16	1/4	1/4	3/4	2	1	V7/V	Bb	I		V7/V	V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
17	16	1/2	1/2	3/4	2	1	V7	Bb	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
18	17	0	0	3/4	2	1	V7/IV	Bb	I		V7/IV	V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
19	18	1/4	1/4	3/4	2	1	iv	Bb	I		iv	iv							m	0	0	-1, -4, 0		-1	-1
19	18	1/2	1/2	3/4	2	1	I64	Bb	I		I64	I		64					M	0	0	1, 0, 4		0	1
20	19	0	0	3/4	2	1	ii%43	Bb	I		ii%43	ii	%	43					%7	0	0	-4, 0, 2, -1		2	-4
20	19	1/4	1/4	3/4	2	1	ii%65	Bb	I		ii%65	ii	%	65					%7	0	0	-1, -4, 0, 2		2	-1
20	19	1/2	1/2	3/4	2	1	V(6)	Bb	I		V(6)	V			6				M	0	0	1, 5, 4		1	1
20	19	5/8	5/8	3/4	2	1	V7	Bb	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
21	20	0	0	3/4	2	1	I}	Bb	I		I	I						}	M	0	0	0, 4, 1		0	0
22	21	0	0	3/4	2	1	ii%43/ii{	Bb	I		ii%43/ii	ii	%	43		ii		{	%7	0	0	-2, 2, 4, 1		4	-2
23	22	0	0	3/4	2	1	V7/ii	Bb	I		V7/ii	V		7		ii			Mm7	0	0	3, 7, 4, 1		3	3
23	22	1/4	1/4	3/4	2	1	V(6)/ii	Bb	I		V(6)/ii	V			6	ii			M	0	0	3, 7, -1		3	3
23	22	1/2	1/2	3/4	2	1	V7/ii	Bb	I		V7/ii	V		7		ii			Mm7	0	0	3, 7, 4, 1		3	3
