mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
21	21	60	60	6.0	0	0	3/4	2	1	I[I{	E	I	I	I		I						{	M	0	0	0, 4, 1		0	0
23	23	66	66	3.0	0	0	3/4	2	1	V2	E	I	I	V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
24	24	69	69	0.75	0	0	3/4	2	1	I(1311)	E	I	I	I(1311)		I			1311				M	0	0	0, 4, 1	3, -1	0	0
24	24	279/4	279/4	2.25	3/16	3/16	3/4	2	1	I	E	I	I	I		I							M	0	0	0, 4, 1		0	0
25	25	72	72	3.0	0	0	3/4	2	1	V2	E	I	I	V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
26	26	75	75	0.75	0	0	3/4	2	1	I(1311)	E	I	I	I(1311)		I			1311				M	0	0	0, 4, 1	3, -1	0	0
26	26	303/4	303/4	2.25	3/16	3/16	3/4	2	1	I]	E	I	I	I		I							M	0	0	0, 4, 1		0	0
27	27	78	78	0.75	0	0	3/4	2	1	V(6)/V	E	I		V(6)/V		V			6	V			M	0	0	2, 6, 5		2	2
27	27	315/4	315/4	2.25	3/16	3/16	3/4	2	1	V7/V	E	I		V7/V		V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
28	28	81	81	3.0	0	0	3/4	2	1	V|HC}	E	I		V		V					HC	}	M	0	0	1, 5, 2		1	1
29	29	84	84	1.0	0	0	3/4	2	1	V64{	E	I		V64		V		64				{	M	0	0	2, 1, 5		1	2
29	29	85	85	1.0	1/4	1/4	3/4	2	1	V6(4)	E	I		V6(4)		V		6	4				M	0	0	0, 2, 1		1	0
29	29	86	86	1.0	1/2	1/2	3/4	2	1	V6	E	I		V6		V		6					M	0	0	5, 2, 1		1	5
30	30	87	87	3.0	0	0	3/4	2	1	V	E	I		V		V							M	0	0	1, 5, 2		1	1
31	31	90	90	1.0	0	0	3/4	2	1	V64	E	I		V64		V		64					M	0	0	2, 1, 5		1	2
31	31	91	91	1.0	1/4	1/4	3/4	2	1	V6(4)	E	I		V6(4)		V		6	4				M	0	0	0, 2, 1		1	0
31	31	92	92	1.0	1/2	1/2	3/4	2	1	V6	E	I		V6		V		6					M	0	0	5, 2, 1		1	5
32	32	93	93	4.0	0	0	3/4	2	1	V}	E	I		V		V						}	M	0	0	1, 5, 2		1	1
33	33	96	96	0.0	0	0	3/4	2	1	{	E	I										{		0	0				
33	33	97	97	2.0	1/4	1/4	3/4	2	1	v	E	I		v		v							m	0	0	1, -2, 2		1	1
34	34	99	99	3.0	0	0	3/4	2	1	ii	E	I		ii		ii							m	0	0	2, -1, 3		2	2
35	35	102	102	6.0	0	0	3/4	2	1	vi	E	I		vi		vi							m	0	0	3, 0, 4		3	3
37	37	108	108	3.0	0	0	3/4	2	1	ii	E	I		ii		ii							m	0	0	2, -1, 3		2	2
38	38	111	111	2.0	0	0	3/4	2	1	V7(9)	E	I		V7(9)		V		7	9				Mm7	0	0	1, 5, 2, -1	3	1	1
38	38	113	113	0.5	1/2	1/2	3/4	2	1	V(6)	E	I		V(6)		V			6				M	0	0	1, 5, 4		1	1
38	38	227/2	227/2	0.5	5/8	5/8	3/4	2	1	V7	E	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
39	39	114	114	6.0	0	0	3/4	2	1	I}	E	I		I		I						}	M	0	0	0, 4, 1		0	0
41	41	120	120	3.0	0	0	3/4	2	1	I[V2{	E	I	I	V2		V		2				{	Mm7	0	0	-1, 1, 5, 2		1	-1
42	42	123	123	3.0	0	0	3/4	2	1	I	E	I	I	I		I							M	0	0	0, 4, 1		0	0
43	43	126	126	3.0	0	0	3/4	2	1	V2	E	I	I	V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
44	44	129	129	3.0	0	0	3/4	2	1	I	E	I	I	I		I							M	0	0	0, 4, 1		0	0
45	45	132	132	3.0	0	0	3/4	2	1	V2	E	I	I	V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
46	46	135	135	4.0	0	0	3/4	2	1	I]	E	I	I	I		I							M	0	0	0, 4, 1		0	0
47	47	139	139	1.0	1/4	1/4	3/4	2	1	viio6	E	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
47	47	140	140	1.0	1/2	1/2	3/4	2	1	I	E	I		I		I							M	0	0	0, 4, 1		0	0
48	48	141	141	1.0	0	0	3/4	2	1	V6	E	I		V6		V		6					M	0	0	5, 2, 1		1	5
48	48	142	142	1.0	1/4	1/4	3/4	2	1	IV6	E	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
48	48	143	143	1.0	1/2	1/2	3/4	2	1	iv6}	E	I		iv6		iv		6				}	m	0	0	-4, 0, -1		-1	-4
49	49	144	144	3.0	0	0	3/4	2	1	IV.V7{	E	IV		V7		V		7				{	Mm7	0	0	1, 5, 2, -1		1	1
50	50	147	147	1.0	0	0	3/4	2	1	I	E	IV		I		I							M	0	0	0, 4, 1		0	0
50	50	148	148	1.0	1/4	1/4	3/4	2	1	V6	E	IV		V6		V		6					M	0	0	5, 2, 1		1	5
50	50	149	149	1.0	1/2	1/2	3/4	2	1	v6	E	IV		v6		v		6					m	0	0	-2, 2, 1		1	-2
51	51	150	150	1.0	0	0	3/4	2	1	V7/ii	E	IV		V7/ii		V		7		ii			Mm7	0	0	3, 7, 4, 1		3	3
51	51	151	151	1.0	1/4	1/4	3/4	2	1	ii	E	IV		ii		ii							m	0	0	2, -1, 3		2	2
51	51	152	152	1.0	1/2	1/2	3/4	2	1	iio64	E	IV		iio64		ii	o	64					o	0	0	-4, 2, -1		2	-4
52	52	153	153	1.0	0	0	3/4	2	1	V7	E	IV		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
52	52	154	154	2.0	1/4	1/4	3/4	2	1	I	E	IV		I		I							M	0	0	0, 4, 1		0	0
53	53	156	156	3.0	0	0	3/4	2	1	V7	E	IV		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
54	54	159	159	1.0	0	0	3/4	2	1	I	E	IV		I		I							M	0	0	0, 4, 1		0	0
54	54	160	160	1.0	1/4	1/4	3/4	2	1	V6	E	IV		V6		V		6					M	0	0	5, 2, 1		1	5
54	54	161	161	1.0	1/2	1/2	3/4	2	1	v6	E	IV		v6		v		6					m	0	0	-2, 2, 1		1	-2
55	55	162	162	1.0	0	0	3/4	2	1	V7/ii	E	IV		V7/ii		V		7		ii			Mm7	0	0	3, 7, 4, 1		3	3
55	55	163	163	1.0	1/4	1/4	3/4	2	1	ii	E	IV		ii		ii							m	0	0	2, -1, 3		2	2
55	55	164	164	1.0	1/2	1/2	3/4	2	1	V7(6)	E	IV		V7(6)		V		7	6				Mm7	0	0	1, 5, 4, -1		1	1
56	56	165	165	3.0	0	0	3/4	2	1	I|PAC}	E	IV		I		I					PAC	}	M	0	0	0, 4, 1		0	0
56	56	335/2	335/2	0.0	5/8	5/8	3/4	2	1	{	E	IV										{		0	0				
57	57	168	168	3.0	0	0	3/4	2	1	V7	E	IV		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
58	58	171	171	1.0	0	0	3/4	2	1	I	E	IV		I		I							M	0	0	0, 4, 1		0	0
58	58	172	172	1.0	1/4	1/4	3/4	2	1	V6	E	IV		V6		V		6					M	0	0	5, 2, 1		1	5
58	58	173	173	1.0	1/2	1/2	3/4	2	1	v6	E	IV		v6		v		6					m	0	0	-2, 2, 1		1	-2
59	59	174	174	1.0	0	0	3/4	2	1	V7/ii	E	IV		V7/ii		V		7		ii			Mm7	0	0	3, 7, 4, 1		3	3
59	59	175	175	1.0	1/4	1/4	3/4	2	1	V43/V	E	IV		V43/V		V		43		V			Mm7	0	0	3, 0, 2, 6		2	3
59	59	176	176	1.0	1/2	1/2	3/4	2	1	iv6	E	IV		iv6		iv		6					m	0	0	-4, 0, -1		-1	-4
60	60	177	177	1.0	0	0	3/4	2	1	V7	E	IV		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
60	60	178	178	1.0	1/4	1/4	3/4	2	1	V43/IV	E	IV		V43/IV		V		43		IV			Mm7	0	0	1, -2, 0, 4		0	1
60	60	179	179	1.0	1/2	1/2	3/4	2	1	.It6/bVII	E	IV		It6/bVII	It	vii	o	6	b3	V/bVII			It	0	0	-6, -2, 4		4	-6
61	61	180	180	1.0	0	0	3/4	2	1	vii%43	E	IV		vii%43		vii	%	43					%7	0	0	-1, 3, 5, 2		5	-1
61	61	181	181	2.0	1/4	1/4	3/4	2	1	V2	E	IV		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
62	62	183	183	2.0	0	0	3/4	2	1	I6	E	IV		I6		I		6					M	0	0	4, 1, 0		0	4
62	62	185	185	1.0	1/2	1/2	3/4	2	1	i6	E	IV		i6		i		6					m	0	0	-3, 1, 0		0	-3
63	63	186	186	1.0	0	0	3/4	2	1	V7/V	E	IV		V7/V		V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
63	63	187	187	1.0	1/4	1/4	3/4	2	1	V	E	IV		V		V							M	0	0	1, 5, 2		1	1
63	63	188	188	1.0	1/2	1/2	3/4	2	1	V7(6)	E	IV		V7(6)		V		7	6				Mm7	0	0	1, 5, 4, -1		1	1
64	64	189	189	3.0	0	0	3/4	2	1	I|PAC}	E	IV		I		I					PAC	}	M	0	0	0, 4, 1		0	0
65	65	192	192	1.0	0	0	3/4	2	1	I.IV64{	E	I		IV64		IV		64				{	M	0	0	0, -1, 3		-1	0
65	65	193	193	1.0	1/4	1/4	3/4	2	1	IV6(b4)	E	I		IV6(b4)		IV		6	b4				M	0	0	-2, 0, -1		-1	-2
65	65	194	194	1.0	1/2	1/2	3/4	2	1	IV6	E	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
66	66	195	195	3.0	0	0	3/4	2	1	IV	E	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
67	67	198	198	1.0	0	0	3/4	2	1	IV64	E	I		IV64		IV		64					M	0	0	0, -1, 3		-1	0
67	67	199	199	1.0	1/4	1/4	3/4	2	1	IV6(b4)	E	I		IV6(b4)		IV		6	b4				M	0	0	-2, 0, -1		-1	-2
67	67	200	200	1.0	1/2	1/2	3/4	2	1	IV6	E	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
68	68	201	201	3.0	0	0	3/4	2	1	IV}	E	I		IV		IV						}	M	0	0	-1, 3, 0		-1	-1
68	68	203	203	0.0	1/2	1/2	3/4	2	1	{	E	I										{		0	0				
69	69	204	204	6.0	0	0	3/4	2	1	I[I	E	I	I	I		I							M	0	0	0, 4, 1		0	0
71	71	210	210	3.0	0	0	3/4	2	1	V2	E	I	I	V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
72	72	213	213	0.75	0	0	3/4	2	1	I(1311)	E	I	I	I(1311)		I			1311				M	0	0	0, 4, 1	3, -1	0	0
72	72	855/4	855/4	2.25	3/16	3/16	3/4	2	1	I	E	I	I	I		I							M	0	0	0, 4, 1		0	0
73	73	216	216	3.0	0	0	3/4	2	1	V2	E	I	I	V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
74	74	219	219	0.75	0	0	3/4	2	1	I(1311)	E	I	I	I(1311)		I			1311				M	0	0	0, 4, 1	3, -1	0	0
74	74	879/4	879/4	2.25	3/16	3/16	3/4	2	1	I]	E	I	I	I		I							M	0	0	0, 4, 1		0	0
75	75	222	222	0.5	0	0	3/4	2	1	V(6)/V	E	I		V(6)/V		V			6	V			M	0	0	2, 6, 5		2	2
75	75	445/2	445/2	2.5	1/8	1/8	3/4	2	1	V7/V	E	I		V7/V		V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
76	76	225	225	3.0	0	0	3/4	2	1	V|HC}	E	I		V		V					HC	}	M	0	0	1, 5, 2		1	1
77	77	228	228	1.0	0	0	3/4	2	1	V64{	E	I		V64		V		64				{	M	0	0	2, 1, 5		1	2
77	77	229	229	1.0	1/4	1/4	3/4	2	1	V(4)	E	I		V(4)		V			4				M	0	0	1, 0, 2		1	1
77	77	230	230	1.0	1/2	1/2	3/4	2	1	V6	E	I		V6		V		6					M	0	0	5, 2, 1		1	5
78	78	231	231	3.0	0	0	3/4	2	1	V	E	I		V		V							M	0	0	1, 5, 2		1	1
79	79	234	234	1.0	0	0	3/4	2	1	V64	E	I		V64		V		64					M	0	0	2, 1, 5		1	2
79	79	235	235	1.0	1/4	1/4	3/4	2	1	V(4)	E	I		V(4)		V			4				M	0	0	1, 0, 2		1	1
79	79	236	236	1.0	1/2	1/2	3/4	2	1	V6	E	I		V6		V		6					M	0	0	5, 2, 1		1	5
80	80	237	237	3.0	0	0	3/4	2	1	V}	E	I		V		V						}	M	0	0	1, 5, 2		1	1
81	81	240	240	6.0	0	0	3/4	2	1	I[I{	E	I	I	I		I						{	M	0	0	0, 4, 1		0	0
83	83	246	246	3.0	0	0	3/4	2	1	V2	E	I	I	V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
84	84	249	249	0.75	0	0	3/4	2	1	I(1311)	E	I	I	I(1311)		I			1311				M	0	0	0, 4, 1	3, -1	0	0
84	84	999/4	999/4	2.25	3/16	3/16	3/4	2	1	I	E	I	I	I		I							M	0	0	0, 4, 1		0	0
85	85	252	252	3.0	0	0	3/4	2	1	V2	E	I	I	V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
86	86	255	255	0.75	0	0	3/4	2	1	I(1311)	E	I	I	I(1311)		I			1311				M	0	0	0, 4, 1	3, -1	0	0
86	86	1023/4	1023/4	2.25	3/16	3/16	3/4	2	1	I]	E	I	I	I		I							M	0	0	0, 4, 1		0	0
87	87	258	258	0.5	0	0	3/4	2	1	ii65	E	I		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
87	87	517/2	517/2	0.5	1/8	1/8	3/4	2	1	ii%65	E	I		ii%65		ii	%	65					%7	0	0	-1, -4, 0, 2		2	-1
87	87	259	259	1.0	1/4	1/4	3/4	2	1	V	E	I		V		V							M	0	0	1, 5, 2		1	1
87	87	260	260	1.0	1/2	1/2	3/4	2	1	V7(6)	E	I		V7(6)		V		7	6				Mm7	0	0	1, 5, 4, -1		1	1
88	88	261	261	2.0	0	0	3/4	2	1	I|PAC	E	I		I		I					PAC		M	0	0	0, 4, 1		0	0
88	88	263	263	1.0	1/2	1/2	3/4	2	1	I6	E	I		I6		I		6					M	0	0	4, 1, 0		0	4
89	89	264	264	1.0	0	0	3/4	2	1	ii65	E	I		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
89	89	265	265	1.0	1/4	1/4	3/4	2	1	ii%65	E	I		ii%65		ii	%	65					%7	0	0	-1, -4, 0, 2		2	-1
89	89	266	266	1.0	1/2	1/2	3/4	2	1	V7(6)	E	I		V7(6)		V		7	6				Mm7	0	0	1, 5, 4, -1		1	1
90	90	267	267	3.0	0	0	3/4	2	1	I|PAC}	E	I		I		I					PAC	}	M	0	0	0, 4, 1		0	0
