mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	1.5	0	0	3/4	2	1	.c#.viio2/V{	c#	i		viio2/V	vii	o	2		V		{	o7	1	1	-3, 6, 3, 0		6	-3
1	1	3/2	3/2	0.5	3/8	3/8	3/4	2	1	V7/V	c#	i		V7/V	V		7		V			Mm7	1	1	2, 6, 3, 0		2	2
1	1	2	2	0.75	1/2	1/2	3/4	2	1	viio2/V	c#	i		viio2/V	vii	o	2		V			o7	1	1	-3, 6, 3, 0		6	-3
1	1	11/4	11/4	0.25	11/16	11/16	3/4	2	1	V7/V	c#	i		V7/V	V		7		V			Mm7	1	1	2, 6, 3, 0		2	2
2	2	3	3	0.75	0	0	3/4	2	1	viio2/V	c#	i		viio2/V	vii	o	2		V			o7	1	1	-3, 6, 3, 0		6	-3
2	2	15/4	15/4	0.25	3/16	3/16	3/4	2	1	V7/V	c#	i		V7/V	V		7		V			Mm7	1	1	2, 6, 3, 0		2	2
2	2	4	4	1.0	1/4	1/4	3/4	2	1	viio2/V	c#	i		viio2/V	vii	o	2		V			o7	1	1	-3, 6, 3, 0		6	-3
2	2	5	5	1.0	1/2	1/2	3/4	2	1	V7/V	c#	i		V7/V	V		7		V			Mm7	1	1	2, 6, 3, 0		2	2
3	3	6	6	1.5	0	0	3/4	2	1	ii%43	c#	i		ii%43	ii	%	43					%7	1	1	-4, 0, 2, -1		2	-4
3	3	15/2	15/2	0.5	3/8	3/8	3/4	2	1	V7	c#	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
3	3	8	8	0.75	1/2	1/2	3/4	2	1	ii%43	c#	i		ii%43	ii	%	43					%7	1	1	-4, 0, 2, -1		2	-4
3	3	35/4	35/4	0.25	11/16	11/16	3/4	2	1	V7	c#	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
4	4	9	9	0.75	0	0	3/4	2	1	ii%43	c#	i		ii%43	ii	%	43					%7	1	1	-4, 0, 2, -1		2	-4
4	4	39/4	39/4	0.25	3/16	3/16	3/4	2	1	V7	c#	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
4	4	10	10	1.0	1/4	1/4	3/4	2	1	ii%43	c#	i		ii%43	ii	%	43					%7	1	1	-4, 0, 2, -1		2	-4
4	4	11	11	1.0	1/2	1/2	3/4	2	1	V7	c#	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
5	5	12	12	3.0	0	0	3/4	2	1	i[i}{	c#	i	i	i	i						}{	m	1	1	0, -3, 1		0	0
6	6	15	15	2.0	0	0	3/4	2	1	V7	c#	i	i	V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
6	6	17	17	4.0	1/2	1/2	3/4	2	1	i	c#	i	i	i	i							m	1	1	0, -3, 1		0	0
8	8	21	21	2.0	0	0	3/4	2	1	V7	c#	i	i	V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
8	8	23	23	1.0	1/2	1/2	3/4	2	1	i]	c#	i	i	i	i							m	1	1	0, -3, 1		0	0
9	9	24	24	1.0	0	0	3/4	2	1	V7	c#	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
9	9	25	25	2.0	1/4	1/4	3/4	2	1	V7(9)	c#	i		V7(9)	V		7	9				Mm7	1	1	1, 5, 2, -1	-4	1	1
10	10	27	27	2.0	0	0	3/4	2	1	V7	c#	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
10	10	29	29	1.0	1/2	1/2	3/4	2	1	V(64)	c#	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
11	11	30	30	1.0	0	0	3/4	2	1	V7	c#	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
11	11	31	31	5.0	1/4	1/4	3/4	2	1	V7(9)	c#	i		V7(9)	V		7	9				Mm7	1	1	1, 5, 2, -1	-4	1	1
13	13	36	36	3.0	0	0	3/4	2	1	i[i}{	c#	i	i	i	i						}{	m	1	1	0, -3, 1		0	0
14	14	39	39	2.0	0	0	3/4	2	1	V7	c#	i	i	V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
14	14	41	41	4.0	1/2	1/2	3/4	2	1	i	c#	i	i	i	i							m	1	1	0, -3, 1		0	0
16	16	45	45	2.0	0	0	3/4	2	1	V7	c#	i	i	V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
16	16	47	47	1.0	1/2	1/2	3/4	2	1	i]	c#	i	i	i	i							m	1	1	0, -3, 1		0	0
17	17	48	48	1.0	0	0	3/4	2	1	V/III	c#	i		V/III	V				III			M	1	1	-2, 2, -1		-2	-2
17	17	49	49	4.0	1/4	1/4	3/4	2	1	V7/III	c#	i		V7/III	V		7		III			Mm7	1	1	-2, 2, -1, -4		-2	-2
18	18	53	53	1.0	1/2	1/2	3/4	2	1	V(64)/III	c#	i		V(64)/III	V			64	III			M	1	1	-2, -3, 1		-2	-2
19	19	54	54	2.0	0	0	3/4	2	1	V7/III	c#	i		V7/III	V		7		III			Mm7	1	1	-2, 2, -1, -4		-2	-2
19	19	56	56	1.0	1/2	1/2	3/4	2	1	V7(9)/III	c#	i		V7(9)/III	V		7	9	III			Mm7	1	1	-2, 2, -1, -4	0	-2	-2
20	20	57	57	2.0	0	0	3/4	2	1	V7/III	c#	i		V7/III	V		7		III			Mm7	1	1	-2, 2, -1, -4		-2	-2
20	20	59	59	1.0	1/2	1/2	3/4	2	1	I/III}	c#	i		I/III	I				III		}	M	1	1	-3, 1, -2		-3	-3
21	21	60	60	3.0	0	0	3/4	2	1	bII6{	c#	i		bII6	bII		6				{	M	1	1	-1, -4, -5		-5	-1
22	22	63	63	2.0	0	0	3/4	2	1	V7	c#	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
22	22	65	65	1.0	1/2	1/2	3/4	2	1	i	c#	i		i	i							m	1	1	0, -3, 1		0	0
23	23	66	66	3.0	0	0	3/4	2	1	bII6	c#	i		bII6	bII		6					M	1	1	-1, -4, -5		-5	-1
24	24	69	69	2.0	0	0	3/4	2	1	V7	c#	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
24	24	71	71	1.0	1/2	1/2	3/4	2	1	i	c#	i		i	i							m	1	1	0, -3, 1		0	0
25	25	72	72	3.0	0	0	3/4	2	1	bII6	c#	i		bII6	bII		6					M	1	1	-1, -4, -5		-5	-1
26	26	75	75	2.0	0	0	3/4	2	1	V7	c#	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
26	26	77	77	1.0	1/2	1/2	3/4	2	1	i	c#	i		i	i							m	1	1	0, -3, 1		0	0
27	27	78	78	3.0	0	0	3/4	2	1	bII6	c#	i		bII6	bII		6					M	1	1	-1, -4, -5		-5	-1
28	28	81	81	2.0	0	0	3/4	2	1	V7	c#	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
28	28	83	83	1.0	1/2	1/2	3/4	2	1	i	c#	i		i	i							m	1	1	0, -3, 1		0	0
29	29	84	84	2.0	0	0	3/4	2	1	V	c#	i		V	V							M	1	1	1, 5, 2		1	1
29	29	86	86	1.0	1/2	1/2	3/4	2	1	i	c#	i		i	i							m	1	1	0, -3, 1		0	0
30	30	87	87	2.0	0	0	3/4	2	1	V	c#	i		V	V							M	1	1	1, 5, 2		1	1
30	30	89	89	1.0	1/2	1/2	3/4	2	1	i	c#	i		i	i							m	1	1	0, -3, 1		0	0
31	31	90	90	6.0	0	0	3/4	2	1	V|HC}	c#	i		V	V					HC	}	M	1	1	1, 5, 2		1	1
33	33	96	96	3.0	0	0	3/4	2	1	V7{	c#	i		V7	V		7				{	Mm7	1	1	1, 5, 2, -1		1	1
34	34	99	99	3.0	0	0	3/4	2	1	i	c#	i		i	i							m	1	1	0, -3, 1		0	0
35	35	102	102	3.0	0	0	3/4	2	1	V7	c#	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
36	36	105	105	3.0	0	0	3/4	2	1	i	c#	i		i	i							m	1	1	0, -3, 1		0	0
37	37	108	108	3.0	0	0	3/4	2	1	V7	c#	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
38	38	111	111	3.0	0	0	3/4	2	1	i	c#	i		i	i							m	1	1	0, -3, 1		0	0
39	39	114	114	6.0	0	0	3/4	2	1	i/v}	c#	i		i/v	i				v		}	m	1	1	1, -2, 2		1	1
41	41	120	120	3.0	0	0	3/4	2	1	V7/v{	c#	i		V7/v	V		7		v		{	Mm7	1	1	2, 6, 3, 0		2	2
42	42	123	123	3.0	0	0	3/4	2	1	i/v	c#	i		i/v	i				v			m	1	1	1, -2, 2		1	1
43	43	126	126	3.0	0	0	3/4	2	1	V7/v	c#	i		V7/v	V		7		v			Mm7	1	1	2, 6, 3, 0		2	2
44	44	129	129	3.0	0	0	3/4	2	1	i/v	c#	i		i/v	i				v			m	1	1	1, -2, 2		1	1
45	45	132	132	3.0	0	0	3/4	2	1	V7/v	c#	i		V7/v	V		7		v			Mm7	1	1	2, 6, 3, 0		2	2
46	46	135	135	6.0	0	0	3/4	2	1	i/v}	c#	i		i/v	i				v		}	m	1	1	1, -2, 2		1	1
48	48	141	141	6.0	0	0	3/4	2	1	V7	c#	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
49	49	144	144	0.0	0	0	3/4	2	1	{	c#	i									{		1	1				
50	50	147	147	3.0	0	0	3/4	2	1	i	c#	i		i	i							m	1	1	0, -3, 1		0	0
51	51	150	150	3.0	0	0	3/4	2	1	V7	c#	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
52	52	153	153	3.0	0	0	3/4	2	1	i	c#	i		i	i							m	1	1	0, -3, 1		0	0
53	53	156	156	3.0	0	0	3/4	2	1	V7	c#	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
54	54	159	159	3.0	0	0	3/4	2	1	i	c#	i		i	i							m	1	1	0, -3, 1		0	0
55	55	162	162	6.0	0	0	3/4	2	1	i/v}	c#	i		i/v	i				v		}	m	1	1	1, -2, 2		1	1
57	57	168	168	3.0	0	0	3/4	2	1	V7/v{	c#	i		V7/v	V		7		v		{	Mm7	1	1	2, 6, 3, 0		2	2
58	58	171	171	3.0	0	0	3/4	2	1	i/v	c#	i		i/v	i				v			m	1	1	1, -2, 2		1	1
59	59	174	174	3.0	0	0	3/4	2	1	V7/v	c#	i		V7/v	V		7		v			Mm7	1	1	2, 6, 3, 0		2	2
60	60	177	177	3.0	0	0	3/4	2	1	i/v	c#	i		i/v	i				v			m	1	1	1, -2, 2		1	1
61	61	180	180	3.0	0	0	3/4	2	1	V7/v	c#	i		V7/v	V		7		v			Mm7	1	1	2, 6, 3, 0		2	2
62	62	183	183	7.0	0	0	3/4	2	1	i/v}	c#	i		i/v	i				v		}	m	1	1	1, -2, 2		1	1
