mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	0	0	1/2	3/4	2	1	.C.V{	C	I		V	V						{	M	0	0	1, 5, 2		1	1
2	1	0	0	3/4	2	1	V7	C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
2	1	1/4	1/4	3/4	2	1	V7(6)	C	I		V7(6)	V		7	6				Mm7	0	0	1, 5, 4, -1		1	1
2	1	5/8	5/8	3/4	2	1	V7	C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
3	2	0	0	3/4	2	1	I	C	I		I	I							M	0	0	0, 4, 1		0	0
3	2	1/2	1/2	3/4	2	1	V(64)	C	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
4	3	0	0	3/4	2	1	V65	C	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
4	3	1/4	1/4	3/4	2	1	V65(6)	C	I		V65(6)	V		65	6				Mm7	0	0	5, 4, -1, 1		1	5
4	3	1/2	1/2	3/4	2	1	V7	C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
5	4	0	0	3/4	2	1	I}	C	I		I	I						}	M	0	0	0, 4, 1		0	0
6	5	0	0	3/4	2	1	V7/vi{	C	I		V7/vi	V		7		vi		{	Mm7	0	0	4, 8, 5, 2		4	4
6	5	1/4	1/4	3/4	2	1	V7(6)/vi	C	I		V7(6)/vi	V		7	6	vi			Mm7	0	0	4, 8, 0, 2		4	4
6	5	5/8	5/8	3/4	2	1	V7/vi	C	I		V7/vi	V		7		vi			Mm7	0	0	4, 8, 5, 2		4	4
7	6	0	0	3/4	2	1	V7/ii	C	I		V7/ii	V		7		ii			Mm7	0	0	3, 7, 4, 1		3	3
8	7	0	0	3/4	2	1	V7/V	C	I		V7/V	V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
8	7	1/4	1/4	3/4	2	1	V7(9)/V	C	I		V7(9)/V	V		7	9	V			Mm7	0	0	2, 6, 3, 0	4	2	2
8	7	5/8	5/8	3/4	2	1	V7/V	C	I		V7/V	V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
9	8	0	0	3/4	2	1	V7(#4)}	C	I		V7(#4)	V		7	#4			}	Mm7	0	0	1, 5, 7, -1		1	1
9	8	3/16	3/16	3/4	2	1	V7	C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
10	9	0	0	3/4	2	1	{	C	I									{		0	0				
10	9	1/4	1/4	3/4	2	1	V7(6)	C	I		V7(6)	V		7	6				Mm7	0	0	1, 5, 4, -1		1	1
10	9	5/8	5/8	3/4	2	1	V7	C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
11	10	0	0	3/4	2	1	I	C	I		I	I							M	0	0	0, 4, 1		0	0
11	10	1/2	1/2	3/4	2	1	V(64)	C	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
12	11	0	0	3/4	2	1	V65	C	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
12	11	1/4	1/4	3/4	2	1	V65(6)	C	I		V65(6)	V		65	6				Mm7	0	0	5, 4, -1, 1		1	5
12	11	1/2	1/2	3/4	2	1	V7	C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
13	12	0	0	3/4	2	1	I}	C	I		I	I						}	M	0	0	0, 4, 1		0	0
14	13	0	0	3/4	2	1	ii7{	C	I		ii7	ii		7				{	mm7	0	0	2, -1, 3, 0		2	2
14	13	1/4	1/4	3/4	2	1	ii7(6)	C	I		ii7(6)	ii		7	6				mm7	0	0	2, -1, 5, 0		2	2
14	13	5/8	5/8	3/4	2	1	ii7	C	I		ii7	ii		7					mm7	0	0	2, -1, 3, 0		2	2
15	14	0	0	3/4	2	1	V7	C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
16	15	1/4	1/4	3/4	2	1	V7(6)	C	I		V7(6)	V		7	6				Mm7	0	0	1, 5, 4, -1		1	1
16	15	5/8	5/8	3/4	2	1	V7	C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
17	16	0	0	3/4	2	1	I(7)}	C	I		I(7)	I			7			}	M	0	0	0, 4, 1	5	0	0
17	16	3/16	3/16	3/4	2	1	I	C	I		I	I							M	0	0	0, 4, 1		0	0
17	16	1/2	1/2	3/4	2	1	{	C	I									{		0	0				
18	17	0	0	3/4	2	1	.bVI.iv(7)	C	bVI		iv(7)	iv			7				m	0	0	-1, -4, 0	4	-1	-1
18	17	1/4	1/4	3/4	2	1	iv	C	bVI		iv	iv							m	0	0	-1, -4, 0		-1	-1
19	18	0	0	3/4	2	1	V(64)	C	bVI		V(64)	V			64				M	0	0	1, 0, 4		1	1
19	18	1/4	1/4	3/4	2	1	V(116)	C	bVI		V(116)	V			116				M	0	0	1, 5, 4	0	1	1
19	18	1/2	1/2	3/4	2	1	V(64)	C	bVI		V(64)	V			64				M	0	0	1, 0, 4		1	1
20	19	0	0	3/4	2	1	V7	C	bVI		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
20	19	1/4	1/4	3/4	2	1	V7(6)	C	bVI		V7(6)	V		7	6				Mm7	0	0	1, 5, 4, -1		1	1
20	19	1/2	1/2	3/4	2	1	V7	C	bVI		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
21	20	0	0	3/4	2	1	I(6#4#2)	C	bVI		I(6#4#2)	I			6#4#2				M	0	0	0, 9, 6, 3		0	0
21	20	1/2	1/2	3/4	2	1	I	C	bVI		I	I							M	0	0	0, 4, 1		0	0
22	21	0	0	3/4	2	1	V7	C	bVI		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
22	21	1/4	1/4	3/4	2	1	V7(9)	C	bVI		V7(9)	V		7	9				Mm7	0	0	1, 5, 2, -1	3	1	1
22	21	5/8	5/8	3/4	2	1	V7	C	bVI		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
23	22	0	0	3/4	2	1	I(4)	C	bVI		I(4)	I			4				M	0	0	0, -1, 1		0	0
23	22	1/8	1/8	3/4	2	1	I	C	bVI		I	I							M	0	0	0, 4, 1		0	0
23	22	1/4	1/4	3/4	2	1	I(11)	C	bVI		I(11)	I			11				M	0	0	0, 4, 1	-1	0	0
23	22	5/8	5/8	3/4	2	1	V(64)	C	bVI		V(64)	V			64				M	0	0	1, 0, 4		1	1
24	23	1/4	1/4	3/4	2	1	V7(9)	C	bVI		V7(9)	V		7	9				Mm7	0	0	1, 5, 2, -1	3	1	1
24	23	5/8	5/8	3/4	2	1	V7(6)	C	bVI		V7(6)	V		7	6				Mm7	0	0	1, 5, 4, -1		1	1
25	24	0	0	3/4	2	1	I(94)}	C	bVI		I(94)	I			94			}	M	0	0	0, -1, 1	2	0	0
25	24	1/8	1/8	3/4	2	1	I	C	bVI		I	I							M	0	0	0, 4, 1		0	0
25	24	1/4	1/4	3/4	2	1	I(94)	C	bVI		I(94)	I			94				M	0	0	0, -1, 1	2	0	0
25	24	1/2	1/2	3/4	2	1	I	C	bVI		I	I							M	0	0	0, 4, 1		0	0
26	25	0	0	3/4	2	1	V(64){	C	bVI		V(64)	V			64			{	M	0	0	1, 0, 4		1	1
26	25	1/8	1/8	3/4	2	1	V7(9)	C	bVI		V7(9)	V		7	9				Mm7	0	0	1, 5, 2, -1	3	1	1
26	25	1/2	1/2	3/4	2	1	V	C	bVI		V	V							M	0	0	1, 5, 2		1	1
27	26	0	0	3/4	2	1	I	C	bVI		I	I							M	0	0	0, 4, 1		0	0
27	26	1/4	1/4	3/4	2	1	V7	C	bVI		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
27	26	1/2	1/2	3/4	2	1	V(64)	C	bVI		V(64)	V			64				M	0	0	1, 0, 4		1	1
28	27	0	0	3/4	2	1	V	C	bVI		V	V							M	0	0	1, 5, 2		1	1
28	27	1/4	1/4	3/4	2	1	V7(116)	C	bVI		V7(116)	V		7	116				Mm7	0	0	1, 5, 4, -1	0	1	1
28	27	1/2	1/2	3/4	2	1	V7	C	bVI		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
29	28	0	0	3/4	2	1	I(6#4#2)	C	bVI		I(6#4#2)	I			6#4#2				M	0	0	0, 9, 6, 3		0	0
29	28	1/2	1/2	3/4	2	1	I	C	bVI		I	I							M	0	0	0, 4, 1		0	0
30	29	0	0	3/4	2	1	V7	C	bVI		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
