mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
11	10	0	0	3/4	2	1		V7(6)/iv	f#	i		V7(6)/iv		V		7	6	iv			Mm7	1	1	0, 4, -4, -2		0	0
11	10	1/4	1/4	3/4	2	1		V7/iv	f#	i		V7/iv		V		7		iv			Mm7	1	1	0, 4, 1, -2		0	0
12	11	0	0	3/4	2	1		iv(9)	f#	i		iv(9)		iv			9				m	1	1	-1, -4, 0	1	-1	-1
12	11	1/4	1/4	3/4	2	1		iv(4)	f#	i		iv(4)		iv			4				m	1	1	-1, -2, 0		-1	-1
12	11	1/2	1/2	3/4	2	1		iv	f#	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
13	12	0	0	3/4	2	1		i(4)	f#	i		i(4)		i			4				m	1	1	0, -1, 1		0	0
13	12	1/4	1/4	3/4	2	1		i	f#	i		i		i							m	1	1	0, -3, 1		0	0
13	12	1/2	1/2	3/4	2	1		#iv%65/III	f#	i		#iv%65/III		#iv	%	65		III			%7	1	1	0, -3, 1, 3		3	0
14	13	0	0	3/4	2	1		V(9)/III	f#	i		V(9)/III		V			9	III			M	1	1	-2, 2, -1	0	-2	-2
14	13	1/4	1/4	3/4	2	1		V(64)/III	f#	i		V(64)/III		V			64	III			M	1	1	-2, -3, 1		-2	-2
15	14	0	0	3/4	2	1		V/III	f#	i		V/III		V				III			M	1	1	-2, 2, -1		-2	-2
15	14	1/4	1/4	3/4	2	1		vii%65/VII	f#	i		vii%65/VII		vii	%	65		VII			%7	1	1	0, -3, 1, 3		3	0
16	15	0	0	3/4	2	1		V7/III	f#	i		V7/III		V		7		III			Mm7	1	1	-2, 2, -1, -4		-2	-2
16	15	1/2	1/2	3/4	2	1		V7/III	f#	i		V7/III		V		7		III			Mm7	1	1	-2, 2, -1, -4		-2	-2
17	16	0	0	3/4	2	1		III\\	f#	i		III		III						\\	M	1	1	-3, 1, -2		-3	-3
17	16	1/2	1/2	3/4	2	1		V7/III	f#	i		V7/III		V		7		III			Mm7	1	1	-2, 2, -1, -4		-2	-2
18	17	0	0	3/4	2	1		V7/VI	f#	i		V7/VI		V		7		VI			Mm7	1	1	-3, 1, -2, -5		-3	-3
19	18	0	0	3/4	2	1		IV43	f#	i		IV43		IV		43					Mm7	1	1	0, -3, -1, 3		-1	0
19	18	1/2	1/2	3/4	2	1		vi6	f#	i		vi6		vi		6					m	1	1	-7, -3, -4		-4	-7
20	19	0	0	3/4	2	1		III[V7/III	f#	i	III	V7/III		V		7		III			Mm7	1	1	-2, 2, -1, -4		-2	-2
21	20	0	0	3/4	2	1		III]	f#	i	III	III		III							M	1	1	-3, 1, -2		-3	-3
21	20	1/2	1/2	3/4	2	1		V7/III	f#	i		V7/III		V		7		III			Mm7	1	1	-2, 2, -1, -4		-2	-2
22	21	0	0	3/4	2	1		V7/VI	f#	i		V7/VI		V		7		VI			Mm7	1	1	-3, 1, -2, -5		-3	-3
22	21	1/2	1/2	3/4	2	1		#viio2/iv	f#	i		#viio2/iv		#vii	o	2		iv			o7	1	1	-5, 4, 1, -2		4	-5
23	22	0	0	3/4	2	1		IV43	f#	i		IV43		IV		43					Mm7	1	1	0, -3, -1, 3		-1	0
23	22	1/2	1/2	3/4	2	1		iv%43	f#	i		iv%43		iv	%	43					%7	1	1	-7, -3, -1, -4		-1	-7
24	23	0	0	3/4	2	1		III[V7/III	f#	i	III	V7/III		V		7		III			Mm7	1	1	-2, 2, -1, -4		-2	-2
25	24	0	0	3/4	2	1		III]\\	f#	i	III	III		III						\\	M	1	1	-3, 1, -2		-3	-3
25	24	1/2	1/2	3/4	2	1		V7	f#	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
26	25	0	0	3/4	2	1		i	f#	i		i		i							m	1	1	0, -3, 1		0	0
27	26	0	0	3/4	2	1		i(6)	f#	i		i(6)		i			6				m	1	1	0, -3, -4		0	0
27	26	1/4	1/4	3/4	2	1		i	f#	i		i		i							m	1	1	0, -3, 1		0	0
28	27	0	0	3/4	2	1		iv(9)	f#	i		iv(9)		iv			9				m	1	1	-1, -4, 0	1	-1	-1
28	27	1/4	1/4	3/4	2	1		iv(4b2)	f#	i		iv(4b2)		iv			4b2				m	1	1	-6, -2, 0		-1	-6
28	27	1/2	1/2	3/4	2	1		iv	f#	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
29	28	0	0	3/4	2	1		i(4)	f#	i		i(4)		i			4				m	1	1	0, -1, 1		0	0
29	28	1/4	1/4	3/4	2	1		I	f#	i		I		I							M	1	1	0, 4, 1		0	0
29	28	1/2	1/2	3/4	2	1		i	f#	i		i		i							m	1	1	0, -3, 1		0	0
30	29	0	0	3/4	2	1		V(6)	f#	i		V(6)		V			6				M	1	1	1, 5, -3		1	1
30	29	1/4	1/4	3/4	2	1		V	f#	i		V		V							M	1	1	1, 5, 2		1	1
30	29	1/2	1/2	3/4	2	1		V7	f#	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
31	30	0	0	3/4	2	1		i(9)	f#	i		i(9)		i			9				m	1	1	0, -3, 1	2	0	0
31	30	1/4	1/4	3/4	2	1		i(b9)	f#	i		i(b9)		i			b9				m	1	1	0, -3, 1	-5	0	0
31	30	1/2	1/2	3/4	2	1		ii%65/v	f#	i		ii%65/v		ii	%	65		v			%7	1	1	0, -3, 1, 3		3	0
32	31	0	0	3/4	2	1		v64(7)	f#	i		v64(7)		v		64	7				m	1	1	2, -1, -2		1	2
32	31	1/4	1/4	3/4	2	1		v64	f#	i		v64		v		64					m	1	1	2, 1, -2		1	2
32	31	1/2	1/2	3/4	2	1		V7/v	f#	i		V7/v		V		7		v			Mm7	1	1	2, 6, 3, 0		2	2
33	32	0	0	3/4	2	1		V7	f#	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
33	32	1/2	1/2	3/4	2	1		V7(6)	f#	i		V7(6)		V		7	6				Mm7	1	1	1, 5, -3, -1		1	1
33	32	5/8	5/8	3/4	2	1		V7	f#	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
34	33	0	0	3/4	2	1		i	f#	i		i		i							m	1	1	0, -3, 1		0	0
35	34	0	0	3/4	2	1		V7(6)/iv	f#	i		V7(6)/iv		V		7	6	iv			Mm7	1	1	0, 4, -4, -2		0	0
35	34	1/4	1/4	3/4	2	1		V7/iv	f#	i		V7/iv		V		7		iv			Mm7	1	1	0, 4, 1, -2		0	0
36	35	0	0	3/4	2	1		iv(9)	f#	i		iv(9)		iv			9				m	1	1	-1, -4, 0	1	-1	-1
36	35	1/4	1/4	3/4	2	1		iv(4b2)	f#	i		iv(4b2)		iv			4b2				m	1	1	-6, -2, 0		-1	-6
36	35	1/2	1/2	3/4	2	1		iv	f#	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
37	36	0	0	3/4	2	1		i(4)	f#	i		i(4)		i			4				m	1	1	0, -1, 1		0	0
37	36	1/4	1/4	3/4	2	1		I	f#	i		I		I							M	1	1	0, 4, 1		0	0
37	36	1/2	1/2	3/4	2	1		i	f#	i		i		i							m	1	1	0, -3, 1		0	0
38	37	0	0	3/4	2	1		iv6(7)	f#	i		iv6(7)		iv		6	7				m	1	1	-4, 0, -3		-1	-4
38	37	1/4	1/4	3/4	2	1		iv6	f#	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
39	38	0	0	3/4	2	1		V7(6)	f#	i		V7(6)		V		7	6				Mm7	1	1	1, 5, -3, -1		1	1
39	38	1/4	1/4	3/4	2	1		V7(4)	f#	i		V7(4)		V		7	4				Mm7	1	1	1, 0, 2, -1		1	1
39	38	1/2	1/2	3/4	2	1		V7	f#	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
40	39	0	0	3/4	2	1		iv6(7)	f#	i		iv6(7)		iv		6	7				m	1	1	-4, 0, -3		-1	-4
40	39	1/4	1/4	3/4	2	1		iv6	f#	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
41	40	0	0	3/4	2	1		V7(6)	f#	i		V7(6)		V		7	6				Mm7	1	1	1, 5, -3, -1		1	1
41	40	1/4	1/4	3/4	2	1		V7(4)	f#	i		V7(4)		V		7	4				Mm7	1	1	1, 0, 2, -1		1	1
41	40	1/2	1/2	3/4	2	1		V7	f#	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
42	41	0	0	3/4	2	1		iv6(7)	f#	i		iv6(7)		iv		6	7				m	1	1	-4, 0, -3		-1	-4
42	41	1/4	1/4	3/4	2	1		iv6	f#	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
43	42	0	0	3/4	2	1		ii%65(9)	f#	i		ii%65(9)		ii	%	65	9				%7	1	1	-1, -4, 0, 2	-3	2	-1
43	42	1/4	1/4	3/4	2	1		ii%65	f#	i		ii%65		ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
44	43	0	0	3/4	2	1		@none	f#	i		@none		@none							m	1	1				
44	43	1/4	1/4	3/4	2	1		V7(6)	f#	i		V7(6)		V		7	6				Mm7	1	1	1, 5, -3, -1		1	1
44	43	1/2	1/2	3/4	2	1		V7	f#	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
45	44	0	0	3/4	2	1		V7\\	f#	i		V7		V		7				\\	Mm7	1	1	1, 5, 2, -1		1	1
46	45	0	0	3/4	2	1		I.I	f#	I		I		I							M	1	0	0, 4, 1		0	0
46	45	1/4	1/4	3/4	2	1		I64	f#	I		I64		I		64					M	1	0	1, 0, 4		0	1
46	45	1/2	1/2	3/4	2	1		V(9)	f#	I		V(9)		V			9				M	1	0	1, 5, 2	3	1	1
47	46	0	0	3/4	2	1		viio	f#	I		viio		vii	o						o	1	0	5, 2, -1		5	5
47	46	1/4	1/4	3/4	2	1		I	f#	I		I		I							M	1	0	0, 4, 1		0	0
47	46	1/2	1/2	3/4	2	1		viio/IV	f#	I		viio/IV		vii	o			IV			o	1	0	4, 1, -2		4	4
48	47	0	0	3/4	2	1		IV	f#	I		IV		IV							M	1	0	-1, 3, 0		-1	-1
49	48	0	0	3/4	2	1		IV(#42)	f#	I		IV(#42)		IV			#42				M	1	0	1, 3, 12		-1	1
49	48	1/8	1/8	3/4	2	1		IV	f#	I		IV		IV							M	1	0	-1, 3, 0		-1	-1
50	49	0	0	3/4	2	1		I	f#	I		I		I							M	1	0	0, 4, 1		0	0
50	49	1/4	1/4	3/4	2	1		I64	f#	I		I64		I		64					M	1	0	1, 0, 4		0	1
50	49	1/2	1/2	3/4	2	1		V(9)	f#	I		V(9)		V			9				M	1	0	1, 5, 2	3	1	1
51	50	0	0	3/4	2	1		viio	f#	I		viio		vii	o						o	1	0	5, 2, -1		5	5
51	50	1/4	1/4	3/4	2	1		I	f#	I		I		I							M	1	0	0, 4, 1		0	0
51	50	1/2	1/2	3/4	2	1		ii%2/V	f#	I		ii%2/V		ii	%	2		V			%7	1	0	1, 3, 0, -3		3	1
52	51	0	0	3/4	2	1		V7/V	f#	I		V7/V		V		7		V			Mm7	1	0	2, 6, 3, 0		2	2
52	51	1/2	1/2	3/4	2	1		V7(42)/V	f#	I		V7(42)/V		V		7	42	V			Mm7	1	0	4, 1, 3, 0		2	4
53	52	0	0	3/4	2	1		V7/V	f#	I		V7/V		V		7		V			Mm7	1	0	2, 6, 3, 0		2	2
53	52	1/2	1/2	3/4	2	1		V	f#	I		V		V							M	1	0	1, 5, 2		1	1
54	53	0	0	3/4	2	1		V7(9)/V	f#	I		V7(9)/V		V		7	9	V			Mm7	1	0	2, 6, 3, 0	4	2	2
54	53	1/2	1/2	3/4	2	1		V7(94)/V	f#	I		V7(94)/V		V		7	94	V			Mm7	1	0	2, 1, 3, 0	4	2	2
55	54	0	0	3/4	2	1		V7/V	f#	I		V7/V		V		7		V			Mm7	1	0	2, 6, 3, 0		2	2
55	54	1/2	1/2	3/4	2	1		V\\	f#	I		V		V						\\	M	1	0	1, 5, 2		1	1
56	55	0	0	3/4	2	1		IV64	f#	I		IV64		IV		64					M	1	0	0, -1, 3		-1	0
56	55	3/8	3/8	3/4	2	1		I64	f#	I		I64		I		64					M	1	0	1, 0, 4		0	1
56	55	1/2	1/2	3/4	2	1		@none	f#	I		@none		@none							m	1	0				
57	56	0	0	3/4	2	1		viio	f#	I		viio		vii	o						o	1	0	5, 2, -1		5	5
57	56	1/4	1/4	3/4	2	1		I	f#	I		I		I							M	1	0	0, 4, 1		0	0
57	56	1/2	1/2	3/4	2	1		viio/IV	f#	I		viio/IV		vii	o			IV			o	1	0	4, 1, -2		4	4
58	57	0	0	3/4	2	1		IV	f#	I		IV		IV							M	1	0	-1, 3, 0		-1	-1
59	58	0	0	3/4	2	1		IV(#42)	f#	I		IV(#42)		IV			#42				M	1	0	1, 3, 12		-1	1
59	58	1/8	1/8	3/4	2	1		IV	f#	I		IV		IV							M	1	0	-1, 3, 0		-1	-1
60	59	0	0	3/4	2	1		I	f#	I		I		I							M	1	0	0, 4, 1		0	0
60	59	1/4	1/4	3/4	2	1		I64	f#	I		I64		I		64					M	1	0	1, 0, 4		0	1
60	59	1/2	1/2	3/4	2	1		V(9)	f#	I		V(9)		V			9				M	1	0	1, 5, 2	3	1	1
61	60	0	0	3/4	2	1		viio	f#	I		viio		vii	o						o	1	0	5, 2, -1		5	5
61	60	1/4	1/4	3/4	2	1		I	f#	I		I		I							M	1	0	0, 4, 1		0	0
61	60	1/2	1/2	3/4	2	1		ii%2/V	f#	I		ii%2/V		ii	%	2		V			%7	1	0	1, 3, 0, -3		3	1
62	61	0	0	3/4	2	1		V7/V	f#	I		V7/V		V		7		V			Mm7	1	0	2, 6, 3, 0		2	2
62	61	1/2	1/2	3/4	2	1		V7(42)/V	f#	I		V7(42)/V		V		7	42	V			Mm7	1	0	4, 1, 3, 0		2	4
63	62	0	0	3/4	2	1		V7/V	f#	I		V7/V		V		7		V			Mm7	1	0	2, 6, 3, 0		2	2
63	62	1/2	1/2	3/4	2	1		V	f#	I		V		V							M	1	0	1, 5, 2		1	1
64	63	0	0	3/4	2	1		V7(9)/V	f#	I		V7(9)/V		V		7	9	V			Mm7	1	0	2, 6, 3, 0	4	2	2
64	63	1/2	1/2	3/4	2	1		V7(42)/V	f#	I		V7(42)/V		V		7	42	V			Mm7	1	0	4, 1, 3, 0		2	4
65	64	0	0	3/4	2	1		V7/V	f#	I		V7/V		V		7		V			Mm7	1	0	2, 6, 3, 0		2	2
65	64	1/2	1/2	3/4	2	1		V\\	f#	I		V		V						\\	M	1	0	1, 5, 2		1	1
66	65	0	0	3/4	2	1		V7/vi	f#	I		V7/vi		V		7		vi			Mm7	1	0	4, 8, 5, 2		4	4
66	65	1/2	1/2	3/4	2	1		V7/ii	f#	I		V7/ii		V		7		ii			Mm7	1	0	3, 7, 4, 1		3	3
67	66	0	0	3/4	2	1		V7/V	f#	I		V7/V		V		7		V			Mm7	1	0	2, 6, 3, 0		2	2
67	66	1/2	1/2	3/4	2	1		V7	f#	I		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
68	67	0	0	3/4	2	1		V7/IV	f#	I		V7/IV		V		7		IV			Mm7	1	0	0, 4, 1, -2		0	0
68	67	1/2	1/2	3/4	2	1		V7/bVII	f#	I		V7/bVII		V		7		bVII			Mm7	1	0	-1, 3, 0, -3		-1	-1
69	68	0	0	3/4	2	1		V7/bIII	f#	I		V7/bIII		V		7		bIII			Mm7	1	0	-2, 2, -1, -4		-2	-2
69	68	1/2	1/2	3/4	2	1		bIII	f#	I		bIII		bIII							M	1	0	-3, 1, -2		-3	-3
70	69	0	0	3/4	2	1		V7/ii	f#	I		V7/ii		V		7		ii			Mm7	1	0	3, 7, 4, 1		3	3
70	69	1/2	1/2	3/4	2	1		V7/V	f#	I		V7/V		V		7		V			Mm7	1	0	2, 6, 3, 0		2	2
71	70	0	0	3/4	2	1		V7	f#	I		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
71	70	1/2	1/2	3/4	2	1		I\\	f#	I		I		I						\\	M	1	0	0, 4, 1		0	0
72	71	0	0	3/4	2	1		IV	f#	I		IV		IV							M	1	0	-1, 3, 0		-1	-1
72	71	1/2	1/2	3/4	2	1		IV64	f#	I		IV64		IV		64					M	1	0	0, -1, 3		-1	0
73	72	0	0	3/4	2	1		IV(9)	f#	I		IV(9)		IV			9				M	1	0	-1, 3, 0	1	-1	-1
73	72	1/8	1/8	3/4	2	1		IV	f#	I		IV		IV							M	1	0	-1, 3, 0		-1	-1
73	72	1/4	1/4	3/4	2	1		I64	f#	I		I64		I		64					M	1	0	1, 0, 4		0	1
73	72	1/2	1/2	3/4	2	1		I	f#	I		I		I							M	1	0	0, 4, 1		0	0
74	73	0	0	3/4	2	1		IV	f#	I		IV		IV							M	1	0	-1, 3, 0		-1	-1
74	73	1/2	1/2	3/4	2	1		IV64	f#	I		IV64		IV		64					M	1	0	0, -1, 3		-1	0
75	74	0	0	3/4	2	1		IV(9)	f#	I		IV(9)		IV			9				M	1	0	-1, 3, 0	1	-1	-1
75	74	1/8	1/8	3/4	2	1		IV	f#	I		IV		IV							M	1	0	-1, 3, 0		-1	-1
75	74	1/4	1/4	3/4	2	1		ii%43/vi	f#	I		ii%43/vi		ii	%	43		vi			%7	1	0	-1, 3, 5, 2		5	-1
75	74	1/2	1/2	3/4	2	1		V/vi\\	f#	I		V/vi		V				vi		\\	M	1	0	4, 8, 5		4	4
76	75	0	0	3/4	2	1		V7/vi	f#	I		V7/vi		V		7		vi			Mm7	1	0	4, 8, 5, 2		4	4
76	75	1/2	1/2	3/4	2	1		V7/ii	f#	I		V7/ii		V		7		ii			Mm7	1	0	3, 7, 4, 1		3	3
77	76	0	0	3/4	2	1		IV6/V	f#	I		IV6/V		IV		6		V			M	1	0	4, 1, 0		0	4
77	76	1/4	1/4	3/4	2	1		V7/V	f#	I		V7/V		V		7		V			Mm7	1	0	2, 6, 3, 0		2	2
77	76	1/2	1/2	3/4	2	1		V7	f#	I		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
78	77	0	0	3/4	2	1		IV6/IV	f#	I		IV6/IV		IV		6		IV			M	1	0	2, -1, -2		-2	2
78	77	1/4	1/4	3/4	2	1		V7/IV	f#	I		V7/IV		V		7		IV			Mm7	1	0	0, 4, 1, -2		0	0
78	77	1/2	1/2	3/4	2	1		V7/bVII	f#	I		V7/bVII		V		7		bVII			Mm7	1	0	-1, 3, 0, -3		-1	-1
79	78	0	0	3/4	2	1		IV6/bIII	f#	I		IV6/bIII		IV		6		bIII			M	1	0	0, -3, -4		-4	0
79	78	1/4	1/4	3/4	2	1		V7/bIII	f#	I		V7/bIII		V		7		bIII			Mm7	1	0	-2, 2, -1, -4		-2	-2
79	78	1/2	1/2	3/4	2	1		bIII	f#	I		bIII		bIII							M	1	0	-3, 1, -2		-3	-3
80	79	0	0	3/4	2	1		iv6/ii	f#	I		iv6/ii		iv		6		ii			m	1	0	-2, 2, 1		1	-2
80	79	1/4	1/4	3/4	2	1		V7/ii	f#	I		V7/ii		V		7		ii			Mm7	1	0	3, 7, 4, 1		3	3
80	79	1/2	1/2	3/4	2	1		V7/V	f#	I		V7/V		V		7		V			Mm7	1	0	2, 6, 3, 0		2	2
81	80	0	0	3/4	2	1		IV6	f#	I		IV6		IV		6					M	1	0	3, 0, -1		-1	3
81	80	1/4	1/4	3/4	2	1		V7	f#	I		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
81	80	1/2	1/2	3/4	2	1		I\\	f#	I		I		I						\\	M	1	0	0, 4, 1		0	0
82	81	0	0	3/4	2	1		IV	f#	I		IV		IV							M	1	0	-1, 3, 0		-1	-1
82	81	1/2	1/2	3/4	2	1		IV64	f#	I		IV64		IV		64					M	1	0	0, -1, 3		-1	0
83	82	0	0	3/4	2	1		IV(9)	f#	I		IV(9)		IV			9				M	1	0	-1, 3, 0	1	-1	-1
83	82	1/8	1/8	3/4	2	1		IV	f#	I		IV		IV							M	1	0	-1, 3, 0		-1	-1
83	82	1/4	1/4	3/4	2	1		I64	f#	I		I64		I		64					M	1	0	1, 0, 4		0	1
83	82	1/2	1/2	3/4	2	1		I	f#	I		I		I							M	1	0	0, 4, 1		0	0
84	83	0	0	3/4	2	1		IV	f#	I		IV		IV							M	1	0	-1, 3, 0		-1	-1
84	83	1/2	1/2	3/4	2	1		IV64	f#	I		IV64		IV		64					M	1	0	0, -1, 3		-1	0
85	84	1/4	1/4	3/4	2	1		ii65	f#	I		ii65		ii		65					mm7	1	0	-1, 3, 0, 2		2	-1
85	84	1/2	1/2	3/4	2	1		I	f#	I		I		I							M	1	0	0, 4, 1		0	0
86	85	0	0	3/4	2	1		ii65	f#	I		ii65		ii		65					mm7	1	0	-1, 3, 0, 2		2	-1
86	85	1/4	1/4	3/4	2	1		I	f#	I		I		I							M	1	0	0, 4, 1		0	0
86	85	1/2	1/2	3/4	2	1		ii65	f#	I		ii65		ii		65					mm7	1	0	-1, 3, 0, 2		2	-1
87	86	0	0	3/4	2	1		I	f#	I		I		I							M	1	0	0, 4, 1		0	0
87	86	1/4	1/4	3/4	2	1		ii65	f#	I		ii65		ii		65					mm7	1	0	-1, 3, 0, 2		2	-1
87	86	1/2	1/2	3/4	2	1		I	f#	I		I		I							M	1	0	0, 4, 1		0	0
88	87	0	0	3/4	2	1		ii%65	f#	I		ii%65		ii	%	65					%7	1	0	-1, -4, 0, 2		2	-1
88	87	1/4	1/4	3/4	2	1		i	f#	I		i		i							m	1	0	0, -3, 1		0	0
88	87	1/2	1/2	3/4	2	1		ii%65	f#	I		ii%65		ii	%	65					%7	1	0	-1, -4, 0, 2		2	-1
89	88	0	0	3/4	2	1		i	f#	I		i		i							m	1	0	0, -3, 1		0	0
89	88	1/4	1/4	3/4	2	1		ii%65	f#	I		ii%65		ii	%	65					%7	1	0	-1, -4, 0, 2		2	-1
89	88	1/2	1/2	3/4	2	1		i	f#	I		i		i							m	1	0	0, -3, 1		0	0
90	89	0	0	3/4	2	1		i.V7/VII	f#	i		V7/VII		V		7		VII			Mm7	1	1	-1, 3, 0, -3		-1	-1
91	90	0	0	3/4	2	1		V7/VII	f#	i		V7/VII		V		7		VII			Mm7	1	1	-1, 3, 0, -3		-1	-1
92	91	0	0	3/4	2	1		V7(4)/III	f#	i		V7(4)/III		V		7	4	III			Mm7	1	1	-2, -3, -1, -4		-2	-2
93	92	0	0	3/4	2	1		V7/III	f#	i		V7/III		V		7		III			Mm7	1	1	-2, 2, -1, -4		-2	-2
94	93	0	0	3/4	2	1		V7(4)/VI	f#	i		V7(4)/VI		V		7	4	VI			Mm7	1	1	-3, -4, -2, -5		-3	-3
95	94	0	0	3/4	2	1		V7/VI	f#	i		V7/VI		V		7		VI			Mm7	1	1	-3, 1, -2, -5		-3	-3
96	95	0	0	3/4	2	1		V7(4)/bII	f#	i		V7(4)/bII		V		7	4	bII			Mm7	1	1	-4, -5, -3, -6		-4	-4
97	96	0	0	3/4	2	1		V7/bII	f#	i		V7/bII		V		7		bII			Mm7	1	1	-4, 0, -3, -6		-4	-4
98	97	0	0	3/4	2	1		i64	f#	i		i64		i		64					m	1	1	1, 0, -3		0	1
98	97	1/4	1/4	3/4	2	1		@none	f#	i		@none		@none							m	1	1				
99	98	1/4	1/4	3/4	2	1		i	f#	i		i		i							m	1	1	0, -3, 1		0	0
100	99	0	0	3/4	2	1		V	f#	i		V		V							M	1	1	1, 5, 2		1	1
100	99	3/8	3/8	3/4	2	1		V/V	f#	i		V/V		V				V			M	1	1	2, 6, 3		2	2
100	99	1/2	1/2	3/4	2	1		@none	f#	i		@none		@none							m	1	1				
101	100	0	0	3/4	2	1		iv6	f#	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
101	100	1/4	1/4	3/4	2	1		I64	f#	i		I64		I		64					M	1	1	1, 0, 4		0	1
101	100	1/2	1/2	3/4	2	1		i	f#	i		i		i							m	1	1	0, -3, 1		0	0
102	101	0	0	3/4	2	1		i64	f#	i		i64		i		64					m	1	1	1, 0, -3		0	1
102	101	1/4	1/4	3/4	2	1		V6/V	f#	i		V6/V		V		6		V			M	1	1	6, 3, 2		2	6
102	101	1/2	1/2	3/4	2	1		V2	f#	i		V2		V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
103	102	1/4	1/4	3/4	2	1		V64/ii	f#	i		V64/ii		V		64		ii			M	1	1	4, 3, 7		3	4
103	102	1/2	1/2	3/4	2	1		i6	f#	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
104	103	0	0	3/4	2	1		V7/V	f#	i		V7/V		V		7		V			Mm7	1	1	2, 6, 3, 0		2	2
104	103	1/4	1/4	3/4	2	1		V64	f#	i		V64		V		64					M	1	1	2, 1, 5		1	2
104	103	3/8	3/8	3/4	2	1		v64	f#	i		v64		v		64					m	1	1	2, 1, -2		1	2
104	103	1/2	1/2	3/4	2	1		V7	f#	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
105	104	1/2	1/2	3/4	2	1		V7(6)	f#	i		V7(6)		V		7	6				Mm7	1	1	1, 5, -3, -1		1	1
105	104	5/8	5/8	3/4	2	1		V7	f#	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
106	105	0	0	3/4	2	1		i	f#	i		i		i							m	1	1	0, -3, 1		0	0
107	106	0	0	3/4	2	1		V7(6)/iv	f#	i		V7(6)/iv		V		7	6	iv			Mm7	1	1	0, 4, -4, -2		0	0
