mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
27	26	305/4	305/4	3.0	0	0	3/4	2	1		i	a	i	i	i	i							m	1	1	0, -3, 1		0	0
28	27	317/4	317/4	1.0	0	0	3/4	2	1		V7	a	i	i	V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
28	27	321/4	321/4	1.0	1/4	1/4	3/4	2	1		V7(#2)	a	i	i	V7(#2)	V		7	#2				Mm7	1	1	1, 3, 2, -1		1	1
28	27	325/4	325/4	1.0	1/2	1/2	3/4	2	1		V7	a	i	i	V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
29	28		329/4		0	0	3/4	2	1	1	i]|PAC	a	i	i	i	i					PAC		m	1	1	0, -3, 1		0	0
29	28		333/4	0.0	1/4	1/4	3/4	2	1	1	}	a	i									}		1	1				
29	28		337/4		1/2	1/2	3/4	2	1	1	III[I/III	a	i	III	I/III	I				III			M	1	1	-3, 1, -2		-3	-3
30	28	329/4	341/4	3.0	0	0	3/4	2	1	2	i]|PAC	a	i	III	i	i					PAC		m	1	1	0, -3, 1		0	0
30	28	333/4	345/4	0.0	1/4	1/4	3/4	2	1	2	}	a	i									}		1	1				
31	29	341/4	353/4	7.0	0	0	3/4	2	1		I.I[I{	a	I	I	I	I						{	M	1	0	0, 4, 1		0	0
33	31	369/4	381/4	1.5	1/4	1/4	3/4	2	1		IV	a	I	I	IV	IV							M	1	0	-1, 3, 0		-1	-1
33	31	375/4	387/4	1.5	5/8	5/8	3/4	2	1		I	a	I	I	I	I							M	1	0	0, 4, 1		0	0
34	32	381/4	393/4	1.5	1/4	1/4	3/4	2	1		IV	a	I	I	IV	IV							M	1	0	-1, 3, 0		-1	-1
34	32	387/4	399/4	6.5	5/8	5/8	3/4	2	1		I]	a	I	I	I	I							M	1	0	0, 4, 1		0	0
37	35	413/4	425/4	1.0	0	0	3/4	2	1		V(64)/iii	a	I		V(64)/iii	V			64	iii			M	1	0	5, 4, 1		5	5
37	35	417/4	429/4	1.0	1/4	1/4	3/4	2	1		V7/iii	a	I		V7/iii	V		7		iii			Mm7	1	0	5, 9, 6, 3		5	5
37	35	421/4	433/4	0.5	1/2	1/2	3/4	2	1		i(94)/iii	a	I		i(94)/iii	i			94	iii			m	1	0	4, 3, 5	6	4	4
37	35	423/4	435/4	0.5	5/8	5/8	3/4	2	1		i/iii	a	I		i/iii	i				iii			m	1	0	4, 1, 5		4	4
38	36	425/4	437/4	1.0	0	0	3/4	2	1		V(64)/iii	a	I		V(64)/iii	V			64	iii			M	1	0	5, 4, 1		5	5
38	36	429/4	441/4	1.0	1/4	1/4	3/4	2	1		V7/iii	a	I		V7/iii	V		7		iii			Mm7	1	0	5, 9, 6, 3		5	5
38	36	433/4	445/4	1.0	1/2	1/2	3/4	2	1		i/iii|PAC}	a	I		i/iii	i				iii	PAC	}	m	1	0	4, 1, 5		4	4
39	37	437/4	449/4	1.0	0	0	3/4	2	1		ii{	a	I		ii	ii						{	m	1	0	2, -1, 3		2	2
39	37	441/4	453/4	2.0	1/4	1/4	3/4	2	1		V7	a	I		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
40	38	449/4	461/4	3.0	0	0	3/4	2	1		I[I	a	I	I	I	I							M	1	0	0, 4, 1		0	0
41	39	461/4	473/4	1.0	0	0	3/4	2	1		V2/V	a	I	I	V2/V	V		2		V			Mm7	1	0	0, 2, 6, 3		2	0
41	39	465/4	477/4	1.0	1/4	1/4	3/4	2	1		viio7	a	I	I	viio7	vii	o	7					o7	1	0	5, 2, -1, -4		5	5
41	39	469/4	481/4	1.0	1/2	1/2	3/4	2	1		V7	a	I	I	V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
42	40	473/4	485/4	3.0	0	0	3/4	2	1		I|IAC	a	I	I	I	I					IAC		M	1	0	0, 4, 1		0	0
42	40	481/4	493/4	0.0	1/2	1/2	3/4	2	1		}	a	I	I								}		1	0				
43	41	485/4	497/4	1.0	0	0	3/4	2	1		IV	a	I	I	IV	IV							M	1	0	-1, 3, 0		-1	-1
43	41	489/4	501/4	1.0	1/4	1/4	3/4	2	1		ii%7	a	I	I	ii%7	ii	%	7					%7	1	0	2, -1, -4, 0		2	2
43	41	493/4	505/4	1.0	1/2	1/2	3/4	2	1		V7	a	I	I	V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
44	42	497/4	509/4	3.0	0	0	3/4	2	1		I	a	I	I	I	I							M	1	0	0, 4, 1		0	0
45	43	509/4	521/4	1.0	0	0	3/4	2	1		V2/V	a	I	I	V2/V	V		2		V			Mm7	1	0	0, 2, 6, 3		2	0
45	43	513/4	525/4	1.0	1/4	1/4	3/4	2	1		viio7	a	I	I	viio7	vii	o	7					o7	1	0	5, 2, -1, -4		5	5
45	43	517/4	529/4	1.0	1/2	1/2	3/4	2	1		V7	a	I	I	V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
46	44	521/4	533/4	3.0	0	0	3/4	2	1		I]|IAC	a	I	I	I	I					IAC		M	1	0	0, 4, 1		0	0
46	44	529/4	541/4	0.0	1/2	1/2	3/4	2	1		}	a	I									}		1	0				
47	45	533/4	545/4	2.0	0	0	3/4	2	1		i.i[i{	a	i	i	i	i						{	m	1	1	0, -3, 1		0	0
47	45	541/4	553/4	1.0	1/2	1/2	3/4	2	1		VM7	a	i	i	VM7	V	M	7					MM7	1	1	1, 5, 2, 6		1	1
48	46	545/4	557/4	3.0	0	0	3/4	2	1		i	a	i	i	i	i							m	1	1	0, -3, 1		0	0
49	47	557/4	569/4	1.0	0	0	3/4	2	1		V7	a	i	i	V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
49	47	561/4	573/4	1.0	1/4	1/4	3/4	2	1		V7(#2)	a	i	i	V7(#2)	V		7	#2				Mm7	1	1	1, 3, 2, -1		1	1
49	47	565/4	577/4	1.0	1/2	1/2	3/4	2	1		V7	a	i	i	V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
50	48	569/4	581/4	5.0	0	0	3/4	2	1		i|PAC}	a	i	i	i	i					PAC	}	m	1	1	0, -3, 1		0	0
50	48	143	146	0.0	3/16	3/16	3/4	2	1		{	a	i	i								{		1	1				
51	49	589/4	601/4	1.0	1/2	1/2	3/4	2	1		VM7	a	i	i	VM7	V	M	7					MM7	1	1	1, 5, 2, 6		1	1
52	50	593/4	605/4	3.0	0	0	3/4	2	1		i	a	i	i	i	i							m	1	1	0, -3, 1		0	0
53	51	605/4	617/4	1.0	0	0	3/4	2	1		V7	a	i	i	V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
53	51	609/4	621/4	1.0	1/4	1/4	3/4	2	1		V7(#2)	a	i	i	V7(#2)	V		7	#2				Mm7	1	1	1, 3, 2, -1		1	1
53	51	613/4	625/4	1.0	1/2	1/2	3/4	2	1		V7	a	i	i	V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
54	52	617/4	629/4	2.0	0	0	3/4	2	1		i]|PAC}	a	i	i	i	i					PAC	}	m	1	1	0, -3, 1		0	0
54	52	156	159	0.0	7/16	7/16	3/4	2	1		{	a	i									{		1	1				
54	52	625/4	637/4	3.0	1/2	1/2	3/4	2	1		III[I/III	a	i	III	I/III	I				III			M	1	1	-3, 1, -2		-3	-3
55	53	637/4	649/4	1.0	1/2	1/2	3/4	2	1		VM7(#5)/III	a	i	III	VM7(#5)/III	V	M	7	#5	III			MM7	1	1	-2, 2, 6, 3		-2	-2
56	54	641/4	653/4	2.0	0	0	3/4	2	1		I/III	a	i	III	I/III	I				III			M	1	1	-3, 1, -2		-3	-3
56	54	649/4	661/4	1.0	1/2	1/2	3/4	2	1		VM7(#5)/III	a	i	III	VM7(#5)/III	V	M	7	#5	III			MM7	1	1	-2, 2, 6, 3		-2	-2
57	55	653/4	665/4	2.0	0	0	3/4	2	1		I/III	a	i	III	I/III	I				III			M	1	1	-3, 1, -2		-3	-3
57	55	661/4	673/4	1.0	1/2	1/2	3/4	2	1		V7/III	a	i	III	V7/III	V		7		III			Mm7	1	1	-2, 2, -1, -4		-2	-2
58	56	665/4	677/4	2.0	0	0	3/4	2	1		I/III]|IAC	a	i	III	I/III	I				III	IAC		M	1	1	-3, 1, -2		-3	-3
58	56	669/4	681/4	0.0	1/4	1/4	3/4	2	1		}	a	i									}		1	1				
58	56	673/4	685/4	1.0	1/2	1/2	3/4	2	1		V7{	a	i		V7	V		7				{	Mm7	1	1	1, 5, 2, -1		1	1
59	57	677/4	689/4	2.0	0	0	3/4	2	1		i[i	a	i	i	i	i							m	1	1	0, -3, 1		0	0
59	57	685/4	697/4	1.0	1/2	1/2	3/4	2	1		VM7	a	i	i	VM7	V	M	7					MM7	1	1	1, 5, 2, 6		1	1
60	58	689/4	701/4	3.0	0	0	3/4	2	1		i	a	i	i	i	i							m	1	1	0, -3, 1		0	0
61	59	701/4	713/4	1.0	0	0	3/4	2	1		V7	a	i	i	V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
61	59	705/4	717/4	1.0	1/4	1/4	3/4	2	1		V7(#2)	a	i	i	V7(#2)	V		7	#2				Mm7	1	1	1, 3, 2, -1		1	1
61	59	709/4	721/4	1.0	1/2	1/2	3/4	2	1		V7	a	i	i	V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
62	60	713/4	725/4	5.0	0	0	3/4	2	1		i|PAC}	a	i	i	i	i					PAC	}	m	1	1	0, -3, 1		0	0
62	60	179	182	0.0	3/16	3/16	3/4	2	1		{	a	i	i								{		1	1				
63	61	733/4	745/4	1.0	1/2	1/2	3/4	2	1		VM7	a	i	i	VM7	V	M	7					MM7	1	1	1, 5, 2, 6		1	1
64	62	737/4	749/4	3.0	0	0	3/4	2	1		i	a	i	i	i	i							m	1	1	0, -3, 1		0	0
65	63	749/4	761/4	1.0	0	0	3/4	2	1		V7	a	i	i	V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
65	63	753/4	765/4	1.0	1/4	1/4	3/4	2	1		V7(#2)	a	i	i	V7(#2)	V		7	#2				Mm7	1	1	1, 3, 2, -1		1	1
65	63	757/4	769/4	1.0	1/2	1/2	3/4	2	1		V7	a	i	i	V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
66	64	761/4	773/4	3.0	0	0	3/4	2	1		i]|PAC	a	i	i	i	i					PAC		m	1	1	0, -3, 1		0	0
66	64	765/4	777/4	0.0	1/4	1/4	3/4	2	1		}	a	i									}		1	1				
