mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	0	0	0	0.5	0	5/8	3/4	2	1	Ab.V{	Ab	I		V	V						{	M	0	0	1, 5, 2		1	1
2	1	1/2	1/2	1.0	0	0	3/4	2	1	I	Ab	I		I	I							M	0	0	0, 4, 1		0	0
2	1	3/2	3/2	1.0	1/4	1/4	3/4	2	1	iv64	Ab	I		iv64	iv		64					m	0	0	0, -1, -4		-1	0
2	1	5/2	5/2	1.0	1/2	1/2	3/4	2	1	ii%2	Ab	I		ii%2	ii	%	2					%7	0	0	0, 2, -1, -4		2	0
3	2	7/2	7/2	1.0	0	0	3/4	2	1	viio7	Ab	I		viio7	vii	o	7					o7	0	0	5, 2, -1, -4		5	5
3	2	9/2	9/2	1.0	1/4	1/4	3/4	2	1	I	Ab	I		I	I							M	0	0	0, 4, 1		0	0
3	2	11/2	11/2	1.0	1/2	1/2	3/4	2	1	V6	Ab	I		V6	V		6					M	0	0	5, 2, 1		1	5
4	3	13/2	13/2	1.0	0	0	3/4	2	1	IV6	Ab	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
4	3	15/2	15/2	2.0	1/4	1/4	3/4	2	1	V(64)	Ab	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
5	4	19/2	19/2	2.0	0	0	3/4	2	1	V7	Ab	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
5	4	23/2	23/2	2.0	1/2	1/2	3/4	2	1	I|PAC}{	Ab	I		I	I					PAC	}{	M	0	0	0, 4, 1		0	0
6	5	27/2	27/2	1.0	1/4	1/4	3/4	2	1	iv64	Ab	I		iv64	iv		64					m	0	0	0, -1, -4		-1	0
6	5	29/2	29/2	1.0	1/2	1/2	3/4	2	1	ii%2	Ab	I		ii%2	ii	%	2					%7	0	0	0, 2, -1, -4		2	0
7	6	31/2	31/2	1.0	0	0	3/4	2	1	viio7	Ab	I		viio7	vii	o	7					o7	0	0	5, 2, -1, -4		5	5
7	6	33/2	33/2	1.0	1/4	1/4	3/4	2	1	I	Ab	I		I	I							M	0	0	0, 4, 1		0	0
7	6	35/2	35/2	1.0	1/2	1/2	3/4	2	1	V6	Ab	I		V6	V		6					M	0	0	5, 2, 1		1	5
8	7	37/2	37/2	1.0	0	0	3/4	2	1	IV6	Ab	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
8	7	39/2	39/2	2.0	1/4	1/4	3/4	2	1	V(64)	Ab	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
9	8	43/2	43/2	2.0	0	0	3/4	2	1	V7	Ab	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
9	8	47/2	47/2	1.0	1/2	1/2	3/4	2	1	I|PAC}	Ab	I		I	I					PAC	}	M	0	0	0, 4, 1		0	0
10	9	49/2	49/2	1.0	0	0	3/4	2	1	V/vi{	Ab	I		V/vi	V				vi		{	M	0	0	4, 8, 5		4	4
10	9	51/2	51/2	1.0	1/4	1/4	3/4	2	1	V7/vi	Ab	I		V7/vi	V		7		vi			Mm7	0	0	4, 8, 5, 2		4	4
10	9	53/2	53/2	1.0	1/2	1/2	3/4	2	1	vi	Ab	I		vi	vi							m	0	0	3, 0, 4		3	3
11	10	55/2	55/2	2.0	0	0	3/4	2	1	V7(9)/iii	Ab	I		V7(9)/iii	V		7	9	iii			Mm7	0	0	5, 9, 6, 3	0	5	5
11	10	59/2	59/2	1.0	1/2	1/2	3/4	2	1	V7/iii	Ab	I		V7/iii	V		7		iii			Mm7	0	0	5, 9, 6, 3		5	5
12	11	61/2	61/2	1.0	0	0	3/4	2	1	I	Ab	I		I	I							M	0	0	0, 4, 1		0	0
12	11	63/2	63/2	1.0	1/4	1/4	3/4	2	1	V43/vi	Ab	I		V43/vi	V		43		vi			Mm7	0	0	5, 2, 4, 8		4	5
12	11	65/2	65/2	1.0	1/2	1/2	3/4	2	1	vi	Ab	I		vi	vi							m	0	0	3, 0, 4		3	3
13	12	67/2	67/2	2.0	0	0	3/4	2	1	V7(9)/iii	Ab	I		V7(9)/iii	V		7	9	iii			Mm7	0	0	5, 9, 6, 3	0	5	5
13	12	71/2	71/2	1.0	1/2	1/2	3/4	2	1	V7/iii	Ab	I		V7/iii	V		7		iii			Mm7	0	0	5, 9, 6, 3		5	5
14	13	73/2	73/2	1.0	0	0	3/4	2	1	I	Ab	I		I	I							M	0	0	0, 4, 1		0	0
14	13	75/2	75/2	1.0	1/4	1/4	3/4	2	1	IV6	Ab	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
14	13	77/2	77/2	1.0	1/2	1/2	3/4	2	1	ii%65/iii	Ab	I		ii%65/iii	ii	%	65		iii			%7	0	0	3, 0, 4, 6		6	3
15	14	79/2	79/2	2.0	0	0	3/4	2	1	V7/iii	Ab	I		V7/iii	V		7		iii			Mm7	0	0	5, 9, 6, 3		5	5
15	14	83/2	83/2	1.0	1/2	1/2	3/4	2	1	iii	Ab	I		iii	iii							m	0	0	4, 1, 5		4	4
16	15	85/2	85/2	1.0	0	0	3/4	2	1	I	Ab	I		I	I							M	0	0	0, 4, 1		0	0
16	15	87/2	87/2	1.0	1/4	1/4	3/4	2	1	IV6	Ab	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
16	15	89/2	89/2	1.0	1/2	1/2	3/4	2	1	ii%65/iii	Ab	I		ii%65/iii	ii	%	65		iii			%7	0	0	3, 0, 4, 6		6	3
17	16	91/2	91/2	1.0	0	0	3/4	2	1	V6(137)	Ab	I		V6(137)	V		6	137				M	0	0	5, 2, -1	4	1	5
17	16	93/2	93/2	1.0	1/4	1/4	3/4	2	1	V6	Ab	I		V6	V		6					M	0	0	5, 2, 1		1	5
17	16	95/2	95/2	0.75	1/2	1/2	3/4	2	1	viio7(4)	Ab	I		viio7(4)	vii	o	7	4				o7	0	0	5, 4, -1, -4		5	5
17	16	193/4	193/4	0.25	11/16	11/16	3/4	2	1	viio7	Ab	I		viio7	vii	o	7					o7	0	0	5, 2, -1, -4		5	5
18	17	97/2	97/2	1.0	0	0	3/4	2	1	I}{	Ab	I		I	I						}{	M	0	0	0, 4, 1		0	0
18	17	99/2	99/2	1.0	1/4	1/4	3/4	2	1	iv64	Ab	I		iv64	iv		64					m	0	0	0, -1, -4		-1	0
18	17	101/2	101/2	1.0	1/2	1/2	3/4	2	1	ii%2	Ab	I		ii%2	ii	%	2					%7	0	0	0, 2, -1, -4		2	0
19	18	103/2	103/2	1.0	0	0	3/4	2	1	viio7	Ab	I		viio7	vii	o	7					o7	0	0	5, 2, -1, -4		5	5
19	18	105/2	105/2	1.0	1/4	1/4	3/4	2	1	I	Ab	I		I	I							M	0	0	0, 4, 1		0	0
