mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	3/4	1	1	.G.V	G	I		V	V							M	0	0	1, 5, 2		1	1
1	1	1/4	1/4	3/4	1	1	V7	G	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
3	3	0	0	3/4	1	1	I	G	I		I	I							M	0	0	0, 4, 1		0	0
4	4	0	0	3/4	1	1	I(6#4#2)	G	I		I(6#4#2)	I			6#4#2				M	0	0	0, 9, 6, 3		0	0
4	4	1/4	1/4	3/4	1	1	I	G	I		I	I							M	0	0	0, 4, 1		0	0
5	5	0	0	3/4	1	1	V	G	I		V	V							M	0	0	1, 5, 2		1	1
5	5	1/4	1/4	3/4	1	1	V7	G	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
7	7	0	0	3/4	1	1	I	G	I		I	I							M	0	0	0, 4, 1		0	0
7	7	1/2	1/2	3/4	1	1	IV	G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
8	8	0	0	3/4	1	1	I	G	I		I	I							M	0	0	0, 4, 1		0	0
8	8	1/4	1/4	3/4	1	1	IV	G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
8	8	1/2	1/2	3/4	1	1	ii7	G	I		ii7	ii		7					mm7	0	0	2, -1, 3, 0		2	2
9	9	0	0	3/4	1	1	V7	G	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
11	11	0	0	3/4	1	1	I	G	I		I	I							M	0	0	0, 4, 1		0	0
12	12	0	0	3/4	1	1	V7(6)/IV	G	I		V7(6)/IV	V		7	6	IV			Mm7	0	0	0, 4, 3, -2		0	0
12	12	1/2	1/2	3/4	1	1	#viio7/ii	G	I		#viio7/ii	#vii	o	7		ii			o7	0	0	7, 4, 1, -2		7	7
13	13	0	0	3/4	1	1	ii	G	I		ii	ii							m	0	0	2, -1, 3		2	2
13	13	1/8	1/8	3/4	1	1	#viio6/ii	G	I		#viio6/ii	#vii	o	6		ii			o	0	0	4, 1, 7		7	4
13	13	1/4	1/4	3/4	1	1	ii6	G	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
13	13	1/2	1/2	3/4	1	1	iio6/ii	G	I		iio6/ii	ii	o	6		ii			o	0	0	1, -2, 4		4	1
14	14	0	0	3/4	1	1	V(64)/ii	G	I		V(64)/ii	V			64	ii			M	0	0	3, 2, -1		3	3
14	14	1/8	1/8	3/4	1	1	V/ii	G	I		V/ii	V				ii			M	0	0	3, 7, 4		3	3
14	14	1/4	1/4	3/4	1	1	V7/ii	G	I		V7/ii	V		7		ii			Mm7	0	0	3, 7, 4, 1		3	3
14	14	1/2	1/2	3/4	1	1	ii	G	I		ii	ii							m	0	0	2, -1, 3		2	2
15	15	0	0	3/4	1	1	V(6)	G	I		V(6)	V			6				M	0	0	1, 5, 4		1	1
15	15	1/8	1/8	3/4	1	1	V7	G	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
15	15	1/4	1/4	3/4	1	1	I	G	I		I	I							M	0	0	0, 4, 1		0	0
15	15	1/2	1/2	3/4	1	1	ii6	G	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
16	16	0	0	3/4	1	1	V(64)	G	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
16	16	1/8	1/8	3/4	1	1	V	G	I		V	V							M	0	0	1, 5, 2		1	1
16	16	1/4	1/4	3/4	1	1	V7	G	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
16	16	1/2	1/2	3/4	1	1	I\\	G	I		I	I						\\	M	0	0	0, 4, 1		0	0
17	17	0	0	3/4	1	1	.vi.i(#4)	G	vi		i(#4)	i			#4				m	0	1	0, -3, 6		0	0
17	17	1/8	1/8	3/4	1	1	i	G	vi		i	i							m	0	1	0, -3, 1		0	0
19	19	0	0	3/4	1	1	iv64	G	vi		iv64	iv		64					m	0	1	0, -1, -4		-1	0
20	20	0	0	3/4	1	1	i	G	vi		i	i							m	0	1	0, -3, 1		0	0
21	21	0	0	3/4	1	1	i(#4)	G	vi		i(#4)	i			#4				m	0	1	0, -3, 6		0	0
21	21	1/8	1/8	3/4	1	1	i	G	vi		i	i							m	0	1	0, -3, 1		0	0
23	23	0	0	3/4	1	1	iv64	G	vi		iv64	iv		64					m	0	1	0, -1, -4		-1	0
24	24	0	0	3/4	1	1	i\\	G	vi		i	i						\\	m	0	1	0, -3, 1		0	0
24	24	1/2	1/2	3/4	1	1	V7/VII	G	vi		V7/VII	V		7		VII			Mm7	0	1	-1, 3, 0, -3		-1	-1
25	25	0	0	3/4	1	1	.I.V	G	I		V	V							M	0	0	1, 5, 2		1	1
25	25	1/4	1/4	3/4	1	1	V7	G	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
27	27	0	0	3/4	1	1	I	G	I		I	I							M	0	0	0, 4, 1		0	0
28	28	0	0	3/4	1	1	I(6#4#2)	G	I		I(6#4#2)	I			6#4#2				M	0	0	0, 9, 6, 3		0	0
28	28	1/4	1/4	3/4	1	1	I	G	I		I	I							M	0	0	0, 4, 1		0	0
29	29	0	0	3/4	1	1	V	G	I		V	V							M	0	0	1, 5, 2		1	1
29	29	1/4	1/4	3/4	1	1	V7	G	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
31	31	0	0	3/4	1	1	I	G	I		I	I							M	0	0	0, 4, 1		0	0
31	31	1/2	1/2	3/4	1	1	IV	G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
32	32	0	0	3/4	1	1	I	G	I		I	I							M	0	0	0, 4, 1		0	0
32	32	1/4	1/4	3/4	1	1	IV	G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
32	32	1/2	1/2	3/4	1	1	ii7	G	I		ii7	ii		7					mm7	0	0	2, -1, 3, 0		2	2
33	33	0	0	3/4	1	1	V7	G	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
35	35	0	0	3/4	1	1	I	G	I		I	I							M	0	0	0, 4, 1		0	0
36	36	0	0	3/4	1	1	V7(6)/IV	G	I		V7(6)/IV	V		7	6	IV			Mm7	0	0	0, 4, 3, -2		0	0
