mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
7	6	16	16	0.75	0	0	3/4	2	1		viio7(4)	Ab	I		viio7(4)	vii	o	7	4				o7	0	0	5, 4, -1, -4		5	5
7	6	67/4	67/4	0.25	3/16	3/16	3/4	2	1		viio7	Ab	I		viio7	vii	o	7					o7	0	0	5, 2, -1, -4		5	5
7	6	17	17	1.0	1/4	1/4	3/4	2	1		I	Ab	I		I	I							M	0	0	0, 4, 1		0	0
7	6	18	18	1.0	1/2	1/2	3/4	2	1		ii%65/V	Ab	I		ii%65/V	ii	%	65		V			%7	0	0	0, -3, 1, 3		3	0
8	7	19	19	1.0	0	0	3/4	2	1		V[V	Ab	I	V	V	V							M	0	0	1, 5, 2		1	1
8	7	20	20	1.0	1/4	1/4	3/4	2	1		viio2/V	Ab	I	V	viio2/V	vii	o	2		V			o7	0	0	-3, 6, 3, 0		6	-3
8	7	21	21	1.0	1/2	1/2	3/4	2	1		viio/V	Ab	I	V	viio/V	vii	o			V			o	0	0	6, 3, 0		6	6
9	8	22	22	2.0	0	0	3/4	2	1		viio2/V	Ab	I	V	viio2/V	vii	o	2		V			o7	0	0	-3, 6, 3, 0		6	-3
9	8	24	24	1.0	1/2	1/2	3/4	2	1		V]}	Ab	I	V	V	V						}	M	0	0	1, 5, 2		1	1
10	9	25	25	0.75	0	0	3/4	2	1		viio7(4){	Ab	I		viio7(4)	vii	o	7	4			{	o7	0	0	5, 4, -1, -4		5	5
10	9	103/4	103/4	0.25	3/16	3/16	3/4	2	1		viio7	Ab	I		viio7	vii	o	7					o7	0	0	5, 2, -1, -4		5	5
10	9	26	26	1.0	1/4	1/4	3/4	2	1		I	Ab	I		I	I							M	0	0	0, 4, 1		0	0
10	9	27	27	1.0	1/2	1/2	3/4	2	1		I64	Ab	I		I64	I		64					M	0	0	1, 0, 4		0	1
11	10	28	28	0.75	0	0	3/4	2	1		viio7(4)	Ab	I		viio7(4)	vii	o	7	4				o7	0	0	5, 4, -1, -4		5	5
11	10	115/4	115/4	0.25	3/16	3/16	3/4	2	1		viio7	Ab	I		viio7	vii	o	7					o7	0	0	5, 2, -1, -4		5	5
11	10	29	29	1.0	1/4	1/4	3/4	2	1		I	Ab	I		I	I							M	0	0	0, 4, 1		0	0
11	10	30	30	1.0	1/2	1/2	3/4	2	1		I64	Ab	I		I64	I		64					M	0	0	1, 0, 4		0	1
12	11	31	31	0.75	0	0	3/4	2	1		viio7(4)	Ab	I		viio7(4)	vii	o	7	4				o7	0	0	5, 4, -1, -4		5	5
12	11	127/4	127/4	0.25	3/16	3/16	3/4	2	1		viio7	Ab	I		viio7	vii	o	7					o7	0	0	5, 2, -1, -4		5	5
12	11	32	32	1.0	1/4	1/4	3/4	2	1		I	Ab	I		I	I							M	0	0	0, 4, 1		0	0
12	11	33	33	1.0	1/2	1/2	3/4	2	1		I64	Ab	I		I64	I		64					M	0	0	1, 0, 4		0	1
13	12	34	34	0.75	0	0	3/4	2	1		V65(4)	Ab	I		V65(4)	V		65	4				Mm7	0	0	0, 2, -1, 1		1	0
13	12	139/4	139/4	1.25	3/16	3/16	3/4	2	1		V65	Ab	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
13	12	36	36	1.0	1/2	1/2	3/4	2	1		V7	Ab	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
14	13	37	37	0.75	0	0	3/4	2	1		viio7(4)	Ab	I		viio7(4)	vii	o	7	4				o7	0	0	5, 4, -1, -4		5	5
14	13	151/4	151/4	0.25	3/16	3/16	3/4	2	1		viio7	Ab	I		viio7	vii	o	7					o7	0	0	5, 2, -1, -4		5	5
14	13	38	38	1.0	1/4	1/4	3/4	2	1		I	Ab	I		I	I							M	0	0	0, 4, 1		0	0
14	13	39	39	1.0	1/2	1/2	3/4	2	1		I64	Ab	I		I64	I		64					M	0	0	1, 0, 4		0	1
15	14	40	40	0.5	0	0	3/4	2	1		viio7(4)	Ab	I		viio7(4)	vii	o	7	4				o7	0	0	5, 4, -1, -4		5	5
15	14	81/2	81/2	0.5	1/8	1/8	3/4	2	1		viio7	Ab	I		viio7	vii	o	7					o7	0	0	5, 2, -1, -4		5	5
15	14	41	41	1.0	1/4	1/4	3/4	2	1		I	Ab	I		I	I							M	0	0	0, 4, 1		0	0
15	14	42	42	1.0	1/2	1/2	3/4	2	1		viio7/V	Ab	I		viio7/V	vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
16	15	43	43	1.0	0	0	3/4	2	1		V	Ab	I		V	V							M	0	0	1, 5, 2		1	1
16	15	44	44	1.0	1/4	1/4	3/4	2	1		ii	Ab	I		ii	ii							m	0	0	2, -1, 3		2	2
16	15	45	45	0.75	1/2	1/2	3/4	2	1		V(6)	Ab	I		V(6)	V			6				M	0	0	1, 5, 4		1	1
16	15	183/4	183/4	0.25	11/16	11/16	3/4	2	1		V7	Ab	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
17	16	46	46	0.75	0	0	3/4	2	1		I(64)}	Ab	I		I(64)	I			64			}	M	0	0	0, -1, 3		0	0
17	16	187/4	187/4	0.25	3/16	3/16	3/4	2	1		I	Ab	I		I	I							M	0	0	0, 4, 1		0	0
17	16	47	47	1.0	1/4	1/4	3/4	2	1		I|PAC	Ab	I		I	I					PAC		M	0	0	0, 4, 1		0	0
18	16	48	48	4.0	0	1/2	3/4	2	1		ii[ii{	Ab	I	ii	ii	ii						{	m	0	0	2, -1, 3		2	2
20	18	52	52	1.0	0	0	3/4	2	1		V/V/ii	Ab	I	ii	V/V/ii	V				V/ii			M	0	0	4, 8, 5		4	4
20	18	53	53	1.0	1/4	1/4	3/4	2	1		V7/ii	Ab	I	ii	V7/ii	V		7		ii			Mm7	0	0	3, 7, 4, 1		3	3
20	18	54	54	4.0	1/2	1/2	3/4	2	1		ii	Ab	I	ii	ii	ii							m	0	0	2, -1, 3		2	2
22	20	58	58	1.0	0	0	3/4	2	1		V(+4)/V/ii	Ab	I	ii	V(+4)/V/ii	V			+4	V/ii			M	0	0	4, 8, 5	3	4	4
22	20	59	59	1.0	1/4	1/4	3/4	2	1		V7/ii	Ab	I	ii	V7/ii	V		7		ii			Mm7	0	0	3, 7, 4, 1		3	3
22	20	60	60	1.0	1/2	1/2	3/4	2	1		ii	Ab	I	ii	ii	ii							m	0	0	2, -1, 3		2	2
23	21	61	61	1.0	0	0	3/4	2	1		V7/V/ii	Ab	I	ii	V7/V/ii	V		7		V/ii			Mm7	0	0	4, 8, 5, 2		4	4
23	21	62	62	1.0	1/4	1/4	3/4	2	1		V7(4)/ii	Ab	I	ii	V7(4)/ii	V		7	4	ii			Mm7	0	0	3, 2, 4, 1		3	3
23	21	63	63	1.0	1/2	1/2	3/4	2	1		ii	Ab	I	ii	ii	ii							m	0	0	2, -1, 3		2	2
24	22	64	64	1.0	0	0	3/4	2	1		V7/V/ii	Ab	I	ii	V7/V/ii	V		7		V/ii			Mm7	0	0	4, 8, 5, 2		4	4
24	22	65	65	1.0	1/4	1/4	3/4	2	1		V7(4)/ii	Ab	I	ii	V7(4)/ii	V		7	4	ii			Mm7	0	0	3, 2, 4, 1		3	3
24	22	66	66	1.0	1/2	1/2	3/4	2	1		ii]	Ab	I	ii	ii	ii							m	0	0	2, -1, 3		2	2
25	23	67	67	2.0	0	0	3/4	2	1		viio7	Ab	I		viio7	vii	o	7					o7	0	0	5, 2, -1, -4		5	5
25	23	69	69	1.0	1/2	1/2	3/4	2	1		bVI6	Ab	I		bVI6	bVI		6					M	0	0	0, -3, -4		-4	0
26	24	70	70	1.0	0	0	3/4	2	1		viio7	Ab	I		viio7	vii	o	7					o7	0	0	5, 2, -1, -4		5	5
26	24	71	71	1.0	1/4	1/4	3/4	2	1		bVI6	Ab	I		bVI6	bVI		6					M	0	0	0, -3, -4		-4	0
26	24	72	72	1.0	1/2	1/2	3/4	2	1		viio7}	Ab	I		viio7	vii	o	7				}	o7	0	0	5, 2, -1, -4		5	5
27	25	73	73	0.75	0	0	3/4	2	1		viio7(4){	Ab	I		viio7(4)	vii	o	7	4			{	o7	0	0	5, 4, -1, -4		5	5
27	25	295/4	295/4	0.25	3/16	3/16	3/4	2	1		viio7	Ab	I		viio7	vii	o	7					o7	0	0	5, 2, -1, -4		5	5
27	25	74	74	1.0	1/4	1/4	3/4	2	1		I	Ab	I		I	I							M	0	0	0, 4, 1		0	0
27	25	75	75	1.0	1/2	1/2	3/4	2	1		I64	Ab	I		I64	I		64					M	0	0	1, 0, 4		0	1
28	26	76	76	0.75	0	0	3/4	2	1		viio7(4)	Ab	I		viio7(4)	vii	o	7	4				o7	0	0	5, 4, -1, -4		5	5
28	26	307/4	307/4	0.25	3/16	3/16	3/4	2	1		viio7	Ab	I		viio7	vii	o	7					o7	0	0	5, 2, -1, -4		5	5
28	26	77	77	1.0	1/4	1/4	3/4	2	1		I	Ab	I		I	I							M	0	0	0, 4, 1		0	0
28	26	78	78	1.0	1/2	1/2	3/4	2	1		I64	Ab	I		I64	I		64					M	0	0	1, 0, 4		0	1
29	27	79	79	0.75	0	0	3/4	2	1		viio7(4)	Ab	I		viio7(4)	vii	o	7	4				o7	0	0	5, 4, -1, -4		5	5
29	27	319/4	319/4	0.25	3/16	3/16	3/4	2	1		viio7	Ab	I		viio7	vii	o	7					o7	0	0	5, 2, -1, -4		5	5
29	27	80	80	1.0	1/4	1/4	3/4	2	1		I	Ab	I		I	I							M	0	0	0, 4, 1		0	0
29	27	81	81	0.8333333333333286	1/2	1/2	3/4	2	1		I64(11)	Ab	I		I64(11)	I		64	11				M	0	0	1, 0, 4	-1	0	1
29	27	491/6	491/6	0.1666666666666714	17/24	17/24	3/4	2	1		I64	Ab	I		I64	I		64					M	0	0	1, 0, 4		0	1
30	28	82	82	0.75	0	0	3/4	2	1		V65(4)	Ab	I		V65(4)	V		65	4				Mm7	0	0	0, 2, -1, 1		1	0
30	28	331/4	331/4	1.25	3/16	3/16	3/4	2	1		V65	Ab	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
30	28	84	84	1.0	1/2	1/2	3/4	2	1		V7	Ab	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
31	29	85	85	0.75	0	0	3/4	2	1		viio7(4)	Ab	I		viio7(4)	vii	o	7	4				o7	0	0	5, 4, -1, -4		5	5
31	29	343/4	343/4	0.25	3/16	3/16	3/4	2	1		viio7	Ab	I		viio7	vii	o	7					o7	0	0	5, 2, -1, -4		5	5
31	29	86	86	1.0	1/4	1/4	3/4	2	1		I	Ab	I		I	I							M	0	0	0, 4, 1		0	0
31	29	87	87	1.0	1/2	1/2	3/4	2	1		I64	Ab	I		I64	I		64					M	0	0	1, 0, 4		0	1
32	30	88	88	0.75	0	0	3/4	2	1		viio7(4)	Ab	I		viio7(4)	vii	o	7	4				o7	0	0	5, 4, -1, -4		5	5
32	30	355/4	355/4	0.25	3/16	3/16	3/4	2	1		viio7	Ab	I		viio7	vii	o	7					o7	0	0	5, 2, -1, -4		5	5
32	30	89	89	1.0	1/4	1/4	3/4	2	1		I	Ab	I		I	I							M	0	0	0, 4, 1		0	0
32	30	90	90	1.0	1/2	1/2	3/4	2	1		ii%65/V	Ab	I		ii%65/V	ii	%	65		V			%7	0	0	0, -3, 1, 3		3	0
33	31	91	91	1.0	0	0	3/4	2	1		V[V	Ab	I	V	V	V							M	0	0	1, 5, 2		1	1
33	31	92	92	1.0	1/4	1/4	3/4	2	1		viio2/V	Ab	I	V	viio2/V	vii	o	2		V			o7	0	0	-3, 6, 3, 0		6	-3
33	31	93	93	1.0	1/2	1/2	3/4	2	1		viio/V	Ab	I	V	viio/V	vii	o			V			o	0	0	6, 3, 0		6	6
34	32	94	94	2.0	0	0	3/4	2	1		viio2/V	Ab	I	V	viio2/V	vii	o	2		V			o7	0	0	-3, 6, 3, 0		6	-3
34	32	96	96	1.0	1/2	1/2	3/4	2	1		V]}	Ab	I	V	V	V						}	M	0	0	1, 5, 2		1	1
35	33	97	97	0.75	0	0	3/4	2	1		viio7(4)	Ab	I		viio7(4)	vii	o	7	4				o7	0	0	5, 4, -1, -4		5	5
35	33	391/4	391/4	0.25	3/16	3/16	3/4	2	1		viio7	Ab	I		viio7	vii	o	7					o7	0	0	5, 2, -1, -4		5	5
35	33	98	98	1.0	1/4	1/4	3/4	2	1		I	Ab	I		I	I							M	0	0	0, 4, 1		0	0
35	33	99	99	1.0	1/2	1/2	3/4	2	1		I64	Ab	I		I64	I		64					M	0	0	1, 0, 4		0	1
36	34	100	100	0.75	0	0	3/4	2	1		viio7(4)	Ab	I		viio7(4)	vii	o	7	4				o7	0	0	5, 4, -1, -4		5	5
36	34	403/4	403/4	0.25	3/16	3/16	3/4	2	1		viio7	Ab	I		viio7	vii	o	7					o7	0	0	5, 2, -1, -4		5	5
36	34	101	101	1.0	1/4	1/4	3/4	2	1		I	Ab	I		I	I							M	0	0	0, 4, 1		0	0
36	34	102	102	1.0	1/2	1/2	3/4	2	1		I64	Ab	I		I64	I		64					M	0	0	1, 0, 4		0	1
37	35	103	103	0.6666666666666714	0	0	3/4	2	1		viio7(4)	Ab	I		viio7(4)	vii	o	7	4				o7	0	0	5, 4, -1, -4		5	5
37	35	311/3	311/3	0.3333333333333286	1/6	1/6	3/4	2	1		viio7	Ab	I		viio7	vii	o	7					o7	0	0	5, 2, -1, -4		5	5
37	35	104	104	1.0	1/4	1/4	3/4	2	1		I	Ab	I		I	I							M	0	0	0, 4, 1		0	0
37	35	105	105	0.8333333333333286	1/2	1/2	3/4	2	1		I64(11)	Ab	I		I64(11)	I		64	11				M	0	0	1, 0, 4	-1	0	1
37	35	635/6	635/6	0.1666666666666714	17/24	17/24	3/4	2	1		I64	Ab	I		I64	I		64					M	0	0	1, 0, 4		0	1
38	36	106	106	0.75	0	0	3/4	2	1		V65(4)	Ab	I		V65(4)	V		65	4				Mm7	0	0	0, 2, -1, 1		1	0
38	36	427/4	427/4	1.25	3/16	3/16	3/4	2	1		V65	Ab	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
38	36	108	108	1.0	1/2	1/2	3/4	2	1		V7	Ab	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
39	37	109	109	0.75	0	0	3/4	2	1		viio7(4)	Ab	I		viio7(4)	vii	o	7	4				o7	0	0	5, 4, -1, -4		5	5
39	37	439/4	439/4	0.25	3/16	3/16	3/4	2	1		viio7	Ab	I		viio7	vii	o	7					o7	0	0	5, 2, -1, -4		5	5
39	37	110	110	1.0	1/4	1/4	3/4	2	1		I	Ab	I		I	I							M	0	0	0, 4, 1		0	0
39	37	111	111	1.0	1/2	1/2	3/4	2	1		I64	Ab	I		I64	I		64					M	0	0	1, 0, 4		0	1
40	38	112	112	0.5	0	0	3/4	2	1		viio7(4)	Ab	I		viio7(4)	vii	o	7	4				o7	0	0	5, 4, -1, -4		5	5
40	38	225/2	225/2	0.5	1/8	1/8	3/4	2	1		viio7	Ab	I		viio7	vii	o	7					o7	0	0	5, 2, -1, -4		5	5
40	38	113	113	1.0	1/4	1/4	3/4	2	1		I	Ab	I		I	I							M	0	0	0, 4, 1		0	0
40	38	114	114	1.0	1/2	1/2	3/4	2	1		viio7/V	Ab	I		viio7/V	vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
41	39	115	115	1.0	0	0	3/4	2	1		V	Ab	I		V	V							M	0	0	1, 5, 2		1	1
41	39	116	116	1.0	1/4	1/4	3/4	2	1		ii	Ab	I		ii	ii							m	0	0	2, -1, 3		2	2
41	39	117	117	0.75	1/2	1/2	3/4	2	1		V(6)	Ab	I		V(6)	V			6				M	0	0	1, 5, 4		1	1
41	39	471/4	471/4	0.25	11/16	11/16	3/4	2	1		V7	Ab	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
42	40		118		0	0	3/4	2	1	1	I(64)}	Ab	I		I(64)	I			64			}	M	0	0	0, -1, 3		0	0
42	40		475/4		3/16	3/16	3/4	2	1	1	I	Ab	I		I	I							M	0	0	0, 4, 1		0	0
42	40		119		1/4	1/4	3/4	2	1	1	I|PAC	Ab	I		I	I					PAC		M	0	0	0, 4, 1		0	0
43	40	118	120	0.75	0	0	3/4	2	1	2	I(64)}	Ab	I		I(64)	I			64			}	M	0	0	0, -1, 3		0	0
43	40	475/4	483/4	0.25	3/16	3/16	3/4	2	1	2	I	Ab	I		I	I							M	0	0	0, 4, 1		0	0
43	40	119	121	1.0	1/4	1/4	3/4	2	1	2	I|PAC	Ab	I		I	I					PAC		M	0	0	0, 4, 1		0	0
43	40	120	122	1.0	1/2	1/2	3/4	2	1	2	i	Ab	I		i	i							m	0	0	0, -3, 1		0	0
44	41	121	123	1.0	0	0	3/4	2	1		#V.V(64){	Ab	#V		V(64)	V			64			{	M	0	0	1, 0, 4		1	1
44	41	122	124	2.0	1/4	1/4	3/4	2	1		V7	Ab	#V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
45	42	124	126	3.0	0	0	3/4	2	1		I	Ab	#V		I	I							M	0	0	0, 4, 1		0	0
46	43	127	129	1.0	0	0	3/4	2	1		V(64)/iii	Ab	#V		V(64)/iii	V			64	iii			M	0	0	5, 4, 1		5	5
46	43	128	130	1.0	1/4	1/4	3/4	2	1		V/iii	Ab	#V		V/iii	V				iii			M	0	0	5, 9, 6		5	5
46	43	129	131	1.0	1/2	1/2	3/4	2	1		V7/iii	Ab	#V		V7/iii	V		7		iii			Mm7	0	0	5, 9, 6, 3		5	5
47	44	130	132	4.0	0	0	3/4	2	1		iii	Ab	#V		iii	iii							m	0	0	4, 1, 5		4	4
48	45	134	136	1.0	1/4	1/4	3/4	2	1		ii%43/V	Ab	#V		ii%43/V	ii	%	43		V			%7	0	0	-3, 1, 3, 0		3	-3
48	45	135	137	1.0	1/2	1/2	3/4	2	1		V7/V	Ab	#V		V7/V	V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
49	46	136	138	1.0	0	0	3/4	2	1		V	Ab	#V		V	V							M	0	0	1, 5, 2		1	1
49	46	137	139	2.0	1/4	1/4	3/4	2	1		V7	Ab	#V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
50	47	139	141	1.0	0	0	3/4	2	1		V(64)	Ab	#V		V(64)	V			64				M	0	0	1, 0, 4		1	1
50	47	140	142	5.0	1/4	1/4	3/4	2	1		V7}	Ab	#V		V7	V		7				}	Mm7	0	0	1, 5, 2, -1		1	1
52	49	145	147	1.0	0	0	3/4	2	1		V(64){	Ab	#V		V(64)	V			64			{	M	0	0	1, 0, 4		1	1
52	49	146	148	2.0	1/4	1/4	3/4	2	1		V7	Ab	#V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
53	50	148	150	3.0	0	0	3/4	2	1		I	Ab	#V		I	I							M	0	0	0, 4, 1		0	0
54	51	151	153	1.0	0	0	3/4	2	1		V(64)/iii	Ab	#V		V(64)/iii	V			64	iii			M	0	0	5, 4, 1		5	5
54	51	152	154	1.0	1/4	1/4	3/4	2	1		V/iii	Ab	#V		V/iii	V				iii			M	0	0	5, 9, 6		5	5
54	51	153	155	1.0	1/2	1/2	3/4	2	1		V7/iii	Ab	#V		V7/iii	V		7		iii			Mm7	0	0	5, 9, 6, 3		5	5
55	52	154	156	4.0	0	0	3/4	2	1		iii	Ab	#V		iii	iii							m	0	0	4, 1, 5		4	4
56	53	158	160	1.0	1/4	1/4	3/4	2	1		ii%43/V	Ab	#V		ii%43/V	ii	%	43		V			%7	0	0	-3, 1, 3, 0		3	-3
56	53	159	161	1.0	1/2	1/2	3/4	2	1		V7/V	Ab	#V		V7/V	V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
57	54	160	162	1.0	0	0	3/4	2	1		V	Ab	#V		V	V							M	0	0	1, 5, 2		1	1
57	54	161	163	2.0	1/4	1/4	3/4	2	1		V7	Ab	#V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
58	55	163	165	1.0	0	0	3/4	2	1		V(64)	Ab	#V		V(64)	V			64				M	0	0	1, 0, 4		1	1
58	55	164	166	2.0	1/4	1/4	3/4	2	1		V7	Ab	#V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
59	56	166	168	3.0	0	0	3/4	2	1		I}	Ab	#V		I	I						}	M	0	0	0, 4, 1		0	0
60	56	168	170	0.0	0	1/2	3/4	2	1		{	Ab	#V									{		0	0				
61	57	169	171	2.0	0	0	3/4	2	1		V7(4)/V	Ab	#V		V7(4)/V	V		7	4	V			Mm7	0	0	2, 1, 3, 0		2	2
61	57	171	173	3.0	1/2	1/2	3/4	2	1		V7/V	Ab	#V		V7/V	V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
62	58	174	176	1.0	1/2	1/2	3/4	2	1		I64/V	Ab	#V		I64/V	I		64		V			M	0	0	2, 1, 5		1	2
63	59	175	177	2.0	0	0	3/4	2	1		V7(4)/V	Ab	#V		V7(4)/V	V		7	4	V			Mm7	0	0	2, 1, 3, 0		2	2
63	59	177	179	2.0	1/2	1/2	3/4	2	1		V7/V	Ab	#V		V7/V	V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
64	60	179	181	2.0	1/4	1/4	3/4	2	1		I64/V	Ab	#V		I64/V	I		64		V			M	0	0	2, 1, 5		1	2
65	61	181	183	2.0	0	0	3/4	2	1		V7(4)/V	Ab	#V		V7(4)/V	V		7	4	V			Mm7	0	0	2, 1, 3, 0		2	2
65	61	183	185	3.0	1/2	1/2	3/4	2	1		V7/V	Ab	#V		V7/V	V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
66	62	186	188	1.0	1/2	1/2	3/4	2	1		I64/V	Ab	#V		I64/V	I		64		V			M	0	0	2, 1, 5		1	2
67	63	187	189	2.0	0	0	3/4	2	1		V7(4)/V	Ab	#V		V7(4)/V	V		7	4	V			Mm7	0	0	2, 1, 3, 0		2	2
67	63	189	191	2.0	1/2	1/2	3/4	2	1		V7/V	Ab	#V		V7/V	V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
68	64	191	193	2.0	1/4	1/4	3/4	2	1		I/V}	Ab	#V		I/V	I				V		}	M	0	0	1, 5, 2		1	1
69	65	193	195	1.0	0	0	3/4	2	1		V(64){	Ab	#V		V(64)	V			64			{	M	0	0	1, 0, 4		1	1
69	65	194	196	2.0	1/4	1/4	3/4	2	1		V7	Ab	#V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
70	66	196	198	3.0	0	0	3/4	2	1		I	Ab	#V		I	I							M	0	0	0, 4, 1		0	0
71	67	199	201	1.0	0	0	3/4	2	1		V(64)/iii	Ab	#V		V(64)/iii	V			64	iii			M	0	0	5, 4, 1		5	5
71	67	200	202	1.0	1/4	1/4	3/4	2	1		V/iii	Ab	#V		V/iii	V				iii			M	0	0	5, 9, 6		5	5
71	67	201	203	1.0	1/2	1/2	3/4	2	1		V7/iii	Ab	#V		V7/iii	V		7		iii			Mm7	0	0	5, 9, 6, 3		5	5
72	68	202	204	4.0	0	0	3/4	2	1		iii	Ab	#V		iii	iii							m	0	0	4, 1, 5		4	4
73	69	206	208	1.0	1/4	1/4	3/4	2	1		ii%43/V	Ab	#V		ii%43/V	ii	%	43		V			%7	0	0	-3, 1, 3, 0		3	-3
73	69	207	209	1.0	1/2	1/2	3/4	2	1		V7/V	Ab	#V		V7/V	V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
74	70	208	210	1.0	0	0	3/4	2	1		V	Ab	#V		V	V							M	0	0	1, 5, 2		1	1
74	70	209	211	1.0	1/4	1/4	3/4	2	1		V7	Ab	#V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
74	70	210	212	1.0	1/2	1/2	3/4	2	1		V7(9)	Ab	#V		V7(9)	V		7	9				Mm7	0	0	1, 5, 2, -1	3	1	1
75	71	211	213	1.0	0	0	3/4	2	1		V(64)	Ab	#V		V(64)	V			64				M	0	0	1, 0, 4		1	1
75	71	212	214	5.0	1/4	1/4	3/4	2	1		V7}	Ab	#V		V7	V		7				}	Mm7	0	0	1, 5, 2, -1		1	1
77	73	217	219	1.0	0	0	3/4	2	1		V(64){	Ab	#V		V(64)	V			64			{	M	0	0	1, 0, 4		1	1
77	73	218	220	2.0	1/4	1/4	3/4	2	1		V7	Ab	#V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
78	74	220	222	3.0	0	0	3/4	2	1		I	Ab	#V		I	I							M	0	0	0, 4, 1		0	0
79	75	223	225	1.0	0	0	3/4	2	1		V(64)/iii	Ab	#V		V(64)/iii	V			64	iii			M	0	0	5, 4, 1		5	5
