mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
27	24	69	2.0	0	0	3/4	2	1	2	I|PAC}	Bb	I		I	I					PAC	}	M	0	0	0, 4, 1		0	0
28	24	71	4.0	0	1/2	3/4	2	1		IV.I[I{	Bb	IV	I	I	I						{	M	0	0	0, 4, 1		0	0
30	26	75	1.0	0	0	3/4	2	1		IV	Bb	IV	I	IV	IV							M	0	0	-1, 3, 0		-1	-1
30	26	76	2.0	1/4	1/4	3/4	2	1		V7	Bb	IV	I	V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
31	27	78	3.0	0	0	3/4	2	1		I	Bb	IV	I	I	I							M	0	0	0, 4, 1		0	0
32	28	81	1.0	0	0	3/4	2	1		IV	Bb	IV	I	IV	IV							M	0	0	-1, 3, 0		-1	-1
32	28	82	1.0	1/4	1/4	3/4	2	1		V7	Bb	IV	I	V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
32	28	83	1.0	1/2	1/2	3/4	2	1		I	Bb	IV	I	I	I							M	0	0	0, 4, 1		0	0
33	29	84	3.0	0	0	3/4	2	1		I	Bb	IV	I	I	I							M	0	0	0, 4, 1		0	0
34	30	87	1.0	0	0	3/4	2	1		vii%7	Bb	IV	I	vii%7	vii	%	7					%7	0	0	5, 2, -1, 3		5	5
34	30	88	1.0	1/4	1/4	3/4	2	1		V7	Bb	IV	I	V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
34	30	89	4.0	1/2	1/2	3/4	2	1		I	Bb	IV	I	I	I							M	0	0	0, 4, 1		0	0
36	32	93	1.0	0	0	3/4	2	1		IV	Bb	IV	I	IV	IV							M	0	0	-1, 3, 0		-1	-1
36	32	94	1.0	1/4	1/4	3/4	2	1		V7	Bb	IV	I	V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
36	32	95	1.0	1/2	1/2	3/4	2	1		I]|PAC}	Bb	IV	I	I	I					PAC	}	M	0	0	0, 4, 1		0	0
