mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
19	18	1/4	1/4	3/4	2	1		I	g	III		I	I							M	1	0	0, 4, 1		0	0
20	19	0	0	3/4	2	1		V7(94)	g	III		V7(94)	V		7	94				Mm7	1	0	1, 0, 2, -1	3	1	1
21	20	0	0	3/4	2	1		V7	g	III		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
21	20	1/4	1/4	3/4	2	1		I	g	III		I	I							M	1	0	0, 4, 1		0	0
22	21	0	0	3/4	2	1		V7/ii	g	III		V7/ii	V		7		ii			Mm7	1	0	3, 7, 4, 1		3	3
22	21	1/4	1/4	3/4	2	1		V7/V	g	III		V7/V	V		7		V			Mm7	1	0	2, 6, 3, 0		2	2
23	22	0	0	3/4	2	1		V7	g	III		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
23	22	1/4	1/4	3/4	2	1		V7/IV	g	III		V7/IV	V		7		IV			Mm7	1	0	0, 4, 1, -2		0	0
24	23	0	0	3/4	2	1		V7/bVII	g	III		V7/bVII	V		7		bVII			Mm7	1	0	-1, 3, 0, -3		-1	-1
24	23	1/4	1/4	3/4	2	1		V7/bIII	g	III		V7/bIII	V		7		bIII			Mm7	1	0	-2, 2, -1, -4		-2	-2
25	24	0	0	3/4	2	1		V7/bVI	g	III		V7/bVI	V		7		bVI			Mm7	1	0	-3, 1, -2, -5		-3	-3
25	24	1/4	1/4	3/4	2	1		V7/bII	g	III		V7/bII	V		7		bII			Mm7	1	0	-4, 0, -3, -6		-4	-4
26	25	0	0	3/4	2	1		V7/V	g	III		V7/V	V		7		V			Mm7	1	0	2, 6, 3, 0		2	2
27	26	0	0	3/4	2	1		V7	g	III		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
27	26	1/4	1/4	3/4	2	1		I	g	III		I	I							M	1	0	0, 4, 1		0	0
28	27	0	0	3/4	2	1		V7/V	g	III		V7/V	V		7		V			Mm7	1	0	2, 6, 3, 0		2	2
29	28	0	0	3/4	2	1		V7	g	III		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
29	28	1/4	1/4	3/4	2	1		I	g	III		I	I							M	1	0	0, 4, 1		0	0
30	29	0	0	3/4	2	1		V7/ii	g	III		V7/ii	V		7		ii			Mm7	1	0	3, 7, 4, 1		3	3
30	29	1/4	1/4	3/4	2	1		V7/V	g	III		V7/V	V		7		V			Mm7	1	0	2, 6, 3, 0		2	2
31	30	0	0	3/4	2	1		V7	g	III		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
31	30	1/4	1/4	3/4	2	1		V7/IV	g	III		V7/IV	V		7		IV			Mm7	1	0	0, 4, 1, -2		0	0
32	31	0	0	3/4	2	1		#ivo7	g	III		#ivo7	#iv	o	7					o7	1	0	6, 3, 0, -3		6	6
32	31	1/4	1/4	3/4	2	1		V7(94)	g	III		V7(94)	V		7	94				Mm7	1	0	1, 0, 2, -1	3	1	1
32	31	1/2	1/2	3/4	2	1		V7(6)	g	III		V7(6)	V		7	6				Mm7	1	0	1, 5, 4, -1		1	1
32	31	5/8	5/8	3/4	2	1		V7	g	III		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
33	32	0	0	3/4	2	1		I\\	g	III		I	I						\\	M	1	0	0, 4, 1		0	0
34	33	0	0	3/4	2	1		V	g	III		V	V							M	1	0	1, 5, 2		1	1
42	41	0	0	3/4	2	1		V7	g	III		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
43	42	0	0	3/4	2	1		i	g	III		i	i							m	1	0	0, -3, 1		0	0
43	42	1/4	1/4	3/4	2	1		VI6	g	III		VI6	VI		6					M	1	0	7, 4, 3		3	7
44	43	0	0	3/4	2	1		V65/III	g	III		V65/III	V		65		III			Mm7	1	0	9, 6, 3, 5		5	9
45	44	0	0	3/4	2	1		III	g	III		III	III							M	1	0	4, 8, 5		4	4
46	45	0	0	3/4	2	1		@none	g	III		@none	@none							m	1	0				
46	45	1/4	1/4	3/4	2	1		V7	g	III		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
47	46	0	0	3/4	2	1		i	g	III		i	i							m	1	0	0, -3, 1		0	0
47	46	1/2	1/2	3/4	2	1		iv	g	III		iv	iv							m	1	0	-1, -4, 0		-1	-1
48	47	1/4	1/4	3/4	2	1		i	g	III		i	i							m	1	0	0, -3, 1		0	0
48	47	1/2	1/2	3/4	2	1		iv	g	III		iv	iv							m	1	0	-1, -4, 0		-1	-1
49	48	1/4	1/4	3/4	2	1		i	g	III		i	i							m	1	0	0, -3, 1		0	0
49	48	1/2	1/2	3/4	2	1		iv	g	III		iv	iv							m	1	0	-1, -4, 0		-1	-1
50	49	0	0	3/4	2	1		V6	g	III		V6	V		6					M	1	0	5, 2, 1		1	5
51	50	0	0	3/4	2	1		i	g	III		i	i							m	1	0	0, -3, 1		0	0
51	50	1/4	1/4	3/4	2	1		VI6	g	III		VI6	VI		6					M	1	0	7, 4, 3		3	7
52	51	0	0	3/4	2	1		V65/III	g	III		V65/III	V		65		III			Mm7	1	0	9, 6, 3, 5		5	9
53	52	0	0	3/4	2	1		III	g	III		III	III							M	1	0	4, 8, 5		4	4
54	53	0	0	3/4	2	1		@none	g	III		@none	@none							m	1	0				
54	53	1/4	1/4	3/4	2	1		V7	g	III		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
55	54	0	0	3/4	2	1		i	g	III		i	i							m	1	0	0, -3, 1		0	0
55	54	1/2	1/2	3/4	2	1		ii65	g	III		ii65	ii		65					mm7	1	0	-1, 3, 0, 2		2	-1
56	55	0	0	3/4	2	1		V7(94)	g	III		V7(94)	V		7	94				Mm7	1	0	1, 0, 2, -1	3	1	1
56	55	1/4	1/4	3/4	2	1		V7	g	III		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
57	56	0	0	3/4	2	1		i\\	g	III		i	i						\\	m	1	0	0, -3, 1		0	0
