mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
41	40	0	0	3/4	2	1	i]		b	i	i	i		i							m	1	1	5, 2, 6		5.0	5.0	0	7	0.0	0.0	1.75	0.0
42	41	0	0	3/4	2	1	V43/bII		b	i		V43/bII		V		43		bII			Mm7	1	1	2, -1, 1, 5		1.0	2.0	0	4	0.0	0.0	0.75	0.0
42	41	1/4	1/4	3/4	2	1	.bII6		b	i		bII6		bII		6					M	1	1	4, 1, 0		0.0	4.0	1	4	0.2	0.08333333333333333	0.6666666666666666	0.1111111111111111
42	41	1/2	1/2	3/4	2	1	.bII		b	i		bII		bII							M	1	1	0, 4, 1		0.0	0.0	1	3	0.25	0.125	0.625	0.16666666666666666
43	42	0	0	3/4	2	1	V43/bII		b	i		V43/bII		V		43		bII			Mm7	1	1	2, -1, 1, 5		1.0	2.0	0	9	0.0	0.0	2.0	0.0
43	42	1/2	1/2	3/4	2	1	.bII		b	i		bII		bII							M	1	1	0, 4, 1		0.0	0.0	0	3	0.0	0.0	0.75	0.0
44	43	0	0	3/4	2	1	V43/bII		b	i		V43/bII		V		43		bII			Mm7	1	1	2, -1, 1, 5		1.0	2.0	0	4	0.0	0.0	0.75	0.0
44	43	1/4	1/4	3/4	2	1	.bII6		b	i		bII6		bII		6					M	1	1	4, 1, 0		0.0	4.0	1	4	0.2	0.08333333333333333	0.6666666666666666	0.1111111111111111
44	43	1/2	1/2	3/4	2	1	.bII		b	i		bII		bII							M	1	1	0, 4, 1		0.0	0.0	1	3	0.25	0.125	0.625	0.16666666666666666
45	44	0	0	3/4	2	1	V43/bII		b	i		V43/bII		V		43		bII			Mm7	1	1	2, -1, 1, 5		1.0	2.0	0	9	0.0	0.0	2.0	0.0
45	44	1/2	1/2	3/4	2	1	.bII		b	i		bII		bII							M	1	1	0, 4, 1		0.0	0.0	0	3	0.0	0.0	0.75	0.0
46	45	0	0	3/4	2	1	V43/bII		b	i		V43/bII		V		43		bII			Mm7	1	1	2, -1, 1, 5		1.0	2.0	0	5	0.0	0.0	1.0	0.0
46	45	1/4	1/4	3/4	2	1	.bII		b	i		bII		bII							M	1	1	0, 4, 1		0.0	0.0	0	3	0.0	0.0	0.75	0.0
46	45	1/2	1/2	3/4	2	1	V43/bII		b	i		V43/bII		V		43		bII			Mm7	1	1	2, -1, 1, 5		1.0	2.0	0	5	0.0	0.0	1.0	0.0
47	46	0	0	3/4	2	1	.bII		b	i		bII		bII							M	1	1	0, 4, 1		0.0	0.0	0	3	0.0	0.0	0.75	0.0
47	46	1/4	1/4	3/4	2	1	V43/bII		b	i		V43/bII		V		43		bII			Mm7	1	1	2, -1, 1, 5		1.0	2.0	0	5	0.0	0.0	1.0	0.0
47	46	1/2	1/2	3/4	2	1	.bII		b	i		bII		bII							M	1	1	0, 4, 1		0.0	0.0	0	3	0.0	0.0	0.75	0.0
48	47	0	0	3/4	2	1	V/bII	VI/bI	b	i		V/bII		V				bII			M	1	1	1, 5, 2		1.0	1.0	0	2	0.0	0.0	1.5	0.0
49	48	0	0	3/4	2	1	bI.iv6		b	bI		iv6		iv		6					m	1	0	-6, -2, -3		-3.0	-6.0	0	2	0.0	0.0	1.0	0.0
49	48	1/2	1/2	3/4	2	1	V}		b	bI		V		V						}	M	1	0	-1, 3, 0		-1.0	-1.0	0	2	0.0	0.0	0.5	0.0
50	49	0	0	3/4	2	1	I[I{		b	bI	I	I		I						{	M	1	0	-2, 2, -1		-2.0	-2.0	0	7	0.0	0.0	1.75	0.0
50	49	1/2	1/2	3/4	2	1	iv64		b	bI	I	iv64		iv		64					m	1	0	-2, -3, -6		-3.0	-2.0	0	6	0.0	0.0	1.5	0.0
51	50	0	0	3/4	2	1	I(b6)		b	bI	I	I(b6)		I			b6				M	1	0	-2, 2, -6		-2.0	-2.0	1	3	0.25	0.25	0.4375	0.36363636363636365
51	50	1/4	1/4	3/4	2	1	I		b	bI	I	I		I							M	1	0	-2, 2, -1		-2.0	-2.0	1	7	0.125	0.1875	2.3125	0.075
52	51	0	0	3/4	2	1	I		b	bI	I	I		I							M	1	0	-2, 2, -1		-2.0	-2.0	0	8	0.0	0.0	2.0	0.0
52	51	1/2	1/2	3/4	2	1	iv64		b	bI	I	iv64		iv		64					m	1	0	-2, -3, -6		-3.0	-2.0	0	6	0.0	0.0	1.5	0.0
53	52	0	0	3/4	2	1	I(b6)		b	bI	I	I(b6)		I			b6				M	1	0	-2, 2, -6		-2.0	-2.0	1	3	0.25	0.25	0.4375	0.36363636363636365
53	52	1/4	1/4	3/4	2	1	I		b	bI	I	I		I							M	1	0	-2, 2, -1		-2.0	-2.0	1	7	0.125	0.1875	2.3125	0.075
54	53	0	0	3/4	2	1	I		b	bI	I	I		I							M	1	0	-2, 2, -1		-2.0	-2.0	0	7	0.0	0.0	1.75	0.0
54	53	1/2	1/2	3/4	2	1	iv64		b	bI	I	iv64		iv		64					m	1	0	-2, -3, -6		-3.0	-2.0	0	6	0.0	0.0	1.5	0.0
55	54	0	0	3/4	2	1	I(b6)		b	bI	I	I(b6)		I			b6				M	1	0	-2, 2, -6		-2.0	-2.0	1	3	0.25	0.25	0.4375	0.36363636363636365
55	54	1/4	1/4	3/4	2	1	I		b	bI	I	I		I							M	1	0	-2, 2, -1		-2.0	-2.0	1	7	0.125	0.1875	2.3125	0.075
56	55	0	0	3/4	2	1	I		b	bI	I	I		I							M	1	0	-2, 2, -1		-2.0	-2.0	0	10	0.0	0.0	2.5	0.0
56	55	1/2	1/2	3/4	2	1	iv6		b	bI	I	iv6		iv		6					m	1	0	-6, -2, -3		-3.0	-6.0	0	6	0.0	0.0	1.5	0.0
57	56	0	0	3/4	2	1	I(b6)		b	bI	I	I(b6)		I			b6				M	1	0	-2, 2, -6		-2.0	-2.0	1	3	0.25	0.25	0.4375	0.36363636363636365
57	56	1/4	1/4	3/4	2	1	I]		b	bI	I	I		I							M	1	0	-2, 2, -1		-2.0	-2.0	1	7	0.125	0.1875	2.3125	0.075
58	57	0	0	3/4	2	1	bIV.I[I{		b	bIV	I	I		I						{	M	1	0	-3, 1, -2		-3.0	-3.0	0	7	0.0	0.0	1.75	0.0
58	57	1/2	1/2	3/4	2	1	iv64		b	bIV	I	iv64		iv		64					m	1	0	-3, -4, -7		-4.0	-3.0	0	6	0.0	0.0	1.5	0.0
59	58	0	0	3/4	2	1	I(b6)		b	bIV	I	I(b6)		I			b6				M	1	0	-3, 1, -7		-3.0	-3.0	1	3	0.25	0.25	0.4375	0.36363636363636365
59	58	1/4	1/4	3/4	2	1	I		b	bIV	I	I		I							M	1	0	-3, 1, -2		-3.0	-3.0	1	16	0.058823529411764705	0.1875	3.8125	0.046875
60	59	1/2	1/2	3/4	2	1	iv64		b	bIV	I	iv64		iv		64					m	1	0	-3, -4, -7		-4.0	-3.0	0	6	0.0	0.0	1.5	0.0
61	60	0	0	3/4	2	1	I(b6)		b	bIV	I	I(b6)		I			b6				M	1	0	-3, 1, -7		-3.0	-3.0	1	3	0.25	0.25	0.4375	0.36363636363636365
61	60	1/4	1/4	3/4	2	1	V7(9)/iv		b	bIV	I	V7(9)/iv		V		7	9	iv			Mm7	1	0	-3, 1, -2, -5	-8	-3.0	-3.0	1	5	0.16666666666666666	0.1875	1.0625	0.15
61	60	1/2	1/2	3/4	2	1	V(b9)/iv]		b	bIV	I	V(b9)/iv		V			b9	iv			M	1	0	-3, 1, -2	-15	-3.0	-3.0	2	2	0.5	1.0	0.5	0.6666666666666666
62	61	1/4	1/4	3/4	2	1	V7(b9)/iv		b	bIV		V7(b9)/iv		V		7	b9	iv			Mm7	1	0	-3, 1, -2, -5	-15	-3.0	-3.0	0	3	0.0	0.0	0.75	0.0
62	61	1/2	1/2	3/4	2	1	Ger7/iv		b	bIV		Ger7/iv	Ger	vii	o	7	b3	V/iv			Ger	1	0	2, -8, -4, -7		2.0	2.0	0	3	0.0	0.0	0.75	0.0
63	62	0	0	3/4	2	1	I		b	bIV		I		I							M	1	0	-3, 1, -2		-3.0	-3.0	0	4	0.0	0.0	1.5	0.0
63	62	1/4	1/4	3/4	2	1	Ger7/v		b	bIV		Ger7/v	Ger	vii	o	7	b3	V/v			Ger	1	0	4, -6, -2, -5		4.0	4.0	0	3	0.0	0.0	1.0	0.0
63	62	1/2	1/2	3/4	2	1	V(64)/v		b	bIV		V(64)/v		V			64	v			M	1	0	-1, -2, -5		-1.0	-1.0	0	2	0.0	0.0	0.5	0.0
64	63	0	0	3/4	2	1	i.V7}		b	i		V7		V		7				}	Mm7	1	1	6, 10, 7, 4		6.0	6.0	3	7	0.3	0.5	3.25	0.13333333333333333
66	65	0	0	3/4	2	1	i[i{		b	i	i	i		i						{	m	1	1	5, 2, 6		5.0	5.0	0	3	0.0	0.0	0.5	0.0
66	65	1/4	1/4	3/4	2	1	iv64		b	i	i	iv64		iv		64					m	1	1	5, 4, 1		4.0	5.0	1	8	0.1111111111111111	0.125	1.875	0.0625
67	66	0	0	3/4	2	1	i		b	i	i	i		i							m	1	1	5, 2, 6		5.0	5.0	0	9	0.0	0.0	2.5	0.0
68	67	0	0	3/4	2	1	V7		b	i	i	V7		V		7					Mm7	1	1	6, 10, 7, 4		6.0	6.0	2	9	0.18181818181818182	0.5	2.0	0.2
69	68	0	0	3/4	2	1	i]		b	i	i	i		i							m	1	1	5, 2, 6		5.0	5.0	0	9	0.0	0.0	2.5	0.0
70	69	0	0	3/4	2	1	V7/v		b	i		V7/v		V		7		v			Mm7	1	1	7, 11, 8, 5		7.0	7.0	1	10	0.09090909090909091	0.25	2.25	0.1
71	70	0	0	3/4	2	1	v		b	i		v		v							m	1	1	6, 3, 7		6.0	6.0	0	6	0.0	0.0	1.375	0.0
72	71	0	0	3/4	2	1	V/v		b	i		V/v		V				v			M	1	1	7, 11, 8		7.0	7.0	2	2	0.5	0.375	0.375	0.5
73	72	0	0	3/4	2	1	v6		b	i		v6		v		6					m	1	1	3, 7, 6		6.0	3.0	0	2	0.0	0.0	0.75	0.0
74	73	0	0	3/4	2	1	V7/v		b	i		V7/v		V		7		v			Mm7	1	1	7, 11, 8, 5		7.0	7.0	0	3	0.0	0.0	1.25	0.0
74	73	1/4	1/4	3/4	2	1	V(64)/v		b	i		V(64)/v		V			64	v			M	1	1	7, 6, 3		7.0	7.0	0	4	0.0	0.0	1.0	0.0
75	74	0	0	3/4	2	1	V7/v		b	i		V7/v		V		7		v			Mm7	1	1	7, 11, 8, 5		7.0	7.0	0	3	0.0	0.0	1.0	0.0
75	74	1/8	1/8	3/4	2	1	V(64)/v		b	i		V(64)/v		V			64	v			M	1	1	7, 6, 3		7.0	7.0	0	6	0.0	0.0	1.25	0.0
76	75	0	0	3/4	2	1	V7/V		b	i		V7/V		V		7		V			Mm7	1	1	7, 11, 8, 5		7.0	7.0	0	3	0.0	0.0	1.25	0.0
76	75	1/4	1/4	3/4	2	1	V(64)/V		b	i		V(64)/V		V			64	V			M	1	1	7, 6, 10		7.0	7.0	0	4	0.0	0.0	1.0	0.0
77	76	0	0	3/4	2	1	V/V		b	i		V/V		V				V			M	1	1	7, 11, 8		7.0	7.0	1	2	0.3333333333333333	0.125	0.375	0.25
77	76	1/8	1/8	3/4	2	1	V(64)/V		b	i		V(64)/V		V			64	V			M	1	1	7, 6, 10		7.0	7.0	0	2	0.0	0.0	0.5	0.0
77	76	1/4	1/4	3/4	2	1	V|HC}		b	i		V		V					HC	}	M	1	1	6, 10, 7		6.0	6.0	0	3	0.0	0.0	1.0	0.0
78	77	0	0	3/4	2	1	i[i		b	i	i	i		i							m	1	1	5, 2, 6		5.0	5.0	0	3	0.0	0.0	0.5	0.0
78	77	1/4	1/4	3/4	2	1	iv64		b	i	i	iv64		iv		64					m	1	1	5, 4, 1		4.0	5.0	1	8	0.1111111111111111	0.125	1.875	0.0625
79	78	0	0	3/4	2	1	i		b	i	i	i		i							m	1	1	5, 2, 6		5.0	5.0	0	9	0.0	0.0	2.5	0.0
80	79	0	0	3/4	2	1	V7		b	i	i	V7		V		7					Mm7	1	1	6, 10, 7, 4		6.0	6.0	2	9	0.18181818181818182	0.5	2.0	0.2
81	80	0	0	3/4	2	1	i]		b	i	i	i		i							m	1	1	5, 2, 6		5.0	5.0	0	7	0.0	0.0	1.75	0.0
82	81	0	0	3/4	2	1	V43/bII		b	i		V43/bII		V		43		bII			Mm7	1	1	2, -1, 1, 5		1.0	2.0	0	4	0.0	0.0	0.75	0.0
82	81	1/4	1/4	3/4	2	1	.bII6		b	i		bII6		bII		6					M	1	1	4, 1, 0		0.0	4.0	1	4	0.2	0.08333333333333333	0.6666666666666666	0.1111111111111111
82	81	1/2	1/2	3/4	2	1	.bII		b	i		bII		bII							M	1	1	0, 4, 1		0.0	0.0	1	3	0.25	0.125	0.625	0.16666666666666666
83	82	0	0	3/4	2	1	V43/bII		b	i		V43/bII		V		43		bII			Mm7	1	1	2, -1, 1, 5		1.0	2.0	0	9	0.0	0.0	2.0	0.0
83	82	1/2	1/2	3/4	2	1	.bII		b	i		bII		bII							M	1	1	0, 4, 1		0.0	0.0	0	3	0.0	0.0	0.75	0.0
84	83	0	0	3/4	2	1	V43/bII		b	i		V43/bII		V		43		bII			Mm7	1	1	2, -1, 1, 5		1.0	2.0	0	4	0.0	0.0	0.75	0.0
84	83	1/4	1/4	3/4	2	1	.bII6		b	i		bII6		bII		6					M	1	1	4, 1, 0		0.0	4.0	1	4	0.2	0.08333333333333333	0.6666666666666666	0.1111111111111111
84	83	1/2	1/2	3/4	2	1	.bII		b	i		bII		bII							M	1	1	0, 4, 1		0.0	0.0	1	3	0.25	0.125	0.625	0.16666666666666666
85	84	0	0	3/4	2	1	V43/bII		b	i		V43/bII		V		43		bII			Mm7	1	1	2, -1, 1, 5		1.0	2.0	0	9	0.0	0.0	2.0	0.0
85	84	1/2	1/2	3/4	2	1	.bII		b	i		bII		bII							M	1	1	0, 4, 1		0.0	0.0	0	3	0.0	0.0	0.75	0.0
86	85	0	0	3/4	2	1	V43/bII		b	i		V43/bII		V		43		bII			Mm7	1	1	2, -1, 1, 5		1.0	2.0	0	5	0.0	0.0	1.0	0.0
86	85	1/4	1/4	3/4	2	1	.bII		b	i		bII		bII							M	1	1	0, 4, 1		0.0	0.0	0	3	0.0	0.0	0.75	0.0
86	85	1/2	1/2	3/4	2	1	V43/bII		b	i		V43/bII		V		43		bII			Mm7	1	1	2, -1, 1, 5		1.0	2.0	0	5	0.0	0.0	1.0	0.0
87	86	0	0	3/4	2	1	.bII		b	i		bII		bII							M	1	1	0, 4, 1		0.0	0.0	0	3	0.0	0.0	0.75	0.0
87	86	1/4	1/4	3/4	2	1	V43/bII		b	i		V43/bII		V		43		bII			Mm7	1	1	2, -1, 1, 5		1.0	2.0	0	5	0.0	0.0	1.0	0.0
87	86	1/2	1/2	3/4	2	1	.bII		b	i		bII		bII							M	1	1	0, 4, 1		0.0	0.0	0	3	0.0	0.0	0.75	0.0
88	87	0	0	3/4	2	1	V/bII	VI	b	i		V/bII		V				bII			M	1	1	1, 5, 2		1.0	1.0	0	2	0.0	0.0	1.5	0.0
89	88	0	0	3/4	2	1	V}		b	i		V		V						}	M	1	1	6, 10, 7		6.0	6.0	0	2	0.0	0.0	1.5	0.0
90	89	0	0	3/4	2	1	i[i{		b	i	i	i		i						{	m	1	1	5, 2, 6		5.0	5.0	0	4	0.0	0.0	0.75	0.0
90	89	1/4	1/4	3/4	2	1	iv64		b	i	i	iv64		iv		64					m	1	1	5, 4, 1		4.0	5.0	1	8	0.1111111111111111	0.125	1.875	0.0625
91	90	0	0	3/4	2	1	i		b	i	i	i		i							m	1	1	5, 2, 6		5.0	5.0	0	9	0.0	0.0	2.5	0.0
92	91	0	0	3/4	2	1	V7		b	i	i	V7		V		7					Mm7	1	1	6, 10, 7, 4		6.0	6.0	2	9	0.18181818181818182	0.5	2.0	0.2
93	92	0	0	3/4	2	1	i]		b	i	i	i		i							m	1	1	5, 2, 6		5.0	5.0	0	9	0.0	0.0	2.5	0.0
94	93	0	0	3/4	2	1	V7/v		b	i		V7/v		V		7		v			Mm7	1	1	7, 11, 8, 5		7.0	7.0	1	10	0.09090909090909091	0.25	2.25	0.1
95	94	0	0	3/4	2	1	v		b	i		v		v							m	1	1	6, 3, 7		6.0	6.0	0	6	0.0	0.0	1.375	0.0
96	95	0	0	3/4	2	1	V/v		b	i		V/v		V				v			M	1	1	7, 11, 8		7.0	7.0	2	2	0.5	0.375	0.375	0.5
97	96	0	0	3/4	2	1	v6		b	i		v6		v		6					m	1	1	3, 7, 6		6.0	3.0	0	2	0.0	0.0	0.75	0.0
98	97	0	0	3/4	2	1	V7/v		b	i		V7/v		V		7		v			Mm7	1	1	7, 11, 8, 5		7.0	7.0	0	3	0.0	0.0	1.25	0.0
98	97	1/4	1/4	3/4	2	1	V(64)/v		b	i		V(64)/v		V			64	v			M	1	1	7, 6, 3		7.0	7.0	0	4	0.0	0.0	1.0	0.0
