mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	3/4	2	1	Db.V{	Db	I		V		V						{	M	0	0	-4, 0, -3		-4	-4	11	14	0.44	1.3333333333333333	4.166666666666667	0.2424242424242424
8	8	1/4	1/4	3/4	2	1	V7}	Db	I		V7		V		7				}	Mm7	0	0	-4, 0, -3, -6		-4	-4	1	3	0.25	0.125	0.375	0.25
9	9	0	0	3/4	2	1	I{	Db	I		I		I						{	M	0	0	-5, -1, -4		-5	-5	2	5	0.2857142857142857	0.125	0.5625	0.18181818181818182
9	9	1/4	1/4	3/4	2	1	I(#9#4)	Db	I		I(#9#4)		I			#9#4				M	0	0	-5, -1, 1	4	-5	-5	0	3	0.0	0.0	0.75	0.0
9	9	1/2	1/2	3/4	2	1	I	Db	I		I		I							M	0	0	-5, -1, -4		-5	-5	0	3	0.0	0.0	0.75	0.0
10	10	0	0	3/4	2	1	I(64)	Db	I		I(64)		I			64				M	0	0	-5, -6, -2		-5	-5	0	3	0.0	0.0	0.375	0.0
10	10	3/16	3/16	3/4	2	1	I	Db	I		I		I							M	0	0	-5, -1, -4		-5	-5	0	7	0.0	0.0	1.6875	0.0
11	11	0	0	3/4	2	1	IV(64)	Db	I		IV(64)		IV			64				M	0	0	-6, 0, -3		-6	-6	0	3	0.0	0.0	0.375	0.0
11	11	3/16	3/16	3/4	2	1	IV	Db	I		IV		IV							M	0	0	-6, -2, -5		-6	-6	0	9	0.0	0.0	1.6875	0.0
12	12	0	0	3/4	2	1	I	Db	I		I		I							M	0	0	-5, -1, -4		-5	-5	2	8	0.2	0.125	1.9375	0.06060606060606061
13	13	0	0	3/4	2	1	iv(64)	Db	I		iv(64)		iv			64				m	0	0	-6, 0, -3		-6	-6	0	3	0.0	0.0	0.375	0.0
13	13	3/16	3/16	3/4	2	1	iv	Db	I		iv		iv							m	0	0	-6, -9, -5		-6	-6	0	9	0.0	0.0	1.6875	0.0
14	14	0	0	3/4	2	1	I}	Db	I		I		I						}	M	0	0	-5, -1, -4		-5	-5	6	25	0.1935483870967742	0.375	5.9375	0.0594059405940594
17	17	0	0	3/4	2	1	V7(9){	Db	I		V7(9)		V		7	9			{	Mm7	0	0	-4, 0, -3, -6	-2	-4	-4	0	3	0.0	0.0	0.375	0.0
17	17	3/16	3/16	3/4	2	1	V7	Db	I		V7		V		7					Mm7	0	0	-4, 0, -3, -6		-4	-4	0	3	0.0	0.0	0.1875	0.0
17	17	1/4	1/4	3/4	2	1	V7(94)	Db	I		V7(94)		V		7	94				Mm7	0	0	-4, -5, -3, -6	-2	-4	-4	0	3	0.0	0.0	0.75	0.0
17	17	1/2	1/2	3/4	2	1	V7	Db	I		V7		V		7					Mm7	0	0	-4, 0, -3, -6		-4	-4	0	3	0.0	0.0	0.75	0.0
18	18	0	0	3/4	2	1	I	Db	I		I		I							M	0	0	-5, -1, -4		-5	-5	2	4	0.3333333333333333	0.125	0.4375	0.2222222222222222
18	18	1/4	1/4	3/4	2	1	I(#9#4)	Db	I		I(#9#4)		I			#9#4				M	0	0	-5, -1, 1	4	-5	-5	0	3	0.0	0.0	0.75	0.0
18	18	1/2	1/2	3/4	2	1	I	Db	I		I		I							M	0	0	-5, -1, -4		-5	-5	0	3	0.0	0.0	0.75	0.0
19	19	0	0	3/4	2	1	V7	Db	I		V7		V		7					Mm7	0	0	-4, 0, -3, -6		-4	-4	1	5	0.16666666666666666	0.0625	0.5	0.1111111111111111
19	19	1/4	1/4	3/4	2	1	V7(6)	Db	I		V7(6)		V		7	6				Mm7	0	0	-4, 0, -1, -6		-4	-4	0	3	0.0	0.0	0.75	0.0
19	19	1/2	1/2	3/4	2	1	V7	Db	I		V7		V		7					Mm7	0	0	-4, 0, -3, -6		-4	-4	0	3	0.0	0.0	0.75	0.0
20	20	0	0	3/4	2	1	I|IAC}	Db	I		I		I					IAC	}	M	0	0	-5, -1, -4		-5	-5	1	9	0.1	0.0625	2.0	0.030303030303030304
21	21	0	0	3/4	2	1	V7(b9){	Db	I		V7(b9)		V		7	b9			{	Mm7	0	0	-4, 0, -3, -6	-9	-4	-4	0	3	0.0	0.0	0.375	0.0
21	21	1/8	1/8	3/4	2	1	V7	Db	I		V7		V		7					Mm7	0	0	-4, 0, -3, -6		-4	-4	0	3	0.0	0.0	0.375	0.0
21	21	1/4	1/4	3/4	2	1	V7(b94)	Db	I		V7(b94)		V		7	b94				Mm7	0	0	-4, -5, -3, -6	-9	-4	-4	0	3	0.0	0.0	0.75	0.0
21	21	1/2	1/2	3/4	2	1	V7	Db	I		V7		V		7					Mm7	0	0	-4, 0, -3, -6		-4	-4	0	3	0.0	0.0	0.75	0.0
22	22	0	0	3/4	2	1	i	Db	I		i		i							m	0	0	-5, -8, -4		-5	-5	2	7	0.2222222222222222	0.25	1.25	0.16666666666666666
22	22	1/2	1/2	3/4	2	1	V7(b9)	Db	I		V7(b9)		V		7	b9				Mm7	0	0	-4, 0, -3, -6	-9	-4	-4	0	9	0.0	0.0	1.3125	0.0
23	23	1/4	1/4	3/4	2	1	V7(b6)	Db	I		V7(b6)		V		7	b6				Mm7	0	0	-4, 0, -8, -6		-4	-4	0	3	0.0	0.0	0.75	0.0
23	23	1/2	1/2	3/4	2	1	V7	Db	I		V7		V		7					Mm7	0	0	-4, 0, -3, -6		-4	-4	0	3	0.0	0.0	0.75	0.0
24	24	0	0	3/4	2	1	i|IAC}	Db	I		i		i					IAC	}	m	0	0	-5, -8, -4		-5	-5	1	9	0.1	0.0625	2.125	0.02857142857142857
25	25	0	0	3/4	2	1	V7/bVII{	Db	I		V7/bVII		V		7		bVII		{	Mm7	0	0	-6, -2, -5, -8		-6	-6	0	9	0.0	0.0	2.75	0.0
26	26	0	0	3/4	2	1	V(64)/bVII	Db	I		V(64)/bVII		V			64	bVII			M	0	0	-6, -7, -3		-6	-6	2	13	0.13333333333333333	0.25	2.75	0.08333333333333333
27	27	0	0	3/4	2	1	V7(9)/bVII	Db	I		V7(9)/bVII		V		7	9	bVII			Mm7	0	0	-6, -2, -5, -8	-4	-6	-6	0	5	0.0	0.0	1.375	0.0
27	27	3/8	3/8	3/4	2	1	V7/bVII	Db	I		V7/bVII		V		7		bVII			Mm7	0	0	-6, -2, -5, -8		-6	-6	0	6	0.0	0.0	1.125	0.0
28	28	0	0	3/4	2	1	I(9)/bVII}	Db	I		I(9)/bVII		I			9	bVII		}	M	0	0	-7, -3, -6	-5	-7	-7	0	3	0.0	0.0	0.5	0.0
28	28	1/4	1/4	3/4	2	1	I/bVII	Db	I		I/bVII		I				bVII			M	0	0	-7, -3, -6		-7	-7	0	7	0.0	0.0	2.0	0.0
29	29	0	0	3/4	2	1	V7/VI{	Db	I		V7/VI		V		7		VI		{	Mm7	0	0	-1, 3, 0, -3		-1	-1	0	8	0.0	0.0	2.5	0.0
30	30	0	0	3/4	2	1	V(64)/VI	Db	I		V(64)/VI		V			64	VI			M	0	0	-1, -2, 2		-1	-1	2	13	0.13333333333333333	0.25	2.75	0.08333333333333333
31	31	0	0	3/4	2	1	V7(9)/VI	Db	I		V7(9)/VI		V		7	9	VI			Mm7	0	0	-1, 3, 0, -3	1	-1	-1	0	5	0.0	0.0	1.375	0.0
31	31	3/8	3/8	3/4	2	1	V7/VI	Db	I		V7/VI		V		7		VI			Mm7	0	0	-1, 3, 0, -3		-1	-1	0	6	0.0	0.0	1.125	0.0
32	32	0	0	3/4	2	1	I(9)/VI}	Db	I		I(9)/VI		I			9	VI		}	M	0	0	-2, 2, -1	0	-2	-2	0	3	0.0	0.0	0.5	0.0
32	32	1/4	1/4	3/4	2	1	I/VI	Db	I		I/VI		I				VI			M	0	0	-2, 2, -1		-2	-2	0	7	0.0	0.0	2.0	0.0
33	33	0	0	3/4	2	1	#ivo7{	Db	I		#ivo7		#iv	o	7				{	o7	0	0	1, -2, -5, -8		1	1	1	8	0.1111111111111111	0.25	2.25	0.1
33	33	1/2	1/2	3/4	2	1	V7/bVII	Db	I		V7/bVII		V		7		bVII			Mm7	0	0	-6, -2, -5, -8		-6	-6	0	4	0.0	0.0	1.0	0.0
34	34	0	0	3/4	2	1	V(64)/bVII	Db	I		V(64)/bVII		V			64	bVII			M	0	0	-6, -7, -3		-6	-6	2	13	0.13333333333333333	0.25	2.75	0.08333333333333333
35	35	0	0	3/4	2	1	V7(9)/bVII	Db	I		V7(9)/bVII		V		7	9	bVII			Mm7	0	0	-6, -2, -5, -8	-4	-6	-6	0	5	0.0	0.0	1.375	0.0
35	35	3/8	3/8	3/4	2	1	V7/bVII	Db	I		V7/bVII		V		7		bVII			Mm7	0	0	-6, -2, -5, -8		-6	-6	0	6	0.0	0.0	1.125	0.0
36	36	0	0	3/4	2	1	I(9)/bVII}	Db	I		I(9)/bVII		I			9	bVII		}	M	0	0	-7, -3, -6	-5	-7	-7	0	3	0.0	0.0	0.4375	0.0
36	36	1/4	1/4	3/4	2	1	I/bVII	Db	I		I/bVII		I				bVII			M	0	0	-7, -3, -6		-7	-7	0	7	0.0	0.0	2.0	0.0
37	37	0	0	3/4	2	1	V7/VI{	Db	I		V7/VI		V		7		VI		{	Mm7	0	0	-1, 3, 0, -3		-1	-1	0	10	0.0	0.0	3.0	0.0
38	38	0	0	3/4	2	1	V(64)/VI	Db	I		V(64)/VI		V			64	VI			M	0	0	-1, -2, 2		-1	-1	2	13	0.13333333333333333	0.25	2.75	0.08333333333333333
39	39	0	0	3/4	2	1	V7(9)/VI	Db	I		V7(9)/VI		V		7	9	VI			Mm7	0	0	-1, 3, 0, -3	1	-1	-1	0	5	0.0	0.0	1.375	0.0
39	39	3/8	3/8	3/4	2	1	V7/VI	Db	I		V7/VI		V		7		VI			Mm7	0	0	-1, 3, 0, -3		-1	-1	0	6	0.0	0.0	1.125	0.0
40	40	0	0	3/4	2	1	iii.#vio65	Db	iii		#vio65		#vi	o	65					o7	0	1	-1, -4, -7, 2		2	-1	0	4	0.0	0.0	1.0	0.0
40	40	1/4	1/4	3/4	2	1	#viio7}	Db	iii		#viio7		#vii	o	7				}	o7	0	1	4, 1, -2, -5		4	4	1	10	0.09090909090909091	0.0	2.0	0.0
41	41	0	0	3/4	2	1	#viio2{	Db	iii		#viio2		#vii	o	2				{	o7	0	1	-5, 4, 1, -2		4	-5	1	16	0.058823529411764705	0.25	3.6875	0.06349206349206349
42	42	1/4	1/4	3/4	2	1	iv6	Db	iii		iv6		iv		6					m	0	1	-5, -1, -2		-2	-5	0	7	0.0	0.0	1.75	0.0
43	43	0	0	3/4	2	1	#viio2	Db	iii		#viio2		#vii	o	2					o7	0	1	-5, 4, 1, -2		4	-5	1	12	0.07692307692307693	0.25	2.75	0.08333333333333333
44	44	0	0	3/4	2	1	iv6	Db	iii		iv6		iv		6					m	0	1	-5, -1, -2		-2	-5	0	4	0.0	0.0	1.0	0.0
44	44	1/4	1/4	3/4	2	1	.Ger6	Db	iii		Ger6	Ger	vii	o	65	b3	V			Ger	0	1	-5, -1, -4, 5		5	-5	0	4	0.0	0.0	1.0	0.0
44	44	1/2	1/2	3/4	2	1	V[V(64)	Db	iii	V	V(64)		V			64				M	0	1	0, -1, -4		0	0	0	3	0.0	0.0	0.75	0.0
45	45	0	0	3/4	2	1	viio43/V	Db	iii	V	viio43/V		vii	o	43		V			o7	0	1	-1, -4, 5, 2		5	-1	2	7	0.2222222222222222	0.5	1.5	0.25
45	45	1/2	1/2	3/4	2	1	V(11)	Db	iii	V	V(11)		V			11				M	0	1	0, 4, 1	-1	0	0	0	4	0.0	0.0	1.0	0.0
46	46	0	0	3/4	2	1	V(#94)	Db	iii	V	V(#94)		V			#94				M	0	1	0, -1, 1	2	0	0	0	4	0.0	0.0	1.0	0.0
46	46	1/4	1/4	3/4	2	1	V	Db	iii	V	V		V							M	0	1	0, 4, 1		0	0	0	4	0.0	0.0	1.0	0.0
46	46	1/2	1/2	3/4	2	1	V(#2)	Db	iii	V	V(#2)		V			#2				M	0	1	0, 2, 1		0	0	0	3	0.0	0.0	0.75	0.0
47	47	0	0	3/4	2	1	V	Db	iii	V	V		V							M	0	1	0, 4, 1		0	0	0	3	0.0	0.0	0.5	0.0
47	47	1/4	1/4	3/4	2	1	V7]	Db	iii	V	V7		V		7					Mm7	0	1	0, 4, 1, -2		0	0	1	7	0.125	0.125	1.875	0.0625
48	48	0	0	3/4	2	1	i(9)}	Db	iii		i(9)		i			9			}	m	0	1	-1, -4, 0	1	-1	-1	0	5	0.0	0.0	1.5	0.0
48	48	1/2	1/2	3/4	2	1	i|PAC	Db	iii		i		i					PAC		m	0	1	-1, -4, 0		-1	-1	0	4	0.0	0.0	1.0	0.0
