mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	3/4	2	1	C.I{	C	I		I	I						{	M	0	0	0, 4, 1		0.0	0.0	0	4	0.0	0.0	1.0	0.0
1	1	1/4	1/4	3/4	2	1	V	C	I		V	V							M	0	0	1, 5, 2		1.0	1.0	0	4	0.0	0.0	1.0	0.0
1	1	1/2	1/2	3/4	2	1	I	C	I		I	I							M	0	0	0, 4, 1		0.0	0.0	0	4	0.0	0.0	1.0	0.0
2	2	0	0	3/4	2	1	V	C	I		V	V							M	0	0	1, 5, 2		1.0	1.0	0	4	0.0	0.0	1.0	0.0
2	2	1/4	1/4	3/4	2	1	I	C	I		I	I							M	0	0	0, 4, 1		0.0	0.0	0	4	0.0	0.0	1.0	0.0
2	2	1/2	1/2	3/4	2	1	V	C	I		V	V							M	0	0	1, 5, 2		1.0	1.0	0	4	0.0	0.0	1.0	0.0
3	3	0	0	3/4	2	1	I	C	I		I	I							M	0	0	0, 4, 1		0.0	0.0	0	4	0.0	0.0	1.0	0.0
3	3	1/4	1/4	3/4	2	1	V	C	I		V	V							M	0	0	1, 5, 2		1.0	1.0	0	4	0.0	0.0	1.0	0.0
3	3	1/2	1/2	3/4	2	1	I	C	I		I	I							M	0	0	0, 4, 1		0.0	0.0	0	4	0.0	0.0	1.0	0.0
4	4	0	0	3/4	2	1	V	C	I		V	V							M	0	0	1, 5, 2		1.0	1.0	0	4	0.0	0.0	1.0	0.0
4	4	1/4	1/4	3/4	2	1	I	C	I		I	I							M	0	0	0, 4, 1		0.0	0.0	0	4	0.0	0.0	1.0	0.0
4	4	1/2	1/2	3/4	2	1	V}	C	I		V	V						}	M	0	0	1, 5, 2		1.0	1.0	0	4	0.0	0.0	1.0	0.0
5	5	0	0	3/4	2	1	vi{	C	I		vi	vi						{	m	0	0	3, 0, 4		3.0	3.0	0	5	0.0	0.0	1.0	0.0
5	5	1/4	1/4	3/4	2	1	IV6(11)	C	I		IV6(11)	IV		6	11				M	0	0	3, 0, -1	5	-1.0	3.0	0	6	0.0	0.0	1.0	0.0
5	5	1/2	1/2	3/4	2	1	IV6	C	I		IV6	IV		6					M	0	0	3, 0, -1		-1.0	3.0	0	5	0.0	0.0	1.0	0.0
6	6	0	0	3/4	2	1	viio	C	I		viio	vii	o						o	0	0	5, 2, -1		5.0	5.0	1	7	0.125	0.0	1.5	0.0
6	6	1/2	1/2	3/4	2	1	I	C	I		I	I							M	0	0	0, 4, 1		0.0	0.0	0	3	0.0	0.0	0.75	0.0
7	7	0	0	3/4	2	1	ii	C	I		ii	ii							m	0	0	2, -1, 3		2.0	2.0	0	4	0.0	0.0	0.75	0.0
7	7	1/4	1/4	3/4	2	1	ii6(11)	C	I		ii6(11)	ii		6	11				m	0	0	-1, 3, 2	1	2.0	-1.0	0	6	0.0	0.0	1.0	0.0
7	7	1/2	1/2	3/4	2	1	ii6	C	I		ii6	ii		6					m	0	0	-1, 3, 2		2.0	-1.0	0	5	0.0	0.0	1.0	0.0
8	8	0	0	3/4	2	1	V7/vi	C	I		V7/vi	V		7		vi			Mm7	0	0	4, 8, 5, 2		4.0	4.0	1	7	0.125	0.0	1.5	0.0
8	8	1/2	1/2	3/4	2	1	vi	C	I		vi	vi							m	0	0	3, 0, 4		3.0	3.0	0	8	0.0	0.0	1.75	0.0
9	9	1/4	1/4	3/4	2	1	IV6(11)	C	I		IV6(11)	IV		6	11				M	0	0	3, 0, -1	5	-1.0	3.0	0	5	0.0	0.0	1.0	0.0
