mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	0	0	5/8	3/4	2	1	D.I{	D	I		I	I						{	M	0	0	2, 6, 3		2	2	0	15	0.0	0.0	2.3125	0.0
2	1	1/2	1/2	3/4	2	1	ii2	D	I		ii2	ii		2					mm7	0	0	2, 4, 1, 5		4	2	0	6	0.0	0.0	1.5	0.0
3	2	0	0	3/4	2	1	V6	D	I		V6	V		6					M	0	0	7, 4, 3		3	7	0	14	0.0	0.0	3.75	0.0
3	2	1/2	1/2	3/4	2	1	viio43/IV	D	I		viio43/IV	vii	o	43		IV			o7	0	0	0, -3, 6, 3		6	0	0	7	0.0	0.0	1.75	0.0
4	3	0	0	3/4	2	1	IV6(20)	D	I		IV6(20)	IV		6	20				M	0	0	5, 2, 3		1	5	2	7	0.2222222222222222	0.5	1.5	0.25
4	3	1/4	1/4	3/4	2	1	IV6	D	I		IV6	IV		6					M	0	0	5, 2, 1		1	5	1	13	0.07142857142857142	0.125	3.125	0.038461538461538464
5	4	0	0	3/4	2	1	V6/vi|HC}	D	I		V6/vi	V		6		vi	HC	}	M	0	0	10, 7, 6		6	10	0	14	0.0	0.0	3.75	0.0
6	5	0	0	3/4	2	1	V7{	D	I		V7	V		7				{	Mm7	0	0	3, 7, 4, 1		3	3	1	16	0.058823529411764705	0.125	3.875	0.03125
7	6	0	0	3/4	2	1	V(6#4#2)	D	I		V(6#4#2)	V			6#4#2				M	0	0	3, 12, 9, 6		3	3	0	9	0.0	0.0	1.9375	0.0
7	6	1/2	1/2	3/4	2	1	V7	D	I		V7	V		7					Mm7	0	0	3, 7, 4, 1		3	3	2	18	0.1	0.1875	4.125	0.043478260869565216
9	8	0	0	3/4	2	1	V(6#4#2)	D	I		V(6#4#2)	V			6#4#2				M	0	0	3, 12, 9, 6		3	3	0	9	0.0	0.0	1.9375	0.0
9	8	1/2	1/2	3/4	2	1	V7	D	I		V7	V		7					Mm7	0	0	3, 7, 4, 1		3	3	0	4	0.0	0.0	1.0	0.0
10	9	0	0	3/4	2	1	V65(9)/vi	D	I		V65(9)/vi	V		65	9	vi			Mm7	0	0	10, 7, 4, 6	1	6	10	0	5	0.0	0.0	0.9375	0.0
10	9	1/4	1/4	3/4	2	1	V65/vi	D	I		V65/vi	V		65		vi			Mm7	0	0	10, 7, 4, 6		6	10	1	8	0.1111111111111111	0.125	1.875	0.0625
11	10	0	0	3/4	2	1	vi(11)	D	I		vi(11)	vi			11				m	0	0	5, 2, 6	4	5	5	0	5	0.0	0.0	0.9375	0.0
11	10	1/4	1/4	3/4	2	1	vi	D	I		vi	vi							m	0	0	5, 2, 6		5	5	0	4	0.0	0.0	1.0	0.0
11	10	1/2	1/2	3/4	2	1	viio7/V	D	I		viio7/V	vii	o	7		V			o7	0	0	8, 5, 2, -1		8	8	1	4	0.2	0.125	0.875	0.125
12	11	0	0	3/4	2	1	V(4)	D	I		V(4)	V			4				M	0	0	3, 2, 4		3	3	1	4	0.2	0.125	0.875	0.125
