mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	0	0	1/2	3/4	2	1	c.V{	c	i		V		V						{	M	1	1	1, 5, 2		1	1	0	2	0.0	0.0	1.0	0.0
2	1	1/4	1/4	3/4	2	1	V2	c	i		V2		V		2					Mm7	1	1	-1, 1, 5, 2		1	-1	0	1	0.0	0.0	0.125	0.0
2	1	3/8	3/8	3/4	2	1	i6	c	i		i6		i		6					m	1	1	-3, 1, 0		0	-3	0	2	0.0	0.0	0.25	0.0
2	1	1/2	1/2	3/4	2	1	V64	c	i		V64		V		64					M	1	1	2, 1, 5		1	2	0	3	0.0	0.0	0.375	0.0
2	1	5/8	5/8	3/4	2	1	i	c	i		i		i							m	1	1	0, -3, 1		0	0	0	3	0.0	0.0	0.375	0.0
3	2	0	0	3/4	2	1	V43	c	i		V43		V		43					Mm7	1	1	2, -1, 1, 5		1	2	0	4	0.0	0.0	1.375	0.0
3	2	3/16	3/16	3/4	2	1	V	c	i		V		V							M	1	1	1, 5, 2		1	1	0	2	0.0	0.0	0.125	0.0
3	2	1/4	1/4	3/4	2	1	V43	c	i		V43		V		43					Mm7	1	1	2, -1, 1, 5		1	2	0	3	0.0	0.0	0.75	0.0
3	2	1/2	1/2	3/4	2	1	i	c	i		i		i							m	1	1	0, -3, 1		0	0	0	3	0.0	0.0	0.75	0.0
4	3	0	0	3/4	2	1	V43	c	i		V43		V		43					Mm7	1	1	2, -1, 1, 5		1	2	0	4	0.0	0.0	1.375	0.0
4	3	3/16	3/16	3/4	2	1	V	c	i		V		V							M	1	1	1, 5, 2		1	1	0	2	0.0	0.0	0.125	0.0
4	3	1/4	1/4	3/4	2	1	V43	c	i		V43		V		43					Mm7	1	1	2, -1, 1, 5		1	2	0	3	0.0	0.0	0.75	0.0
4	3	1/2	1/2	3/4	2	1	i	c	i		i		i							m	1	1	0, -3, 1		0	0	0	3	0.0	0.0	0.75	0.0
5	4	0	0	3/4	2	1	V	c	i		V		V							M	1	1	1, 5, 2		1	1	2	3	0.4	0.25	0.5	0.3333333333333333
6	5	0	0	3/4	2	1	V/v	c	i		V/v		V				v			M	1	1	2, 6, 3		2	2	0	1	0.0	0.0	0.75	0.0
6	5	1/4	1/4	3/4	2	1	V2/v	c	i		V2/v		V		2		v			Mm7	1	1	0, 2, 6, 3		2	0	0	1	0.0	0.0	0.125	0.0
6	5	3/8	3/8	3/4	2	1	v6	c	i		v6		v		6					m	1	1	-2, 2, 1		1	-2	0	2	0.0	0.0	0.25	0.0
6	5	1/2	1/2	3/4	2	1	V64/v	c	i		V64/v		V		64		v			M	1	1	3, 2, 6		2	3	0	3	0.0	0.0	0.375	0.0
6	5	5/8	5/8	3/4	2	1	v	c	i		v		v							m	1	1	1, -2, 2		1	1	0	3	0.0	0.0	0.375	0.0
7	6	0	0	3/4	2	1	V43/v	c	i		V43/v		V		43		v			Mm7	1	1	3, 0, 2, 6		2	3	0	4	0.0	0.0	1.375	0.0
7	6	3/16	3/16	3/4	2	1	V/v	c	i		V/v		V				v			M	1	1	2, 6, 3		2	2	0	2	0.0	0.0	0.125	0.0
7	6	1/4	1/4	3/4	2	1	V43/v	c	i		V43/v		V		43		v			Mm7	1	1	3, 0, 2, 6		2	3	0	3	0.0	0.0	0.75	0.0
7	6	1/2	1/2	3/4	2	1	v	c	i		v		v							m	1	1	1, -2, 2		1	1	0	3	0.0	0.0	0.75	0.0
8	7	0	0	3/4	2	1	V43/v	c	i		V43/v		V		43		v			Mm7	1	1	3, 0, 2, 6		2	3	0	4	0.0	0.0	1.375	0.0
8	7	3/16	3/16	3/4	2	1	V/v	c	i		V/v		V				v			M	1	1	2, 6, 3		2	2	0	2	0.0	0.0	0.125	0.0
8	7	1/4	1/4	3/4	2	1	V43/v	c	i		V43/v		V		43		v			Mm7	1	1	3, 0, 2, 6		2	3	0	3	0.0	0.0	0.75	0.0
8	7	1/2	1/2	3/4	2	1	v[v	c	i	v	v		v							m	1	1	1, -2, 2		1	1	0	3	0.0	0.0	0.75	0.0
9	8	0	0	3/4	2	1	VI6	c	i	v	VI6		VI		6					M	1	1	0, -3, -4		-4	0	1	3	0.25	0.75	2.0	0.2727272727272727
9	8	1/2	1/2	3/4	2	1	viio43/V	c	i	v	viio43/V		vii	o	43		V			o7	1	1	0, -3, 6, 3		6	0	0	1	0.0	0.0	0.25	0.0
10	9	0	0	3/4	2	1	V]}{	c	i	v	V		V						}{	M	1	1	1, 5, 2		1	1	0	4	0.0	0.0	1.875	0.0
10	9	1/4	1/4	3/4	2	1	V2	c	i		V2		V		2					Mm7	1	1	-1, 1, 5, 2		1	-1	0	1	0.0	0.0	0.125	0.0
10	9	3/8	3/8	3/4	2	1	i6	c	i		i6		i		6					m	1	1	-3, 1, 0		0	-3	0	2	0.0	0.0	0.25	0.0
10	9	1/2	1/2	3/4	2	1	V64	c	i		V64		V		64					M	1	1	2, 1, 5		1	2	0	3	0.0	0.0	0.375	0.0
10	9	5/8	5/8	3/4	2	1	i	c	i		i		i							m	1	1	0, -3, 1		0	0	0	3	0.0	0.0	0.375	0.0
11	10	0	0	3/4	2	1	V43	c	i		V43		V		43					Mm7	1	1	2, -1, 1, 5		1	2	0	4	0.0	0.0	1.375	0.0
11	10	3/16	3/16	3/4	2	1	V	c	i		V		V							M	1	1	1, 5, 2		1	1	0	2	0.0	0.0	0.125	0.0
11	10	1/4	1/4	3/4	2	1	V43	c	i		V43		V		43					Mm7	1	1	2, -1, 1, 5		1	2	0	3	0.0	0.0	0.75	0.0
11	10	1/2	1/2	3/4	2	1	i	c	i		i		i							m	1	1	0, -3, 1		0	0	0	3	0.0	0.0	0.75	0.0
12	11	0	0	3/4	2	1	V43	c	i		V43		V		43					Mm7	1	1	2, -1, 1, 5		1	2	0	4	0.0	0.0	1.375	0.0
12	11	3/16	3/16	3/4	2	1	V	c	i		V		V							M	1	1	1, 5, 2		1	1	0	2	0.0	0.0	0.125	0.0
12	11	1/4	1/4	3/4	2	1	V43	c	i		V43		V		43					Mm7	1	1	2, -1, 1, 5		1	2	0	3	0.0	0.0	0.75	0.0
12	11	1/2	1/2	3/4	2	1	i	c	i		i		i							m	1	1	0, -3, 1		0	0	2	7	0.2222222222222222	0.25	1.25	0.16666666666666666
14	13	0	0	3/4	2	1	ii.i	c	ii		i		i							m	1	1	2, -1, 3		2	2	0	2	0.0	0.0	0.25	0.0
14	13	1/8	1/8	3/4	2	1	#viio	c	ii		#viio		#vii	o						o	1	1	7, 4, 1		7	7	0	2	0.0	0.0	0.25	0.0
14	13	1/4	1/4	3/4	2	1	#viio64/iv	c	ii		#viio64/iv		#vii	o	64		iv			o	1	1	0, 6, 3		6	0	0	2	0.0	0.0	0.25	0.0
14	13	3/8	3/8	3/4	2	1	iv6	c	ii		iv6		iv		6					m	1	1	-2, 2, 1		1	-2	0	2	0.0	0.0	0.25	0.0
14	13	1/2	1/2	3/4	2	1	#viio6/iv	c	ii		#viio6/iv		#vii	o	6		iv			o	1	1	3, 0, 6		6	3	0	3	0.0	0.0	0.375	0.0
14	13	5/8	5/8	3/4	2	1	iv	c	ii		iv		iv							m	1	1	1, -2, 2		1	1	0	3	0.0	0.0	0.375	0.0
15	14	0	0	3/4	2	1	V(64)	c	ii		V(64)		V			64				M	1	1	3, 2, -1		3	3	0	3	0.0	0.0	0.4375	0.0
15	14	3/16	3/16	3/4	2	1	V	c	ii		V		V							M	1	1	3, 7, 4		3	3	0	3	0.0	0.0	0.1875	0.0
15	14	1/4	1/4	3/4	2	1	i[i	c	ii	i	i		i							m	1	1	2, -1, 3		2	2	0	7	0.0	0.0	2.625	0.0
16	15	3/16	3/16	3/4	2	1	#viio64	c	ii	i	#viio64		#vii	o	64					o	1	1	1, 7, 4		7	1	0	3	0.0	0.0	0.1875	0.0
16	15	1/4	1/4	3/4	2	1	i	c	ii	i	i		i							m	1	1	2, -1, 3		2	2	0	7	0.0	0.0	2.625	0.0
17	16	3/16	3/16	3/4	2	1	#viio64	c	ii	i	#viio64		#vii	o	64					o	1	1	1, 7, 4		7	1	0	3	0.0	0.0	0.1875	0.0
17	16	1/4	1/4	3/4	2	1	i	c	ii	i	i		i							m	1	1	2, -1, 3		2	2	2	7	0.2222222222222222	0.25	3.25	0.07142857142857142
18	17	1/4	1/4	3/4	2	1	i(64)	c	ii	i	i(64)		i			64				m	1	1	2, 1, -2		2	2	0	2	0.0	0.0	0.5	0.0
18	17	1/2	1/2	3/4	2	1	i	c	ii	i	i		i							m	1	1	2, -1, 3		2	2	6	14	0.3	0.625	4.875	0.11363636363636363
20	19	1/4	1/4	3/4	2	1	i(64)	c	ii	i	i(64)		i			64				m	1	1	2, 1, -2		2	2	0	2	0.0	0.0	0.5	0.0
20	19	1/2	1/2	3/4	2	1	i]	c	ii	i	i		i							m	1	1	2, -1, 3		2	2	8	28	0.2222222222222222	0.625	10.375	0.056818181818181816
24	23	0	0	3/4	2	1	i.V}	c	i		V		V						}	M	1	1	1, 5, 2		1	1	0	9	0.0	0.0	4.4375	0.0
26	25	1/4	1/4	3/4	2	1	V2	c	i		V2		V		2					Mm7	1	1	-1, 1, 5, 2		1	-1	0	1	0.0	0.0	0.125	0.0
26	25	3/8	3/8	3/4	2	1	i6	c	i		i6		i		6					m	1	1	-3, 1, 0		0	-3	0	2	0.0	0.0	0.25	0.0
26	25	1/2	1/2	3/4	2	1	V64	c	i		V64		V		64					M	1	1	2, 1, 5		1	2	0	3	0.0	0.0	0.375	0.0
26	25	5/8	5/8	3/4	2	1	i	c	i		i		i							m	1	1	0, -3, 1		0	0	0	3	0.0	0.0	0.375	0.0
27	26	0	0	3/4	2	1	V43	c	i		V43		V		43					Mm7	1	1	2, -1, 1, 5		1	2	0	3	0.0	0.0	0.625	0.0
27	26	3/16	3/16	3/4	2	1	V	c	i		V		V							M	1	1	1, 5, 2		1	1	0	2	0.0	0.0	0.125	0.0
27	26	1/4	1/4	3/4	2	1	V43	c	i		V43		V		43					Mm7	1	1	2, -1, 1, 5		1	2	0	3	0.0	0.0	0.75	0.0
