mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
22	22	0	0	3/4	2	1	IV	a	i		IV		IV							M	1	1	2, 6, 3		2.0	2.0	1	2	0.3333333333333333	0.0625	0.4375	0.125
22	22	1/4	1/4	3/4	2	1	V7/VII	a	i		V7/VII		V		7		VII			Mm7	1	1	2, 6, 3, 0		2.0	2.0	1	4	0.2	0.0625	0.9375	0.0625
22	22	1/2	1/2	3/4	2	1	V7(#4)/VII	a	i		V7(#4)/VII		V		7	#4	VII			Mm7	1	1	2, 6, 8, 0		2.0	2.0	1	4	0.2	0.0625	0.9375	0.0625
23	23	0	0	3/4	2	1	V7/VII	a	i		V7/VII		V		7		VII			Mm7	1	1	2, 6, 3, 0		2.0	2.0	1	4	0.2	0.0625	0.9375	0.0625
23	23	1/4	1/4	3/4	2	1	viio7/V	a	i		viio7/V		vii	o	7		V			o7	1	1	9, 6, 3, 0		9.0	9.0	1	4	0.2	0.0625	0.9375	0.0625
23	23	1/2	1/2	3/4	2	1	viio7(#4)/V	a	i		viio7(#4)/V		vii	o	7	#4	V			o7	1	1	9, 6, 15, 0		9.0	9.0	3	2	0.6	0.5	0.5	0.5
24	24	0	0	3/4	2	1	viio7/V}	a	i		viio7/V		vii	o	7		V		}	o7	1	1	9, 6, 3, 0		9.0	9.0	5	6	0.45454545454545453	0.6458333333333334	1.6041666666666667	0.28703703703703703
25	25	0	0	3/4	2	1	v(4){	a	i		v(4)		v			4			{	m	1	1	4, 3, 5		4.0	4.0	0	4	0.0	0.0	0.4375	0.0
25	25	3/16	3/16	3/4	2	1	v	a	i		v		v							m	1	1	4, 1, 5		4.0	4.0	0	1	0.0	0.0	0.0625	0.0
25	25	1/4	1/4	3/4	2	1	III	a	i		III		III							M	1	1	0, 4, 1		0.0	0.0	1	2	0.3333333333333333	0.0625	0.4375	0.125
25	25	1/2	1/2	3/4	2	1	It64	a	i		It64	It	vii	o	64	b3	V			It	1	1	3, 9, -1		9.0	3.0	0	3	0.0	0.0	0.5	0.0
26	26	0	0	3/4	2	1	V/V	a	i		V/V		V				V			M	1	1	5, 9, 6		5.0	5.0	0	2	0.0	0.0	0.3125	0.0
26	26	1/8	1/8	3/4	2	1	V6	a	i		V6		V		6					M	1	1	8, 5, 4		4.0	8.0	0	2	0.0	0.0	0.1875	0.0
26	26	1/4	1/4	3/4	2	1	V	a	i		V		V							M	1	1	4, 8, 5		4.0	4.0	0	2	0.0	0.0	1.0	0.0
26	26	1/2	1/2	3/4	2	1	V7	a	i		V7		V		7					Mm7	1	1	4, 8, 5, 2		4.0	4.0	2	14	0.125	0.375	3.375	0.1
28	28	0	0	3/4	2	1	i	a	i		i		i							m	1	1	3, 0, 4		3.0	3.0	1	6	0.14285714285714285	0.125	1.125	0.1
28	28	1/2	1/2	3/4	2	1	bVI+/III	a	i		bVI+/III		bVI	+			III			+	1	1	-4, 0, 4		-4.0	-4.0	1	2	0.3333333333333333	0.125	0.375	0.25
29	29	0	0	3/4	2	1	V(64)/III	a	i		V(64)/III		V			64	III			M	1	1	1, 0, 4		1.0	1.0	2	6	0.25	0.25	1.25	0.16666666666666666
29	29	1/2	1/2	3/4	2	1	vi2/III	a	i		vi2/III		vi		2		III			mm7	1	1	1, 3, 0, 4		3.0	1.0	0	5	0.0	0.0	1.0	0.0
30	30	0	0	3/4	2	1	V/III	a	i		V/III		V				III			M	1	1	1, 5, 2		1.0	1.0	0	2	0.0	0.0	0.25	0.0
30	30	1/4	1/4	3/4	2	1	V7/III	a	i		V7/III		V		7		III			Mm7	1	1	1, 5, 2, -1		1.0	1.0	1	8	0.1111111111111111	0.125	2.125	0.05555555555555555
31	31	1/4	1/4	3/4	2	1	V7(94)/III	a	i		V7(94)/III		V		7	94	III			Mm7	1	1	1, 0, 2, -1	3	1.0	1.0	0	4	0.0	0.0	1.0	0.0
31	31	1/2	1/2	3/4	2	1	V7/III	a	i		V7/III		V		7		III			Mm7	1	1	1, 5, 2, -1		1.0	1.0	0	4	0.0	0.0	1.0	0.0
32	32	0	0	3/4	2	1	III	a	i		III		III							M	1	1	0, 4, 1		0.0	0.0	1	2	0.3333333333333333	0.0625	0.4375	0.125
32	32	1/4	1/4	3/4	2	1	Fr6/V	a	i		Fr6/V	Fr	V		43	b5	V/V			Fr	1	1	0, 4, 6, 10		6.0	0.0	0	9	0.0	0.0	1.5	0.0
33	33	0	0	3/4	2	1	V(64)/V	a	i		V(64)/V		V			64	V			M	1	1	5, 4, 8		5.0	5.0	0	7	0.0	0.0	1.5	0.0
33	33	1/2	1/2	3/4	2	1	V7/V	a	i		V7/V		V		7		V			Mm7	1	1	5, 9, 6, 3		5.0	5.0	1	4	0.2	0.125	0.875	0.125
34	34	0	0	3/4	2	1	V	a	i		V		V							M	1	1	4, 8, 5		4.0	4.0	0	8	0.0	0.0	1.9375	0.0
34	34	1/2	1/2	3/4	2	1	V7/iv	a	i		V7/iv		V		7		iv			Mm7	1	1	3, 7, 4, 1		3.0	3.0	0	3	0.0	0.0	0.75	0.0
35	35	0	0	3/4	2	1	iv	a	i		iv		iv							m	1	1	2, -1, 3		2.0	2.0	0	7	0.0	0.0	1.5	0.0
35	35	1/2	1/2	3/4	2	1	V7	a	i		V7		V		7					Mm7	1	1	4, 8, 5, 2		4.0	4.0	1	4	0.2	0.0625	0.9375	0.0625
36	36	0	0	3/4	2	1	i}	a	i		i		i						}	m	1	1	3, 0, 4		3.0	3.0	2	9	0.18181818181818182	0.0625	2.1875	0.027777777777777776
37	37	0	0	3/4	2	1	I.I{	a	I		I		I						{	M	1	0	3, 7, 4		3.0	3.0	0	7	0.0	0.0	1.75	0.0
37	37	1/2	1/2	3/4	2	1	IV(9)	a	I		IV(9)		IV			9				M	1	0	2, 6, 3	4	2.0	2.0	0	4	0.0	0.0	0.9375	0.0
37	37	11/16	11/16	3/4	2	1	IV	a	I		IV		IV							M	1	0	2, 6, 3		2.0	2.0	0	1	0.0	0.0	0.0625	0.0
38	38	0	0	3/4	2	1	I	a	I		I		I							M	1	0	3, 7, 4		3.0	3.0	0	7	0.0	0.0	1.75	0.0
38	38	1/2	1/2	3/4	2	1	IV	a	I		IV		IV							M	1	0	2, 6, 3		2.0	2.0	1	4	0.2	0.0625	0.875	0.06666666666666667
39	39	0	0	3/4	2	1	I	a	I		I		I							M	1	0	3, 7, 4		3.0	3.0	0	3	0.0	0.0	0.75	0.0
39	39	1/4	1/4	3/4	2	1	V43/vi	a	I		V43/vi		V		43		vi			Mm7	1	0	8, 5, 7, 11		7.0	8.0	0	4	0.0	0.0	1.0	0.0
39	39	1/2	1/2	3/4	2	1	IV6(2)	a	I		IV6(2)		IV		6	2				M	1	0	6, 3, 4		2.0	6.0	0	4	0.0	0.0	0.9375	0.0
39	39	11/16	11/16	3/4	2	1	IV6	a	I		IV6		IV		6					M	1	0	6, 3, 2		2.0	6.0	0	1	0.0	0.0	0.0625	0.0
40	40	0	0	3/4	2	1	V6/vi	a	I		V6/vi		V		6		vi			M	1	0	11, 8, 7		7.0	11.0	0	3	0.0	0.0	0.75	0.0
40	40	1/4	1/4	3/4	2	1	vi	a	I		vi		vi							m	1	0	6, 3, 7		6.0	6.0	0	4	0.0	0.0	1.0	0.0
40	40	1/2	1/2	3/4	2	1	V65/V	a	I		V65/V		V		65		V			Mm7	1	0	9, 6, 3, 5		5.0	9.0	0	4	0.0	0.0	0.6875	0.0
41	41	0	0	3/4	2	1	V(64)	a	I		V(64)		V			64				M	1	0	4, 3, 7		4.0	4.0	2	6	0.25	0.25	1.25	0.16666666666666666
41	41	1/2	1/2	3/4	2	1	V7(6)	a	I		V7(6)		V		7	6				Mm7	1	0	4, 8, 7, 2		4.0	4.0	2	4	0.3333333333333333	0.125	0.9375	0.11764705882352941
42	42	0	0	3/4	2	1	I(94)	a	I		I(94)		I			94				M	1	0	3, 2, 4	5	3.0	3.0	0	6	0.0	0.0	1.25	0.0
42	42	1/4	1/4	3/4	2	1	I	a	I		I		I							M	1	0	3, 7, 4		3.0	3.0	0	4	0.0	0.0	1.375	0.0
42	42	1/2	1/2	3/4	2	1	V6(13)/vi	a	I		V6(13)/vi		V		6	13	vi			M	1	0	11, 8, 7	3	7.0	11.0	0	4	0.0	0.0	0.875	0.0
43	43	0	0	3/4	2	1	vi(9)	a	I		vi(9)		vi			9				m	1	0	6, 3, 7	8	6.0	6.0	0	6	0.0	0.0	1.5	0.0
43	43	1/4	1/4	3/4	2	1	IV6(11)	a	I		IV6(11)		IV		6	11				M	1	0	6, 3, 2	8	2.0	6.0	1	4	0.2	0.25	0.875	0.2222222222222222
43	43	1/2	1/2	3/4	2	1	I(7)	a	I		I(7)		I			7				M	1	0	3, 7, 4	8	3.0	3.0	0	2	0.0	0.0	0.375	0.0
43	43	5/8	5/8	3/4	2	1	I(64)	a	I		I(64)		I			64				M	1	0	3, 2, 6		3.0	3.0	0	2	0.0	0.0	0.25	0.0
44	44	0	0	3/4	2	1	I	a	I		I		I							M	1	0	3, 7, 4		3.0	3.0	2	5	0.2857142857142857	0.25	1.5	0.14285714285714285
44	44	1/4	1/4	3/4	2	1	V65/ii	a	I		V65/ii		V		65		ii			Mm7	1	0	10, 7, 4, 6		6.0	10.0	1	3	0.25	0.125	0.75	0.14285714285714285
44	44	1/2	1/2	3/4	2	1	V7/ii	a	I		V7/ii		V		7		ii			Mm7	1	0	6, 10, 7, 4		6.0	6.0	0	4	0.0	0.0	0.625	0.0
45	45	0	0	3/4	2	1	ii	a	I		ii		ii							m	1	0	5, 2, 6		5.0	5.0	1	3	0.25	0.125	0.75	0.14285714285714285
45	45	1/4	1/4	3/4	2	1	viio6	a	I		viio6		vii	o	6					o	1	0	5, 2, 8		8.0	5.0	2	3	0.4	0.25	0.625	0.2857142857142857
45	45	1/2	1/2	3/4	2	1	V65	a	I		V65		V		65					Mm7	1	0	8, 5, 2, 4		4.0	8.0	1	5	0.16666666666666666	0.125	0.875	0.125
46	46	0	0	3/4	2	1	V7/vi	a	I		V7/vi		V		7		vi			Mm7	1	0	7, 11, 8, 5		7.0	7.0	1	5	0.16666666666666666	0.125	0.875	0.125
46	46	1/4	1/4	3/4	2	1	V7(6)/ii	a	I		V7(6)/ii		V		7	6	ii			Mm7	1	0	6, 10, 2, 4		6.0	6.0	0	5	0.0	0.0	1.875	0.0
46	46	5/8	5/8	3/4	2	1	V7/ii	a	I		V7/ii		V		7		ii			Mm7	1	0	6, 10, 7, 4		6.0	6.0	0	1	0.0	0.0	0.125	0.0
47	47	0	0	3/4	2	1	viio6/V	a	I		viio6/V		vii	o	6		V			o	1	0	6, 3, 9		9.0	6.0	0	3	0.0	0.0	1.0	0.0
47	47	1/4	1/4	3/4	2	1	V7/V	a	I		V7/V		V		7		V			Mm7	1	0	5, 9, 6, 3		5.0	5.0	2	7	0.2222222222222222	0.25	1.25	0.16666666666666666
48	48	1/4	1/4	3/4	2	1	V7}	a	I		V7		V		7				}	Mm7	1	0	4, 8, 5, 2		4.0	4.0	2	6	0.25	0.125	1.125	0.1
49	49	0	0	3/4	2	1	I[I(13){	a	I	I	I(13)		I			13			{	M	1	0	3, 7, 4	6	3.0	3.0	0	5	0.0	0.0	1.25	0.0
49	49	1/4	1/4	3/4	2	1	I	a	I	I	I		I							M	1	0	3, 7, 4		3.0	3.0	1	6	0.14285714285714285	0.125	1.25	0.09090909090909091
49	49	5/8	5/8	3/4	2	1	V7(9)	a	I	I	V7(9)		V		7	9				Mm7	1	0	4, 8, 5, 2	6	4.0	4.0	0	3	0.0	0.0	0.375	0.0
50	50	0	0	3/4	2	1	I(9)	a	I	I	I(9)		I			9				M	1	0	3, 7, 4	5	3.0	3.0	0	4	0.0	0.0	1.125	0.0
50	50	3/16	3/16	3/4	2	1	I]	a	I	I	I		I							M	1	0	3, 7, 4		3.0	3.0	0	5	0.0	0.0	0.75	0.0
50	50	1/2	1/2	3/4	2	1	V6(13)/vi	a	I		V6(13)/vi		V		6	13	vi			M	1	0	11, 8, 7	3	7.0	11.0	0	4	0.0	0.0	0.875	0.0
51	51	0	0	3/4	2	1	vi(9)	a	I		vi(9)		vi			9				m	1	0	6, 3, 7	8	6.0	6.0	0	5	0.0	0.0	1.0	0.0
51	51	1/4	1/4	3/4	2	1	IV6	a	I		IV6		IV		6					M	1	0	6, 3, 2		2.0	6.0	1	4	0.2	0.125	0.875	0.125
51	51	1/2	1/2	3/4	2	1	viio	a	I		viio		vii	o						o	1	0	8, 5, 2		8.0	8.0	1	4	0.2	0.0625	0.9375	0.0625
52	52	0	0	3/4	2	1	I(6)	a	I		I(6)		I			6				M	1	0	3, 7, 6		3.0	3.0	0	3	0.0	0.0	0.625	0.0
52	52	1/8	1/8	3/4	2	1	I	a	I		I		I							M	1	0	3, 7, 4		3.0	3.0	0	1	0.0	0.0	0.125	0.0
52	52	1/4	1/4	3/4	2	1	#viio65/vii	a	I		#viio65/vii		#vii	o	65		vii			o7	1	0	10, 7, 4, 13		13.0	10.0	4	5	0.4444444444444444	0.375	1.125	0.25
53	53	0	0	3/4	2	1	vii%2(#5)/V	a	I		vii%2(#5)/V		vii	%	2	#5	V			%7	1	0	7, 9, 6, 10		9.0	7.0	2	3	0.4	0.3125	0.6875	0.3125
53	53	1/4	1/4	3/4	2	1	vii6	a	I		vii6		vii		6					m	1	0	5, 9, 8		8.0	5.0	1	4	0.2	0.125	0.875	0.125
53	53	1/2	1/2	3/4	2	1	V2/V	a	I		V2/V		V		2		V			Mm7	1	0	3, 5, 9, 6		5.0	3.0	1	3	0.25	0.125	0.625	0.16666666666666666
54	54	0	0	3/4	2	1	V6	a	I		V6		V		6					M	1	0	8, 5, 4		4.0	8.0	1	4	0.2	0.0625	0.9375	0.0625
54	54	1/4	1/4	3/4	2	1	V(64)/V	a	I		V(64)/V		V			64	V			M	1	0	5, 4, 8		5.0	5.0	3	2	0.6	0.375	0.375	0.5
55	55	0	0	3/4	2	1	V7(9)/V	a	I		V7(9)/V		V		7	9	V			Mm7	1	0	5, 9, 6, 3	7	5.0	5.0	0	8	0.0	0.0	1.4375	0.0
55	55	1/2	1/2	3/4	2	1	V7/V	a	I		V7/V		V		7		V			Mm7	1	0	5, 9, 6, 3		5.0	5.0	1	1	0.5	0.125	0.125	0.5
56	56	0	0	3/4	2	1	V}	a	I		V		V						}	M	1	0	4, 8, 5		4.0	4.0	6	6	0.5	0.5416666666666666	1.2083333333333333	0.3095238095238095
57	57	0	0	3/4	2	1	v.i{	a	v		i		i						{	m	1	1	4, 1, 5		4.0	4.0	2	4	0.3333333333333333	0.1875	0.8125	0.1875
57	57	1/4	1/4	3/4	2	1	VI	a	v		VI		VI							M	1	1	0, 4, 1		0.0	0.0	3	4	0.42857142857142855	0.375	1.125	0.25
58	58	0	0	3/4	2	1	v64	a	v		v64		v		64					m	1	1	6, 5, 2		5.0	6.0	2	7	0.2222222222222222	0.25	1.625	0.13333333333333333
58	58	1/2	1/2	3/4	2	1	v6	a	v		v6		v		6					m	1	1	2, 6, 5		5.0	2.0	0	1	0.0	0.0	0.125	0.0
58	58	5/8	5/8	3/4	2	1	III6	a	v		III6		III		6					M	1	1	5, 2, 1		1.0	5.0	0	2	0.0	0.0	0.25	0.0
59	59	0	0	3/4	2	1	V7/v	a	v		V7/v		V		7		v			Mm7	1	1	6, 10, 7, 4		6.0	6.0	1	4	0.2	0.125	0.875	0.125
59	59	1/4	1/4	3/4	2	1	V7(9)/v	a	v		V7(9)/v		V		7	9	v			Mm7	1	1	6, 10, 7, 4	1	6.0	6.0	0	6	0.0	0.0	0.9375	0.0
59	59	1/2	1/2	3/4	2	1	V7/v	a	v		V7/v		V		7		v			Mm7	1	1	6, 10, 7, 4		6.0	6.0	1	4	0.2	0.125	0.875	0.125
60	60	0	0	3/4	2	1	v}	a	v		v		v						}	m	1	1	5, 2, 6		5.0	5.0	5	6	0.45454545454545453	0.4583333333333333	1.0416666666666667	0.3055555555555555
61	61	0	0	3/4	2	1	i{	a	v		i		i						{	m	1	1	4, 1, 5		4.0	4.0	2	4	0.3333333333333333	0.1875	0.8125	0.1875
61	61	1/4	1/4	3/4	2	1	VI	a	v		VI		VI							M	1	1	0, 4, 1		0.0	0.0	3	4	0.42857142857142855	0.375	1.125	0.25
62	62	0	0	3/4	2	1	III64	a	v		III64		III		64					M	1	1	2, 1, 5		1.0	2.0	2	8	0.2	0.25	1.875	0.11764705882352941
62	62	1/2	1/2	3/4	2	1	III6	a	v		III6		III		6					M	1	1	5, 2, 1		1.0	5.0	0	1	0.0	0.0	0.125	0.0
62	62	5/8	5/8	3/4	2	1	i6	a	v		i6		i		6					m	1	1	1, 5, 4		4.0	1.0	0	2	0.0	0.0	0.25	0.0
63	63	0	0	3/4	2	1	V7/III	a	v		V7/III		V		7		III			Mm7	1	1	2, 6, 3, 0		2.0	2.0	1	4	0.2	0.125	0.625	0.16666666666666666
63	63	1/4	1/4	3/4	2	1	V(9)/III	a	v		V(9)/III		V			9	III			M	1	1	2, 6, 3	4	2.0	2.0	2	4	0.3333333333333333	0.3125	0.625	0.3333333333333333
63	63	1/2	1/2	3/4	2	1	V7/III	a	v		V7/III		V		7		III			Mm7	1	1	2, 6, 3, 0		2.0	2.0	1	4	0.2	0.125	0.875	0.125
64	64	0	0	3/4	2	1	III(4)}	a	v		III(4)		III			4			}	M	1	1	1, 0, 2		1.0	1.0	0	2	0.0	0.0	0.375	0.0
64	64	1/8	1/8	3/4	2	1	III	a	v		III		III							M	1	1	1, 5, 2		1.0	1.0	5	4	0.5555555555555556	0.4166666666666667	0.7083333333333334	0.3703703703703704
65	65	0	0	3/4	2	1	i{	a	v		i		i						{	m	1	1	4, 1, 5		4.0	4.0	2	4	0.3333333333333333	0.1875	0.8125	0.1875
65	65	1/4	1/4	3/4	2	1	VI	a	v		VI		VI							M	1	1	0, 4, 1		0.0	0.0	3	4	0.42857142857142855	0.375	1.125	0.25
66	66	0	0	3/4	2	1	v64	a	v		v64		v		64					m	1	1	6, 5, 2		5.0	6.0	2	7	0.2222222222222222	0.25	1.625	0.13333333333333333
66	66	1/2	1/2	3/4	2	1	v6	a	v		v6		v		6					m	1	1	2, 6, 5		5.0	2.0	0	1	0.0	0.0	0.125	0.0
66	66	5/8	5/8	3/4	2	1	III6	a	v		III6		III		6					M	1	1	5, 2, 1		1.0	5.0	0	2	0.0	0.0	0.25	0.0
67	67	0	0	3/4	2	1	V7/v	a	v		V7/v		V		7		v			Mm7	1	1	6, 10, 7, 4		6.0	6.0	2	3	0.4	0.375	0.625	0.375
67	67	1/4	1/4	3/4	2	1	V7(9)/v	a	v		V7(9)/v		V		7	9	v			Mm7	1	1	6, 10, 7, 4	1	6.0	6.0	0	6	0.0	0.0	0.9375	0.0
67	67	1/2	1/2	3/4	2	1	V7/v	a	v		V7/v		V		7		v			Mm7	1	1	6, 10, 7, 4		6.0	6.0	1	4	0.2	0.125	0.875	0.125
68	68	0	0	3/4	2	1	v}	a	v		v		v						}	m	1	1	5, 2, 6		5.0	5.0	8	6	0.5714285714285714	0.5125	0.9875	0.3416666666666666
69	69	0	0	3/4	2	1	i{	a	v		i		i						{	m	1	1	4, 1, 5		4.0	4.0	2	4	0.3333333333333333	0.1875	0.8125	0.1875
69	69	1/4	1/4	3/4	2	1	VI	a	v		VI		VI							M	1	1	0, 4, 1		0.0	0.0	3	4	0.42857142857142855	0.375	1.125	0.25
70	70	0	0	3/4	2	1	V64	a	v		V64		V		64					M	1	1	6, 5, 9		5.0	6.0	2	7	0.2222222222222222	0.25	1.5	0.14285714285714285
70	70	1/2	1/2	3/4	2	1	vi6/V	a	v		vi6/V		vi		6		V			m	1	1	5, 9, 8		8.0	5.0	0	3	0.0	0.0	0.5	0.0
71	71	0	0	3/4	2	1	V7/V	a	v		V7/V		V		7		V			Mm7	1	1	6, 10, 7, 4		6.0	6.0	0	5	0.0	0.0	0.875	0.0
71	71	1/4	1/4	3/4	2	1	V7(#6)/V	a	v		V7(#6)/V		V		7	#6	V			Mm7	1	1	6, 10, 7, 16		6.0	6.0	3	5	0.375	0.875	1.25	0.4117647058823529
71	71	5/8	5/8	3/4	2	1	V7/V	a	v		V7/V		V		7		V			Mm7	1	1	6, 10, 7, 4		6.0	6.0	0	1	0.0	0.0	0.125	0.0
72	72	0	0	3/4	2	1	vi/V	a	v		vi/V		vi				V			m	1	1	8, 5, 9		8.0	8.0	0	3	0.0	0.0	0.375	0.0
72	72	1/8	1/8	3/4	2	1	V64	a	v		V64		V		64					M	1	1	6, 5, 9		5.0	6.0	0	3	0.0	0.0	0.25	0.0
72	72	1/4	1/4	3/4	2	1	V6	a	v		V6		V		6					M	1	1	9, 6, 5		5.0	9.0	2	3	0.4	0.16666666666666666	0.5833333333333334	0.2222222222222222
72	72	1/2	1/2	3/4	2	1	V	a	v		V		V							M	1	1	5, 9, 6		5.0	5.0	2	3	0.4	0.16666666666666666	0.5833333333333334	0.2222222222222222
73	73	0	0	3/4	2	1	V7/V	a	v		V7/V		V		7		V			Mm7	1	1	6, 10, 7, 4		6.0	6.0	0	5	0.0	0.0	0.875	0.0
73	73	1/4	1/4	3/4	2	1	V7(#6)/V	a	v		V7(#6)/V		V		7	#6	V			Mm7	1	1	6, 10, 7, 16		6.0	6.0	3	5	0.375	0.875	1.25	0.4117647058823529
