mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	3/4	2	1	e.V7/iv{	e	i		V7/iv	V		7		iv		{	Mm7	1	1	4, 8, 5, 2		4.0	4.0	0	10	0.0	0.0	2.5	0.0
1	1	1/2	1/2	3/4	2	1	V7(6)/iv	e	i		V7(6)/iv	V		7	6	iv			Mm7	1	1	4, 8, 0, 2		4.0	4.0	0	5	0.0	0.0	1.1875	0.0
1	1	11/16	11/16	3/4	2	1	V7/iv	e	i		V7/iv	V		7		iv			Mm7	1	1	4, 8, 5, 2		4.0	4.0	0	1	0.0	0.0	0.0625	0.0
2	2	0	0	3/4	2	1	iv(9)	e	i		iv(9)	iv			9				m	1	1	3, 0, 4	5	3.0	3.0	0	5	0.0	0.0	3.25	0.0
2	2	1/4	1/4	3/4	2	1	iv	e	i		iv	iv							m	1	1	3, 0, 4		3.0	3.0	1	2	0.3333333333333333	0.0625	0.4375	0.125
3	3	0	0	3/4	2	1	V7	e	i		V7	V		7					Mm7	1	1	5, 9, 6, 3		5.0	5.0	0	10	0.0	0.0	2.5	0.0
3	3	1/2	1/2	3/4	2	1	V7(6)	e	i		V7(6)	V		7	6				Mm7	1	1	5, 9, 1, 3		5.0	5.0	0	5	0.0	0.0	1.1875	0.0
3	3	11/16	11/16	3/4	2	1	V7	e	i		V7	V		7					Mm7	1	1	5, 9, 6, 3		5.0	5.0	0	1	0.0	0.0	0.0625	0.0
4	4	0	0	3/4	2	1	i(964)	e	i		i(964)	i			964				m	1	1	4, 3, 0	6	4.0	4.0	0	6	0.0	0.0	2.25	0.0
4	4	1/4	1/4	3/4	2	1	i	e	i		i	i							m	1	1	4, 1, 5		4.0	4.0	2	4	0.3333333333333333	0.125	1.375	0.08333333333333333
5	5	0	0	3/4	2	1	V7/iv	e	i		V7/iv	V		7		iv			Mm7	1	1	4, 8, 5, 2		4.0	4.0	0	10	0.0	0.0	2.5	0.0
5	5	1/2	1/2	3/4	2	1	V7(6)/iv	e	i		V7(6)/iv	V		7	6	iv			Mm7	1	1	4, 8, 0, 2		4.0	4.0	0	5	0.0	0.0	1.1875	0.0
5	5	11/16	11/16	3/4	2	1	V7/iv	e	i		V7/iv	V		7		iv			Mm7	1	1	4, 8, 5, 2		4.0	4.0	0	1	0.0	0.0	0.0625	0.0
6	6	0	0	3/4	2	1	iv(9#74)	e	i		iv(9#74)	iv			9#74				m	1	1	3, 2, 4	5, 8	3.0	3.0	0	7	0.0	0.0	2.5	0.0
6	6	1/4	1/4	3/4	2	1	iv	e	i		iv	iv							m	1	1	3, 0, 4		3.0	3.0	2	4	0.3333333333333333	0.125	0.875	0.125
7	7	0	0	3/4	2	1	VI	e	i		VI	VI							M	1	1	0, 4, 1		0.0	0.0	0	4	0.0	0.0	0.5	0.0
7	7	1/4	1/4	3/4	2	1	bII	e	i		bII	bII							M	1	1	-1, 3, 0		-1.0	-1.0	0	2	0.0	0.0	0.5	0.0
7	7	1/2	1/2	3/4	2	1	i}	e	i		i	i						}	m	1	1	4, 1, 5		4.0	4.0	0	12	0.0	0.0	3.0	0.0
9	9	1/4	1/4	3/4	2	1	V7/iv	e	i		V7/iv	V		7		iv			Mm7	1	1	4, 8, 5, 2		4.0	4.0	0	5	0.0	0.0	1.25	0.0
9	9	1/2	1/2	3/4	2	1	V7(6)/iv	e	i		V7(6)/iv	V		7	6	iv			Mm7	1	1	4, 8, 0, 2		4.0	4.0	0	5	0.0	0.0	1.1875	0.0
9	9	11/16	11/16	3/4	2	1	V7/iv	e	i		V7/iv	V		7		iv			Mm7	1	1	4, 8, 5, 2		4.0	4.0	0	1	0.0	0.0	0.0625	0.0
10	10	0	0	3/4	2	1	iv(9)	e	i		iv(9)	iv			9				m	1	1	3, 0, 4	5	3.0	3.0	0	5	0.0	0.0	3.25	0.0
10	10	1/4	1/4	3/4	2	1	iv	e	i		iv	iv							m	1	1	3, 0, 4		3.0	3.0	1	2	0.3333333333333333	0.0625	0.4375	0.125
11	11	0	0	3/4	2	1	V7	e	i		V7	V		7					Mm7	1	1	5, 9, 6, 3		5.0	5.0	0	10	0.0	0.0	2.5	0.0
11	11	1/2	1/2	3/4	2	1	V7(6)	e	i		V7(6)	V		7	6				Mm7	1	1	5, 9, 1, 3		5.0	5.0	0	5	0.0	0.0	1.1875	0.0
11	11	11/16	11/16	3/4	2	1	V7	e	i		V7	V		7					Mm7	1	1	5, 9, 6, 3		5.0	5.0	0	1	0.0	0.0	0.0625	0.0
12	12	0	0	3/4	2	1	i(964)	e	i		i(964)	i			964				m	1	1	4, 3, 0	6	4.0	4.0	0	6	0.0	0.0	2.25	0.0
12	12	1/4	1/4	3/4	2	1	i	e	i		i	i							m	1	1	4, 1, 5		4.0	4.0	2	6	0.25	0.125	1.625	0.07142857142857142
13	13	1/4	1/4	3/4	2	1	V7/iv	e	i		V7/iv	V		7		iv			Mm7	1	1	4, 8, 5, 2		4.0	4.0	0	5	0.0	0.0	1.25	0.0
13	13	1/2	1/2	3/4	2	1	V7(6)/iv	e	i		V7(6)/iv	V		7	6	iv			Mm7	1	1	4, 8, 0, 2		4.0	4.0	0	5	0.0	0.0	1.1875	0.0
13	13	11/16	11/16	3/4	2	1	V7/iv	e	i		V7/iv	V		7		iv			Mm7	1	1	4, 8, 5, 2		4.0	4.0	0	1	0.0	0.0	0.0625	0.0
14	14	0	0	3/4	2	1	iv(9#74)	e	i		iv(9#74)	iv			9#74				m	1	1	3, 2, 4	5, 8	3.0	3.0	0	7	0.0	0.0	2.5	0.0
