mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	0	0	1.0	0	1/2	3/4	1	1	1/4		1/4	1		-1	65	F4	4	0
2	1	1	1.0	0	0	3/4	2	1	1/4		1/4	1		-2	34	Bb1	1	7
2	1	1	1.0	0	0	3/4	2	1	1/4		1/4	1		-2	46	Bb2	2	7
2	1	1	1.5	0	0	3/4	1	1	3/8		1/4	3/2		2	74	D5	5	1
2	1	1	1.5	0	0	3/4	1	1	3/8		1/4	3/2		-1	77	F5	5	1
2	1	2	1.0	1/4	1/4	3/4	2	1	1/4		1/4	1		-1	53	F3	3	8
2	1	2	1.0	1/4	1/4	3/4	2	1	1/4		1/4	1		-2	58	Bb3	3	8
2	1	2	1.0	1/4	1/4	3/4	2	1	1/4		1/4	1		2	62	D4	4	8
2	1	5/2	0.5	3/8	3/8	3/4	1	1	1/8		1/8	1		7	73	C#5	5	2
2	1	5/2	0.5	3/8	3/8	3/4	1	1	1/8		1/8	1		4	76	E5	5	2
2	1	3	0.0	1/2	1/2	3/4	1	1	0	grace16	1/16	1		2	74	D5	5	3
2	1	3	0.0	1/2	1/2	3/4	1	1	0	grace16	1/16	1		-1	77	F5	5	3
2	1	3	0.0	1/2	1/2	3/4	1	1	0	grace16	1/16	1		1	79	G5	5	4
2	1	3	1.0	1/2	1/2	3/4	2	1	1/4		1/4	1		-1	53	F3	3	9
2	1	3	1.0	1/2	1/2	3/4	2	1	1/4		1/4	1		-2	58	Bb3	3	9
2	1	3	1.0	1/2	1/2	3/4	2	1	1/4		1/4	1		2	62	D4	4	9
2	1	3	0.5	1/2	1/2	3/4	1	1	1/8		1/8	1		2	74	D5	5	5
2	1	3	0.5	1/2	1/2	3/4	1	1	1/8		1/8	1		-1	77	F5	5	5
2	1	7/2	0.5	5/8	5/8	3/4	1	1	1/8		1/8	1		7	73	C#5	5	6
2	1	7/2	0.5	5/8	5/8	3/4	1	1	1/8		1/8	1		4	76	E5	5	6
3	2	4	1.0	0	0	3/4	2	1	1/4		1/4	1		-2	46	Bb2	2	14
3	2	4	0.5	0	0	3/4	1	1	1/8		1/8	1		2	74	D5	5	10
3	2	4	0.5	0	0	3/4	1	1	1/8		1/8	1		-1	77	F5	5	10
3	2	19/4	0.25	3/16	3/16	3/4	1	1	1/16		1/16	1		-2	70	Bb4	4	11
3	2	5	1.0	1/4	1/4	3/4	2	1	1/4		1/4	1		-3	51	Eb3	3	15
3	2	5	1.0	1/4	1/4	3/4	2	1	1/4		1/4	1		-2	58	Bb3	3	15
3	2	5	1.0	1/4	1/4	3/4	1	1	1/4		1/4	1		1	67	G4	4	12
3	2	5	1.0	1/4	1/4	3/4	1	1	1/4		1/4	1		-3	75	Eb5	5	12
3	2	6	1.0	1/2	1/2	3/4	2	1	1/4		1/4	1		-2	46	Bb2	2	16
3	2	6	1.0	1/2	1/2	3/4	2	1	1/4		1/4	1		-2	58	Bb3	3	16
3	2	6	1.0	1/2	1/2	3/4	1	1	1/4		1/4	1		-1	65	F4	4	13
3	2	6	1.0	1/2	1/2	3/4	1	1	1/4		1/4	1		2	74	D5	5	13
4	3	7	1.0	0	0	3/4	2	1	1/4		1/4	1		-1	29	F1	1	21
4	3	7	1.0	0	0	3/4	2	1	1/4		1/4	1		-1	41	F2	2	21
4	3	7	1.5	0	0	3/4	1	1	3/8		1/4	3/2		-3	63	Eb4	4	17
4	3	7	1.5	0	0	3/4	1	1	3/8		1/4	3/2		0	72	C5	5	17
4	3	8	1.0	1/4	1/4	3/4	2	1	1/4		1/4	1		-1	53	F3	3	22
4	3	8	1.0	1/4	1/4	3/4	2	1	1/4		1/4	1		3	57	A3	3	22
4	3	17/2	0.5	3/8	3/8	3/4	1	1	1/8		1/8	1		1	67	G4	4	18
4	3	17/2	0.5	3/8	3/8	3/4	1	1	1/8		1/8	1		-3	75	Eb5	5	18
4	3	9	0.5	1/2	1/2	3/4	1	1	1/8		1/8	1		-1	65	F4	4	19
4	3	9	0.5	1/2	1/2	3/4	1	1	1/8		1/8	1		2	74	D5	5	19
4	3	19/2	0.5	5/8	5/8	3/4	1	1	1/8		1/8	1		-3	63	Eb4	4	20
4	3	19/2	0.5	5/8	5/8	3/4	1	1	1/8		1/8	1		0	72	C5	5	20
5	4	10	1.0	0	0	3/4	2	1	1/4		1/4	1		-2	34	Bb1	1	27
5	4	10	1.0	0	0	3/4	2	1	1/4		1/4	1		-2	46	Bb2	2	27
5	4	10	0.5	0	0	3/4	1	1	1/8		1/8	1		-1	65	F4	4	23
5	4	10	0.5	0	0	3/4	1	1	1/8		1/8	1		2	74	D5	5	23
