mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	0	0	1.0	0	1/2	3/4	1	1	1/4		1/4	1		4	64	E4	4	0
2	1	1	3.0	0	0	3/4	1	1	3/4		1/2	3/2		0	60	C4	4	1
2	1	1	3.0	0	0	3/4	1	1	3/4		1/2	3/2		4	64	E4	4	1
2	1	2	0.5	1/4	1/4	3/4	2	1	1/8		1/8	1		-1	53	F3	3	2
2	1	5/2	0.5	3/8	3/8	3/4	2	1	1/8		1/8	1		4	52	E3	3	3
2	1	3	0.5	1/2	1/2	3/4	2	1	1/8		1/8	1		3	57	A3	3	4
2	1	7/2	0.5	5/8	5/8	3/4	2	1	1/8		1/8	1		5	59	B3	3	5
3	2	4	0.3333333333333333	0	0	3/4	2	1	1/12		1/8	2/3		0	60	C4	4	7
3	2	4	3.0	0	0	3/4	1	1	3/4		1/2	3/2		9	63	D#4	4	6
3	2	4	3.0	0	0	3/4	1	1	3/4		1/2	3/2		6	66	F#4	4	6
3	2	4	3.0	0	0	3/4	1	1	3/4		1/2	3/2		3	69	A4	4	6
3	2	13/3	0.3333333333333333	1/12	1/12	3/4	2	1	1/12		1/8	2/3		2	62	D4	4	8
3	2	14/3	0.3333333333333333	1/6	1/6	3/4	2	1	1/12		1/8	2/3		0	60	C4	4	9
3	2	5	0.5	1/4	1/4	3/4	2	1	1/8		1/8	1		5	59	B3	3	10
3	2	11/2	0.5	3/8	3/8	3/4	2	1	1/8		1/8	1		2	62	D4	4	11
3	2	6	1.0	1/2	1/2	3/4	2	1	1/4		1/4	1		0	60	C4	4	12
4	3	7	1.0	0	0	3/4	2	1	1/4		1/4	1		5	59	B3	3	14
4	3	7	3.0	0	0	3/4	1	1	3/4		1/2	3/2		9	63	D#4	4	13
4	3	7	3.0	0	0	3/4	1	1	3/4		1/2	3/2		6	66	F#4	4	13
4	3	7	3.0	0	0	3/4	1	1	3/4		1/2	3/2		3	69	A4	4	13
4	3	7	3.0	0	0	3/4	1	1	3/4		1/2	3/2		5	71	B4	4	13
4	3	8	0.5	1/4	1/4	3/4	2	1	1/8		1/8	1		10	58	A#3	3	15
4	3	17/2	0.5	3/8	3/8	3/4	2	1	1/8		1/8	1		5	59	B3	3	16
4	3	9	0.5	1/2	1/2	3/4	2	1	1/8		1/8	1		0	60	C4	4	17
4	3	19/2	0.5	5/8	5/8	3/4	2	1	1/8		1/8	1		5	59	B3	3	18
5	4	10	1.0	0	0	3/4	2	1	1/4		1/4	1		6	54	F#3	3	21
5	4	11	1.0	1/4	1/4	3/4	2	1	1/4		1/4	1		5	47	B2	2	22
5	4	11	1.0	1/4	1/4	3/4	1	1	1/4		1/4	1		3	57	A3	3	19
5	4	11	1.0	1/4	1/4	3/4	1	1	1/4		1/4	1		5	59	B3	3	19
5	4	11	1.0	1/4	1/4	3/4	1	1	1/4		1/4	1		9	63	D#4	4	19
5	4	11	1.0	1/4	1/4	3/4	1	1	1/4		1/4	1		6	66	F#4	4	19
5	4	12	1.0	1/2	1/2	3/4	2	1	1/4		1/4	1		4	40	E2	2	23
5	4	12	1.0	1/2	1/2	3/4	1	1	1/4		1/4	1		8	56	G#3	3	20
