mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	1.0	0	0	3/4	1	1	1/4		1/4	1	1	0	72	C5	5	0
1	1	1	1.0	1/4	1/4	3/4	2	1	1/4		1/4	1		-4	56	Ab3	3	5
1	1	1	1.0	1/4	1/4	3/4	2	1	1/4		1/4	1		0	60	C4	4	5
1	1	1	1.0	1/4	1/4	3/4	2	1	1/4		1/4	1		-1	65	F4	4	5
1	1	1	0.5	1/4	1/4	3/4	1	1	1/8		1/8	1	-1	0	72	C5	5	1
1	1	3/2	0.5	3/8	3/8	3/4	1	1	1/8		1/8	1		-5	73	Db5	5	2
1	1	2	1.0	1/2	1/2	3/4	2	1	1/4		1/4	1		-4	56	Ab3	3	6
1	1	2	1.0	1/2	1/2	3/4	2	1	1/4		1/4	1		0	60	C4	4	6
1	1	2	1.0	1/2	1/2	3/4	2	1	1/4		1/4	1		-1	65	F4	4	6
1	1	2	0.5	1/2	1/2	3/4	1	1	1/8		1/8	1		-5	73	Db5	5	3
1	1	5/2	0.5	5/8	5/8	3/4	1	1	1/8		1/8	1		0	72	C5	5	4
2	2	3	0.5	0	0	3/4	1	1	1/8		1/8	1		5	71	B4	4	7
2	2	7/2	0.5	1/8	1/8	3/4	1	1	1/8		1/8	1		10	70	A#4	4	8
2	2	4	1.0	1/4	1/4	3/4	2	1	1/4		1/4	1		1	55	G3	3	11
2	2	4	1.0	1/4	1/4	3/4	2	1	1/4		1/4	1		2	62	D4	4	11
2	2	4	1.0	1/4	1/4	3/4	2	1	1/4		1/4	1		-1	65	F4	4	11
2	2	4	1.0	1/4	1/4	3/4	1	1	1/4		1/4	1		5	71	B4	4	9
2	2	5	1.0	1/2	1/2	3/4	2	1	1/4		1/4	1		1	55	G3	3	12
2	2	5	1.0	1/2	1/2	3/4	2	1	1/4		1/4	1		-5	61	Db4	4	12
2	2	5	1.0	1/2	1/2	3/4	2	1	1/4		1/4	1		-1	65	F4	4	12
2	2	5	1.0	1/2	1/2	3/4	1	1	1/4		1/4	1		1	79	G5	5	10
3	3	6	1.0	0	0	3/4	1	1	1/4		1/4	1	1	-2	70	Bb4	4	13
3	3	7	1.0	1/4	1/4	3/4	2	1	1/4		1/4	1		-6	54	Gb3	3	18
3	3	7	1.0	1/4	1/4	3/4	2	1	1/4		1/4	1		-5	61	Db4	4	18
3	3	7	1.0	1/4	1/4	3/4	2	1	1/4		1/4	1		-8	64	Fb4	4	18
3	3	7	0.5	1/4	1/4	3/4	1	1	1/8		1/8	1	-1	-2	70	Bb4	4	14
3	3	15/2	0.5	3/8	3/8	3/4	1	1	1/8		1/8	1		0	72	C5	5	15
3	3	8	1.0	1/2	1/2	3/4	2	1	1/4		1/4	1		-6	54	Gb3	3	19
3	3	8	1.0	1/2	1/2	3/4	2	1	1/4		1/4	1		0	60	C4	4	19
3	3	8	1.0	1/2	1/2	3/4	2	1	1/4		1/4	1		-3	63	Eb4	4	19
3	3	8	0.5	1/2	1/2	3/4	1	1	1/8		1/8	1		0	72	C5	5	16
3	3	17/2	0.5	5/8	5/8	3/4	1	1	1/8		1/8	1		-2	70	Bb4	4	17
4	4	9	0.5	0	0	3/4	1	1	1/8		1/8	1		3	69	A4	4	20
4	4	19/2	0.5	1/8	1/8	3/4	1	1	1/8		1/8	1		8	68	G#4	4	21
4	4	10	1.0	1/4	1/4	3/4	2	1	1/4		1/4	1		-1	53	F3	3	24
4	4	10	1.0	1/4	1/4	3/4	2	1	1/4		1/4	1		0	60	C4	4	24
4	4	10	1.0	1/4	1/4	3/4	2	1	1/4		1/4	1		-3	63	Eb4	4	24
4	4	10	1.0	1/4	1/4	3/4	1	1	1/4		1/4	1		3	69	A4	4	22
4	4	11	1.0	1/2	1/2	3/4	2	1	1/4		1/4	1		-1	53	F3	3	25
4	4	11	1.0	1/2	1/2	3/4	2	1	1/4		1/4	1		-7	59	Cb4	4	25
4	4	11	1.0	1/2	1/2	3/4	2	1	1/4		1/4	1		-3	63	Eb4	4	25
4	4	11	1.0	1/2	1/2	3/4	1	1	1/4		1/4	1		-1	77	F5	5	23
5	5	12	1.0	0	0	3/4	1	1	1/4		1/4	1	1	-4	68	Ab4	4	26
5	5	13	1.0	1/4	1/4	3/4	2	1	1/4		1/4	1		-1	53	F3	3	31
5	5	13	1.0	1/4	1/4	3/4	2	1	1/4		1/4	1		5	59	B3	3	31
5	5	13	1.0	1/4	1/4	3/4	2	1	1/4		1/4	1		2	62	D4	4	31
5	5	13	0.5	1/4	1/4	3/4	1	1	1/8		1/8	1	-1	-4	68	Ab4	4	27
5	5	27/2	0.5	3/8	3/8	3/4	1	1	1/8		1/8	1		-2	70	Bb4	4	28
5	5	14	1.0	1/2	1/2	3/4	2	1	1/4		1/4	1		4	52	E3	3	32
5	5	14	1.0	1/2	1/2	3/4	2	1	1/4		1/4	1		5	59	B3	3	32
5	5	14	1.0	1/2	1/2	3/4	2	1	1/4		1/4	1		2	62	D4	4	32
5	5	14	0.5	1/2	1/2	3/4	1	1	1/8		1/8	1		-2	70	Bb4	4	29
5	5	29/2	0.5	5/8	5/8	3/4	1	1	1/8		1/8	1		-4	68	Ab4	4	30
6	6	15	0.5	0	0	3/4	1	1	1/8		1/8	1		1	67	G4	4	33
6	6	31/2	0.5	1/8	1/8	3/4	1	1	1/8		1/8	1		6	66	F#4	4	34
6	6	16	1.0	1/4	1/4	3/4	2	1	1/4		1/4	1		4	52	E3	3	37
6	6	16	1.0	1/4	1/4	3/4	2	1	1/4		1/4	1		-2	58	Bb3	3	37
6	6	16	1.0	1/4	1/4	3/4	2	1	1/4		1/4	1		-5	61	Db4	4	37
6	6	16	1.0	1/4	1/4	3/4	1	1	1/4		1/4	1		1	67	G4	4	35
6	6	17	1.0	1/2	1/2	3/4	2	1	1/4		1/4	1		-1	53	F3	3	38
6	6	17	1.0	1/2	1/2	3/4	2	1	1/4		1/4	1		-2	58	Bb3	3	38
6	6	17	1.0	1/2	1/2	3/4	2	1	1/4		1/4	1		-1	65	F4	4	38
