mc	mn	quarterbeats	duration_qb	volta	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
5	4	49/4	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1		4	52	E3	3	37
5	4	49/4	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1		0	60	C4	4	37
5	4	49/4	0.5		1/2	1/2	3/4	1	1	1/8		1/8	1		3	69	A4	4	33
5	4	13	0.25		11/16	11/16	3/4	1	1	1/16		1/16	1		0	72	C5	5	34
6	5	53/4	1.0		0	0	3/4	2	1	1/4		1/4	1		3	45	A2	2	44
6	5	53/4	0.5		0	0	3/4	1	1	1/8		1/8	1		4	76	E5	5	38
6	5	14	0.25		3/16	3/16	3/4	1	1	1/16		1/16	1		4	76	E5	5	39
6	5	57/4	1.0		1/4	1/4	3/4	2	1	1/4		1/4	1		4	52	E3	3	45
6	5	57/4	1.0		1/4	1/4	3/4	2	1	1/4		1/4	1		0	60	C4	4	45
6	5	57/4	1.0		1/4	1/4	3/4	1	1	1/4		1/4	1		0	72	C5	5	40
6	5	61/4	0.0		1/2	1/2	3/4	1	1	0	grace16after	1/16	1		9	75	D#5	5	41
6	5	61/4	0.0		1/2	1/2	3/4	1	1	0	grace16after	1/16	1		14	74	C##5	5	42
6	5	61/4	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1		4	52	E3	3	46
6	5	61/4	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1		5	59	B3	3	46
6	5	61/4	1.0		1/2	1/2	3/4	1	1	1/4		1/4	1		9	75	D#5	5	43
7	6	65/4	1.0		0	0	3/4	2	1	1/4		1/4	1		3	45	A2	2	51
7	6	65/4	0.75		0	0	3/4	1	1	3/16		1/8	3/2		4	76	E5	5	47
7	6	17	0.25		3/16	3/16	3/4	1	1	1/16		1/16	1		4	76	E5	5	48
7	6	69/4	1.0		1/4	1/4	3/4	2	1	1/4		1/4	1		4	52	E3	3	52
7	6	69/4	1.0		1/4	1/4	3/4	2	1	1/4		1/4	1		0	60	C4	4	52
7	6	69/4	1.0		1/4	1/4	3/4	1	1	1/4		1/4	1		3	69	A4	4	49
7	6	73/4	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1		4	52	E3	3	53
7	6	73/4	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1		0	60	C4	4	53
7	6	73/4	1.0		1/2	1/2	3/4	1	1	1/4		1/4	1		0	72	C5	5	50
8	7	77/4	1.0		0	0	3/4	2	1	1/4		1/4	1		3	45	A2	2	60
8	7	77/4	0.75		0	0	3/4	1	1	3/16		1/8	3/2		5	71	B4	4	54
8	7	20	0.25		3/16	3/16	3/4	1	1	1/16		1/16	1		5	71	B4	4	55
8	7	81/4	1.0		1/4	1/4	3/4	2	1	1/4		1/4	1		4	52	E3	3	61
8	7	81/4	1.0		1/4	1/4	3/4	2	1	1/4		1/4	1		2	62	D4	4	61
8	7	81/4	1.0		1/4	1/4	3/4	1	1	1/4		1/4	1		6	66	F#4	4	56
8	7	85/4	0.0		1/2	1/2	3/4	1	1	0	grace16after	1/16	1		8	68	G#4	4	57
8	7	85/4	0.0		1/2	1/2	3/4	1	1	0	grace16after	1/16	1		6	66	F#4	4	58
8	7	85/4	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1		4	52	E3	3	62
8	7	85/4	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1		2	62	D4	4	62
8	7	85/4	1.0		1/2	1/2	3/4	1	1	1/4		1/4	1		8	68	G#4	4	59
9	8	89/4	0.0		0	0	3/4	1	1	0	acciaccatura	1/8	1		3	69	A4	4	63
9	8	89/4	1.0		0	0	3/4	2	1	1/4		1/4	1		3	45	A2	2	68
9	8	89/4	1.0		0	0	3/4	1	1	1/4		1/4	1		3	81	A5	5	64
9	8	93/4	1.0		1/4	1/4	3/4	2	1	1/4		1/4	1		4	52	E3	3	69
9	8	93/4	1.0		1/4	1/4	3/4	2	1	1/4		1/4	1		0	60	C4	4	69
9	8	24	0.25		7/16	7/16	3/4	1	1	1/16		1/16	1		4	64	E4	4	65
9	8	97/4	0.75		1/2	1/2	3/4	1	1	3/16		1/8	3/2		3	69	A4	4	66
9	8	25	0.25		11/16	11/16	3/4	1	1	1/16		1/16	1		0	72	C5	5	67
10	9	101/4	0.0		0	0	3/4	1	1	0	acciaccatura	1/8	1		4	64	E4	4	70
10	9	101/4	1.0		0	0	3/4	2	1	1/4		1/4	1		3	33	A1	1	77
10	9	101/4	0.75		0	0	3/4	1	1	3/16		1/8	3/2		4	76	E5	5	71
10	9	26	0.25		3/16	3/16	3/4	1	1	1/16		1/16	1		4	76	E5	5	72
10	9	105/4	1.0		1/4	1/4	3/4	2	1	1/4		1/4	1		4	52	E3	3	78
10	9	105/4	1.0		1/4	1/4	3/4	2	1	1/4		1/4	1		0	60	C4	4	78
10	9	105/4	1.0		1/4	1/4	3/4	1	1	1/4		1/4	1		0	72	C5	5	73
10	9	109/4	0.0		1/2	1/2	3/4	1	1	0	grace16after	1/16	1		9	75	D#5	5	74
10	9	109/4	0.0		1/2	1/2	3/4	1	1	0	grace16after	1/16	1		14	74	C##5	5	75
10	9	109/4	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1		4	52	E3	3	79
10	9	109/4	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1		5	59	B3	3	79
10	9	109/4	1.0		1/2	1/2	3/4	1	1	1/4		1/4	1		9	75	D#5	5	76
11	10	113/4	1.0		0	0	3/4	2	1	1/4		1/4	1		3	45	A2	2	84
11	10	113/4	0.75		0	0	3/4	1	1	3/16		1/8	3/2		4	76	E5	5	80
11	10	29	0.25		3/16	3/16	3/4	1	1	1/16		1/16	1		4	76	E5	5	81
11	10	117/4	1.0		1/4	1/4	3/4	2	1	1/4		1/4	1		4	52	E3	3	85
11	10	117/4	1.0		1/4	1/4	3/4	2	1	1/4		1/4	1		0	60	C4	4	85
11	10	117/4	1.0		1/4	1/4	3/4	1	1	1/4		1/4	1		3	69	A4	4	82
11	10	121/4	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1		4	52	E3	3	86
11	10	121/4	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1		0	60	C4	4	86
11	10	121/4	1.0		1/2	1/2	3/4	1	1	1/4		1/4	1		0	72	C5	5	83
12	11	125/4	1.0		0	0	3/4	2	1	1/4		1/4	1		3	45	A2	2	91
12	11	125/4	0.75		0	0	3/4	1	1	3/16		1/8	3/2		5	71	B4	4	87
12	11	32	0.25		3/16	3/16	3/4	1	1	1/16		1/16	1		5	71	B4	4	88
12	11	129/4	1.0		1/4	1/4	3/4	2	1	1/4		1/4	1		4	52	E3	3	92
12	11	129/4	1.0		1/4	1/4	3/4	2	1	1/4		1/4	1		2	62	D4	4	92
12	11	129/4	1.0		1/4	1/4	3/4	1	1	1/4		1/4	1		6	66	F#4	4	89
12	11	133/4	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1		4	52	E3	3	93
12	11	133/4	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1		2	62	D4	4	93
12	11	133/4	1.0		1/2	1/2	3/4	1	1	1/4		1/4	1		8	68	G#4	4	90
13	12	137/4	1.0		0	0	3/4	2	1	1/4		1/4	1		3	45	A2	2	100
13	12	137/4	0.5		0	0	3/4	1	1	1/8		1/8	1		3	69	A4	4	94
13	12	35	0.25		3/16	3/16	3/4	1	1	1/16		1/16	1		4	64	E4	4	95
13	12	141/4	1.0		1/4	1/4	3/4	2	1	1/4		1/4	1		4	52	E3	3	101
13	12	141/4	1.0		1/4	1/4	3/4	2	1	1/4		1/4	1		0	60	C4	4	101
13	12	141/4	0.5		1/4	1/4	3/4	1	1	1/8		1/8	1		3	69	A4	4	96
13	12	36	0.25		7/16	7/16	3/4	1	1	1/16		1/16	1		4	64	E4	4	97
13	12	145/4	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1		4	52	E3	3	102
13	12	145/4	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1		0	60	C4	4	102
13	12	145/4	0.5		1/2	1/2	3/4	1	1	1/8		1/8	1		3	69	A4	4	98
13	12	37	0.25		11/16	11/16	3/4	1	1	1/16		1/16	1		0	72	C5	5	99
14	13	149/4	1.0		0	0	3/4	2	1	1/4		1/4	1		3	45	A2	2	109
14	13	149/4	0.5		0	0	3/4	1	1	1/8		1/8	1		4	76	E5	5	103
14	13	38	0.25		3/16	3/16	3/4	1	1	1/16		1/16	1		4	76	E5	5	104
14	13	153/4	1.0		1/4	1/4	3/4	2	1	1/4		1/4	1		4	52	E3	3	110
14	13	153/4	1.0		1/4	1/4	3/4	2	1	1/4		1/4	1		0	60	C4	4	110
14	13	153/4	1.0		1/4	1/4	3/4	1	1	1/4		1/4	1		0	72	C5	5	105
14	13	157/4	0.0		1/2	1/2	3/4	1	1	0	grace16after	1/16	1		9	75	D#5	5	106
14	13	157/4	0.0		1/2	1/2	3/4	1	1	0	grace16after	1/16	1		14	74	C##5	5	107
14	13	157/4	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1		4	52	E3	3	111
14	13	157/4	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1		5	59	B3	3	111
14	13	157/4	1.0		1/2	1/2	3/4	1	1	1/4		1/4	1		9	75	D#5	5	108
15	14	161/4	1.0		0	0	3/4	2	1	1/4		1/4	1		3	45	A2	2	116
15	14	161/4	0.75		0	0	3/4	1	1	3/16		1/8	3/2		4	76	E5	5	112
15	14	41	0.25		3/16	3/16	3/4	1	1	1/16		1/16	1		4	76	E5	5	113
15	14	165/4	1.0		1/4	1/4	3/4	2	1	1/4		1/4	1		4	52	E3	3	117
15	14	165/4	1.0		1/4	1/4	3/4	2	1	1/4		1/4	1		0	60	C4	4	117
15	14	165/4	1.0		1/4	1/4	3/4	1	1	1/4		1/4	1		3	69	A4	4	114
15	14	169/4	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1		4	52	E3	3	118
15	14	169/4	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1		0	60	C4	4	118
15	14	169/4	1.0		1/2	1/2	3/4	1	1	1/4		1/4	1		0	72	C5	5	115
16	15	173/4	1.0		0	0	3/4	2	1	1/4		1/4	1		3	45	A2	2	125
16	15	173/4	0.75		0	0	3/4	1	1	3/16		1/8	3/2		5	71	B4	4	119
16	15	44	0.25		3/16	3/16	3/4	1	1	1/16		1/16	1		5	71	B4	4	120
16	15	177/4	1.0		1/4	1/4	3/4	2	1	1/4		1/4	1		4	52	E3	3	126
16	15	177/4	1.0		1/4	1/4	3/4	2	1	1/4		1/4	1		2	62	D4	4	126
16	15	177/4	1.0		1/4	1/4	3/4	1	1	1/4		1/4	1		6	66	F#4	4	121
16	15	181/4	0.0		1/2	1/2	3/4	1	1	0	grace16after	1/16	1		8	68	G#4	4	122
16	15	181/4	0.0		1/2	1/2	3/4	1	1	0	grace16after	1/16	1		6	66	F#4	4	123
16	15	181/4	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1		4	52	E3	3	127
16	15	181/4	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1		2	62	D4	4	127
16	15	181/4	1.0		1/2	1/2	3/4	1	1	1/4		1/4	1		8	68	G#4	4	124
17	16	185/4	0.0		0	0	3/4	1	1	0	acciaccatura	1/8	1		3	69	A4	4	128
17	16	185/4	1.0		0	0	3/4	2	1	1/4		1/4	1		3	57	A3	3	133
17	16	185/4	1.0		0	0	3/4	2	1	1/4		1/4	1		0	60	C4	4	133
17	16	185/4	1.0		0	0	3/4	1	1	1/4		1/4	1		3	81	A5	5	129
17	16	48	0.25		7/16	7/16	3/4	1	1	1/16		1/16	1		1	67	G4	4	130
17	16	193/4	0.75		1/2	1/2	3/4	1	1	3/16		1/8	3/2		0	72	C5	5	131
17	16	49	0.25		11/16	11/16	3/4	1	1	1/16		1/16	1		4	76	E5	5	132
18	17	197/4	1.0		0	0	3/4	2	1	1/4		1/4	1		0	48	C3	3	140
18	17	197/4	0.75		0	0	3/4	1	1	3/16		1/8	3/2		1	79	G5	5	134
18	17	50	0.25		3/16	3/16	3/4	1	1	1/16		1/16	1		1	79	G5	5	135
18	17	201/4	1.0		1/4	1/4	3/4	2	1	1/4		1/4	1		1	55	G3	3	141
18	17	201/4	1.0		1/4	1/4	3/4	2	1	1/4		1/4	1		4	64	E4	4	141
18	17	201/4	1.0		1/4	1/4	3/4	1	1	1/4		1/4	1		4	76	E5	5	136
18	17	205/4	0.0		1/2	1/2	3/4	1	1	0	grace16after	1/16	1		6	78	F#5	5	137
18	17	205/4	0.0		1/2	1/2	3/4	1	1	0	grace16after	1/16	1		11	77	E#5	5	138
18	17	205/4	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1		1	55	G3	3	142
18	17	205/4	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1		9	63	D#4	4	142
18	17	205/4	1.0		1/2	1/2	3/4	1	1	1/4		1/4	1		6	78	F#5	5	139
19	18	209/4	1.0		0	0	3/4	2	1	1/4		1/4	1		0	48	C3	3	149
19	18	209/4	0.75		0	0	3/4	1	1	3/16		1/8	3/2		1	79	G5	5	143
19	18	53	0.25		3/16	3/16	3/4	1	1	1/16		1/16	1		1	79	G5	5	144
19	18	213/4	1.0		1/4	1/4	3/4	2	1	1/4		1/4	1		1	55	G3	3	150
19	18	213/4	1.0		1/4	1/4	3/4	2	1	1/4		1/4	1		4	64	E4	4	150
19	18	213/4	1.0		1/4	1/4	3/4	1	1	1/4		1/4	1		4	76	E5	5	145
19	18	217/4	0.0		1/2	1/2	3/4	1	1	0	grace16after	1/16	1		6	78	F#5	5	146
19	18	217/4	0.0		1/2	1/2	3/4	1	1	0	grace16after	1/16	1		11	77	E#5	5	147
19	18	217/4	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1		1	55	G3	3	151
19	18	217/4	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1		9	63	D#4	4	151
19	18	217/4	1.0		1/2	1/2	3/4	1	1	1/4		1/4	1		6	78	F#5	5	148
20	19	221/4	1.0		0	0	3/4	2	1	1/4		1/4	1		0	48	C3	3	156
20	19	221/4	0.5		0	0	3/4	1	1	1/8		1/8	1		1	79	G5	5	152
20	19	56	0.25		3/16	3/16	3/4	1	1	1/16		1/16	1		1	79	G5	5	153
20	19	225/4	1.0		1/4	1/4	3/4	2	1	1/4		1/4	1		1	55	G3	3	157
20	19	225/4	1.0		1/4	1/4	3/4	2	1	1/4		1/4	1		4	64	E4	4	157
20	19	225/4	1.0		1/4	1/4	3/4	1	1	1/4		1/4	1		0	72	C5	5	154
20	19	229/4	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1		1	55	G3	3	158
20	19	229/4	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1		-1	65	F4	4	158
20	19	229/4	1.0		1/2	1/2	3/4	1	1	1/4		1/4	1		2	74	D5	5	155
21	20	233/4	0.0		0	0	3/4	1	1	0	grace16	1/16	1		0	72	C5	5	159
21	20	233/4	0.0		0	0	3/4	1	1	0	grace16	1/16	1		2	74	D5	5	160
21	20	233/4	1.0		0	0	3/4	2	1	1/4		1/4	1		0	48	C3	3	162
21	20	233/4	3.0		0	0	3/4	1	1	3/4		1/2	3/2		4	76	E5	5	161
21	20	237/4	1.0		1/4	1/4	3/4	2	1	1/4		1/4	1		1	55	G3	3	163
21	20	237/4	1.0		1/4	1/4	3/4	2	1	1/4		1/4	1		4	64	E4	4	163
21	20	241/4	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1		4	52	E3	3	164
21	20	241/4	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1		8	56	G#3	3	164
21	20	241/4	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1		2	62	D4	4	164
22	21	245/4	0.0		0	0	3/4	1	1	0	acciaccatura	1/8	1		4	64	E4	4	165
22	21	245/4	1.0		0	0	3/4	2	1	1/4		1/4	1		3	33	A1	1	172
22	21	245/4	0.75		0	0	3/4	1	1	3/16		1/8	3/2		4	76	E5	5	166
22	21	62	0.25		3/16	3/16	3/4	1	1	1/16		1/16	1		4	76	E5	5	167
22	21	249/4	1.0		1/4	1/4	3/4	2	1	1/4		1/4	1		4	52	E3	3	173
22	21	249/4	1.0		1/4	1/4	3/4	2	1	1/4		1/4	1		0	60	C4	4	173
22	21	249/4	1.0		1/4	1/4	3/4	1	1	1/4		1/4	1		0	72	C5	5	168
22	21	253/4	0.0		1/2	1/2	3/4	1	1	0	grace16after	1/16	1		9	75	D#5	5	169
22	21	253/4	0.0		1/2	1/2	3/4	1	1	0	grace16after	1/16	1		14	74	C##5	5	170
22	21	253/4	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1		4	52	E3	3	174
22	21	253/4	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1		5	59	B3	3	174
22	21	253/4	1.0		1/2	1/2	3/4	1	1	1/4		1/4	1		9	75	D#5	5	171
23	22	257/4	1.0		0	0	3/4	2	1	1/4		1/4	1		3	45	A2	2	179
23	22	257/4	0.75		0	0	3/4	1	1	3/16		1/8	3/2		4	76	E5	5	175
23	22	65	0.25		3/16	3/16	3/4	1	1	1/16		1/16	1		4	76	E5	5	176
23	22	261/4	1.0		1/4	1/4	3/4	2	1	1/4		1/4	1		4	52	E3	3	180
23	22	261/4	1.0		1/4	1/4	3/4	2	1	1/4		1/4	1		0	60	C4	4	180
23	22	261/4	1.0		1/4	1/4	3/4	1	1	1/4		1/4	1		3	69	A4	4	177
23	22	265/4	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1		4	52	E3	3	181
23	22	265/4	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1		0	60	C4	4	181
23	22	265/4	1.0		1/2	1/2	3/4	1	1	1/4		1/4	1		0	72	C5	5	178
24	23	269/4	1.0		0	0	3/4	2	1	1/4		1/4	1		3	45	A2	2	188
24	23	269/4	0.75		0	0	3/4	1	1	3/16		1/8	3/2		5	71	B4	4	182
24	23	68	0.25		3/16	3/16	3/4	1	1	1/16		1/16	1		5	71	B4	4	183
24	23	273/4	1.0		1/4	1/4	3/4	2	1	1/4		1/4	1		4	52	E3	3	189
24	23	273/4	1.0		1/4	1/4	3/4	2	1	1/4		1/4	1		2	62	D4	4	189
24	23	273/4	1.0		1/4	1/4	3/4	1	1	1/4		1/4	1		6	66	F#4	4	184
24	23	277/4	0.0		1/2	1/2	3/4	1	1	0	grace16after	1/16	1		8	68	G#4	4	185
24	23	277/4	0.0		1/2	1/2	3/4	1	1	0	grace16after	1/16	1		6	66	F#4	4	186
24	23	277/4	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1		4	52	E3	3	190
24	23	277/4	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1		2	62	D4	4	190
24	23	277/4	1.0		1/2	1/2	3/4	1	1	1/4		1/4	1		8	68	G#4	4	187
25	24	281/4	1.0		0	0	3/4	2	1	1/4		1/4	1		3	45	A2	2	197
25	24	281/4	0.5		0	0	3/4	1	1	1/8		1/8	1		3	69	A4	4	191
25	24	71	0.25		3/16	3/16	3/4	1	1	1/16		1/16	1		4	64	E4	4	192
25	24	285/4	1.0		1/4	1/4	3/4	2	1	1/4		1/4	1		4	52	E3	3	198
25	24	285/4	1.0		1/4	1/4	3/4	2	1	1/4		1/4	1		0	60	C4	4	198
25	24	285/4	0.5		1/4	1/4	3/4	1	1	1/8		1/8	1		3	69	A4	4	193
25	24	72	0.25		7/16	7/16	3/4	1	1	1/16		1/16	1		4	64	E4	4	194
25	24	289/4	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1		4	52	E3	3	199
25	24	289/4	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1		0	60	C4	4	199
25	24	289/4	0.5		1/2	1/2	3/4	1	1	1/8		1/8	1		3	69	A4	4	195
25	24	73	0.25		11/16	11/16	3/4	1	1	1/16		1/16	1		0	72	C5	5	196
26	25	293/4	1.0		0	0	3/4	2	1	1/4		1/4	1		3	45	A2	2	206
26	25	293/4	0.5		0	0	3/4	1	1	1/8		1/8	1		4	76	E5	5	200
26	25	74	0.25		3/16	3/16	3/4	1	1	1/16		1/16	1		4	76	E5	5	201
26	25	297/4	1.0		1/4	1/4	3/4	2	1	1/4		1/4	1		4	52	E3	3	207
26	25	297/4	1.0		1/4	1/4	3/4	2	1	1/4		1/4	1		0	60	C4	4	207
26	25	297/4	1.0		1/4	1/4	3/4	1	1	1/4		1/4	1		0	72	C5	5	202
26	25	301/4	0.0		1/2	1/2	3/4	1	1	0	grace16after	1/16	1		9	75	D#5	5	203
26	25	301/4	0.0		1/2	1/2	3/4	1	1	0	grace16after	1/16	1		14	74	C##5	5	204
26	25	301/4	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1		4	52	E3	3	208
26	25	301/4	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1		5	59	B3	3	208
26	25	301/4	1.0		1/2	1/2	3/4	1	1	1/4		1/4	1		9	75	D#5	5	205
27	26	305/4	1.0		0	0	3/4	2	1	1/4		1/4	1		3	45	A2	2	213
27	26	305/4	0.75		0	0	3/4	1	1	3/16		1/8	3/2		4	76	E5	5	209
27	26	77	0.25		3/16	3/16	3/4	1	1	1/16		1/16	1		4	76	E5	5	210
27	26	309/4	1.0		1/4	1/4	3/4	2	1	1/4		1/4	1		4	52	E3	3	214
27	26	309/4	1.0		1/4	1/4	3/4	2	1	1/4		1/4	1		0	60	C4	4	214
27	26	309/4	1.0		1/4	1/4	3/4	1	1	1/4		1/4	1		3	69	A4	4	211
27	26	313/4	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1		4	52	E3	3	215
27	26	313/4	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1		0	60	C4	4	215
27	26	313/4	1.0		1/2	1/2	3/4	1	1	1/4		1/4	1		0	72	C5	5	212
28	27	317/4	1.0		0	0	3/4	2	1	1/4		1/4	1		3	45	A2	2	222
28	27	317/4	0.75		0	0	3/4	1	1	3/16		1/8	3/2		5	71	B4	4	216
28	27	80	0.25		3/16	3/16	3/4	1	1	1/16		1/16	1		5	71	B4	4	217
28	27	321/4	1.0		1/4	1/4	3/4	2	1	1/4		1/4	1		4	52	E3	3	223
28	27	321/4	1.0		1/4	1/4	3/4	2	1	1/4		1/4	1		2	62	D4	4	223
28	27	321/4	1.0		1/4	1/4	3/4	1	1	1/4		1/4	1		6	66	F#4	4	218
28	27	325/4	0.0		1/2	1/2	3/4	1	1	0	grace16after	1/16	1		8	68	G#4	4	219
28	27	325/4	0.0		1/2	1/2	3/4	1	1	0	grace16after	1/16	1		6	66	F#4	4	220
28	27	325/4	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1		4	52	E3	3	224
28	27	325/4	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1		2	62	D4	4	224
28	27	325/4	1.0		1/2	1/2	3/4	1	1	1/4		1/4	1		8	68	G#4	4	221
29	28		0.0	1	0	0	3/4	1	1	0	acciaccatura	1/8	1		3	69	A4	4	225
29	28		1.0	1	0	0	3/4	2	1	1/4		1/4	1		3	45	A2	2	230
29	28		1.0	1	0	0	3/4	1	1	1/4		1/4	1		3	81	A5	5	226
29	28		0.5	1	1/4	1/4	3/4	2	1	1/8		1/8	1		4	52	E3	3	231
29	28		0.5	1	1/4	1/4	3/4	2	1	1/8		1/8	1		0	60	C4	4	231
29	28		0.25	1	7/16	7/16	3/4	1	1	1/16		1/16	1		1	67	G4	4	227
29	28		0.75	1	1/2	1/2	3/4	1	1	3/16		1/8	3/2		0	72	C5	5	228
