mc	mn	quarterbeats	duration_qb	volta	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
3	2	5	1.0		1/4	1/4	3/4	2	1	1/4		1/4	1		3	57	A3	3	23
3	2	5	1.0		1/4	1/4	3/4	2	1	1/4		1/4	1		7	61	C#4	4	23
3	2	5	1.0		1/4	1/4	3/4	1	2	1/4		1/4	1		1	67	G4	4	20
3	2	5	0.5		1/4	1/4	3/4	1	1	1/8		1/8	1		4	76	E5	5	16
3	2	11/2	0.5		3/8	3/8	3/4	1	1	1/8		1/8	1		2	74	D5	5	17
3	2	6	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1		4	52	E3	3	24
3	2	6	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1		3	57	A3	3	24
3	2	6	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1		7	61	C#4	4	24
3	2	6	1.0		1/2	1/2	3/4	1	2	1/4		1/4	1		1	67	G4	4	21
3	2	6	0.5		1/2	1/2	3/4	1	1	1/8		1/8	1		7	73	C#5	5	18
3	2	13/2	0.5		5/8	5/8	3/4	1	1	1/8		1/8	1		5	71	B4	4	19
4	3	7	1.0		0	0	3/4	2	1	1/4		1/4	1		2	38	D2	2	34
4	3	7	0.5		0	0	3/4	1	1	1/8		1/8	1		3	69	A4	4	25
4	3	15/2	0.5		1/8	1/8	3/4	1	1	1/8		1/8	1		2	74	D5	5	26
4	3	8	1.0		1/4	1/4	3/4	2	1	1/4		1/4	1		2	50	D3	3	35
4	3	8	1.0		1/4	1/4	3/4	2	1	1/4		1/4	1		3	57	A3	3	35
4	3	8	1.0		1/4	1/4	3/4	2	1	1/4		1/4	1		2	62	D4	4	35
4	3	8	1.0		1/4	1/4	3/4	1	2	1/4		1/4	1		6	66	F#4	4	32
4	3	8	0.3333333333333333		1/4	1/4	3/4	1	1	1/12		1/8	2/3		2	74	D5	5	27
4	3	25/3	0.3333333333333333		1/3	1/3	3/4	1	1	1/12		1/8	2/3		4	76	E5	5	28
4	3	26/3	0.3333333333333333		5/12	5/12	3/4	1	1	1/12		1/8	2/3		2	74	D5	5	29
4	3	9	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1		2	50	D3	3	36
4	3	9	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1		3	57	A3	3	36
4	3	9	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1		2	62	D4	4	36
4	3	9	1.0		1/2	1/2	3/4	1	2	1/4		1/4	1		6	66	F#4	4	33
4	3	9	0.5		1/2	1/2	3/4	1	1	1/8		1/8	1		7	73	C#5	5	30
4	3	19/2	0.5		5/8	5/8	3/4	1	1	1/8		1/8	1		5	71	B4	4	31
5	4	10	1.0		0	0	3/4	2	1	1/4		1/4	1		3	45	A2	2	41
5	4	10	2.0		0	0	3/4	1	1	1/2		1/2	1		7	73	C#5	5	37
5	4	11	1.0		1/4	1/4	3/4	2	1	1/4		1/4	1		3	57	A3	3	42
5	4	11	1.0		1/4	1/4	3/4	1	2	1/4		1/4	1		4	64	E4	4	39
5	4	11	1.0		1/4	1/4	3/4	1	2	1/4		1/4	1		3	69	A4	4	39
5	4	12	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1		3	57	A3	3	43
5	4	12	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1		4	64	E4	4	43
5	4	12	1.0		1/2	1/2	3/4	1	2	1/4		1/4	1		1	67	G4	4	40
5	4	12	1.0		1/2	1/2	3/4	1	1	1/4		1/4	1		3	69	A4	4	38
6	5	13	1.0		0	0	3/4	2	1	1/4		1/4	1		2	50	D3	3	52
6	5	13	0.5		0	0	3/4	1	1	1/8		1/8	1		3	69	A4	4	44
6	5	27/2	0.5		1/8	1/8	3/4	1	1	1/8		1/8	1		7	73	C#5	5	45
6	5	14	1.0		1/4	1/4	3/4	2	1	1/4		1/4	1		3	57	A3	3	53
6	5	14	1.0		1/4	1/4	3/4	2	1	1/4		1/4	1		2	62	D4	4	53
6	5	14	1.0		1/4	1/4	3/4	1	2	1/4		1/4	1		6	66	F#4	4	50
6	5	14	0.5		1/4	1/4	3/4	1	1	1/8		1/8	1		2	74	D5	5	46
6	5	29/2	0.5		3/8	3/8	3/4	1	1	1/8		1/8	1		4	76	E5	5	47
6	5	15	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1		2	50	D3	3	54
6	5	15	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1		3	57	A3	3	54
6	5	15	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1		2	62	D4	4	54
6	5	15	1.0		1/2	1/2	3/4	1	2	1/4		1/4	1		6	66	F#4	4	51
6	5	15	0.5		1/2	1/2	3/4	1	1	1/8		1/8	1		6	78	F#5	5	48
6	5	31/2	0.5		5/8	5/8	3/4	1	1	1/8		1/8	1		1	79	G5	5	49
7	6	16	0.0		0	0	3/4	1	1	0	grace16	1/16	1		6	78	F#5	5	55
7	6	16	0.0		0	0	3/4	1	1	0	grace16	1/16	1		1	79	G5	5	56
7	6	16	1.0		0	0	3/4	2	1	1/4		1/4	1		1	43	G2	2	64
7	6	16	1.0		0	0	3/4	1	1	1/4		1/4	1		6	78	F#5	5	57
7	6	17	1.0		1/4	1/4	3/4	2	1	1/4		1/4	1		5	59	B3	3	65
7	6	17	1.0		1/4	1/4	3/4	2	1	1/4		1/4	1		4	64	E4	4	65
7	6	17	1.0		1/4	1/4	3/4	1	2	1/4		1/4	1		1	67	G4	4	62
7	6	17	0.5		1/4	1/4	3/4	1	1	1/8		1/8	1		4	76	E5	5	58
7	6	35/2	0.5		3/8	3/8	3/4	1	1	1/8		1/8	1		2	74	D5	5	59
7	6	18	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1		4	52	E3	3	66
7	6	18	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1		5	59	B3	3	66
7	6	18	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1		4	64	E4	4	66
7	6	18	1.0		1/2	1/2	3/4	1	2	1/4		1/4	1		1	67	G4	4	63
7	6	18	0.5		1/2	1/2	3/4	1	1	1/8		1/8	1		7	73	C#5	5	60
7	6	37/2	0.5		5/8	5/8	3/4	1	1	1/8		1/8	1		5	71	B4	4	61
8	7	19	1.0		0	0	3/4	2	1	1/4		1/4	1		3	45	A2	2	76
8	7	19	0.5		0	0	3/4	1	1	1/8		1/8	1		3	69	A4	4	67
8	7	39/2	0.5		1/8	1/8	3/4	1	1	1/8		1/8	1		7	73	C#5	5	68
8	7	20	1.0		1/4	1/4	3/4	2	1	1/4		1/4	1		3	57	A3	3	77
8	7	20	1.0		1/4	1/4	3/4	2	1	1/4		1/4	1		4	64	E4	4	77
8	7	20	1.0		1/4	1/4	3/4	1	2	1/4		1/4	1		1	67	G4	4	74
8	7	20	0.3333333333333333		1/4	1/4	3/4	1	1	1/12		1/8	2/3		7	73	C#5	5	69
8	7	61/3	0.3333333333333333		1/3	1/3	3/4	1	1	1/12		1/8	2/3		2	74	D5	5	70
8	7	62/3	0.3333333333333333		5/12	5/12	3/4	1	1	1/12		1/8	2/3		7	73	C#5	5	71
8	7	21	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1		3	57	A3	3	78
8	7	21	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1		4	64	E4	4	78
8	7	21	1.0		1/2	1/2	3/4	1	2	1/4		1/4	1		1	67	G4	4	75
8	7	21	0.5		1/2	1/2	3/4	1	1	1/8		1/8	1		5	71	B4	4	72
8	7	43/2	0.5		5/8	5/8	3/4	1	1	1/8		1/8	1		3	69	A4	4	73
9	8	22	1.0		0	0	3/4	2	1	1/4		1/4	1		2	38	D2	2	82
9	8	22	3.0		0	0	3/4	1	1	3/4		1/2	3/2		2	74	D5	5	79
9	8	23	1.0		1/4	1/4	3/4	2	1	1/4		1/4	1		2	50	D3	3	83
9	8	23	1.0		1/4	1/4	3/4	2	1	1/4		1/4	1		3	57	A3	3	83
9	8	23	1.0		1/4	1/4	3/4	2	1	1/4		1/4	1		2	62	D4	4	83
9	8	23	1.0		1/4	1/4	3/4	1	2	1/4		1/4	1		6	66	F#4	4	80
9	8	24	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1	1	2	50	D3	3	84
9	8	24	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1	1	3	57	A3	3	84
9	8	24	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1	1	2	62	D4	4	84
9	8	24	1.0		1/2	1/2	3/4	1	2	1/4		1/4	1	1	6	66	F#4	4	81
10	9	25	1.0		0	0	3/4	2	1	1/4		1/4	1	-1	2	50	D3	3	94
10	9	25	1.0		0	0	3/4	2	1	1/4		1/4	1	-1	3	57	A3	3	94
10	9	25	1.0		0	0	3/4	2	1	1/4		1/4	1	-1	2	62	D4	4	94
10	9	25	1.0		0	0	3/4	1	2	1/4		1/4	1	-1	6	66	F#4	4	91
10	9	25	0.5		0	0	3/4	1	1	1/8		1/8	1		3	69	A4	4	85
10	9	51/2	0.5		1/8	1/8	3/4	1	1	1/8		1/8	1		7	73	C#5	5	86
10	9	26	1.0		1/4	1/4	3/4	2	1	1/4		1/4	1		2	50	D3	3	95
10	9	26	1.0		1/4	1/4	3/4	2	1	1/4		1/4	1		3	57	A3	3	95
10	9	26	1.0		1/4	1/4	3/4	2	1	1/4		1/4	1		2	62	D4	4	95
10	9	26	1.0		1/4	1/4	3/4	1	2	1/4		1/4	1		6	66	F#4	4	92
10	9	26	0.5		1/4	1/4	3/4	1	1	1/8		1/8	1		2	74	D5	5	87
10	9	53/2	0.5		3/8	3/8	3/4	1	1	1/8		1/8	1		4	76	E5	5	88
10	9	27	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1		2	50	D3	3	96
10	9	27	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1		3	57	A3	3	96
10	9	27	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1		2	62	D4	4	96
10	9	27	1.0		1/2	1/2	3/4	1	2	1/4		1/4	1		6	66	F#4	4	93
10	9	27	0.5		1/2	1/2	3/4	1	1	1/8		1/8	1		6	78	F#5	5	89
10	9	55/2	0.5		5/8	5/8	3/4	1	1	1/8		1/8	1		1	79	G5	5	90
11	10	28	0.0		0	0	3/4	1	1	0	grace16	1/16	1		6	78	F#5	5	97
11	10	28	0.0		0	0	3/4	1	1	0	grace16	1/16	1		1	79	G5	5	98
11	10	28	1.0		0	0	3/4	2	1	1/4		1/4	1		3	45	A2	2	106
11	10	28	1.0		0	0	3/4	1	1	1/4		1/4	1		6	78	F#5	5	99
11	10	29	1.0		1/4	1/4	3/4	2	1	1/4		1/4	1		4	52	E3	3	107
11	10	29	1.0		1/4	1/4	3/4	2	1	1/4		1/4	1		3	57	A3	3	107
11	10	29	1.0		1/4	1/4	3/4	2	1	1/4		1/4	1		7	61	C#4	4	107
11	10	29	1.0		1/4	1/4	3/4	1	2	1/4		1/4	1		1	67	G4	4	104
11	10	29	0.5		1/4	1/4	3/4	1	1	1/8		1/8	1		4	76	E5	5	100
11	10	59/2	0.5		3/8	3/8	3/4	1	1	1/8		1/8	1		2	74	D5	5	101
11	10	30	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1		4	52	E3	3	108
11	10	30	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1		3	57	A3	3	108
11	10	30	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1		7	61	C#4	4	108
11	10	30	1.0		1/2	1/2	3/4	1	2	1/4		1/4	1		1	67	G4	4	105
11	10	30	0.5		1/2	1/2	3/4	1	1	1/8		1/8	1		7	73	C#5	5	102
11	10	61/2	0.5		5/8	5/8	3/4	1	1	1/8		1/8	1		5	71	B4	4	103
12	11	31	1.0		0	0	3/4	2	1	1/4		1/4	1		2	38	D2	2	118
12	11	31	0.5		0	0	3/4	1	1	1/8		1/8	1		3	69	A4	4	109
12	11	63/2	0.5		1/8	1/8	3/4	1	1	1/8		1/8	1		2	74	D5	5	110
12	11	32	1.0		1/4	1/4	3/4	2	1	1/4		1/4	1		2	50	D3	3	119
12	11	32	1.0		1/4	1/4	3/4	2	1	1/4		1/4	1		3	57	A3	3	119
12	11	32	1.0		1/4	1/4	3/4	2	1	1/4		1/4	1		2	62	D4	4	119
12	11	32	1.0		1/4	1/4	3/4	1	2	1/4		1/4	1		6	66	F#4	4	116
12	11	32	0.3333333333333333		1/4	1/4	3/4	1	1	1/12		1/8	2/3		2	74	D5	5	111
12	11	97/3	0.3333333333333333		1/3	1/3	3/4	1	1	1/12		1/8	2/3		4	76	E5	5	112
12	11	98/3	0.3333333333333333		5/12	5/12	3/4	1	1	1/12		1/8	2/3		2	74	D5	5	113
12	11	33	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1		2	50	D3	3	120
12	11	33	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1		3	57	A3	3	120
12	11	33	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1		2	62	D4	4	120
12	11	33	1.0		1/2	1/2	3/4	1	2	1/4		1/4	1		6	66	F#4	4	117
12	11	33	0.5		1/2	1/2	3/4	1	1	1/8		1/8	1		7	73	C#5	5	114
12	11	67/2	0.5		5/8	5/8	3/4	1	1	1/8		1/8	1		5	71	B4	4	115
13	12	34	1.0		0	0	3/4	2	1	1/4		1/4	1		3	45	A2	2	125
13	12	34	2.0		0	0	3/4	1	1	1/2		1/2	1		7	73	C#5	5	121
13	12	35	1.0		1/4	1/4	3/4	2	1	1/4		1/4	1		3	57	A3	3	126
13	12	35	1.0		1/4	1/4	3/4	2	1	1/4		1/4	1		7	61	C#4	4	126
13	12	35	1.0		1/4	1/4	3/4	1	2	1/4		1/4	1		4	64	E4	4	123
13	12	35	1.0		1/4	1/4	3/4	1	2	1/4		1/4	1		3	69	A4	4	123
13	12	36	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1	1	3	57	A3	3	127
13	12	36	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1		4	64	E4	4	127
13	12	36	1.0		1/2	1/2	3/4	1	2	1/4		1/4	1		1	67	G4	4	124
13	12	36	1.0		1/2	1/2	3/4	1	1	1/4		1/4	1		3	69	A4	4	122
14	13	37	1.0		0	0	3/4	2	1	1/4		1/4	1		2	50	D3	3	136
14	13	37	1.0		0	0	3/4	2	1	1/4		1/4	1	-1	3	57	A3	3	136
14	13	37	0.5		0	0	3/4	1	1	1/8		1/8	1		3	69	A4	4	128
14	13	75/2	0.5		1/8	1/8	3/4	1	1	1/8		1/8	1		7	73	C#5	5	129
14	13	38	1.0		1/4	1/4	3/4	2	1	1/4		1/4	1		3	57	A3	3	137
14	13	38	1.0		1/4	1/4	3/4	2	1	1/4		1/4	1		2	62	D4	4	137
14	13	38	1.0		1/4	1/4	3/4	1	2	1/4		1/4	1		6	66	F#4	4	134
14	13	38	0.5		1/4	1/4	3/4	1	1	1/8		1/8	1		2	74	D5	5	130
14	13	77/2	0.5		3/8	3/8	3/4	1	1	1/8		1/8	1		4	76	E5	5	131
14	13	39	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1		2	50	D3	3	138
14	13	39	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1		3	57	A3	3	138
14	13	39	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1		2	62	D4	4	138
14	13	39	1.0		1/2	1/2	3/4	1	2	1/4		1/4	1		6	66	F#4	4	135
14	13	39	0.5		1/2	1/2	3/4	1	1	1/8		1/8	1		6	78	F#5	5	132
14	13	79/2	0.5		5/8	5/8	3/4	1	1	1/8		1/8	1		1	79	G5	5	133
15	14	40	0.0		0	0	3/4	1	1	0	grace16	1/16	1		6	78	F#5	5	139
15	14	40	0.0		0	0	3/4	1	1	0	grace16	1/16	1		1	79	G5	5	140
15	14	40	1.0		0	0	3/4	2	1	1/4		1/4	1		1	43	G2	2	148
15	14	40	1.0		0	0	3/4	1	1	1/4		1/4	1		6	78	F#5	5	141
15	14	41	1.0		1/4	1/4	3/4	2	1	1/4		1/4	1		5	59	B3	3	149
15	14	41	1.0		1/4	1/4	3/4	2	1	1/4		1/4	1		4	64	E4	4	149
15	14	41	1.0		1/4	1/4	3/4	1	2	1/4		1/4	1		1	67	G4	4	146
15	14	41	0.5		1/4	1/4	3/4	1	1	1/8		1/8	1		4	76	E5	5	142
15	14	83/2	0.5		3/8	3/8	3/4	1	1	1/8		1/8	1		2	74	D5	5	143
15	14	42	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1		4	52	E3	3	150
15	14	42	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1		5	59	B3	3	150
15	14	42	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1		4	64	E4	4	150
15	14	42	1.0		1/2	1/2	3/4	1	2	1/4		1/4	1		1	67	G4	4	147
15	14	42	0.5		1/2	1/2	3/4	1	1	1/8		1/8	1		7	73	C#5	5	144
15	14	85/2	0.5		5/8	5/8	3/4	1	1	1/8		1/8	1		5	71	B4	4	145
16	15	43	1.0		0	0	3/4	2	1	1/4		1/4	1		3	45	A2	2	160
16	15	43	0.5		0	0	3/4	1	1	1/8		1/8	1		3	69	A4	4	151
16	15	87/2	0.5		1/8	1/8	3/4	1	1	1/8		1/8	1		7	73	C#5	5	152
16	15	44	1.0		1/4	1/4	3/4	2	1	1/4		1/4	1		3	57	A3	3	161
16	15	44	1.0		1/4	1/4	3/4	2	1	1/4		1/4	1		4	64	E4	4	161
16	15	44	1.0		1/4	1/4	3/4	1	2	1/4		1/4	1		1	67	G4	4	158
16	15	44	0.3333333333333333		1/4	1/4	3/4	1	1	1/12		1/8	2/3		7	73	C#5	5	153
16	15	133/3	0.3333333333333333		1/3	1/3	3/4	1	1	1/12		1/8	2/3		2	74	D5	5	154
16	15	134/3	0.3333333333333333		5/12	5/12	3/4	1	1	1/12		1/8	2/3		7	73	C#5	5	155
16	15	45	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1		3	57	A3	3	162
16	15	45	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1		4	64	E4	4	162
16	15	45	1.0		1/2	1/2	3/4	1	2	1/4		1/4	1		1	67	G4	4	159
16	15	45	0.5		1/2	1/2	3/4	1	1	1/8		1/8	1		5	71	B4	4	156
16	15	91/2	0.5		5/8	5/8	3/4	1	1	1/8		1/8	1		3	69	A4	4	157
17	16	46	1.0		0	0	3/4	2	1	1/4		1/4	1		2	38	D2	2	166
17	16	46	3.0		0	0	3/4	1	1	3/4		1/2	3/2		2	74	D5	5	163
17	16	47	1.0		1/4	1/4	3/4	2	1	1/4		1/4	1		2	50	D3	3	167
17	16	47	1.0		1/4	1/4	3/4	2	1	1/4		1/4	1		3	57	A3	3	167
17	16	47	1.0		1/4	1/4	3/4	2	1	1/4		1/4	1		2	62	D4	4	167
17	16	47	1.0		1/4	1/4	3/4	1	2	1/4		1/4	1		6	66	F#4	4	164
17	16	48	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1		2	50	D3	3	168
17	16	48	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1		3	57	A3	3	168
17	16	48	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1		2	62	D4	4	168
17	16	48	1.0		1/2	1/2	3/4	1	2	1/4		1/4	1		6	66	F#4	4	165
18	17	49	1.0		0	0	3/4	2	1	1/4		1/4	1		3	45	A2	2	177
18	17	49	0.5		0	0	3/4	1	1	1/8		1/8	1		4	64	E4	4	169
18	17	99/2	0.5		1/8	1/8	3/4	1	1	1/8		1/8	1		8	68	G#4	4	170
18	17	50	1.0		1/4	1/4	3/4	2	1	1/4		1/4	1		3	45	A2	2	178
18	17	50	1.0		1/4	1/4	3/4	2	1	1/4		1/4	1		4	52	E3	3	178
18	17	50	1.0		1/4	1/4	3/4	2	1	1/4		1/4	1		3	57	A3	3	178
18	17	50	1.0		1/4	1/4	3/4	1	2	1/4		1/4	1		7	61	C#4	4	175
18	17	50	0.5		1/4	1/4	3/4	1	1	1/8		1/8	1		3	69	A4	4	171
18	17	101/2	0.5		3/8	3/8	3/4	1	1	1/8		1/8	1		5	71	B4	4	172
18	17	51	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1		3	45	A2	2	179
18	17	51	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1		4	52	E3	3	179
18	17	51	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1		3	57	A3	3	179
18	17	51	1.0		1/2	1/2	3/4	1	2	1/4		1/4	1		7	61	C#4	4	176
18	17	51	0.5		1/2	1/2	3/4	1	1	1/8		1/8	1		7	73	C#5	5	173
18	17	103/2	0.5		5/8	5/8	3/4	1	1	1/8		1/8	1		2	74	D5	5	174
19	18	52	0.0		0	0	3/4	1	1	0	grace16	1/16	1		7	73	C#5	5	180
19	18	52	0.0		0	0	3/4	1	1	0	grace16	1/16	1		2	74	D5	5	181
19	18	52	1.0		0	0	3/4	2	1	1/4		1/4	1		4	40	E2	2	189
19	18	52	1.0		0	0	3/4	1	1	1/4		1/4	1		7	73	C#5	5	182
19	18	53	1.0		1/4	1/4	3/4	2	1	1/4		1/4	1		4	52	E3	3	190
19	18	53	1.0		1/4	1/4	3/4	2	1	1/4		1/4	1		5	59	B3	3	190
19	18	53	1.0		1/4	1/4	3/4	1	2	1/4		1/4	1		2	62	D4	4	187
19	18	53	0.5		1/4	1/4	3/4	1	1	1/8		1/8	1		5	71	B4	4	183
19	18	107/2	0.5		3/8	3/8	3/4	1	1	1/8		1/8	1		3	69	A4	4	184
19	18	54	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1		4	52	E3	3	191
19	18	54	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1		5	59	B3	3	191
19	18	54	1.0		1/2	1/2	3/4	1	2	1/4		1/4	1		2	62	D4	4	188
19	18	54	0.5		1/2	1/2	3/4	1	1	1/8		1/8	1		8	68	G#4	4	185
19	18	109/2	0.5		5/8	5/8	3/4	1	1	1/8		1/8	1		6	66	F#4	4	186
20	19	55	1.0		0	0	3/4	2	1	1/4		1/4	1		3	33	A1	1	201
20	19	55	0.5		0	0	3/4	1	1	1/8		1/8	1		4	64	E4	4	192
20	19	111/2	0.5		1/8	1/8	3/4	1	1	1/8		1/8	1		3	69	A4	4	193
20	19	56	1.0		1/4	1/4	3/4	2	1	1/4		1/4	1		3	45	A2	2	202
20	19	56	1.0		1/4	1/4	3/4	2	1	1/4		1/4	1		4	52	E3	3	202
20	19	56	1.0		1/4	1/4	3/4	2	1	1/4		1/4	1		3	57	A3	3	202
20	19	56	1.0		1/4	1/4	3/4	1	2	1/4		1/4	1		7	61	C#4	4	199
20	19	56	0.3333333333333333		1/4	1/4	3/4	1	1	1/12		1/8	2/3		3	69	A4	4	194
20	19	169/3	0.3333333333333333		1/3	1/3	3/4	1	1	1/12		1/8	2/3		5	71	B4	4	195
20	19	170/3	0.3333333333333333		5/12	5/12	3/4	1	1	1/12		1/8	2/3		3	69	A4	4	196
20	19	57	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1		3	45	A2	2	203
20	19	57	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1		4	52	E3	3	203
20	19	57	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1		3	57	A3	3	203
20	19	57	1.0		1/2	1/2	3/4	1	2	1/4		1/4	1		7	61	C#4	4	200
20	19	57	0.5		1/2	1/2	3/4	1	1	1/8		1/8	1		8	68	G#4	4	197
20	19	115/2	0.5		5/8	5/8	3/4	1	1	1/8		1/8	1		6	66	F#4	4	198
21	20	58	1.0		0	0	3/4	2	1	1/4		1/4	1		4	40	E2	2	208
21	20	58	2.0		0	0	3/4	1	1	1/2		1/2	1		8	68	G#4	4	204
21	20	59	1.0		1/4	1/4	3/4	2	1	1/4		1/4	1		4	52	E3	3	209
21	20	59	1.0		1/4	1/4	3/4	1	2	1/4		1/4	1		5	59	B3	3	206
21	20	59	1.0		1/4	1/4	3/4	1	2	1/4		1/4	1		4	64	E4	4	206
21	20	60	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1		4	52	E3	3	210
21	20	60	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1		5	59	B3	3	210
21	20	60	1.0		1/2	1/2	3/4	1	2	1/4		1/4	1		2	62	D4	4	207
21	20	60	1.0		1/2	1/2	3/4	1	1	1/4		1/4	1		4	64	E4	4	205
22	21	61	1.0		0	0	3/4	2	1	1/4		1/4	1		3	45	A2	2	219
22	21	61	0.5		0	0	3/4	1	1	1/8		1/8	1		4	64	E4	4	211
22	21	123/2	0.5		1/8	1/8	3/4	1	1	1/8		1/8	1		8	68	G#4	4	212
22	21	62	1.0		1/4	1/4	3/4	2	1	1/4		1/4	1		4	52	E3	3	220
22	21	62	1.0		1/4	1/4	3/4	2	1	1/4		1/4	1		3	57	A3	3	220
22	21	62	1.0		1/4	1/4	3/4	1	2	1/4		1/4	1		7	61	C#4	4	217
22	21	62	0.5		1/4	1/4	3/4	1	1	1/8		1/8	1		3	69	A4	4	213
22	21	125/2	0.5		3/8	3/8	3/4	1	1	1/8		1/8	1		5	71	B4	4	214
22	21	63	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1		3	45	A2	2	221
22	21	63	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1		4	52	E3	3	221
22	21	63	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1		3	57	A3	3	221
22	21	63	1.0		1/2	1/2	3/4	1	2	1/4		1/4	1		7	61	C#4	4	218
22	21	63	0.5		1/2	1/2	3/4	1	1	1/8		1/8	1		7	73	C#5	5	215
